Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
12,9,-23,13,95,24,3,-6
94,10,9,-37,-128,-52,-16,17
-128,-15,-2,10,56,-14,4,-26
-38,-15,7,16,-107,-3,4,-12
35,7,7,9,83,-61,-3,11
127,17,17,-20,97,19,-7,32
-19,-5,3,10,-11,66,5,-12
-87,-13,-4,8,-17,-22,-6,-29
33,3,18,-4,-24,-10,-2,-2
30,4,9,-2,11,-2,3,12
25,1,1,19,-27,2,2,9
8,-4,-21,-46,-36,-15,-11,0
4,-6,-6,16,-8,20,3,3
1,1,22,-13,-7,-48,-11,-2
-4,8,24,-3,-41,10,12,8
-5,11,-19,-4,-47,-6,-3,-1
-13,-2,-1,-2,10,11,-1,-8
17,0,20,-10,-6,-2,-4,4
111,16,-7,42,4,-2,-3,33
-47,-8,-36,-45,-8,-6,-3,-17
28,-35,12,25,16,-2,12,-31
-23,-11,-4,2,-5,-2,-10,-44
-128,-7,-15,2,127,12,2,-27
5,-6,-8,-20,-128,-41,-11,11
9,-5,-2,30,68,53,15,10
6,1,2,8,-32,-16,9,13
-2,7,-7,-7,-14,-10,-2,4
-13,-13,7,34,13,-21,-8,-11
14,-7,4,9,127,4,5,7
27,6,33,10,-128,-29,-6,21
22,-16,-88,-19,57,-13,-9,13
-26,-4,4,-25,-65,-30,-12,-21
-96,-11,13,16,57,-6,-7,-18
-1,-13,-9,-12,52,7,-7,-3
11,23,26,-4,-58,-13,13,17
1,-2,-8,18,-2,1,9,10
63,-25,0,-2,47,0,4,13
34,7,3,18,50,3,0,20
24,13,22,-56,-8,28,6,-19
-73,-5,-4,-11,1,-19,-7,-14
8,7,11,-13,-10,-6,3,13
10,6,-9,5,33,0,-1,9
-21,1,-5,6,16,-44,-16,-5
3,12,-2,16,-13,54,6,19
1,6,21,10,12,-1,2,2
19,3,4,-16,-22,-6,-12,12
6,5,7,10,15,-4,-3,10
-3,-4,-1,-10,-4,-4,-2,1
-3,3,15,14,17,-1,1,3
-8,2,-22,-4,-8,-3,1,4
-9,-4,-5,-3,-3,-7,-4,-2
-9,-2,9,15,6,6,2,-1
-9,-1,9,-11,49,-1,-4,-4
-1,7,1,8,-45,-8,9,5
-6,-5,-3,-34,-6,8,-7,-7
-10,-5,-10,-2,17,-31,-9,4
87,25,14,26,-27,97,41,31
27,-12,-15,-44,-40,-26,-16,13
-48,-15,-3,16,25,2,-13,-34
-45,-21,-3,-16,-25,-76,-20,-72
-122,-7,11,94,127,49,7,-12
55,1,16,-46,-57,30,3,13
37,8,-18,-22,33,-4,5,12
26,2,5,17,-128,-21,-4,13
17,-2,-20,-22,3,-13,2,13
6,1,-3,-1,19,-8,-1,9
-3,2,1,-20,35,-1,-1,3
-3,2,7,25,-2,19,0,2
-9,-7,0,15,22,-10,-9,-2
-7,-6,5,-1,42,5,1,-3
-5,4,5,-14,-66,-12,-1,0
-7,-4,-45,-39,9,-4,7,3
0,8,16,8,-7,12,3,-4
-7,-9,-1,-9,-1,20,3,2
-10,-12,2,2,15,-16,0,-11
-24,-6,-1,22,6,-36,-25,-8
45,9,-8,-53,-31,-10,2,11
115,32,9,-19,-13,89,30,42
-2,5,19,-14,-6,-10,-10,16
-22,-29,-19,50,15,-9,-3,-46
-128,-39,-25,-4,0,-11,-2,-52
73,-5,27,6,75,10,1,-20
89,15,16,4,-62,-11,3,20
61,5,-15,-16,-99,-34,-15,12
36,-6,-5,17,58,21,2,16
14,10,5,5,-34,-1,-1,6
2,2,0,11,16,4,-3,5
-10,3,1,0,18,4,2,4
-13,0,2,-6,-7,2,-1,-2
-13,1,2,16,78,9,2,7
-16,-4,-1,-16,-111,-14,-5,-7
-14,-3,-9,2,6,-5,-2,-2
-14,-5,-3,-5,-2,2,12,-4
-13,-7,-4,-3,7,6,-9,-4
-5,-5,-2,15,-3,-2,-9,-5
-6,0,3,-37,-12,-52,-6,-4
-3,-3,-18,28,41,-61,-7,-2
-8,-8,-7,46,127,127,68,29
27,14,29,10,53,20,7,10
124,20,18,-43,-128,-100,-40,39
127,23,-60,-1,28,-25,-4,7
-128,-29,27,11,127,15,-2,-51
10,-12,-1,-18,12,15,-12,-61
-94,-36,20,7,90,27,-4,-67
-10,-29,-78,-18,-128,-27,0,9
85,3,-4,3,37,-8,-1,33
68,18,9,0,-5,-10,1,31
42,12,5,10,16,10,6,24
17,11,10,5,-19,3,0,15
2,1,1,-10,-5,-2,-2,2
-11,-2,4,16,62,8,-2,-1
-14,-1,-1,-10,-128,-14,-6,6
-14,-5,-1,-8,-35,-1,-3,-5
-9,2,-4,-4,2,2,0,-3
-9,-3,-2,-5,4,3,-2,-6
-10,-4,0,-19,3,1,1,-6
-8,-5,0,27,-2,-3,-2,-5
-11,-5,-1,2,-1,-2,-2,-4
-8,-2,-3,-2,-5,-6,-4,-4
-3,-5,-5,14,-3,-2,-4,-4
0,1,-1,-21,-8,1,2,3
2,6,8,-3,11,7,5,3
