Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
45,3,-5,-1,-9,-5,-1,4
37,0,-5,-24,-48,-33,6,5
25,8,-10,48,21,-10,2,44
1,2,-7,-82,-25,-8,0,35
-13,8,16,23,15,-1,9,7
-10,-5,-23,-7,41,-49,-13,-8
-53,-6,-17,-48,35,4,-1,4
-10,-8,1,-10,-128,10,12,-9
32,4,9,31,110,-37,-13,-8
-80,-9,-3,-8,-23,80,7,-5
-18,-12,-5,13,5,-85,-14,-5
127,15,-4,-26,2,97,5,23
127,45,0,-36,-16,-1,-9,28
-128,-108,-40,-60,23,-128,-48,-128
127,-8,35,55,46,127,15,15
127,13,-12,-42,-53,67,11,31
88,7,9,82,-11,-45,0,33
29,5,-3,-69,72,28,-4,-1
-105,-13,-2,-2,-27,-22,-10,-40
-1,1,10,13,21,-35,-7,0
-128,-22,-13,-27,61,-20,-12,-6
79,-13,-1,-4,-13,-9,-1,-5
-77,-5,-4,30,12,-12,-10,-28
-47,-18,-11,-9,-7,-9,-11,-27
121,21,9,-2,-17,-1,6,34
-117,1,9,-4,0,-5,-4,53
127,50,30,18,101,-60,-17,46
-128,-50,-2,78,8,-71,-17,-26
41,-23,-36,-115,-25,42,-6,-12
93,13,22,23,-27,59,0,18
-12,-10,-9,-6,34,-8,-10,-32
127,42,18,8,-49,-33,-3,75
-128,-10,7,-7,-9,-119,-18,-36
-128,-49,-11,11,127,127,14,-48
36,7,-5,5,7,-10,-1,9
25,8,0,-3,13,-77,-13,9
-5,4,-6,25,50,5,-9,23
29,6,-2,-33,-54,96,29,-1
124,12,-17,-24,-31,-19,-16,-4
-106,12,-4,-26,10,-19,-8,-39
-128,-73,-9,-33,-14,-25,-10,-37
127,32,21,-3,14,31,13,40
66,-4,-17,-12,-16,-8,-10,8
67,19,5,-14,-29,-4,-1,9
4,-2,-10,-3,5,-14,-4,-10
55,9,14,23,39,-6,-3,-2
-128,-28,-22,-49,3,-35,-5,25
61,3,-11,6,-66,2,9,7
-15,-16,-16,-14,-13,-31,-15,-43
127,22,8,7,2,-92,-15,38
86,-4,-24,-97,50,86,7,-4
-128,-28,-4,4,-87,-126,-12,-16
-99,-11,1,7,1,50,1,-18
38,2,5,-6,35,74,-5,-16
34,9,17,-12,-59,-32,-4,10
13,-1,-7,-18,-22,-24,2,12
-6,-5,-20,15,44,-57,-10,4
-7,10,-7,0,-39,-16,-7,0
127,22,3,14,73,-20,-3,48
-128,-11,-13,4,9,97,26,-15
-128,-39,4,35,-3,-6,0,-28
113,-10,2,3,15,-31,-17,-24
127,-3,-14,-14,-24,4,-14,5
127,44,10,1,-76,-57,12,51
-128,-40,-9,14,26,4,6,-24
127,-1,-1,-13,6,-34,-24,-21
-128,-9,-11,-13,-23,71,4,-38
22,2,9,-32,-77,-15,-9,-7
90,7,-2,26,-15,-49,-4,46
86,20,-1,-19,68,16,0,17
-128,-4,-12,-12,19,-50,-7,-24
-128,-52,-4,19,6,5,1,-57
-103,-15,-11,-17,-13,9,-11,-20
123,8,5,2,-39,-2,5,22
16,-1,12,-2,-11,-17,-2,7
24,-1,-37,-57,-14,-43,-3,17
49,21,-5,31,-10,-6,-2,7
20,8,10,-25,118,-12,-14,21
-40,-3,22,25,-64,127,28,31
-9,-7,-6,-72,-116,56,25,9
-95,-8,6,12,67,-31,-14,-43
9,2,-2,59,68,-53,-4,-6
26,-3,-22,-13,-25,17,-2,6
13,4,-13,-123,-18,20,-3,9
81,3,-3,64,31,-97,-12,14
127,72,30,16,-13,83,22,55
-128,-128,-20,-29,-30,41,2,-100
127,0,-23,-22,-5,-48,-25,-3
26,7,16,-10,9,-19,-5,-33
114,2,-49,25,43,-28,-8,23
127,30,14,3,-45,22,8,37
-128,-9,4,-8,2,-25,1,-20
-128,-37,1,-4,10,-19,-18,-60
6,3,7,13,4,-111,-20,20
69,0,4,13,37,127,58,0
28,1,-12,-58,-73,29,7,17
0,-4,-6,-14,16,-25,3,17
-22,3,5,25,59,-26,-8,4
-33,13,-17,10,7,-37,-7,3
-36,2,14,-20,-31,-41,-11,-5
-29,-2,-5,5,-5,-13,-4,0
-4,-9,-23,-61,-8,-48,-14,19
2,14,18,43,-34,-31,-10,-23
127,-1,-27,-102,-60,127,40,32
-128,-54,-24,-15,-2,-38,-2,-53
56,-2,23,13,21,-13,-6,0
127,7,-3,-7,-76,-92,-19,23
-128,-3,2,20,-1,18,1,-2
107,12,6,15,24,-46,-8,13
-78,7,-20,-22,52,76,-3,-10
49,-19,-19,10,-27,-41,-9,26
26,16,-9,-41,-1,29,0,-7
