Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
3,0,-1,45,-46,10,3,3
-12,-11,-7,25,-20,-43,-22,-16
-1,4,23,50,-22,19,5,3
19,16,16,-18,106,-11,15,27
-5,7,34,127,5,54,1,-11
-21,-28,-34,-128,-128,-57,-43,-29
8,11,8,127,-7,-52,18,15
-24,-22,-39,-99,81,15,-27,-21
-25,-13,10,10,-49,-1,-21,-24
8,12,33,92,63,-16,1,-2
11,2,-6,-96,-52,-9,4,15
-8,-4,-2,20,60,7,-1,3
-10,7,5,43,21,11,10,-19
10,3,13,8,-9,5,10,31
5,4,3,41,-38,10,11,4
4,10,10,-79,100,-44,-2,2
15,17,44,127,84,127,58,21
-20,-27,-34,-128,-53,-84,-25,-12
-13,-22,-27,-120,-106,-43,-6,3
16,8,-22,-35,-62,-14,-9,-7
-11,-2,-5,127,82,4,-26,-32
-7,0,14,-37,-62,-2,-3,-3
-1,1,-5,-113,34,7,3,3
-4,-4,17,127,110,41,-4,-4
-23,-14,-20,40,39,-97,-33,-37
-25,-27,-27,-56,-128,-14,-49,-38
-5,-1,-12,-9,65,89,16,0
13,14,19,117,82,80,48,14
4,-4,-19,-128,-128,-51,-8,3
-20,-30,-48,-117,7,-61,-37,-23
-5,-14,-37,-128,-128,-16,-14,-11
-4,-2,-5,-25,33,-55,-5,13
13,20,12,-42,18,17,14,14
4,12,21,127,15,-7,5,-5
-17,-27,-27,-128,-128,-69,-21,-22
-7,-6,1,1,81,-12,-15,-12
1,11,29,127,127,54,2,-5
-8,-3,-1,-128,-128,8,9,0
10,6,3,13,11,19,14,-1
-4,5,24,49,-10,5,0,-8
-19,-16,-37,-35,-82,-75,-22,-23
5,5,10,-9,105,-4,-3,5
-19,-17,-27,-40,-61,39,-6,-4
-2,-13,-32,-128,-128,-26,-13,-6
-4,-11,-7,36,24,-20,-15,-3
1,6,10,76,42,-85,-9,3
-8,-6,-1,19,-33,26,-18,-12
0,3,1,-32,-16,41,6,-3
-1,-4,-10,-1,-58,-8,-1,-3
-24,-15,0,53,22,-20,-4,-11
25,22,27,80,76,-27,8,18
-7,-11,-45,-128,-128,-41,-28,-17
-1,-17,-40,-84,-25,-44,-24,-17
5,13,19,-56,79,-20,9,-3
-6,-11,-9,127,62,20,-19,-2
-2,-7,-14,32,-4,5,-9,-15
1,5,6,17,17,-3,8,3
4,12,17,26,-15,-13,17,12
-6,-17,-18,-96,-25,-17,-3,4
-4,7,12,-7,52,-1,-3,6
9,16,21,44,-48,-128,-9,0
11,16,21,43,52,127,38,12
12,7,-1,-68,-105,-107,-15,0
-17,-19,-40,-3,-3,-64,-26,-26
-8,-17,6,52,6,-112,-25,-6
0,-10,-10,-78,41,42,8,9
14,16,46,127,127,-1,10,30
-2,4,4,0,-128,-2,-4,-13
-12,-16,-40,-128,-121,-7,-20,-23
-5,-3,7,2,-1,0,2,0
15,17,27,114,47,12,5,18
-2,8,29,127,127,74,19,3
-18,-21,-37,-128,-128,-30,-29,-20
-18,-21,-71,-111,-68,-19,-27,-30
4,-1,-2,35,28,11,8,10
-8,-12,-4,18,-5,11,-1,3
0,-3,12,62,82,21,6,-1
10,15,11,-27,-16,0,1,5
25,20,3,-42,10,1,30,35
16,13,15,-12,-27,-39,3,11
-16,-9,9,127,-7,36,-36,-36
-26,-31,-61,-125,-97,43,9,-27
11,21,22,82,105,21,31,14
-3,-19,-17,-128,-128,-12,6,2
-6,-12,-10,-46,97,-24,-31,-8
7,1,3,-41,-54,51,16,15
-19,1,31,-12,-25,-38,-7,-10
1,3,-5,13,0,-3,1,0
1,3,-2,-12,-24,-9,0,-1
0,6,41,32,-13,-16,2,3
3,3,1,32,42,-21,4,6
-5,-4,5,20,-52,34,4,-1
5,12,21,-30,81,57,17,10
5,1,-5,97,-11,-25,-8,-1
