Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
16,4,-16,-6,-20,-35,-3,-17
-118,-9,-15,-7,22,10,-1,-16
12,-15,54,14,-8,12,5,1
18,-1,0,-1,-8,-22,-1,3
80,7,2,28,18,30,10,22
-39,24,33,4,-10,-17,-1,7
18,12,-13,-1,-75,13,-17,-22
-128,-48,-43,-36,4,-24,-13,-34
46,-16,-27,25,-44,-20,-7,-8
-1,-12,14,-16,-31,6,2,9
-6,-1,5,-8,61,-8,3,-11
-71,14,10,8,-16,6,3,-7
10,-12,24,-5,12,86,24,-29
-128,-29,-31,-5,-25,29,16,-25
-51,-2,-1,34,102,4,-1,11
23,1,-10,-7,19,1,-11,-1
36,7,3,7,10,-5,5,1
35,-1,20,-3,-2,-11,-5,-1
8,1,-5,-20,-69,-57,-15,-23
-128,-12,38,-3,17,0,-5,-48
6,6,16,-6,-18,-6,1,7
26,-2,-1,-9,-30,-11,-5,12
17,1,-10,-4,6,-1,-2,6
8,-1,-6,2,14,0,0,7
6,-2,-4,-4,26,2,1,7
0,0,-1,-2,-31,-1,2,5
-128,-31,-35,-15,-62,-27,-20,-24
76,-23,18,4,27,-31,-15,-37
76,9,33,9,24,6,1,2
47,-1,9,2,-8,-3,1,-31
-65,7,8,2,41,-20,4,0
36,10,5,4,-28,31,12,21
36,9,0,1,16,7,-5,24
5,6,-4,-14,-82,-16,1,-2
-50,-2,-3,9,55,-8,-3,-3
-3,-1,3,7,42,11,-15,3
17,12,4,3,-50,-4,8,21
53,0,-15,-13,-22,-12,4,1
-37,-11,-5,-7,6,14,0,5
41,1,-1,4,48,6,-1,-4
-128,-18,-14,5,-26,-3,-6,-32
53,3,69,10,-17,-20,-6,17
65,26,33,-4,8,26,3,10
-14,-27,-100,-24,60,-12,-13,-34
73,0,-32,1,-3,33,33,-8
-65,-7,56,-8,78,28,1,10
-30,-2,15,22,-128,18,-5,-21
16,-5,16,19,95,-8,-10,-14
24,2,-8,-8,-45,-28,-18,-4
37,8,-5,-13,-5,-13,2,14
21,10,8,-5,18,0,3,11
9,14,24,4,9,-2,3,11
0,0,-16,-2,10,2,3,6
-5,-11,-39,-10,4,6,8,4
-6,0,27,6,3,-2,12,1
-8,-6,2,4,-1,5,-3,3
-7,-1,-12,-3,0,-2,-12,-3
-1,0,9,0,-3,0,-1,5
16,0,8,2,-5,-4,-1,6
-20,2,8,8,-3,-2,4,-13
-20,-3,1,-7,-5,-2,-6,-17
6,-1,-7,-12,-4,-7,1,-3
0,2,4,-2,-5,-2,-5,2
-7,-3,-1,-2,-1,0,4,-8
-5,-2,-1,-2,-6,-1,-11,-2
-4,-3,-7,-3,19,-56,-15,1
4,-6,-13,-17,19,14,16,13
64,9,11,14,-6,62,48,51
126,24,28,39,42,47,7,55
8,51,-7,8,28,-6,-25,-28
-128,-61,35,-25,-88,-20,-21,-103
-30,-35,-32,-26,-19,-36,-25,-34
82,-49,-110,-18,27,-2,-6,3
-52,-6,3,-16,14,-1,1,-5
2,17,52,0,-27,-5,-2,6
35,-10,-115,-25,-1,2,3,16
21,14,16,7,4,3,8,17
8,12,18,7,2,6,7,9
1,7,15,7,24,6,2,7
-4,5,9,4,0,1,2,-3
-11,1,2,1,-2,4,-3,-1
-10,-3,-2,1,-19,-14,-3,-4
-13,0,4,-2,58,11,-2,-6
-10,-1,0,-16,-21,-60,2,-8
-7,-5,-11,-12,-52,63,-7,-2
-9,-3,3,3,37,47,-5,-1
-5,-3,0,4,-10,-31,2,3
-1,-3,6,36,24,-13,12,18
15,1,6,-4,-8,-4,-11,1
22,4,-30,-17,-128,-34,6,-3
-3,-5,-7,-14,45,-6,-27,-44
-3,8,73,17,-23,-3,-2,-6
-33,-15,-57,-30,2,1,2,-12
-24,3,-30,-1,17,1,-11,-3
43,-14,1,-11,2,-15,-3,37
-77,1,11,-10,32,28,8,-31
-70,-25,-36,4,14,3,1,-26
52,9,-16,-8,-28,-4,7,27
93,13,33,6,-4,6,7,16
-116,-7,4,8,-24,-3,-6,-20
5,-1,6,4,14,-28,-9,-1
39,7,-4,2,21,18,6,14
-1,0,7,-4,5,28,-3,-1
-2,1,-13,-4,34,-25,-4,-7
48,11,-1,4,-32,-32,-7,11
-6,9,14,-12,-32,20,5,1
-26,-18,-2,-7,16,-8,0,-6
