Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-5,2,-1,-3,11,4,1,1
-25,-17,-10,-30,8,-2,-2,-2
-12,-6,-14,-16,-18,-5,-9,-10
15,6,0,-24,-32,-3,0,11
-8,-14,-6,-21,10,-4,-13,-3
28,12,-4,12,6,-2,-4,-10
-17,0,4,12,-3,1,-3,-28
-11,11,7,9,0,0,5,3
-3,-61,-8,13,105,7,-1,3
2,-5,-3,3,19,7,-2,4
2,6,-1,3,-57,-5,2,1
21,1,-3,3,29,-18,0,12
0,-31,-3,1,39,3,3,17
13,42,10,8,-38,5,3,-1
4,13,5,-5,18,2,-5,3
17,-24,-7,-3,-24,-21,-8,-6
-74,-9,-13,-3,-20,-17,-7,-21
10,4,0,-15,-39,-2,-3,3
17,-13,-2,-3,-1,3,0,11
25,6,-6,-5,8,0,6,-8
-13,5,4,-5,-1,0,-7,5
18,6,4,8,-4,7,-3,-9
14,1,-3,-46,-77,-4,-4,6
29,3,-1,10,12,-4,1,-1
-10,-2,2,11,20,5,0,8
26,-4,-5,5,-3,5,1,-2
5,39,2,17,17,-1,1,2
-32,-37,-20,-48,12,11,-7,-6
12,-4,-12,-16,-41,-2,1,12
-14,37,7,7,-107,-14,-1,-4
23,7,8,16,61,3,-1,2
-8,7,3,7,20,14,1,-16
-5,-9,6,13,14,9,4,16
74,-1,0,6,65,14,3,23
-36,8,-2,19,21,-3,-4,-20
-13,-16,-6,-31,-60,-21,-12,-25
15,-2,-1,4,1,-6,-4,20
41,9,6,1,14,-2,2,13
-33,-2,1,30,112,20,5,-3
-34,-33,-2,-14,-128,-11,5,-4
50,15,-25,-23,44,-12,-10,-8
-65,-12,-11,-69,-113,-20,-15,-15
14,-5,2,7,0,1,-4,5
11,-7,5,18,87,4,15,6
-2,-5,7,66,49,17,-1,-11
-11,-1,-12,-83,-25,-9,-8,-18
-29,-10,-20,-26,10,-5,-6,8
25,6,6,19,-11,4,-1,11
27,3,-1,3,-34,-13,-7,0
-39,-12,3,6,-28,-10,1,-1
4,4,-4,-2,-8,2,-2,2
27,7,0,-3,-8,-6,1,7
-4,0,-3,2,54,4,8,3
-9,-5,-1,-18,-116,-13,-2,-2
24,1,0,10,37,-1,-2,10
8,1,1,1,13,0,-1,9
37,19,3,-16,-45,1,1,-9
-111,-56,-8,1,19,1,-3,-26
-114,-28,-4,11,23,-2,-10,-25
8,-2,-9,-19,-5,1,-5,3
14,1,-1,14,23,5,5,9
33,8,8,19,-37,-15,-1,4
18,6,-6,-56,-104,-8,-1,7
31,2,-5,14,20,-3,-7,1
10,1,1,-8,25,6,-1,10
-5,-1,-1,-6,-4,7,7,-5
-73,-10,-5,-19,22,-5,-2,-11
27,3,-2,8,44,1,-23,-1
40,-8,-1,10,-31,-1,5,10
6,-15,-2,7,-9,-3,4,0
-4,13,8,26,42,4,6,-4
-43,-81,-16,3,-14,-4,-1,-7
5,-6,-5,-17,-36,-1,-4,-18
-41,-13,-19,-59,-4,-8,-3,-5
9,5,-4,-1,-12,-5,-4,-4
21,10,6,22,57,3,-8,15
15,7,3,7,-35,3,0,3
14,-5,-3,-31,-35,-10,-2,0
-14,17,7,21,-32,-1,4,0
-10,-37,-10,-49,-43,-12,-8,-4
15,9,2,10,19,5,2,9
7,-12,1,25,67,20,5,9
-2,9,6,36,59,3,4,-2
-31,3,1,-26,-86,-29,-11,-13
10,-5,-13,21,7,-4,-9,-18
-65,4,17,-9,94,10,5,-4
17,-16,-30,-100,-93,-7,-5,1
-2,-17,-8,-1,-40,-4,-2,-7
17,29,9,41,108,14,1,7
31,38,1,-1,-84,-11,-1,8
-48,-38,-5,5,-18,-6,-6,-6
1,-4,5,-20,-71,-3,4,-12
11,29,11,27,61,16,10,5
-24,-6,1,33,56,9,-4,-3
-11,-25,-12,-37,-32,-10,-8,-14
22,11,2,-1,4,6,1,11
4,-9,-3,-16,-20,-7,-3,2
-26,-7,-4,-3,-27,-16,-9,-13
-12,-9,-13,-7,12,-3,-6,-20
8,13,5,1,23,5,3,7
7,-38,-7,-18,-102,-26,-9,-10
10,1,5,10,2,3,5,9
60,-1,8,4,47,6,-5,-8
-107,-5,0,2,22,11,2,-22
17,-2,-12,-11,64,7,-5,-4
4,2,-2,1,-55,-1,6,13
24,5,6,65,52,-3,-4,2
25,12,16,62,-76,12,6,11
-9,-22,2,-68,-1,-2,5,3
-17,-21,-47,-128,-52,-30,-26,-24
4,-1,4,26,52,10,13,3
23,5,12,37,3,8,2,8
21,2,-6,18,40,0,-8,-4
-37,-21,-8,-7,-108,-25,-6,-5
-22,13,22,127,53,6,3,1
34,8,7,-91,-21,8,7,6
-34,-20,-40,-80,-34,-17,-17,-13
6,-12,-2,10,16,1,1,2
-18,9,6,23,9,-2,6,-4
-13,-9,5,13,19,6,0,-9
8,2,19,127,73,21,5,-2
2,32,36,69,72,12,8,-2
14,-72,-97,-128,-128,-73,-24,-2
29,-37,-17,52,-17,-6,-11,21
21,-1,17,127,58,9,-12,-14
-93,-13,28,127,75,26,22,7
-4,75,4,-84,-36,3,0,-30
-14,-36,-24,-58,-40,-15,-17,-9
36,-1,-8,11,-12,-6,-7,7
32,8,7,24,7,7,2,1
20,5,11,15,-6,4,3,8
23,28,7,-8,8,10,3,10
-38,-4,-1,-11,-26,-10,-6,-10
0,-7,1,-16,-21,-8,2,-4
-16,6,1,5,24,-1,0,-5
8,13,-6,-29,-5,-1,-4,-6
13,-39,-1,9,68,8,2,-1
-19,-9,1,2,21,4,-2,-4
-4,-1,-5,-42,-128,-6,2,9
6,0,4,20,62,5,-2,6
-1,0,-4,-27,-23,-4,-6,-7
-4,-10,-2,-11,3,-7,-3,-8
-2,22,7,7,19,-10,1,5
10,12,5,6,15,0,4,2
-17,-56,-7,8,10,9,3,-2
-4,2,3,9,79,8,2,2
16,0,-7,-29,-112,-18,-4,6
44,3,-6,-9,-29,-10,0,1
-15,-6,-6,8,-13,-4,-11,-7
-24,-5,-2,-5,17,6,-2,1
19,1,1,-15,-9,-1,2,-3
-18,-4,-7,10,3,0,-4,-10
-49,-12,4,57,37,6,-4,-30
-3,-15,-15,-74,-24,1,-7,-11
16,-8,-8,-33,-2,-5,11,6
17,3,3,5,-14,-5,-9,13
55,12,4,30,27,1,5,20
-13,-5,-6,-31,-128,-9,1,6
-13,1,-4,-1,31,-8,1,0
10,2,2,25,50,2,-11,-18
14,-5,0,12,61,14,-6,-1
-23,-11,0,-8,-21,4,-1,-18
22,6,0,-2,-70,-14,-2,17
9,-17,-7,-3,20,-2,-2,2
-9,6,-2,-4,4,7,3,15
51,43,16,18,68,11,1,7
-8,-64,-2,-2,-67,-16,-3,-5
-45,10,-8,10,-26,-8,-1,-12
-7,-4,-10,-34,49,5,3,-4
38,17,5,9,-106,-7,-2,3
1,-4,-5,-60,37,-2,-2,2
-35,-2,-4,7,49,2,-4,-9
25,4,-1,-16,-58,-3,1,10
-24,4,6,14,8,1,0,8
22,1,1,9,12,-3,-3,-2
-22,-10,-9,5,-1,-4,-2,-12
-19,13,7,17,47,5,0,-9
17,5,0,-3,-29,1,-4,0
