Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-17,-10,-11,-29,-3,-13,-10,-10
7,8,13,4,15,37,16,8
74,4,9,18,2,-16,4,33
-55,-13,3,6,-11,-21,-11,-21
10,-4,-7,-8,4,-28,-11,3
-25,2,17,43,-6,-9,-4,-7
7,3,-20,14,-6,19,2,8
-12,-4,-14,-17,13,14,7,-7
10,1,11,34,3,1,3,-6
-3,-4,-1,-15,-4,-40,-6,-1
-8,-2,0,-8,6,-29,-16,3
12,-1,-5,-9,22,42,9,21
-6,-7,-5,0,22,-25,-21,-6
9,6,-8,-18,-88,-13,10,20
-24,-3,-4,-22,6,-1,-2,-29
6,2,16,17,-7,87,27,-9
-9,-6,0,-14,6,-19,-8,-6
9,2,-25,13,3,-28,-4,13
6,4,22,2,2,-7,-5,4
26,-1,0,2,1,0,-1,-4
-101,-20,-14,4,-4,-38,-24,-14
-5,-2,0,-16,33,57,6,4
-4,-13,-9,-22,27,71,11,-5
22,2,-3,8,5,0,19,8
12,18,10,35,2,-13,6,1
-23,-1,-9,-31,0,-9,-2,-1
-16,-5,-9,-1,2,-17,-7,-7
-4,-5,-2,13,2,-7,-13,-8
-2,2,-15,11,-73,127,41,22
-104,7,28,-34,-19,6,31,-43
66,8,25,3,7,-14,-19,0
15,-15,-26,-7,-4,-30,-25,13
-1,-6,-1,-23,-1,-25,-10,-6
-7,-1,4,12,2,-7,-9,-2
1,-3,1,-7,-1,-9,0,3
-1,4,3,6,-1,-5,2,0
-6,-11,1,-79,-28,-16,-19,-14
17,15,9,74,16,-62,-14,9
11,-2,-2,-88,-1,67,-1,-1
-37,2,-17,6,-6,58,20,-27
5,-7,-2,-8,-17,-49,7,-5
-5,-4,8,-20,-15,-33,-14,-11
3,-7,2,18,11,-7,-6,4
3,-2,4,-11,-5,-11,-6,-1
18,-8,-9,32,-10,-19,-8,5
1,-7,3,60,26,20,-14,2
-1,-8,-10,0,-5,-23,-12,1
-4,-3,-11,-4,0,-30,-2,-3
-1,-2,1,-14,8,-3,-3,2
-4,-3,-2,24,-1,-9,-5,1
-3,0,5,-2,8,2,-13,-6
1,-1,-7,3,-24,-7,12,7
2,3,3,-26,-5,-8,6,6
1,1,3,68,6,7,9,3
-8,-4,-7,-57,4,24,-7,-4
-27,0,24,106,28,24,-5,3
26,-2,-4,-11,-16,-8,-11,3
-9,-19,-13,-82,1,30,-9,-27
-4,7,-9,47,24,-13,-9,-7
37,19,30,-25,-25,-10,14,10
-57,-6,1,7,3,7,-6,5
-5,-1,-24,-6,2,-18,-6,-4
11,-4,8,25,6,-9,-10,3
8,4,25,26,24,18,-1,-16
