Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,-4,1,0,4,-2,0,-2
2,6,3,-33,-128,-14,-1,2
-38,-6,-8,5,4,-7,-11,-16
-31,-13,-6,-12,25,3,3,-20
-8,-6,-5,-2,-48,-17,-3,0
5,0,-2,-11,-30,-9,-5,-3
7,4,7,9,14,8,7,-9
0,-54,-14,2,33,5,4,0
-14,1,-3,-1,-5,3,2,17
21,22,5,23,41,5,-2,-2
7,32,15,8,-47,-10,-2,1
12,5,1,-14,-48,2,2,-6
-15,26,5,-11,-10,0,4,-14
2,-23,-13,-8,-10,-14,-1,32
-39,-23,0,3,-3,0,2,-11
-46,-3,-6,1,-11,0,5,-36
37,-59,-12,3,31,0,-7,31
41,-5,-8,48,80,0,2,53
17,6,7,-22,-104,-12,-6,-15
-11,-7,-9,-62,-14,-14,-9,-17
2,23,5,-2,-13,0,3,-7
-4,13,-3,47,31,-3,-2,-6
9,61,10,23,45,10,2,3
22,-33,-6,-5,56,-3,2,1
-36,48,3,-3,-53,-20,-8,-7
-20,-9,1,-5,-35,4,4,-7
5,23,6,-22,-21,-3,-2,5
25,-11,-2,26,64,10,2,15
-42,-47,-8,4,24,4,4,-7
16,-4,5,37,37,17,2,1
36,48,11,6,34,7,8,3
-15,-102,-24,-16,23,-8,-5,4
-7,-1,-11,-32,-98,-3,-4,-1
4,27,3,33,94,7,-3,4
-8,-42,4,-1,-59,-22,0,2
-9,2,5,8,-4,-6,0,-5
13,-1,-6,-5,42,6,-2,-5
-10,10,14,44,61,8,3,5
-20,-52,-7,4,-9,-2,-8,-12
-3,-8,-4,-13,9,-10,-6,-7
-4,-5,-10,-16,0,-1,-1,-3
5,3,5,19,14,0,1,3
39,9,8,25,18,3,-2,2
5,-3,-9,-24,19,-11,-5,9
-25,3,-3,10,65,20,1,-4
6,-75,-3,14,23,5,2,-3
2,-1,-6,-22,-21,-11,-11,-2
15,11,-3,4,-4,3,1,-2
4,-5,2,1,-49,-9,1,-6
12,4,-1,-6,-21,-8,-4,9
14,-1,-19,-30,-37,-7,-3,-6
-5,-2,-4,5,-31,-11,-4,14
-14,-13,2,8,18,4,-7,-13
-14,-4,2,0,-16,-6,-2,-10
7,0,2,-4,-1,-1,3,2
-1,-2,0,2,9,0,-2,-3
1,8,-2,-7,-10,0,-6,-8
0,-1,0,7,27,3,0,5
-3,-15,1,-7,-18,1,-1,1
3,-1,-1,10,31,2,3,13
8,1,1,5,127,18,8,-12
-19,-50,-5,-9,-128,-28,-9,-7
2,-12,-5,-53,8,-26,-17,2
6,15,1,6,23,7,2,-13
9,12,0,17,65,13,7,3
0,-18,-4,7,89,13,-1,0
4,12,6,-12,-94,-19,-7,5
-46,-20,-3,8,41,12,2,-7
-9,0,1,14,-13,-6,1,-11
15,-3,2,11,-41,-8,7,-3
12,61,6,-31,-8,5,2,6
-9,-76,-11,-4,1,-6,3,7
-2,-10,0,7,14,0,-3,-6
-7,-4,6,17,35,9,-1,-6
9,-11,-6,-14,-66,-1,4,2
0,4,-1,1,-8,0,2,-9
6,4,4,3,24,7,0,-2
1,-3,0,1,-4,-9,-7,15
-12,-12,-1,4,27,5,3,7
6,23,2,-10,-94,-19,3,-8
-14,-66,-13,8,16,-1,-9,0
-2,-10,2,6,68,8,-2,-17
-3,23,3,-13,-80,-19,-6,-3
-7,-47,-1,1,7,4,-1,3
0,4,-12,-1,45,3,-3,-16
-17,-21,3,13,-11,-3,7,-26
41,37,7,-5,-30,2,-2,39
-43,10,-5,-32,-67,-12,-7,14
-5,-3,0,14,9,-1,4,-14
-8,14,3,0,6,3,2,16
6,-3,-6,-2,4,-3,-5,-10
18,10,17,39,87,18,6,19
-21,15,-4,1,22,10,1,-24
-11,-36,-21,-13,-60,-20,-10,1
6,29,10,7,3,-15,4,0
-23,-66,-16,-38,-72,-16,-8,-17
9,15,6,-5,22,10,-4,-6
20,8,11,14,71,14,7,37
24,9,-3,-27,-38,-1,-1,23
-13,-2,-4,11,29,3,-5,-4
-27,14,8,24,106,4,2,-10
3,6,0,6,30,-4,-5,-10
-9,-49,-8,-7,-128,-6,3,-5
1,1,-1,27,39,4,0,-4
26,-16,-4,-32,53,7,1,4
7,0,-3,6,14,7,0,1
5,1,-2,-3,-33,-16,1,-5
-29,-10,4,7,-33,-9,-9,-8
4,-2,4,-6,-37,0,-5,-10
20,16,-12,-5,11,1,1,-3
-18,2,-5,-1,30,3,0,-28
12,-13,1,3,-8,-1,-2,10
17,1,2,0,14,10,8,9
2,15,5,16,23,4,0,11
-6,42,-3,-15,-11,-2,-4,-16
-13,-91,-13,8,32,0,0,-2
-16,-10,-4,-14,-42,-3,-8,-36
-3,-2,-6,-6,9,0,-6,14
43,6,4,1,16,1,4,26
14,6,-6,-5,-4,-7,-3,15
-40,-5,4,47,12,0,-1,-16
1,0,23,-33,51,13,-1,-9
-4,5,28,-31,-92,-16,-2,-5
-8,-28,-106,-58,-67,-21,-12,-14
12,-9,-17,12,85,3,-4,-8
-13,-1,5,24,41,9,4,0
-9,-1,-3,6,29,-4,-3,-24
19,8,16,2,-33,-5,-3,13
21,0,16,18,9,7,8,36
0,6,29,-6,-83,6,5,0
2,1,-37,3,14,-3,-2,-2
-27,-7,18,22,40,-2,-3,2
-8,-20,15,37,7,3,-10,-11
-2,8,-8,-36,-15,2,-1,-4
5,25,-37,-49,23,6,8,3
-6,9,-31,-30,-98,-31,-10,-18
8,-13,16,22,-80,-9,-5,0
-16,13,25,37,58,12,-1,-16
-19,-2,3,-12,-12,0,-2,7
8,0,1,-2,76,5,-3,12
5,2,-7,-10,32,0,-4,6
2,1,-13,-29,-90,-14,-5,6
-2,0,7,21,37,4,-2,-8
-7,-10,-2,3,-4,1,2,10
3,3,-4,-20,-50,-8,0,-4
-4,3,-3,-4,-58,-7,-3,-16
8,-29,-9,5,36,-5,-3,0
7,-13,3,15,59,16,5,29
10,16,8,7,29,5,-4,-2
12,4,-8,-11,-55,-17,-7,-4
-8,-3,-6,8,-20,-7,1,1
-55,-18,-11,-9,55,7,-5,-17
10,-6,-9,-12,-4,3,-5,0
27,-9,0,13,3,-10,-2,11
1,29,7,1,10,1,2,-2
-52,-34,2,13,-88,-3,2,-11
36,28,5,-24,-35,-13,-7,-12
-47,-38,-18,-52,8,-8,-3,4
11,-6,1,27,35,0,0,4
16,-5,3,8,60,12,-1,21
4,0,1,1,8,7,4,2
-9,25,9,-6,-19,-3,-5,-9
-36,-32,-6,8,-124,-26,-6,-5
-27,2,-1,-4,52,5,-2,-17
9,-47,-10,-9,-57,-16,-3,5
-1,1,4,8,21,0,-4,-1
41,1,-10,-8,2,2,4,2
-16,1,1,28,76,10,12,24
-15,-6,1,-8,32,9,4,-1
5,12,-3,-24,-53,-9,-9,9
-5,-1,-5,2,-40,-17,-10,-19
-6,-20,1,-12,-13,4,-3,-3
-10,-10,-5,-12,-36,-7,-7,-23
25,-8,0,14,-24,-7,0,7
-9,40,0,18,76,5,-7,-2
-9,10,-1,-24,-31,-12,-1,0
9,-13,-6,1,-38,-11,-5,-5
-47,-16,-4,-2,93,13,-1,-4
-4,-1,-1,25,-7,2,4,-1
0,-1,9,14,-40,-5,-2,-3
9,27,2,-16,25,1,0,-5
-9,-26,4,61,127,8,3,1
12,8,-7,-41,-128,-4,5,7
-1,39,-15,-114,-83,-12,-5,-9
1,-13,-4,7,48,1,-1,9
-6,3,10,31,51,11,3,-2
-14,-4,0,3,-31,-15,-5,-6
-3,-4,-7,12,-5,-2,2,-4
1,-1,5,24,24,2,-5,-4
21,-1,-2,2,-8,4,0,2
0,-4,-7,16,100,12,1,0
4,-3,14,31,38,7,6,0
-9,4,-12,-77,-128,-33,-4,-1
-5,-3,-7,-31,-56,-13,-5,-4
0,15,7,27,47,4,1,-4
-15,-4,-4,-8,20,6,-1,-9
7,0,-2,14,81,8,-6,-3
8,5,6,-15,-127,-6,3,10
29,8,4,10,15,0,7,5
-16,-3,-1,18,10,5,3,14
-16,-10,-1,-22,-35,-14,-17,-7
2,-5,-6,-7,17,-5,-3,-9
-7,-1,-5,5,-29,-6,-4,-27
1,11,-6,5,10,5,5,4
22,12,4,25,29,12,2,5
-1,17,7,-19,-49,-9,-3,-17
2,33,-10,-44,-41,-12,-7,13
1,29,10,30,44,10,6,20
15,-37,-6,-8,-14,1,-6,-5
-1,-17,-15,-22,-25,-14,-1,-3
-12,23,15,22,39,7,-1,-4
-19,11,-6,-7,-22,-11,-7,-13
-17,-16,-1,30,92,13,2,-11
30,8,4,2,-54,4,7,9
-9,-8,-4,-13,11,-9,-5,5
-15,14,13,-22,-110,-25,-7,-3
-9,-1,22,1,18,-1,-8,-14
-6,-13,0,11,38,4,-4,-4
14,-5,-13,-4,53,4,3,-3
2,5,-4,11,-9,5,14,1
12,10,43,4,28,7,-3,3
1,-20,-83,-14,-35,-14,-9,0
-21,-7,-10,-2,-38,-5,-1,-4
-6,2,-41,-1,48,-1,-4,-6
-1,-6,8,1,35,10,-2,-2
-1,-81,18,9,20,6,-2,2
21,21,7,-7,87,4,2,-6
-26,3,-2,-67,-128,-44,-12,9
3,44,8,-11,6,-10,0,6
-1,0,2,25,55,10,-2,-5
3,-4,-6,-13,-9,4,6,0
0,-7,0,7,37,12,1,0
3,13,1,-2,-12,-1,-12,2
-8,1,-2,12,-16,-3,-3,-7
3,-16,8,4,-28,1,3,-7
13,-3,11,-1,22,3,11,9
1,-6,-18,28,69,6,2,-24
-21,16,-29,-8,-16,-1,-13,-2
-1,-9,0,-33,-16,2,-3,24
-27,-7,10,-26,-71,-11,-1,-4
18,13,5,6,14,-11,-4,-6
-4,-3,1,36,62,8,0,-14
8,3,3,8,5,2,5,-4
3,-1,8,-23,-18,-1,-3,10
-4,-4,-2,-5,18,1,-5,-7
12,-2,-10,-1,6,-1,-2,1
-12,-1,-7,-3,-68,-19,-5,-3
-1,1,17,4,71,16,6,-7
5,-5,31,23,50,9,7,6
-4,-14,-115,-34,-128,-51,-11,-10
-13,-1,0,-10,-30,4,-5,-4
-5,2,8,9,51,8,-7,-3
-2,0,11,0,-23,5,0,0
-8,-4,4,-20,31,1,-5,-12
11,15,4,1,-31,-2,0,12
8,7,12,34,35,1,-5,11
2,2,-5,-13,-23,-8,10,-18
22,-34,11,36,8,1,-11,5
-48,-3,-11,-36,1,3,3,-4
-30,-79,-52,-119,-110,-31,-19,-45
-7,3,-7,3,-33,-13,-6,4
12,4,12,48,13,9,-2,4
-2,-8,76,21,49,3,-5,-2
3,39,-119,-7,32,4,-2,-4
14,12,-26,-30,19,7,-4,-14
9,6,11,4,-24,-12,-7,0
15,-4,25,0,-90,-19,-1,10
20,21,26,29,60,8,4,5
-31,-19,-28,-4,-13,3,-3,-11
-21,-4,-24,30,82,-2,1,-16
-32,-22,-17,-11,14,6,3,6
-2,-6,6,-30,-56,-9,-8,-8
2,0,4,0,-1,-5,-4,-1
8,15,5,45,100,14,1,-2
9,10,13,40,57,11,0,-3
-8,-57,-2,-25,-96,-23,-4,-6
-22,-21,-25,-128,-91,-22,-15,-17
27,15,4,20,5,2,1,-7
-21,-2,-3,19,32,5,4,33
0,9,-2,14,23,7,0,-23
9,9,0,6,-38,-9,-6,6
10,16,1,23,30,4,-3,14
14,4,2,-9,-10,4,-5,-3
-17,-2,24,-12,8,-1,9,-11
-9,17,5,6,9,-1,-7,7
26,-1,-13,9,14,-2,-12,1
-15,2,0,1,23,1,16,-9
-62,-5,-27,2,-5,1,7,-9
8,-15,33,-3,-34,-9,-12,-5
24,9,-20,11,0,-4,2,2
6,-7,-14,-53,0,6,3,-9
2,-3,2,-9,26,0,2,9
12,-6,5,12,3,-4,-6,4
-2,-4,4,5,-60,-16,-7,3
-30,68,7,-21,-4,4,2,-4
7,28,3,36,51,7,-1,-10
5,-45,-3,-9,12,1,0,14
1,-1,-2,28,11,9,1,-2
