Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,6,7,-39,66,-8,-1,-2
-17,-24,-48,19,-103,-30,-25,-18
-3,-2,-3,-41,-128,-13,-3,0
7,10,13,84,77,33,18,3
-11,-21,9,-17,119,12,-4,-10
1,4,-2,86,-109,-45,-23,-5
-5,-9,-46,-128,-36,-44,-13,-4
7,8,5,20,-60,63,14,9
-7,-4,6,-23,46,-11,-4,-5
-1,5,8,-26,24,4,14,2
0,-2,-10,62,-17,-40,-11,-4
-6,0,0,2,-23,12,8,3
10,11,28,96,27,6,13,14
2,2,18,-12,75,10,7,-2
3,2,-17,53,6,28,13,4
5,2,3,-109,-98,-32,-2,-3
-13,-4,-2,-15,-9,-22,-14,-20
-9,-9,-1,127,127,-41,-16,-10
-5,-19,-10,-111,-107,126,11,0
12,8,5,9,56,-37,-1,16
9,8,6,-12,-17,7,16,11
8,10,2,2,-5,49,9,8
-11,-10,-14,-36,14,-47,-21,-18
-7,-3,10,17,-28,36,5,-6
3,6,17,68,17,-17,1,4
3,5,11,-33,17,13,13,11
-2,0,8,49,15,-1,-1,4
-1,2,16,90,-21,17,5,-1
16,11,-19,-128,37,8,8,10
0,-6,-19,-128,-64,-19,-14,-3
-1,-4,-16,-77,14,57,15,2
-9,-14,-21,-31,48,7,-5,-11
-10,-12,-7,-12,-45,65,6,-4
10,19,-13,21,35,-46,-7,4
1,3,8,19,-24,8,7,-3
1,17,46,89,33,7,11,-3
-17,-27,-53,-113,-41,12,-16,-10
-3,-4,-5,-37,-34,-10,-9,-5
1,2,-8,-31,11,-19,1,2
0,2,3,-11,-32,-15,0,5
6,11,19,108,62,11,10,5
-8,-5,11,93,17,-4,3,0
-20,-35,-62,-128,-88,-32,-40,-32
11,-3,-9,-36,-3,3,-1,14
-7,-3,4,61,71,2,-3,-7
1,11,7,56,-40,-38,-4,0
3,5,11,12,36,21,12,5
-8,-6,2,21,-7,32,6,-1
10,7,11,-5,24,-25,-4,-1
-5,-1,6,5,22,-67,-20,-10
-6,0,11,19,-20,77,14,1
1,-10,-47,-104,-39,51,9,3
-8,-8,1,4,-2,-54,-21,-6
0,0,5,24,86,-42,-5,-2
2,5,9,-27,-10,21,6,4
0,-5,-13,-54,-56,-39,-6,-7
-5,-10,-5,2,-14,-9,0,4
0,7,13,22,20,-4,-4,0
-7,-12,-28,-47,15,2,-9,-5
2,3,11,40,-20,-34,-1,1
-6,0,25,55,85,77,5,-7
4,3,-10,50,-53,-5,3,3
-8,-19,-42,-128,-89,-55,-18,-5
2,-6,-17,-128,77,-6,-3,-4
-14,-8,8,127,-20,3,-15,-20
3,4,14,-21,45,-26,12,12
19,16,7,28,-19,40,4,7
-19,-25,-30,-103,-73,-42,-40,-37
-8,0,3,42,19,-20,-6,-5
2,6,-2,-24,-23,16,1,8
2,9,7,-55,43,-7,20,10
-1,2,27,127,-35,56,8,1
-2,-13,-13,22,62,-68,-14,-7
7,6,1,-21,108,69,6,9
0,-3,-12,-52,-75,-19,-1,-1
-5,-10,-15,-106,-29,-17,-3,-2
-2,-4,0,5,38,-6,-4,-5
0,2,1,-6,1,-2,-3,6
-1,1,5,-34,-3,0,0,-2
-8,0,0,44,-5,-5,-7,-11
-2,-6,-30,-49,0,-16,-6,-6
1,0,-10,8,-19,53,7,1
0,3,7,44,-5,-13,1,-1
9,7,7,5,19,13,7,6
