Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
5,1,0,6,4,0,-10,3
3,-1,-4,-66,-3,-12,-5,-17
-8,2,18,127,25,30,-13,-21
-56,-9,-23,-114,-30,-21,-4,0
23,-9,7,32,5,-128,-46,-7
17,-7,-15,-16,99,127,88,13
33,15,-13,-60,-24,-119,-5,15
18,9,13,33,28,-59,-16,11
65,13,-2,53,-60,-105,-12,53
40,3,39,-25,-15,64,14,-27
-128,-35,-7,59,19,30,-8,-89
55,-4,7,48,83,115,11,-7
50,18,-10,-44,-17,-60,-21,-8
-82,30,-7,9,36,87,5,-32
-76,2,6,-68,-2,-14,-9,-26
4,-41,-37,-26,-25,-55,-31,-33
-114,-48,-14,5,-9,-24,0,0
35,-3,9,-29,-9,-4,-6,43
93,25,-12,68,14,25,53,36
55,12,6,22,0,-8,1,-9
1,10,20,26,0,-17,-4,-5
-12,-8,-13,-31,-27,-71,-22,-10
-3,-1,0,27,63,127,32,4
-9,-5,-18,-5,-1,-24,-7,-1
-5,5,27,15,-7,-12,-4,-2
1,6,1,7,8,-10,8,4
13,-5,7,14,-14,-44,-35,-3
1,-4,14,0,-58,17,7,-11
42,2,8,2,-17,-26,-9,9
-45,18,21,66,3,10,5,-16
-3,-19,-58,10,-1,-109,-13,8
7,11,10,7,45,127,23,-6
24,-1,23,-62,17,43,-15,7
-60,-10,17,82,9,-24,0,-17
-51,-20,-46,-31,-16,3,-1,-13
13,7,3,-5,9,6,-9,-3
6,-13,-14,2,-6,8,-21,-12
9,2,-3,-12,-32,-66,1,8
5,-1,-8,1,31,-13,-1,-18
17,-4,53,27,11,103,31,29
2,8,-14,-128,-9,-17,3,6
-13,10,-3,1,11,-44,-25,-37
-1,-16,11,-8,-61,-62,-25,-8
15,-5,-54,-68,46,-5,0,8
-13,-4,-47,-10,-5,32,-1,-3
34,-9,4,9,-1,-3,-1,-11
22,11,45,2,-38,-83,-15,8
7,9,31,90,64,126,12,9
-7,-22,-120,-82,10,-10,-3,2
-5,1,0,21,-13,30,-7,-10
15,1,0,-29,-11,-21,-9,-10
6,-11,-11,69,-15,-26,-21,-12
36,2,-2,-27,-8,-29,-12,18
-22,5,9,57,-26,22,3,-10
-45,-12,-29,47,-5,-11,4,-17
-24,11,-19,-128,13,-23,-11,-3
21,-15,11,111,5,-13,10,4
20,8,20,-8,20,87,36,26
13,7,-13,15,-9,34,-7,2
8,-6,-10,13,26,2,-7,-18
15,-2,-21,35,-23,-20,-7,-2
31,6,35,-78,-28,-71,-13,17
-61,16,54,126,64,43,18,-7
0,-25,-109,-112,5,127,27,-6
-13,-15,17,127,-10,-41,-5,-19
-14,-15,-32,-82,-38,-49,-8,-1
86,31,61,-9,-5,17,6,27
-72,-5,-20,-21,-15,-14,-13,-13
-16,-20,10,28,-7,-11,-19,-18
10,3,13,-67,-10,-53,-15,-13
10,3,9,31,-45,0,-3,4
55,13,20,64,64,-10,-1,31
45,7,-18,35,43,127,47,1
-92,-10,17,72,0,-27,-6,-28
23,-5,-5,-128,-27,-13,-19,15
24,-4,-11,36,4,-77,-10,-10
-83,-10,15,12,-11,14,0,-29
63,-3,-3,-18,-9,54,-12,-7
26,-17,-54,-49,16,26,26,19
11,4,56,6,-3,-35,-11,0
18,15,-47,-39,-29,-37,-16,1
-13,-6,32,80,9,-4,-15,-2
-23,1,-27,-30,11,-19,-1,-4
3,16,22,55,51,96,22,2
17,17,67,-44,-35,-44,-6,7
-13,-29,-50,-5,-13,-18,-17,1
56,1,-49,-79,-8,33,28,40
28,-4,13,18,-1,7,-15,-5
-128,-15,-6,-30,4,-12,-8,-74
-17,9,-3,25,-5,0,-19,-24
18,-22,33,-17,3,5,7,1
38,-4,-17,48,-1,-28,-2,18
11,15,-15,-40,-14,-34,-13,7
47,13,14,21,-1,55,2,15
-72,-8,-7,-47,6,73,33,-1
-17,-9,-10,-61,14,-91,-10,-11
3,-4,-3,-14,-4,-16,3,3
7,-3,3,-15,-28,-33,-11,-7
40,-11,21,12,-3,4,-14,8
4,20,13,88,0,-1,1,-1
-30,19,-4,-37,2,-8,-15,-14
16,8,28,1,-9,8,15,2
-1,-21,-53,-72,-12,-62,-14,-7
-13,-16,-36,-79,-20,55,3,-26
-22,20,70,83,4,-55,-6,15
11,-6,-16,6,55,38,4,-16
34,-24,-32,-67,-31,32,-14,-3
18,-11,21,53,-32,-38,-4,2
-31,9,9,73,9,-37,-22,1
9,6,-1,64,24,15,2,6
11,-28,-115,-25,-35,-59,4,11
-11,5,20,17,24,42,0,-5
20,-4,-44,-124,-38,-41,-11,-11
-38,4,-2,75,-17,-49,-15,-9
-2,6,30,-45,-26,-51,-17,-16
68,24,46,-50,-25,-8,6,6
-128,-22,-27,83,41,3,6,-6
38,-15,-20,-1,-20,-23,-4,15
-43,-15,8,-80,-7,-10,2,8
-14,10,17,-30,-17,-9,-10,-7
11,-7,-12,34,4,9,2,-7
1,1,21,68,-16,-73,-25,-27
34,-2,-30,13,-5,34,5,20
-13,14,33,35,14,70,20,10
-28,-14,-54,-47,6,-20,-7,-3
9,-11,-4,59,-5,-38,-12,-9
-13,17,46,-15,2,-10,3,-6
92,17,33,19,-41,-4,-10,23
-1,11,-14,7,55,88,22,1
-57,-66,-57,-72,5,18,21,-16
20,-14,10,42,-20,-29,-12,-19
45,7,-6,-53,-9,-18,-16,-12
-8,-2,-10,-6,-14,-11,-15,1
13,13,17,74,20,-72,-18,4
8,20,26,42,-4,83,46,21
-9,-8,4,-63,-17,15,13,-2
43,-4,-61,-57,6,7,-18,16
-92,-2,37,-9,-22,-107,-27,-15
8,-26,-117,35,-30,36,-11,-23
54,3,12,-56,59,100,23,12
-26,6,11,-16,5,47,23,1
-36,-11,3,97,4,-37,-8,-18
-3,-4,14,-28,-10,-29,-12,2
39,12,9,-27,-11,-13,2,7
12,11,9,22,-20,-26,-4,4
34,-1,-10,10,-3,-11,-10,-8
14,-5,-9,-25,19,-51,-7,10
-25,8,8,50,-25,20,12,11
-19,-7,-12,-12,-2,-54,-7,-1
-29,-13,-23,-32,8,110,3,-16
17,7,32,30,11,-4,1,-17
10,-7,-16,72,0,-12,-10,0
17,-3,-33,-46,-12,-35,3,0
2,5,44,-57,-1,13,-7,0
-1,3,8,39,-19,-11,-9,-1
-6,-28,-96,-3,-36,-78,-5,-6
25,3,10,27,51,81,9,5
-7,4,16,17,22,19,4,3
-1,-3,18,90,3,-23,-7,-5
11,2,4,-24,-17,-17,-9,-8
10,6,8,-30,7,45,13,3
-17,-4,-20,1,-10,7,7,-5
0,-2,29,73,-4,-14,-19,-2
13,-10,-21,-100,-27,-15,-11,1
1,14,-27,-35,-8,-34,-2,8
20,12,13,20,-4,-21,12,24
68,-6,12,51,42,71,9,-4
-128,-19,-27,-23,-6,-23,-14,-29
-30,-4,10,-39,-43,-28,-14,-19
8,-2,16,-36,4,26,6,11
20,1,-40,-13,5,-9,-5,-5
-7,-16,0,10,-4,0,-8,1
37,0,-7,-13,-17,-34,-9,3
19,7,-15,36,15,-53,-4,13
-38,3,5,-16,20,31,7,3
-24,13,17,-38,6,2,0,-9
-16,3,57,-35,-24,-3,-9,-5
-26,-10,-59,62,-10,-110,-32,-19
42,3,3,28,17,41,0,10
23,0,-9,-62,-29,0,16,0
-29,-1,3,58,10,-11,-9,-2
2,-5,9,-115,-28,-25,-8,3
-1,-4,-21,-40,-12,-6,5,0
-2,-2,9,14,-17,-15,-15,-8
10,4,-1,-40,-5,-20,0,-1
-17,-9,-22,54,26,11,-9,7
-13,8,47,11,-16,0,9,8
-6,-13,-39,7,4,-26,-8,-14
20,3,10,-2,7,-45,-12,1
30,0,18,5,-2,94,20,8
-45,-3,0,-94,-27,-57,-10,-12
58,5,4,53,31,26,6,21
-14,6,-5,9,-25,-23,-15,2
-14,-3,16,-33,13,-6,-1,-22
-33,-18,0,11,-25,-15,-8,-18
10,6,-20,7,-6,-21,-5,1
14,0,-26,-7,1,-3,-9,2
7,-14,-28,4,-3,-15,-7,-3
29,9,28,2,-63,-83,-19,6
40,1,43,101,33,8,-20,15
-46,-4,-40,-52,-22,47,64,15
31,23,8,17,4,-5,21,3
-3,-6,35,15,-6,-15,-16,-33
-50,-5,-27,-13,-13,-22,-21,-11
0,10,3,-38,-12,-10,-7,-5
78,-6,13,45,10,-14,0,4
-118,-21,4,-22,-25,-16,-16,-16
-1,-10,-26,-19,-2,-7,-11,1
10,8,12,70,13,24,18,8
20,7,-6,2,26,-24,13,12
-15,9,30,117,-2,-14,-1,0
44,3,21,-33,-25,24,8,10
-32,-9,-27,-41,-22,-25,-8,-12
-23,-7,-12,-13,12,-6,-10,-17
10,-6,-10,12,14,15,6,2
35,11,19,-39,1,-22,-7,10
-34,10,26,-20,-3,116,11,-3
-25,-1,60,34,40,-64,-20,-12
-13,-35,-128,1,-44,39,26,8
39,-10,-13,-60,6,-5,3,18
54,19,33,72,-8,-26,4,33
21,-1,-1,-17,-1,-7,-15,-30
-86,-3,21,8,3,2,5,-15
-2,3,19,-11,-11,-11,-10,-13
20,-1,-25,-7,-1,-1,-6,-9
13,-2,36,10,-4,-13,-16,-7
12,8,-10,-40,-44,-79,-12,8
11,17,52,127,67,42,31,25
3,-3,-22,-57,31,44,15,8
-2,-1,-38,-57,-25,-36,2,2
-5,-8,-6,40,1,-35,-10,-6
-1,16,59,10,-1,84,2,3
-10,2,25,-21,-23,-10,-6,-5
64,-9,-83,62,13,-24,5,27
-57,9,26,-9,-4,-2,-5,-10
-26,-37,-72,34,-6,-15,-18,-36
-33,-11,-20,-11,-32,-43,-30,-33
6,10,8,-2,-12,-25,-12,-5
-22,-22,-9,9,6,-7,-14,1
-38,2,38,127,22,31,18,11
33,7,0,-128,-8,-5,7,4
18,10,-4,50,-16,-10,2,0
53,9,5,-14,-4,-43,-9,4
-35,-7,13,11,-4,13,-8,-5
10,-5,19,30,17,6,5,-3
0,3,-55,-24,-9,-7,-1,-4
3,-13,-27,60,25,-69,-19,-4
3,-8,-20,-71,-48,71,-10,1
-2,4,4,13,-4,0,-4,-4
-1,3,4,8,-2,-32,2,-4
-7,-2,9,0,1,-9,1,-6
-7,5,24,62,15,5,0,-2
-2,-14,-13,34,-9,2,-6,-2
-5,1,5,-33,-28,-100,-21,-4
21,4,-4,-25,8,18,15,21
-36,0,-30,111,32,118,43,14
68,22,12,-45,-2,-21,-14,-7
-38,-26,-9,-111,-30,-50,-29,-38
-80,-22,-34,8,-15,-29,-10,-25
29,-2,8,7,-14,-19,-8,13
21,3,5,12,-13,10,5,3
-55,5,4,-23,-6,-10,-1,-4
-16,4,-7,64,11,-30,-4,4
13,3,9,-45,5,30,-6,-7
12,-7,-9,22,-19,-23,-7,9
11,5,4,-30,3,-14,22,10
3,0,-3,-24,32,28,-6,6
23,3,-3,-16,-29,5,8,-1
8,5,-4,22,5,-25,-8,4
-5,6,5,0,2,33,2,0
-32,2,19,29,15,6,-2,-7
14,19,15,37,-5,-40,-11,-2
4,-8,17,-7,6,72,-4,0
21,-21,-37,-28,37,-4,12,16
-16,-9,-5,-114,-3,38,-2,-12
-8,10,-20,-15,-28,-21,12,-11
12,11,31,-22,-20,-56,-12,0
2,-5,28,124,13,-27,-12,3
22,16,-8,-25,24,105,40,20
