Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
28,7,1,-12,-7,4,5,10
28,5,7,-5,2,-19,1,26
29,-5,-10,-8,-14,-9,-7,9
-27,-6,-3,-4,-13,-1,-10,-28
-68,1,1,13,61,-7,-4,-7
60,1,6,15,-40,-34,1,5
-61,-4,-9,-26,43,24,-2,4
16,5,11,46,-21,3,0,-5
-8,-6,-17,11,26,-78,-9,3
3,-4,15,27,6,111,7,2
28,-4,-29,-128,-8,6,19,5
6,11,-2,-5,-87,-21,-6,6
-8,-6,-8,-7,-7,-79,-11,0
34,-4,6,-35,67,38,4,6
6,0,-11,-40,-21,-53,-10,-3
36,2,-2,42,7,-8,-8,-2
65,12,11,-3,-5,-56,4,10
-26,5,16,7,72,57,16,19
-107,-19,-6,9,-29,30,-11,-41
34,-3,-16,10,4,-57,-22,-29
49,0,-16,-34,-27,38,3,15
107,10,25,32,35,15,11,45
-128,-8,-12,2,-21,3,4,-41
7,-1,-15,-1,26,-45,-24,-15
16,6,0,1,-125,-59,11,7
3,-4,-8,-4,75,-34,-8,-8
-67,-14,-1,7,-46,40,-3,-4
-1,-8,-14,-26,17,-19,0,2
6,10,4,6,-5,-58,-9,-3
-9,-1,-1,-8,-15,83,1,-8
23,-5,9,4,-13,-64,-16,6
41,7,6,14,-29,-43,-6,9
-28,0,2,9,40,7,0,-32
-31,-12,-9,-16,83,-18,-10,-25
-7,-6,7,25,-59,-24,-3,-5
4,2,0,-20,-3,-1,2,13
38,-2,-11,-8,-22,-36,-1,15
16,5,7,31,43,-25,-15,-3
-9,-3,0,17,-20,-42,-8,-1
2,3,1,-9,-17,96,21,10
33,2,7,9,-40,-56,-25,7
23,-4,-17,-43,56,54,12,4
-25,2,23,56,6,-2,-11,-16
2,2,-16,-12,4,-1,5,-3
-31,-6,-10,13,-54,-21,-7,-16
19,-10,-12,3,-9,-20,-7,16
20,-2,6,7,13,-23,-6,-1
5,-2,-17,-11,-3,-33,-4,5
0,-2,-7,-16,-7,-15,-6,3
-1,2,9,5,9,-36,-3,5
-5,0,9,2,34,-58,-8,0
-7,-5,3,31,-1,127,18,-5
16,-3,-17,11,21,29,1,8
-18,-3,-1,-3,-18,-32,-13,-8
92,9,6,-12,-25,-31,13,36
-25,-8,-2,-23,-1,69,-1,-21
4,-22,2,5,-46,-29,-3,-30
-2,0,-2,17,100,5,-1,-36
