Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
2,2,-4,-49,-65,2,-4,-4
-12,-16,-43,-67,-107,40,-2,-22
-12,-13,-20,-3,20,-45,-19,-11
23,33,25,20,25,7,26,21
3,13,39,127,106,15,6,-5
10,20,44,25,51,14,6,10
-30,-45,-84,-128,-128,-51,-32,-23
9,-1,2,127,-4,-2,11,26
-14,-5,-8,78,54,17,-7,-27
5,12,46,127,88,4,4,1
-4,-3,-4,-55,45,-22,-14,-12
-3,-2,7,58,-16,29,2,-3
-2,-8,5,25,16,29,11,4
-12,-3,12,-5,-13,-20,5,-6
4,9,16,7,-14,-13,13,3
4,-2,-16,-46,-11,-13,2,13
12,17,39,127,49,5,5,3
-30,-25,-26,-51,-75,-27,-58,-52
-11,-8,-10,50,32,15,0,-16
-10,-21,-36,-128,-128,-54,-17,-2
9,2,-16,-14,50,18,2,5
3,9,15,55,36,10,11,8
-9,-14,-27,-90,-25,-55,-17,-12
1,1,-23,-44,-23,-36,-11,0
-4,2,21,52,30,93,23,-1
3,-1,-5,-21,-19,-22,2,10
-5,-17,-31,-128,-39,-32,-27,-7
-4,-3,0,42,41,32,-7,-5
-8,-18,-21,33,-37,-14,0,-5
-12,-20,-31,-91,-73,-47,-13,-5
2,-1,7,58,73,-3,-4,4
15,15,28,43,20,14,20,25
17,19,36,48,22,30,21,15
-1,1,-16,21,9,6,-8,-14
-18,-17,-22,-13,-4,-17,-23,-25
-1,0,9,-8,9,-51,-4,6
-6,-4,5,42,15,38,37,15
-3,4,18,9,-18,1,-17,-14
4,4,-27,106,28,2,17,6
-2,-5,-13,-74,-71,-25,-10,-9
3,18,32,94,127,-19,6,-2
-23,-36,-73,-128,-128,3,-22,-18
-2,-9,-3,76,21,-29,-5,3
0,8,12,69,50,13,4,5
8,3,21,-4,-16,-18,-1,8
0,-2,-1,28,9,18,11,-1
-16,-11,-15,-11,-17,-24,-20,-20
-7,-6,-2,3,11,-13,-7,-11
6,8,28,127,127,32,16,6
13,15,6,-40,-128,-6,15,21
-5,-12,-21,54,-37,-18,-7,-9
-14,-19,-34,-128,-96,-29,-18,-5
-5,-7,-7,-38,23,17,-5,-4
6,1,2,49,38,-57,-6,7
15,22,22,37,4,81,16,18
-6,3,7,17,-66,57,20,-2
0,1,-1,12,-49,-12,7,3
2,-4,-2,-14,40,-32,0,-2
2,3,5,-14,14,-37,-1,1
-28,-25,-34,-51,-42,54,-37,-43
-13,-14,-17,-29,-28,-20,-12,-19
-2,2,-1,-10,-1,7,1,1
18,12,14,-2,-7,-6,7,29
12,9,-6,25,46,32,21,11
-16,-12,-2,-30,28,-38,-17,-22
-7,-9,-21,-76,-85,27,-6,-10
-5,-10,-10,30,6,16,0,0
-3,-7,-25,6,-29,-20,-3,2
