Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
12,4,-33,24,4,4,10,86
-19,0,127,8,-7,-11,-19,-38
-8,-4,-8,55,6,-2,-6,-87
6,1,44,-16,-2,-1,12,84
14,9,77,26,-1,-3,13,56
-27,-5,-99,30,-2,-7,-40,-63
-5,-3,-30,-10,1,1,-11,-120
7,1,-21,2,-4,-1,9,14
21,-1,-63,-113,-5,6,35,127
-6,-11,28,-16,-10,-3,4,-57
-19,-38,96,47,-7,-14,-39,-36
-1,10,0,18,-1,-2,0,34
-6,-2,80,57,1,-4,-4,-6
-12,-21,36,10,-5,-10,-5,-6
-1,-1,-32,16,3,-3,-3,-1
-2,-9,-32,-15,-6,0,2,0
3,-12,-10,-19,-8,3,1,2
-2,-7,-19,-3,-5,1,0,-6
-1,0,9,-45,-4,-1,2,-2
3,1,-19,-4,-2,-2,-2,13
-1,-3,-28,13,6,-3,-3,12
5,7,26,-18,2,4,16,34
6,5,-2,24,0,-1,5,15
3,3,-44,-23,-2,3,2,8
4,-14,-17,-32,-9,-1,7,-17
5,5,53,40,3,-4,-6,62
-27,2,57,59,7,-2,2,-17
-1,13,39,25,2,3,6,6
2,2,9,-2,0,-1,1,-5
-5,12,19,4,-1,-4,-3,-8
6,14,-35,-25,-3,-3,-1,4
-2,-7,-26,-6,-4,-3,-3,-15
-7,-4,9,20,2,-1,-1,-40
4,-1,-20,-12,-5,-4,0,8
0,3,2,-7,-5,5,0,-1
8,5,-26,-26,-8,3,7,51
-9,-22,-13,-10,2,-2,-11,-67
-7,8,13,15,3,-1,-1,-12
12,19,15,29,3,-2,1,10
-32,-31,-16,-16,-2,0,-5,-39
0,15,0,33,4,2,0,9
-7,-55,-14,-49,-3,-1,0,13
-3,16,-4,-24,-1,-7,-9,16
-4,29,1,19,6,0,-3,-35
4,-14,-17,-22,-6,4,1,0
7,-2,-19,-14,-1,4,1,1
4,2,38,93,0,-2,6,0
-2,4,22,-16,-9,-4,-14,-3
1,0,-8,-66,-7,-5,1,2
-2,0,2,-15,-2,-5,-7,-7
-4,-13,-11,-2,3,0,6,20
6,1,-8,10,3,0,0,46
-6,-4,-9,20,-4,0,3,-42
28,7,-3,-7,-5,-1,1,-9
-16,-10,-13,-20,-2,-3,-8,-1
4,1,3,7,2,0,2,9
-3,-9,-10,-5,0,-6,-5,-15
4,9,-13,-5,-1,2,3,7
-2,-5,-1,-1,-2,-4,-4,3
3,-1,-25,-4,-1,-2,1,3
1,6,19,-6,1,1,0,2
-1,1,4,-3,-6,-3,-1,-2
-4,-13,-40,-19,-5,-2,-5,18
-3,-5,1,-8,5,0,-2,-1
10,4,48,22,-3,-6,0,47
-10,7,3,1,0,1,-3,-25
-5,2,-11,-4,0,-3,-3,-3
1,-5,-30,-5,-1,5,8,29
8,0,5,-10,-6,1,-8,5
-4,0,-2,3,3,1,12,30
-3,-3,0,5,-4,-4,-17,-66
1,2,-5,1,-1,1,4,43
2,-28,-20,-24,-4,-6,-3,-80
5,24,-1,-10,2,2,2,8
-4,44,-6,29,-7,-8,-2,-1
-4,3,19,5,-5,-2,-1,1
-1,8,4,30,1,0,-2,0
1,7,13,-25,-5,-4,0,32
-1,18,-47,-15,-5,-4,-3,-19
0,4,-3,-4,-3,-1,-5,6
-2,2,-11,-11,-1,0,10,40
-20,-15,-20,-5,-3,-5,-7,-85
-5,5,11,-6,-5,-6,-5,-4
2,-95,42,15,-5,-6,0,20
26,15,0,6,0,-1,-4,62
-1,35,11,9,11,9,11,-12
-24,6,-8,-9,-3,-1,-6,-6
-30,-120,-35,-11,-9,-6,-5,3
9,-6,-4,-2,-6,-5,17,22
-5,4,-3,-5,-1,-4,-23,-82
6,16,-2,-7,-6,-2,2,2
11,17,9,-2,2,0,3,6
0,10,13,7,5,2,1,2
5,26,8,86,8,-2,4,15
0,-15,-1,75,1,-1,-6,-16
18,-2,-45,-128,-24,-6,-3,-11
7,-1,5,57,-5,-3,6,18
22,35,-4,24,1,2,4,78
-84,30,-52,1,-1,-2,-18,-128
-41,-104,8,26,2,-4,1,1
3,-36,97,65,3,-5,-6,21
-2,6,0,-11,-9,-7,-10,60
2,17,-24,-9,6,3,1,-28
29,4,-8,-16,-1,4,11,34
1,-12,-40,-21,-1,3,-16,-63
21,74,18,5,7,5,15,12
-18,22,-28,40,-2,-12,-23,2
-56,-128,-1,-61,0,-3,-8,9
19,19,10,-31,-3,0,10,-18
-13,1,-57,-28,-9,-6,-21,9
-1,-2,-56,-5,-2,-2,5,-7
24,27,52,17,-2,-3,13,14
22,24,4,20,2,-3,-23,1
34,88,1,4,-1,1,7,22
-121,-109,-41,-17,-5,-1,-5,-46
-6,-16,0,-5,2,0,15,64
47,8,40,37,3,-4,-15,-8
-53,6,-1,11,-5,-5,-9,-54
7,24,23,-23,-4,3,2,-17
3,-23,-16,1,-4,-10,-4,11
32,11,-13,-7,2,1,14,6
-5,-9,-48,-36,-5,-9,-21,6
