Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-9,60,45,-5,-7,-11,-50
6,25,-5,17,2,0,-1,11
6,14,0,1,-3,-1,-1,5
6,10,1,-9,-2,-3,-2,4
-2,-48,-42,7,-7,-5,-3,3
0,3,-19,-10,3,3,-1,1
2,11,-3,-17,3,0,-1,1
0,-8,-46,7,2,2,0,0
-2,2,15,0,-3,-4,-5,-2
-3,4,24,31,-1,-3,0,0
0,4,-5,-46,1,2,-2,-4
-3,14,-4,18,-4,-2,-4,-1
-8,-110,-51,-2,-3,0,5,-11
14,29,-23,-11,0,8,23,127
-15,4,-6,-11,-3,-5,-3,-128
10,5,23,5,0,-2,-9,26
-23,-6,9,13,-1,-1,2,-11
-13,-18,-49,-1,-4,-6,-9,-28
-2,-17,21,-1,-2,0,4,21
13,-5,-27,-5,1,2,1,47
-8,-10,19,-5,-6,-5,-1,-42
8,44,22,-1,-2,-3,31,45
75,-4,-28,-23,5,3,9,84
-56,2,29,18,0,-2,-10,-44
-17,2,53,53,2,-5,0,-30
4,5,14,-9,-4,0,6,8
14,-14,-22,-8,2,1,12,14
-15,27,17,-22,-8,-10,-7,-4
3,23,-18,79,10,3,-1,5
-3,-43,10,-26,-3,-2,-2,16
26,-4,2,-87,-13,-4,0,-4
96,96,10,-28,-1,0,-1,3
-41,-19,16,31,-6,-6,-3,-3
-32,6,-8,21,7,1,-1,-5
1,-3,-16,11,-2,4,1,3
-5,-12,-21,-4,-4,-4,0,-2
2,7,21,8,6,2,1,9
-2,-39,-1,-20,-9,0,1,-2
2,0,5,5,0,-4,0,0
1,2,2,37,0,0,1,-7
1,10,-32,-2,8,3,-1,-4
-6,-17,-31,-33,-6,-1,-2,-6
-4,23,26,-4,-6,-5,-3,-5
-1,-9,-1,7,-3,-6,-5,-7
-3,-3,-87,-51,4,-5,-4,-8
-1,-27,30,61,2,2,-1,-1
-3,-5,-10,-58,-11,0,3,-2
1,3,-13,-19,0,2,0,-1
3,28,73,0,-3,-2,-11,-6
0,-6,-7,79,11,0,-6,-2
16,61,105,72,7,11,5,4
1,-14,127,-21,23,21,4,2
-14,-56,-74,33,-9,-2,-8,-9
-6,-7,-10,-32,-1,-6,-9,-4
-5,-13,-3,1,5,-3,-2,-2
-1,0,8,10,7,3,-5,-4
-3,-12,-58,-8,-2,-4,-3,-4
-3,-4,15,17,-10,-14,-5,0
19,18,122,-18,-3,-7,2,3
-13,19,8,12,-7,0,2,0
14,43,127,49,31,38,17,9
17,-41,-128,-40,4,19,-1,2
-61,-23,-85,-13,-7,-3,-2,26
-1,-18,-31,-49,-6,-15,-8,-85
-17,-18,-7,107,7,-4,-1,-4
-1,4,14,24,3,-6,-2,6
11,7,16,-128,-32,-11,-4,15
4,21,101,38,-10,-9,-7,-9
21,27,-42,48,22,9,2,-2
-27,-62,-128,-58,-33,-25,-16,-10
-1,-6,-4,6,-9,-11,-3,0
1,2,10,15,-5,-13,1,2
5,4,10,111,10,8,6,6
2,2,1,-104,23,21,6,5
-1,-2,-2,-23,-9,-2,-2,1
9,1,2,1,-16,-7,-3,2
-40,1,23,37,-19,-4,4,-5
24,14,18,11,16,15,5,3
-61,-5,-61,-27,-5,-4,-5,-12
-12,-15,11,-34,11,6,-2,-28
0,2,-21,7,1,-1,6,18
-2,-6,-2,30,1,-6,-18,-32
2,9,27,24,0,-6,-5,-2
0,-8,-93,-90,-20,-12,-2,-1
-3,-4,15,18,-28,-6,-1,-2
24,-4,-23,-7,-8,3,3,11
-44,2,-8,15,41,16,1,-15
-1,-7,25,3,11,10,-1,-4
9,0,-26,82,2,-3,9,12
6,14,-11,-1,-3,-5,-11,11
5,-26,-18,-81,-20,-8,-2,49
-1,5,-6,7,-6,-8,2,-60
2,19,25,37,2,-4,-4,-47
37,23,7,29,8,1,6,4
-10,-15,42,2,-10,-9,-8,3
-4,-37,-60,-21,-17,-7,-1,4
-15,-10,14,28,1,6,3,19
10,34,28,18,4,2,4,16
2,35,-17,-60,-2,1,0,5
-4,27,20,6,1,-7,-1,3
-12,-57,-8,7,-1,-10,-5,-3
2,-7,20,-60,-9,-5,0,-6
5,21,24,22,-3,7,5,2
0,-3,3,11,1,11,4,-11
8,11,1,12,7,10,5,20
14,15,11,16,11,1,-3,7
