Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
2,1,5,-1,3,2,-1,1
-42,-7,-66,26,4,-2,31,42
27,20,97,-18,-3,0,-45,-12
-18,-23,88,-90,-9,-4,1,-34
-2,-2,-21,126,-4,-5,4,-2
7,13,-17,-121,-4,5,11,7
5,14,-5,-12,-11,-10,0,8
46,18,22,82,10,5,4,21
-27,32,-14,-60,-13,2,-6,-16
-7,-8,-24,61,-2,-21,-6,-2
3,25,-2,45,11,12,0,0
12,-30,9,-128,-7,3,13,6
4,-10,6,127,3,3,-28,-8
-4,-1,-24,16,10,4,3,58
16,31,-5,-103,-12,-3,3,12
14,1,75,66,-5,-6,2,3
-10,5,-16,31,13,14,-4,7
9,22,-40,26,12,-9,-1,2
2,-44,29,24,0,-6,-4,-3
2,35,8,7,11,18,7,-2
-7,-50,-5,-18,-5,3,3,-1
-4,-14,-4,9,-8,-2,5,1
4,18,3,-18,1,-2,-19,7
0,7,46,-3,1,-1,2,1
25,33,32,0,2,2,10,28
-21,36,66,14,-5,1,-3,-15
4,-3,-70,6,16,-4,-4,1
-13,-36,-19,-107,-31,-16,-14,-6
1,7,-14,17,7,-1,0,5
-5,-11,4,-28,-2,-1,-1,0
10,-21,-34,1,-1,0,0,2
-17,12,-9,-30,-11,0,14,72
-22,13,46,11,-2,-6,-15,-68
6,-4,18,7,6,2,5,20
-9,19,32,-6,0,-2,-7,-16
-20,-32,-61,-10,-9,-12,-17,-5
5,25,12,5,7,8,-4,-12
-7,1,5,-5,3,-2,4,-8
-10,-87,-36,-16,-4,-8,-2,-1
-6,-1,-1,-2,-5,-6,3,-1
4,7,-27,7,-9,4,9,-17
20,37,-14,-35,0,0,6,51
4,22,-25,16,5,3,-2,-7
22,29,-78,-41,6,2,2,23
-47,-51,79,8,-15,-13,-10,-17
-16,-27,-7,6,-2,-3,-6,32
-24,12,-10,6,9,12,7,-117
80,19,-44,-42,3,3,-5,84
-41,-9,112,33,-11,-8,-4,-128
34,28,-128,-46,1,3,-5,-65
-102,-30,-112,-112,-16,-8,-10,-11
-23,-64,127,119,0,-10,-5,18
-14,13,4,21,-7,-10,-3,-5
19,0,-21,13,0,-2,5,78
-5,-6,-98,-23,-5,3,8,-42
14,-4,-82,-71,-11,0,1,20
11,-8,-80,-108,-13,-3,1,69
13,0,-59,-84,-3,7,6,-23
-11,53,127,127,15,-8,-10,-13
36,-68,-11,-35,-5,-3,0,18
-73,-2,43,-9,-1,-2,-4,-13
18,56,7,55,3,-1,10,21
12,-35,-117,-47,6,14,22,-13
54,13,-25,-87,5,11,18,66
-37,9,-14,-27,-11,-10,-27,-23
-67,-42,-111,-110,-14,4,11,-128
-53,12,127,127,11,-27,-32,49
27,-1,7,35,4,-1,-25,-31
24,0,-102,-64,-1,1,2,14
