Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,3,-2,-3,-2,-6,-7,-6
-1,2,-14,-2,0,-1,-2,5
-5,-5,-42,-1,2,-1,-1,-17
2,-1,22,42,2,-1,2,1
-1,-3,-25,-100,-9,-4,0,1
2,-1,2,-3,-4,0,0,-1
-1,-1,-10,15,0,0,1,-1
3,1,18,4,-5,-1,0,8
-3,-4,6,20,1,-3,-4,-10
-1,2,-9,-3,2,0,-1,0
-4,-8,-58,-3,0,-5,0,-1
-4,-5,-56,-11,-2,-2,1,-1
-2,-6,-33,-6,-1,1,-4,-5
3,0,17,-2,3,1,0,1
-4,-15,9,18,1,-1,-1,-2
2,1,-2,13,2,3,1,0
0,0,0,-8,-4,0,0,-2
-2,2,-8,-24,1,0,1,-1
-2,-7,-14,-32,-2,0,-2,2
-8,-10,-52,19,-6,-5,-9,-6
-1,19,-2,0,0,1,3,0
-1,3,-11,-6,-1,-3,0,1
-3,-9,4,-3,-4,0,-2,-4
-3,-9,-49,7,-1,-1,-3,3
31,1,17,4,0,0,-3,-1
-55,-5,-7,-37,-10,-5,-5,-9
-2,-3,22,-9,-4,5,5,35
-16,-1,29,0,-3,-4,24,-46
0,4,-70,-8,-4,-6,-26,37
0,-2,-33,-4,0,-1,-5,-30
1,0,-2,-1,1,0,4,1
4,-32,-3,-9,-6,-3,1,20
-3,10,15,8,-1,2,-3,-34
-4,3,4,1,1,-2,3,4
1,1,36,18,-4,-1,0,0
-3,2,5,-76,-6,-2,0,-1
1,-2,2,35,1,2,4,-1
39,2,-2,8,4,0,0,22
-67,-3,1,-2,-5,-1,-7,-22
-1,-1,-1,3,1,-2,-4,-1
3,15,4,2,2,0,2,0
1,-1,-3,-1,-2,-1,5,5
1,-4,3,2,-2,-2,13,-1
-7,-10,-60,-15,-5,-4,1,-3
1,-2,-27,-22,-2,-1,-2,1
3,7,47,30,4,2,-1,1
6,19,-9,4,-1,3,-10,4
9,8,-7,-5,0,-3,-1,-2
7,21,29,7,0,-2,-5,-1
-4,3,2,-2,-6,-4,-4,-5
32,3,2,15,1,-3,-1,3
-42,-3,-26,-18,-4,-3,1,17
6,-4,39,11,2,2,3,2
1,-4,-31,-12,1,-1,-3,-14
1,-5,-63,-48,-5,-7,-8,-3
-3,-6,46,23,-1,-4,-2,0
2,-4,6,18,2,1,2,2
-4,-8,-49,18,-4,-4,0,-2
0,-2,0,-16,-2,0,0,-1
0,5,1,-21,-2,0,0,-2
-2,3,11,6,-1,2,2,-1
0,5,47,11,0,3,1,3
-3,-21,-86,-28,-6,0,4,-3
-3,-3,-4,-10,-4,-3,-4,-2
-1,-6,-48,1,-4,-2,-8,-3
2,0,6,4,2,2,1,-3
-2,2,14,0,-3,5,5,4
-3,-1,7,2,2,-2,-33,5
14,-7,4,-1,-4,-5,-1,2
-54,1,-5,-6,-4,-6,15,-28
0,2,-11,-5,-2,0,-3,-9
-3,4,44,11,1,0,-3,-1
-1,-13,-9,-37,-8,-5,-3,-1
-2,-11,-66,0,-3,-2,-3,0
1,-5,-7,0,2,2,3,4
-1,-36,1,8,4,0,0,-2
0,19,6,-4,6,-2,-3,2
1,9,66,21,-1,-1,-3,3
-3,-9,-76,-42,-7,-6,-3,1
-5,-5,-22,9,-3,-3,-5,-4
-1,-9,-15,-3,-1,-4,-4,-3
-1,-11,17,-6,-3,-2,-4,-4
1,3,5,-1,-1,1,-1,3
-1,-1,2,-3,1,1,0,-4
-2,-1,0,-1,-1,0,2,0
-1,1,14,-1,-5,0,-1,-4
-5,-12,-32,-6,-2,-4,-3,-7
1,2,5,2,-3,0,1,-1
-1,5,28,-3,1,2,1,6
-1,1,-10,19,1,-1,-5,-5
-5,-7,37,14,-3,-2,-2,-4
-2,-5,-11,-9,0,1,1,-2
2,-1,-2,-5,0,-2,-1,-1
1,0,-2,-1,-1,-3,-2,-4
-1,1,16,0,-3,-2,-1,-2
1,4,2,13,1,-2,-3,-3
2,2,-37,-18,3,2,0,0
-1,-14,4,-17,2,2,3,2
-8,-7,-99,-5,-8,-6,-3,-5
-1,-4,-26,3,-1,-1,-3,-3
-4,-1,17,8,-3,-5,-6,-5
-2,-7,7,-4,-5,-1,-5,-1
3,7,11,6,0,-2,-3,-3
3,1,8,0,-1,-3,-1,0
-1,-2,3,-3,-2,0,-4,-3
2,0,3,-1,6,3,0,-1
-1,-1,0,-4,-2,-4,-3,-2
-1,-8,-34,-9,-2,1,-2,-3
-1,-1,9,47,2,0,-1,-2
-2,1,-5,-22,-1,-1,-4,-2
1,5,9,-79,-5,-1,2,5
0,5,6,21,6,4,1,2
0,7,27,19,4,0,1,1
-2,-8,-58,-34,-4,-1,1,-1
-8,-14,-10,18,-1,-8,-4,-5
-4,0,34,14,0,-2,-5,-1
0,-1,-21,6,-3,-2,-2,-3
0,1,-10,5,-4,-1,0,2
3,6,5,12,-1,1,-1,0
4,23,5,7,0,1,-4,-1
-4,-29,14,-3,-1,-1,-2,-4
-6,-17,-35,76,3,-6,-7,-6
0,15,2,-82,-1,-4,-4,-1
2,-11,-24,-109,-10,0,1,-1
2,2,8,26,-11,-3,0,1
0,33,58,34,6,3,-1,1
4,9,49,127,38,10,6,1
-5,-10,-21,11,4,2,-2,-4
-4,-8,-26,-128,-32,-11,-3,-1
-4,0,-25,21,-15,-7,-3,2
5,0,-18,25,-5,-5,-4,0
-13,0,34,18,-5,-4,-5,-5
1,3,25,26,4,0,-2,-2
-5,-14,-2,24,10,-1,-2,-2
1,-2,31,3,5,1,-3,0
0,4,3,57,9,2,-1,0
-7,-13,-36,-37,-6,-5,-6,-5
-3,-7,-68,-26,-8,-6,-2,-2
2,-12,-5,-18,4,4,2,-2
4,0,3,-26,-5,-1,-1,-3
-10,-27,-57,-9,-4,-2,-5,-3
4,-5,15,95,9,0,0,-1
-2,24,17,-25,8,3,1,0
-9,-19,-43,-81,-19,-9,-4,-3
-1,-6,0,32,3,-1,-2,4
13,9,1,61,-1,-1,-1,-2
-29,31,14,53,10,5,-1,-8
8,31,20,-116,-4,-1,-1,0
4,43,0,-68,-20,-6,-2,2
-8,1,44,-11,-8,-13,-7,-5
0,-28,36,21,3,1,-1,-7
-1,16,-8,58,13,7,7,4
-16,-87,-128,-13,-11,-11,-8,-11
0,0,13,4,-4,-3,-5,-4
39,16,44,14,4,5,0,17
-68,10,37,10,1,-2,1,-27
7,7,14,4,-5,-1,0,-4
4,7,12,40,4,1,-4,-2
2,-9,-11,-4,5,-1,-1,1
5,9,-2,-7,6,2,1,0
-1,3,11,-29,-7,-5,-1,-5
4,6,-6,-63,-21,-4,0,2
-3,0,-3,34,6,2,-1,-1
-3,-4,-5,67,16,2,-1,2
19,3,-7,18,2,-2,-5,-4
-55,9,-5,-110,-17,-3,4,-5
6,-4,20,14,-1,-4,-14,0
1,5,69,21,3,3,-7,-19
1,11,-5,23,5,1,10,6
-17,-52,-128,-30,-11,-6,-25,-11
35,-13,23,-10,1,-4,14,9
-88,-2,30,5,0,-1,1,2
2,2,11,-2,0,-1,-10,11
30,6,-4,5,0,5,8,-29
-47,-4,16,-1,-5,-1,7,18
4,-16,4,-4,-2,-7,-29,-10
-4,-1,-8,-7,-7,-5,-4,-15
5,5,9,41,6,0,-1,0
14,2,5,102,11,3,-2,6
26,39,62,-109,-2,6,6,10
-44,-2,-78,-95,-30,-9,-7,-9
-18,-84,-101,5,-5,-3,-6,-3
3,-22,25,20,3,-3,-4,-4
1,3,-5,19,0,-8,-5,-4
1,14,1,-82,-6,-2,-1,1
12,4,-83,31,3,5,5,7
-8,-15,85,12,-10,-8,-4,-5
-2,21,31,25,2,1,-1,-1
-5,-23,-40,-21,-6,-2,-6,-4
-4,-9,-37,5,-3,1,-1,-5
-1,-1,-3,12,1,2,0,-1
3,6,1,-18,-1,-1,10,27
-4,5,38,0,5,1,-11,-42
0,-3,11,-1,0,2,-3,-7
1,3,-17,14,3,-2,-5,-2
-4,-1,1,94,5,-2,-3,0
-3,8,9,-39,-2,-1,-2,1
6,-18,-23,-128,-25,-8,-4,1
0,7,57,44,0,0,-1,-1
4,15,68,33,8,4,0,2
9,21,15,28,7,1,3,1
7,-49,-22,-25,-10,-8,-7,5
-49,-9,67,8,-1,3,-10,-13
-1,-2,28,-13,-7,-3,-4,-16
3,7,33,2,0,-1,1,1
4,-7,4,0,-4,-3,1,5
7,1,5,42,3,-3,-1,35
-3,43,-2,-34,2,-3,-6,-70
-3,-29,27,-4,-4,-4,-1,-6
-3,-20,-4,2,-1,0,-3,1
-2,29,-34,-4,2,-3,-2,0
-2,6,14,7,4,0,3,1
17,1,7,-5,-2,-1,-1,3
-44,23,72,12,0,4,3,-4
-5,-25,-58,22,7,3,-2,-4
-7,-26,-70,-26,-8,-6,-6,-13
-10,-30,-82,-88,-15,-9,-8,-1
6,-4,19,16,0,-3,4,27
-4,1,22,-25,-2,1,-14,-37
1,6,22,-21,-2,0,1,31
-4,2,16,16,2,0,-2,-41
3,-1,-32,17,3,0,0,4
3,1,35,-3,6,6,1,1
1,-9,2,0,-15,-7,2,10
-5,-4,6,-32,-7,-8,-2,60
10,13,31,38,-1,-6,-3,59
-3,10,10,14,-1,-3,-6,-24
-12,-26,-40,-24,-9,2,-4,-6
-2,1,-39,-36,-16,-1,0,9
16,7,34,-33,19,9,4,11
1,20,126,24,4,-1,5,13
-5,15,-29,67,-4,-9,-10,-15
1,-21,65,13,-1,-3,5,32
4,27,-16,9,-5,-1,6,-42
9,52,-27,-16,-4,-1,-5,30
-25,-73,-57,-40,-7,0,-9,-16
0,-8,7,-22,-8,-1,12,9
-9,-35,28,-8,1,1,-16,-12
4,-4,-97,-12,-2,-2,7,78
-9,3,-2,4,2,-3,-12,-69
25,7,-9,2,-1,0,-3,-15
