Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1,-33,21,-14,-30,-15,-6,-3
-23,11,8,73,29,-1,-2,-6
1,-40,-58,-105,-7,3,1,-14
29,59,127,30,0,5,5,25
-5,9,-97,-14,-7,-10,3,-8
-22,-11,-67,-50,-21,-3,-8,-6
-2,-11,7,12,1,-1,0,-5
12,59,89,25,-26,-3,-2,0
-13,-85,-115,29,11,-1,-2,-13
3,-36,11,-37,13,7,4,-3
-4,-12,0,-25,-12,-5,-4,20
6,9,3,1,2,4,14,21
-3,7,-19,53,-3,-3,-8,-14
3,3,18,-46,17,7,19,14
25,39,36,59,-3,7,21,22
-6,3,0,20,11,-8,-11,-13
-5,-4,61,30,-8,-10,-14,-12
-11,35,10,-23,-13,0,-9,-7
-1,5,-4,1,-4,-2,5,1
3,5,19,25,4,3,18,0
5,11,26,17,3,-1,-7,12
-4,-5,-23,6,3,0,-1,-4
4,16,8,14,9,-2,2,9
-1,18,24,37,-25,-10,1,0
-2,8,-54,-35,3,3,-13,-8
1,-51,38,54,24,7,-4,2
-3,67,10,-9,7,-1,-2,-10
-4,-40,48,-11,0,-3,-9,-7
-8,12,-32,-44,15,1,-17,-19
4,-3,-2,4,-12,-4,-10,0
2,14,-2,-30,23,3,14,0
-1,-15,13,6,3,0,-5,-1
9,-6,-6,34,-3,-2,6,17
-9,7,4,-1,15,13,5,-8
4,-1,-4,-1,-6,-2,-5,9
-8,-8,-3,6,-13,-7,-14,-12
-16,-2,3,9,-7,-8,9,-4
14,9,5,9,-4,-2,1,15
-13,-6,1,-3,-9,-11,-3,-18
-2,-7,7,54,25,-1,-10,3
-3,-2,-4,-20,-1,1,-1,4
0,3,6,-50,-19,-5,1,-6
-1,-4,-11,-1,10,6,1,6
10,41,25,-26,-3,-1,-5,3
5,-128,-38,5,-12,-5,23,4
23,60,82,13,20,12,1,17
-26,14,-37,-10,-25,-12,-17,-14
-17,-40,-62,-18,29,2,-15,-18
-6,13,2,-46,0,1,-2,1
21,60,46,-32,-1,10,10,15
5,-32,16,61,-11,-8,4,1
-1,10,26,39,2,0,-7,-1
-1,2,34,-71,-16,2,-1,7
3,-1,-32,-24,-2,3,13,21
-9,-2,3,-112,-31,-11,-7,-9
-10,-7,4,22,-6,-11,-26,-10
5,9,6,-11,-1,1,21,3
-1,9,-2,8,-1,-5,-10,-3
2,1,5,19,0,-2,7,2
3,3,7,45,4,-10,-1,8
-11,-5,0,11,-3,-8,-17,-17
2,-2,-14,-23,4,0,-1,2
-4,-2,19,23,15,4,1,-9
4,-3,15,-18,5,6,2,20
-13,-33,-89,-18,-13,-6,-6,-5
-2,2,-1,13,-20,-11,-13,-5
0,-8,34,0,-25,-7,3,5
13,28,0,127,49,10,4,7
-14,-53,-28,-67,-8,2,6,-4
-2,-26,-15,-17,6,3,-2,-1
-3,-55,34,-44,-30,-7,-2,-5
7,82,109,-26,-31,0,5,4
-11,-44,-81,-57,58,20,-2,-9
-1,-70,-13,31,-4,-1,19,16
-12,2,14,-1,-18,-10,4,-4
-2,18,17,18,-2,-6,-5,-1
3,19,22,50,5,3,6,14
-6,26,13,6,2,-5,-14,-28
1,-19,1,-1,-5,-8,-6,3
0,11,1,3,1,1,-13,-14
16,-11,-5,5,-1,1,-4,17
6,10,-2,-3,-15,-4,8,8
-9,10,11,36,-12,-7,-26,-18
-2,14,-11,85,95,23,31,-5
2,-3,-5,-93,-14,1,-3,6
-6,4,13,46,-38,-17,-4,-7
14,14,25,3,14,8,-1,-2
-20,-128,-84,-128,-8,9,4,1
-7,5,-6,-2,-10,-3,-4,-3
3,20,4,-17,-11,-4,-4,2
1,38,40,69,-5,-9,-3,0
2,-4,-4,20,14,6,1,-9
-1,-39,1,-23,-13,1,0,14
-15,31,-20,-7,-21,-16,-16,-12
-5,-13,14,25,12,1,2,3
7,-5,3,1,1,3,-1,-19
1,0,13,-54,-12,-2,14,24
4,-3,0,42,-17,-13,-6,-7
-5,1,-5,28,5,2,-5,-1
-3,0,7,-35,-21,-10,6,6
3,-6,7,37,11,4,-6,12
-1,16,20,7,-10,1,2,-4
-3,13,8,-29,-7,-8,-21,-17
3,6,-17,-86,-15,-2,3,12
-7,11,0,1,-7,-10,-15,-13
1,-4,26,15,-10,-6,7,5
1,2,-8,35,-4,-5,-3,1
-7,-14,-7,-12,9,3,-7,4
4,22,15,20,-2,0,4,8
4,13,-12,37,2,5,7,2
3,-1,13,108,17,2,1,-1
2,56,11,-65,-16,-4,-13,-2
-1,-60,-23,-5,-3,7,17,-7
-8,-13,30,-15,-7,-9,-14,-3
1,15,-38,-2,-13,0,0,6
-5,-36,-3,-16,6,1,0,0
-7,-1,-25,-54,-15,-3,-12,-14
-2,60,10,32,-2,-4,-6,8
-2,10,9,1,-11,-9,2,1
-13,-3,11,17,21,9,-6,1
3,9,11,10,-4,-2,-13,0
2,2,-3,9,-13,-9,-4,5
-1,-10,-17,-17,-2,-3,0,-27
11,39,19,25,5,7,0,6
-11,13,-10,26,-11,-11,-1,-8
-11,-111,4,-68,-23,-4,-6,-5
7,-3,25,115,-4,-2,4,-4
-2,-128,-73,-128,-11,11,10,6
-11,-6,-10,45,52,11,-5,-7
-11,15,12,43,-4,-13,-14,-13
-2,-13,-19,26,0,-1,-6,2
0,2,-3,0,-4,-3,1,-4
2,-7,7,21,4,2,6,11
2,22,21,1,-5,0,-1,-12
7,6,-13,14,0,7,-15,-8
-7,-35,-1,-45,-18,-6,-1,-5
-11,-5,-9,-10,-9,-12,-1,3
-6,14,33,83,23,-8,-9,-6
-3,4,7,40,23,10,-2,-7
2,-9,-43,-128,-48,5,-1,8
5,13,1,-12,-2,3,29,7
-1,-58,4,18,3,-7,-12,3
-1,31,1,10,-6,-11,-10,-1
3,13,13,38,-9,-9,-12,-10
-20,-15,-13,-16,-5,-12,-20,-9
1,-9,-5,7,10,10,5,8
-6,7,-5,-21,28,4,-1,-16
6,9,-9,-96,-25,0,5,9
1,7,6,41,8,4,5,2
7,-4,15,34,2,-4,-6,6
-2,2,22,35,6,-8,7,-2
2,22,-13,82,13,5,-5,-1
9,70,-8,-126,-41,0,6,-5
-18,-10,-11,52,-13,-14,-14,-9
-2,-5,-8,-42,34,27,14,-8
-3,-10,-28,-82,-8,5,8,-4
2,7,11,23,-2,-10,-8,3
1,10,9,15,-8,-6,-8,-2
5,-5,0,16,11,2,1,-3
-15,18,-12,4,-14,-11,12,-6
5,10,4,33,-8,0,-7,10
-16,-26,-26,11,18,-1,-9,-15
0,-18,2,-30,-2,0,-9,-8
2,8,13,18,-7,-5,-7,-7
6,5,5,49,2,-1,16,8
2,-5,3,-53,-17,-9,-1,6
-12,-37,-17,0,-13,-9,-12,2
-9,8,8,-46,7,7,-5,-16
1,11,1,20,2,2,1,7
3,-5,-6,-17,-8,1,1,11
-7,-15,-13,2,-16,-4,2,-1
-10,-3,2,20,-9,-3,-3,-2
5,2,3,-76,-7,-8,-5,1
3,-1,6,11,10,1,0,-2
6,42,9,36,5,7,15,4
-4,15,-1,36,-9,-5,-2,-7
12,6,-11,-38,14,10,1,18
19,5,6,-11,11,5,-6,18
-15,11,20,42,-12,-20,-32,-18
-10,1,0,-10,-9,-4,-1,-3
8,71,9,70,12,-2,3,3
6,-11,-7,-65,35,19,17,11
2,16,-16,-52,-18,0,-1,5
-5,2,-9,7,-5,-1,0,-10
4,-9,6,1,-5,-3,-4,-2
3,4,15,68,-24,-7,0,3
-12,127,2,-2,56,11,-10,-9
0,26,4,-7,-4,-3,0,-4
11,16,0,10,1,1,9,14
-12,-37,-15,-18,-5,-14,-12,-2
-9,-10,7,7,-4,-3,-7,-10
-10,-28,6,-12,-26,-11,-14,-9
-3,12,25,79,23,2,3,0
3,-15,1,97,54,22,-7,3
2,-6,-21,-128,-51,-9,-3,5
-9,2,10,95,12,-1,2,-14
-10,-26,-21,-69,-15,-11,-9,-18
-1,9,-3,-40,-14,0,-4,-12
-8,-11,-1,-19,-12,-8,3,-12
8,7,-4,9,-2,-3,1,6
3,2,4,37,-2,-6,0,14
7,-4,-3,-39,4,4,2,0
4,7,5,30,26,2,3,1
3,22,-5,21,-16,-9,3,6
-2,16,1,3,17,7,4,-9
-15,-128,2,73,6,-11,-5,-5
-2,7,-3,-64,-28,3,3,4
-5,-7,-26,-72,-15,-1,-1,15
3,6,-1,-21,-4,-2,2,13
4,-5,-10,19,-11,-6,6,-15
-4,-11,-1,1,-1,2,-13,-11
-9,-13,8,32,6,-3,4,-8
9,41,-9,15,-3,-4,-1,24
-11,-5,-28,-27,-29,4,15,2
-7,-1,-1,-39,-14,-7,-22,-19
5,6,3,20,12,0,5,1
14,-3,-6,-2,2,2,8,8
-6,-4,-4,-41,-10,-3,-11,0
-15,-14,-7,13,-9,-7,-5,-15
6,9,8,7,-15,-5,15,-2
-13,-6,-16,11,9,2,2,-9
7,23,32,49,27,6,0,3
-8,-29,-30,-35,-20,-3,-2,-1
-6,-2,-11,-111,-20,1,1,-7
10,29,-2,22,-2,-2,6,17
4,12,-8,23,-5,-4,-3,-2
-7,-6,15,24,-4,-1,-12,-22
3,15,3,2,-21,-10,-7,0
-12,-2,-5,1,8,-4,-16,-26
4,18,13,26,34,12,7,7
-9,-48,-11,9,-9,-11,-10,-1
-14,1,1,4,-4,0,-2,6
-1,7,-2,2,-2,-3,1,-6
-6,-4,-4,16,-16,-11,-15,-11
6,8,25,123,36,2,-5,-1
12,-10,-8,-76,4,8,0,3
-8,-11,-25,-77,2,8,12,6
-9,4,0,-5,3,6,-6,-11
11,3,14,36,2,1,3,8
6,13,15,15,-8,-14,-11,-7
-9,8,-16,-11,-15,-6,0,-6
-5,18,-18,-9,-8,-7,-7,-4
2,-11,0,27,-3,-8,-7,1
8,19,-4,-29,-10,0,0,-2
5,10,19,-9,2,5,6,8
-10,-10,-5,50,11,-2,-13,-12
6,5,2,-3,1,5,0,32
0,-14,-4,-37,-8,-1,1,-23
-5,-4,0,10,-5,-3,-7,-10
5,3,5,4,-11,-6,-3,5
-6,-7,2,56,1,-1,7,-1
3,-12,-7,-57,6,7,-6,-2
3,12,4,45,12,-2,7,2
3,-15,-20,-31,-11,-7,-16,-2
12,22,9,-33,-10,1,5,8
-13,-17,-30,-6,12,-1,3,1
-1,-11,-16,24,-11,-8,-13,-5
-1,0,2,-6,-4,-2,-5,-1
-8,-2,-5,16,-5,-1,14,-14
-1,-9,13,53,12,-8,-11,-13
0,-13,-7,24,-7,-2,0,3
1,2,-6,-40,-18,-6,-2,1
1,-7,-5,46,16,2,-6,-5
5,-6,-4,2,-10,-1,1,3
0,15,4,-81,-20,-9,-4,2
3,27,-1,8,17,1,7,1
8,6,11,33,2,-5,-13,-1
-2,-10,-7,0,5,3,0,-9
-7,-40,-4,11,-12,-7,-11,14
-2,-8,14,-36,-14,-3,-7,-23
-6,-91,5,-19,-2,-2,7,0
-11,35,10,82,14,-2,-5,-13
6,8,4,-11,34,9,10,3
13,9,-2,22,-15,-7,-10,-2
-25,-43,-6,-45,-7,-2,-6,-9
-9,6,-19,-100,-17,7,4,7
3,-32,-6,8,-11,-9,-3,7
-14,9,17,27,13,5,8,2
-1,-7,-8,3,-11,-9,3,0
-11,-54,-6,2,-4,-4,-7,-10
2,18,5,22,0,-5,3,-5
1,1,5,35,-3,-2,-4,3
-2,-4,-6,-29,-15,-4,7,-1
-5,-15,-26,-29,-40,-13,-10,-1
5,3,7,30,74,14,6,13
2,-10,-14,-9,1,1,1,1
8,-9,-24,-34,-17,-8,-18,7
5,11,14,-2,-17,-3,-1,-14
-5,-8,12,26,-1,-6,-13,8
-2,23,0,5,-2,0,-5,-39
5,5,-4,-21,-3,4,8,3
-5,0,5,56,-2,-12,-5,-6
-15,-30,-16,92,12,5,0,1
-10,-1,-15,-128,-29,2,6,-11
31,12,17,14,8,4,4,27
1,8,18,3,-6,-7,-10,0
4,25,-9,-27,-7,0,13,10
-7,-14,0,35,1,-8,-10,-7
-6,20,-10,-14,7,0,-5,-3
-4,14,12,-17,-7,4,-3,0
-5,-7,-4,39,-5,-10,-7,-3
4,30,6,12,7,-1,6,4
12,-7,-10,-45,2,1,3,6
-9,0,9,11,6,-1,-7,-5
-8,4,1,-2,-3,-2,12,-5
-5,0,2,13,0,-7,-6,-17
0,-13,0,12,-5,-2,0,0
0,2,-6,-82,-15,8,9,12
-1,3,5,9,-4,-3,-6,-5
-4,0,6,93,44,9,-8,-9
-4,0,-10,-109,-32,-7,-4,-7
3,25,-12,-65,-10,-2,-2,-5
-10,-7,-10,33,-12,-6,-1,0
-1,-2,-3,-17,-10,-8,-7,-1
2,10,10,11,1,3,-1,0
-8,-20,-15,45,3,-8,-13,-7
-5,-5,-2,-7,7,-2,-2,-2
1,-3,1,36,11,8,-2,2
7,39,16,-9,-1,-2,-1,4
7,11,0,11,-1,0,3,13
-18,-60,-46,-24,-21,-6,-7,-38
-2,-3,-3,-29,-10,-1,9,4
8,27,21,29,14,5,-1,-8
2,-23,21,8,6,1,-4,8
-6,-2,-11,36,10,0,3,-5
6,14,-4,-19,-5,2,3,-4
17,17,0,-61,-14,3,8,15
-6,-2,-13,1,-1,-3,3,7
-4,4,6,26,2,-4,-12,0
-1,7,13,61,-15,-8,-2,-19
-6,-21,-16,-23,18,2,-13,-10
12,-10,-6,-48,-5,2,-2,1
3,43,-3,-3,-7,0,-2,-1
1,13,5,-32,-15,-7,-5,-5
-3,-7,2,-9,-7,-3,-1,2
-6,5,8,63,6,-3,5,-10
1,-15,-1,36,11,8,-1,2
-10,-7,-8,-72,-1,8,3,-2
-2,-12,2,39,12,-3,2,-4
-1,-8,-1,-2,-7,0,-10,-6
3,5,0,-22,-26,-9,5,5
-1,-6,-7,-19,-15,-3,-3,1
-4,6,14,23,22,8,-5,-10
7,5,0,14,1,1,11,8
-2,-35,8,1,-4,-6,-8,-4
6,18,6,-8,-6,-2,4,5
-12,1,17,77,13,-19,-30,-27
-6,-4,8,-9,2,7,3,-10
-2,-5,-34,-96,-17,2,8,5
-7,-22,-2,3,-14,-6,-3,1
-5,-13,7,25,-4,-1,-1,0
-4,-16,-9,-45,12,8,4,-7
-2,21,13,120,11,0,-1,1
0,-7,-17,-101,-29,2,4,2
5,-2,-6,-70,-10,-2,-4,8
-1,9,8,16,0,-5,-16,8
-4,2,-2,-1,-8,-2,3,-40
-4,-14,-9,12,-5,-11,-17,-13
-7,0,-6,58,16,0,1,-4
1,13,2,-22,-2,0,-2,4
-2,11,7,43,-11,-2,2,0
1,5,-4,-14,0,2,5,6
0,9,-8,-58,1,-6,0,-2
6,-2,-3,39,4,-2,-5,-3
8,-1,-1,-26,-5,1,-9,13
-8,-4,3,37,-6,-7,-2,-6
0,17,5,12,-6,1,-8,-20
2,17,-6,-85,-17,-3,-5,1
-1,-24,-22,-21,2,1,13,-14
0,-1,3,-8,-12,-9,-2,9
8,2,12,60,12,3,2,5
1,1,3,1,8,5,-1,-9
-12,-28,-39,-40,-12,-1,9,5
0,8,7,-30,-17,-3,-8,-5
-6,-7,10,47,17,6,4,4
-5,-14,7,20,26,3,-5,-5
-5,-12,-8,12,-8,-5,-4,-8
1,5,-3,-16,-11,-8,-5,9
2,-6,-9,0,-6,-3,2,4
-6,-6,2,-4,-24,-5,-2,-2
