Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-10,-6,-28,45,4,-5,-6,-5
-5,16,18,10,4,5,4,8
15,29,36,-4,-1,3,1,4
20,103,-17,-28,-14,-9,0,29
-7,1,-18,-1,3,-2,-7,7
-15,-44,-29,-4,1,0,-7,-35
6,10,-17,5,0,-2,6,1
1,-1,-10,-3,-3,-2,-3,-3
5,26,49,44,5,0,0,4
2,-47,-33,-75,-7,-4,-3,0
-4,4,15,4,-3,-5,-1,0
6,5,-6,4,-3,5,3,3
7,-6,-9,0,3,-2,-3,13
1,-5,-12,2,2,-2,1,-6
-1,-4,-81,-12,-7,0,2,3
-9,-21,-33,-2,-10,-11,-8,-3
-6,-25,-5,-1,-4,-3,-3,1
1,3,25,2,-3,1,1,3
4,15,15,29,8,4,3,12
0,13,13,41,3,2,-1,19
-3,5,1,-79,-6,-4,-4,-8
-4,-2,-7,-44,-14,-1,-6,-3
0,0,0,14,-4,0,4,1
1,-5,-2,5,9,2,1,-1
4,1,-23,3,-3,-2,0,2
3,34,56,31,1,0,3,1
-11,-2,-20,-40,-5,-2,-9,-13
3,3,5,16,-1,-3,2,0
-5,13,11,27,-9,-4,-3,-4
-1,-29,18,8,8,3,1,0
0,8,6,15,15,4,3,0
-5,6,5,12,-1,-1,5,-3
8,22,11,-4,-7,-1,-1,4
0,-28,-4,21,5,-1,-2,-2
2,-9,-8,-20,-14,-2,3,-1
-14,-1,-1,8,8,7,-2,0
9,77,-31,-14,-4,-5,0,2
-1,9,12,1,-4,8,-5,-6
5,7,12,-15,-5,-2,0,1
2,-2,17,-7,1,1,25,7
1,4,3,-1,0,1,-20,3
3,-3,-12,-5,-3,-1,-5,2
5,-1,18,8,2,-2,3,-2
-5,-10,-35,-14,-4,-3,-4,-1
0,-4,8,-17,-5,1,-1,0
-1,-2,2,10,-4,-2,0,19
-6,5,5,16,2,0,-2,-2
-4,3,50,25,-6,-11,-7,12
-11,6,-44,3,0,-1,-2,-33
0,-16,15,20,3,1,1,2
-7,-28,-60,-8,5,5,2,-2
