Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
8,-3,-10,24,-6,-4,-3,-2
-5,-8,11,40,-14,-5,-1,-6
7,0,-22,-55,19,-2,-7,-1
6,-1,-1,-5,3,2,0,-2
-5,0,6,3,-1,1,2,3
-5,5,-3,-1,-4,-3,1,1
-5,-1,4,0,-4,-4,-3,-8
-4,-4,-4,-8,-8,-8,-2,-5
6,2,-5,14,6,2,3,5
4,-6,-2,5,5,6,5,8
-6,-6,-6,-4,-1,0,-5,-5
-1,3,4,1,5,-3,-5,-4
-2,3,19,-15,-10,-4,2,0
3,1,-6,56,-13,-8,-4,-1
-6,-4,-34,-33,10,-4,-2,-2
-4,-5,-6,22,27,12,3,-4
3,4,12,3,0,-1,2,-2
5,8,11,8,-2,-6,3,2
-2,-8,-52,-27,-9,2,0,-2
-4,-6,2,17,-3,3,-7,-9
2,-1,-4,28,23,7,0,2
-6,-4,-7,-3,-1,-3,-7,-2
-7,-6,2,4,-2,-5,-4,-6
5,3,1,3,-1,-2,2,2
-1,3,0,6,-2,1,-2,-9
-5,-2,19,-16,-7,-4,-10,-6
-2,-1,16,-62,-27,-4,-4,1
-2,-7,1,82,4,-7,-3,0
-3,-9,-65,0,13,2,-4,-2
-2,3,18,-19,15,4,1,-1
1,1,22,3,8,8,5,-2
1,1,-4,10,5,7,3,-1
-1,-1,5,-4,-11,-2,0,-2
-2,-1,6,-1,-4,-9,-5,-3
10,-2,0,29,7,-5,-3,3
3,-2,-2,-2,3,2,-2,-5
-4,1,7,-12,-2,-1,-5,-10
-8,0,10,5,-3,-1,-4,2
-6,-2,1,23,2,-2,2,-2
-3,-4,0,-6,-6,-1,-1,-5
-1,-1,-9,-5,-1,-1,3,-1
-4,-2,-5,-17,-9,-4,0,0
-2,-2,1,-16,-17,0,2,11
7,-4,2,48,23,5,2,1
-8,-13,10,2,-14,-11,-11,-15
-2,-2,-2,-4,2,-8,-13,-3
-4,-3,-32,-4,-6,-2,-1,-2
-3,-2,-6,-27,0,1,0,1
3,-3,0,-36,-15,-8,-5,0
-1,-2,-4,32,-1,-5,-2,-1
-2,1,12,7,-1,3,0,-2
-4,-5,19,-1,18,7,1,-3
0,-4,-33,-25,-1,-5,-2,1
-4,-5,-9,4,-11,-5,0,-4
-2,2,-6,-2,6,0,0,-2
-2,0,3,-1,-4,-3,-3,-1
-6,-2,-7,-10,-14,-9,-7,-4
0,4,6,-33,-8,-5,-1,0
0,-2,14,21,-14,-2,-2,-2
9,-1,-19,45,27,-4,-6,-1
3,-6,-6,-54,-5,-5,-4,-2
-9,-6,10,5,-4,-1,-2,-3
-3,1,-32,-4,6,6,4,1
-4,0,-9,-4,-1,7,1,0
-1,0,25,8,-5,1,2,-1
-4,1,-1,-25,-4,-6,-10,-4
6,3,-12,11,-2,-4,-4,0
-1,-7,-43,5,-4,-5,-4,-1
-1,-3,29,-6,6,0,4,2
-5,-3,6,-7,-4,0,-1,-3
-3,1,1,1,-3,-3,1,-2
-3,0,-2,-12,0,0,4,-2
-2,4,4,-33,-18,-2,0,-3
-2,-7,-6,52,11,-8,-8,-1
4,-7,-10,13,1,-10,-9,-1
-1,-1,2,-27,2,2,4,-1
-4,0,-21,22,-6,4,-1,-1
-4,-1,-29,0,0,8,-4,-3
-2,-5,1,-34,4,2,-6,-4
1,-1,13,-25,-2,-4,-1,-4
0,-3,2,19,-6,-6,-5,-3
2,0,-1,8,-12,-7,-2,-2
1,1,9,-9,1,1,-1,0
-1,2,12,-12,-7,1,1,-2
-3,0,-4,29,26,7,1,1
4,-3,-65,-35,-4,0,-1,3
-3,-4,0,9,4,-2,-1,-1
2,-2,8,-31,-13,-6,-7,-4
-2,-5,3,-3,4,-7,-11,-3
3,3,-15,21,-1,-3,0,0
-1,-1,-5,-13,3,3,5,-3
-12,-1,1,-17,-12,-6,-6,-2
-3,0,4,22,3,3,1,3
-3,2,2,-3,0,-2,-4,0
2,3,3,3,-1,7,12,2
12,2,-6,-16,0,-2,-7,-3
-3,-5,5,17,-9,-9,-13,-19
-4,-3,10,-20,8,-6,-9,-8
-2,-3,-24,-20,-4,-2,-1,3
-5,-1,7,9,-5,-1,-4,-2
-3,-3,14,5,-11,-7,4,-1
-2,1,0,-18,-6,-4,1,2
-4,-1,-3,-30,7,8,4,1
-4,-1,-2,5,1,3,-1,-1
-4,-3,-4,42,13,6,3,1
-5,-3,0,3,2,-3,-1,-2
12,-2,0,-32,-13,-7,-3,0
-1,0,10,17,-12,-5,-1,-5
-5,-1,-18,-17,-8,-2,0,-1
-5,-2,6,-13,-21,-11,-6,-3
-4,-6,-33,-2,-2,-4,-7,-4
-6,2,4,-34,-2,2,-1,0
-2,3,12,34,0,1,4,0
9,2,41,18,25,11,1,2
4,-6,-52,-68,-8,-3,-3,-4
-3,-7,-9,6,-19,-9,-9,-8
-1,-2,-1,1,14,1,0,3
-1,1,2,-15,-6,-5,-3,-2
-4,-2,10,16,0,-2,-1,1
4,-2,11,-6,-6,-2,4,2
3,0,16,-7,-4,1,1,5
0,-1,-12,15,-7,-10,-7,-12
1,-7,-7,-29,-6,-5,-6,-8
-10,-3,23,-1,-1,1,-2,-2
-2,-1,1,14,2,4,-1,-5
-2,-5,-6,-12,4,-2,0,2
7,-2,-8,-3,0,0,3,1
-2,1,4,-5,0,-1,-1,-1
4,-1,-4,0,-1,2,0,3
-2,-1,-2,-21,-6,1,-1,-4
0,1,11,3,-7,-1,2,2
-3,-4,16,2,-2,-5,-4,3
-2,0,-10,2,-11,-9,-10,-3
-5,-6,3,3,2,2,1,-4
-2,-2,-7,-15,-5,0,-1,-1
-2,-4,12,-2,5,-4,0,-6
-4,1,0,-18,-13,-7,-5,0
1,2,22,12,2,1,1,2
2,0,-1,10,9,-1,-4,0
-2,-4,-67,-3,1,-2,-1,-1
-3,1,2,-10,-6,1,0,1
2,1,-2,16,0,-1,0,2
-3,-2,-4,-23,-10,-5,1,1
-1,2,8,4,-5,-3,-1,-1
-6,-4,16,-7,-14,-5,-4,-4
-1,-2,14,45,8,-6,-2,-2
-9,-7,-24,1,8,1,-3,-5
-3,0,-2,5,-7,2,-2,-1
-7,-1,23,-31,7,3,3,-3
-7,0,14,-5,-4,-2,-3,0
4,0,-4,-6,7,0,0,-2
6,-1,-6,41,-1,-2,-3,-7
-2,6,5,-9,-6,-3,-7,-1
-4,-5,-4,-4,-1,-3,-2,-2
-5,-2,-12,-17,-13,-11,-7,-5
3,1,11,-18,3,-3,-1,1
4,-7,-59,12,11,14,10,7
-7,-4,8,-8,0,1,-1,-1
-6,-7,2,-11,-19,-8,-10,-10
5,0,-7,-25,7,-3,-4,-3
-3,-5,8,22,7,6,6,-2
-3,2,2,24,7,9,6,7
-7,-1,-2,-9,-2,-5,-8,-1
-2,-6,4,-12,-8,-12,-9,-5
-6,-4,-3,3,-5,0,-4,-1
-3,-5,-44,-50,-8,0,1,0
8,4,9,0,-1,2,0,4
2,0,3,11,5,2,2,-1
0,-1,6,14,8,-1,1,2
-7,-2,3,6,-2,-2,-3,-3
-4,0,-4,-46,-5,-6,4,0
-7,-3,2,27,-8,0,2,-3
