Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
23,2,19,-9,0,-6,-3,33
44,2,38,-16,-17,2,11,53
-13,-18,-62,-3,0,-6,-2,-14
-26,-15,-20,27,-2,-11,-32,-84
-7,30,7,-53,-12,-2,31,40
9,-23,-2,63,12,2,10,35
-16,8,-28,0,-10,-3,-12,-4
34,-6,-34,-61,11,9,-7,-66
71,13,5,0,-1,-2,-5,12
-115,-13,8,28,8,3,-10,-50
-10,-7,4,-13,-12,-4,0,30
0,13,24,33,-8,-10,4,-8
-12,3,-43,-11,-27,-11,-16,2
7,-9,0,-25,-18,-11,9,9
37,18,-5,-5,36,6,10,5
-15,-15,11,-15,-9,-1,-8,-9
-18,16,15,-11,-11,-5,-7,18
3,20,-6,6,-28,-6,11,26
16,1,-10,54,23,11,17,25
37,-29,-13,-114,7,10,-7,-39
-80,-24,3,-13,-7,-14,-57,-103
-7,-23,5,0,-13,-9,-21,-48
43,-34,9,-27,33,6,-5,-2
-45,10,8,-14,-12,-4,-6,-10
-13,17,39,-19,-9,-3,-1,1
-19,-21,-38,-20,-18,-6,-13,29
-5,9,8,4,-1,5,12,10
5,24,-11,-25,-11,0,26,-23
35,-4,-32,20,-2,4,5,39
70,11,4,85,56,3,-9,-36
-15,31,12,-72,1,-4,2,-16
-49,-47,-15,-23,-24,-9,-9,-11
-7,-14,9,34,-24,-12,-2,11
24,31,8,-37,28,11,11,35
-11,-12,-20,-4,-9,-3,-10,-46
0,-42,-22,9,-33,-22,-23,-45
-105,-12,3,-37,-9,-8,-5,-2
-38,-41,-42,-5,-15,-10,-10,-10
6,17,25,-17,-15,-5,0,-10
18,24,3,2,-4,-2,-5,22
27,-15,6,-42,-8,0,10,45
-12,-22,6,52,-50,-18,-22,-11
-18,13,-20,14,87,20,15,-13
34,19,44,-36,0,1,5,-8
-14,37,21,-16,-15,-6,-14,-52
33,-46,16,15,-15,-11,-5,40
-24,15,18,8,-7,-4,0,25
-1,8,-10,-44,-4,7,4,14
10,26,-3,4,-5,2,10,18
22,16,7,27,36,12,6,16
4,-3,-30,33,-2,-6,1,-12
-10,13,2,-67,-7,4,-12,-28
15,7,33,82,-1,4,1,15
13,-9,7,-17,39,-2,21,15
-6,-8,-8,-85,-23,-6,-5,13
-3,7,-77,82,21,4,-6,-15
2,26,12,-9,0,-2,4,17
3,-33,10,-29,-13,5,7,20
-17,-25,3,-34,5,-7,8,41
-14,14,0,-34,-16,-4,-14,-75
35,35,-4,41,-11,-9,-23,-8
15,-4,21,-51,16,1,11,32
-98,-31,-6,4,-22,2,1,8
-98,-93,-29,18,28,-3,18,10
-8,-3,-30,1,-3,-2,-9,-12
3,-15,-7,12,-26,-3,8,14
-22,28,24,6,16,7,12,-5
18,29,-22,-5,-5,-12,-25,-46
-4,-23,0,3,-22,-13,-25,-7
-12,-20,-27,-17,-57,-9,0,43
20,9,-18,109,67,16,16,10
51,-23,-11,-119,13,-3,-19,-69
-20,32,31,-66,-33,-12,-5,35
-9,-25,34,19,-4,-2,12,21
12,26,-27,37,15,11,4,-25
-46,-3,14,-40,-9,-4,-45,-68
25,-59,-21,32,-15,-12,19,17
-5,-29,-42,-60,-11,-6,1,9
22,23,16,24,-43,-8,8,63
18,22,13,52,49,12,19,56
11,-26,0,-18,8,-1,-20,-75
-6,18,5,4,-8,-1,-20,-105
15,22,16,-38,-4,7,-8,-19
69,-5,-7,35,27,-2,-3,40
-41,8,21,-34,-9,-6,1,19
-11,13,-7,-34,-15,-1,6,10
-17,-3,-31,77,20,7,12,25
12,16,10,-40,-35,-11,0,3
-20,-8,-13,-3,16,2,-32,-31
-34,-15,0,-80,-14,-5,-22,-37
-11,-44,-4,16,36,4,28,50
-6,30,15,-41,-23,2,20,73
32,33,1,42,-1,4,-3,-63
33,-19,-11,-7,-6,-22,-45,-128
-22,25,59,-42,-3,-5,-16,-16
-24,-20,-78,54,-11,-1,3,-4
5,-36,-42,20,6,8,-7,8
5,6,28,-7,-11,-2,0,11
5,20,12,-1,8,2,8,19
2,17,34,65,-51,-9,15,41
20,-16,-23,-6,84,17,17,24
-6,26,24,-28,-1,4,-21,-55
-20,-6,-11,-20,-30,-1,-14,-42
54,-29,-28,24,11,-20,-11,8
-7,-19,29,-88,-13,-9,2,9
-16,-2,-45,14,-11,-4,8,23
-5,13,22,-13,-8,0,7,25
6,-3,-10,5,-14,-2,-5,-30
35,11,14,127,-45,-10,-26,-23
11,-41,-52,-97,88,23,30,57
-17,2,5,-49,-15,-1,11,23
-1,33,84,35,-10,-3,-37,-73
5,29,-47,-46,-11,-14,-23,-64
9,-76,26,35,13,2,-1,5
3,16,-36,6,-8,-5,2,12
20,24,-10,-42,-22,-6,2,23
-65,-25,19,75,2,5,4,23
3,-2,-5,10,27,15,19,48
35,7,14,-36,-15,-7,-8,36
21,43,16,-30,-31,-11,-36,-60
65,-12,-60,65,36,-4,-6,-32
