Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,-2,-4,3,6,-2,0,-7
14,-4,30,0,-8,1,0,79
8,-3,-17,-21,-4,6,58,59
-31,-6,-5,-16,2,-3,-29,-128
10,7,6,-1,0,6,-7,90
-4,4,-2,8,7,3,-14,-75
-15,-4,-5,6,-1,-4,-6,-77
8,1,-43,-36,-2,3,-20,33
6,-5,44,35,-7,-12,-2,73
-4,-5,-17,-11,-7,0,19,-52
-11,3,18,13,2,0,-8,-49
-9,-7,-15,2,-6,-7,16,63
-3,-8,-12,-21,-1,4,17,-2
4,0,-17,-29,-2,0,-20,30
3,3,8,22,-5,-5,9,52
1,-7,12,35,-2,-4,14,49
15,-2,-20,-21,-1,-2,-7,57
-7,1,-34,-32,-2,4,10,2
-16,6,10,10,-2,-1,-24,-67
4,0,29,15,1,-2,1,-25
9,-9,-34,-21,-7,-8,5,70
14,3,-8,11,2,-1,7,91
6,-1,-3,-25,-6,0,2,-7
19,1,1,16,3,10,45,127
-3,-8,-26,-9,-3,-2,-6,-128
-8,6,1,4,2,-8,-58,-54
12,1,-45,-29,2,4,-5,40
1,-6,26,23,-14,-12,9,42
-2,-7,45,12,-13,-8,-4,-30
8,-10,11,0,-5,2,34,58
-22,7,9,3,5,-1,-9,-128
-3,2,-26,-27,4,-2,0,9
-11,-1,1,-10,-3,1,-7,-50
14,-1,17,41,-10,-1,6,127
-8,0,65,65,7,-6,-18,34
-7,-1,21,16,-10,1,-12,-122
-15,-2,-29,7,-1,-3,-5,-42
12,0,12,-15,-1,3,30,127
32,-1,-1,-20,-2,6,43,127
-45,-7,-8,-10,-3,-9,-58,-128
-38,-1,0,-3,0,-5,-78,-101
-5,-1,-6,-6,0,-4,2,38
-12,-6,-9,-4,-4,-5,-18,-59
4,-1,2,-10,-2,-3,5,13
11,1,-1,0,-5,0,14,48
22,-6,-8,-25,-20,-4,34,93
-22,-9,-13,-14,0,-2,-24,-34
-2,0,-14,-4,10,3,-7,-73
0,-5,-3,50,10,3,3,5
0,3,0,-4,10,1,-5,-12
12,0,3,-8,1,2,1,47
46,4,8,2,-6,-2,15,127
-33,-4,-32,-5,-3,-12,10,-128
-41,-2,26,16,4,-4,-41,-117
-7,-8,9,-11,-8,-1,-13,43
7,0,-5,-11,-3,0,-12,65
11,-1,-9,-9,1,10,52,98
35,1,-72,-17,1,3,25,127
3,-5,5,-19,-4,-6,6,107
-32,1,11,19,3,-5,-54,-128
-22,-9,55,35,-13,-18,-23,-37
3,-3,-14,-14,2,4,10,12
9,-1,-31,-54,-3,3,14,22
1,0,-11,36,2,-1,5,5
5,-3,-8,12,9,1,-2,16
42,1,-4,-21,2,3,34,127
-28,-6,11,12,-5,2,-11,-128
-27,-3,-8,-25,-7,-5,-30,-18
3,4,3,-20,0,-1,-11,-27
3,-1,-41,-9,-1,2,36,30
-8,0,56,-4,-9,-12,-18,-33
8,-1,-1,25,3,3,8,108
9,0,-8,24,15,1,9,-2
-7,0,-9,5,-5,-3,-20,-86
-1,-2,-5,-7,-2,1,2,-31
-1,-2,-7,-8,-1,-2,-2,-13
3,-2,-22,-48,-2,3,3,5
4,3,24,24,2,1,0,5
-2,-8,2,54,4,-5,5,37
9,-1,4,-10,-3,0,32,33
31,2,-11,-3,-7,4,35,127
-44,-2,-3,-18,-1,-7,-77,-128
-15,5,-17,13,6,1,-44,44
-16,2,19,4,-3,-4,-11,-41
6,-5,4,3,0,0,7,43
23,-2,-10,-32,-6,-2,31,79
4,-3,-25,7,-8,-7,8,28
-11,-2,11,5,-9,-1,1,-10
-10,-4,-13,-20,21,5,-14,-128
16,5,49,31,-1,-7,15,127
21,-1,15,-3,-5,-7,30,61
-25,-7,19,-10,-6,-6,-58,-128
