Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
0,2,8,-5,-3,-4,3,-3
-1,7,-1,-9,-10,-9,0,-6
-2,5,0,-23,-14,-5,15,11
6,7,7,19,-7,1,-8,-2
-6,-5,-5,6,21,8,4,3
1,-12,-6,1,-8,0,-12,-5
-16,-4,-10,-48,-14,-14,-5,2
0,2,3,45,11,5,7,2
-5,-6,-9,8,19,3,-6,-3
-1,-4,-7,-17,-5,-4,-6,-10
3,1,-2,-8,-7,-7,-25,-16
6,4,9,4,-2,2,7,18
1,9,-1,14,-1,0,0,1
-6,-9,-3,-6,-13,-4,-1,-4
1,2,-1,19,1,2,1,-2
-6,-30,-1,8,3,8,14,10
0,-6,-13,-9,-10,-11,3,3
-4,1,-5,-19,-10,-3,-3,-2
1,3,0,-9,-2,1,-3,0
1,3,8,4,-2,1,0,1
-3,-6,0,2,0,1,-2,0
-6,3,-4,5,5,-1,2,-6
4,9,11,-50,-34,-3,3,4
-2,-10,-17,66,27,0,-3,-9
0,1,4,0,19,9,-5,-17
-2,-4,0,-8,-3,-1,1,3
-7,-10,-10,-4,-16,-12,-25,-19
-5,-4,-7,7,3,-5,-12,1
3,-4,1,18,10,2,-3,4
0,14,4,2,4,3,2,2
-2,0,7,-23,-16,-6,3,5
4,3,0,6,-2,-5,-1,-5
-1,-24,6,17,-14,-5,-5,-5
-2,-8,-7,-1,10,6,0,2
1,-3,-13,-29,10,3,1,2
0,6,4,-5,-9,-4,3,-2
-1,2,15,-3,-3,-1,-2,-1
-2,1,-8,-14,-17,-16,-15,0
-1,-3,-12,-1,-1,2,7,7
3,-4,-3,-4,1,1,4,3
0,3,-7,-21,3,0,-17,-20
3,6,3,-21,-19,4,45,33
-18,-19,-23,60,32,-12,-18,-16
-8,-9,-5,-10,1,-4,-5,-5
0,4,9,-12,-6,-2,-6,0
-3,-4,-5,16,5,-3,-6,-6
0,4,6,0,2,5,-2,-3
-2,-2,-25,-10,-3,-3,0,-2
1,0,-6,-6,3,-4,1,0
-4,3,20,6,-3,-4,-1,-5
5,9,-4,-13,-10,-6,-1,-10
-2,0,-1,-9,-4,-3,-9,-3
-1,-7,-1,-2,-5,1,1,-2
-6,2,10,5,-3,5,-6,-31
8,11,8,1,7,-2,-17,6
-7,8,-2,16,-6,-7,16,30
-5,-23,-14,-21,-2,-5,10,5
5,5,-3,-1,2,-1,-12,-14
3,5,11,2,7,13,15,1
6,-1,-2,-7,-8,5,13,-3
-6,-9,-11,6,-2,-11,-60,-20
-1,6,2,-9,0,-4,14,-3
7,-6,-2,-8,-8,1,-35,-19
-5,4,3,-36,-19,-14,-6,14
6,6,0,62,13,7,25,15
-5,-21,-10,13,16,-13,-12,-8
2,13,5,0,-6,-4,3,-8
-5,-3,-3,-18,-12,-1,-2,-7
-2,-12,1,-6,-11,2,-1,-3
-1,13,0,-2,2,1,3,3
1,0,-3,-17,-9,1,-1,-1
-4,-5,5,38,-5,-4,-11,-8
-5,-5,0,39,16,1,4,1
-4,5,-1,-58,-23,-7,0,-5
0,-10,-14,-33,-1,0,-2,-5
0,-8,-22,-10,-4,2,2,1
4,4,13,52,31,6,-1,1
-1,8,48,6,-11,-6,-6,-5
-2,-4,-5,-10,-11,-3,-4,-2
-11,-5,-31,-13,-12,-7,-6,-3
4,8,-11,-12,-6,-4,8,0
-4,-3,-7,-19,-13,-2,-43,-8
3,-18,-7,27,8,2,23,10
3,9,-5,-2,16,5,4,6
1,6,1,-22,0,0,-1,-1
-9,-3,6,-2,-6,-1,5,-4
0,-35,-1,0,-3,1,-5,-4
-8,1,-1,-1,3,-3,-20,-8
0,8,-11,-2,-3,-2,17,9
0,-6,1,-5,-3,-4,-2,-2
-1,7,0,-1,0,1,-12,-24
-10,10,-5,-15,-8,-1,-3,7
15,-9,5,-11,-19,4,20,26
-6,-21,-3,20,8,-6,-14,-7
6,14,1,8,22,11,14,-5
-13,3,-3,-5,1,0,2,1
0,-1,14,16,-3,-2,-9,-4
1,-4,0,-9,-8,-7,0,-6
5,8,-1,10,7,2,3,2
-1,1,-2,4,-9,-6,1,-3
-1,2,4,1,-2,0,1,-1
-3,11,1,-40,0,4,-2,-5
0,-11,-38,9,21,4,2,0
3,2,0,0,-8,-5,-1,1
-6,-6,28,3,-8,-1,-5,-5
3,8,2,4,-4,0,-21,-6
3,3,7,-3,-15,-8,8,1
-10,-15,-16,-20,-1,-4,-8,-10
-2,6,-6,-28,4,4,-1,-2
1,-3,-1,34,15,-1,-6,-4
-4,-27,6,11,5,12,16,10
1,5,-4,-6,-5,-2,-10,-4
-11,-7,-6,-17,-15,-21,8,3
1,-3,-12,-12,-6,-7,-6,-2
2,2,-4,0,5,4,-11,-15
-2,9,4,3,2,2,23,25
-3,-3,-1,-2,-1,-1,-6,-6
0,0,6,-1,-2,-2,-6,-7
-6,2,3,3,-2,2,-16,-8
9,0,5,6,3,3,8,-2
-1,25,-10,-7,-6,-13,-4,4
0,-27,2,-1,-2,0,2,-9
-16,-40,-2,-1,-3,-3,-4,-4
-4,-2,-4,-4,1,4,2,5
-3,5,4,6,2,3,-3,-5
-1,7,-6,-2,-1,-4,-2,-4
3,7,-3,-5,-10,-6,-5,-4
0,-5,-3,-5,-6,-4,-1,-1
0,-8,0,-26,-12,-4,-2,0
-9,14,-6,-1,-16,2,-2,-5
-4,1,-12,43,37,13,9,5
10,0,8,13,21,9,4,9
0,21,12,18,-1,-1,13,5
-7,49,6,-29,-10,-6,0,-15
-9,-31,3,18,-10,-8,-52,-8
-9,-76,-11,-16,-15,-5,18,6
2,-6,-1,-5,-6,2,8,6
-4,0,-12,-10,-9,-9,-18,-16
14,21,3,3,-1,8,8,4
-14,4,-8,0,0,-3,-1,6
-13,-8,-9,-6,-2,-16,-23,-44
7,14,4,1,7,15,3,25
2,0,-6,3,0,-3,35,27
-6,1,8,-12,-7,2,2,-9
14,22,20,-15,-14,8,2,11
-4,-21,-5,95,57,7,-7,0
-5,-16,-1,6,10,3,-7,-12
0,14,6,-15,-2,1,-2,-11
3,12,-6,-13,-9,2,2,0
-4,3,0,-20,-34,-9,6,-4
-8,-23,-3,13,32,-2,-29,-12
3,14,-1,-8,3,1,-1,-1
8,-4,-11,-21,0,3,2,1
0,32,4,-12,-13,8,3,6
-20,-64,-19,-50,-10,-12,-13,-8
-3,-9,7,78,14,-2,3,-1
6,4,25,50,25,7,4,-1
5,15,4,-9,12,11,11,2
0,-10,-10,-50,-1,-3,-2,1
-6,-2,-7,19,-23,-8,-4,0
1,-2,-13,65,24,3,-4,-1
3,4,5,-11,3,2,-7,-2
-8,8,-6,-9,-9,-11,0,-5
-5,9,-5,8,-4,-2,-2,-1
-4,-34,6,-9,5,6,-2,-8
4,-21,-8,-5,-1,-6,3,2
-16,3,-5,-10,-12,-10,-14,-24
-4,5,0,-1,1,-1,-36,12
3,7,4,1,0,4,7,19
12,5,0,-1,-3,1,-13,-8
0,2,0,0,-3,-3,8,2
-1,4,5,6,2,4,-11,-3
