Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
17,6,5,127,127,32,3,28
20,-17,56,-31,-11,-5,-15,-28
-57,-30,-103,-31,-19,-8,-13,-49
4,26,13,-14,-21,-9,-2,6
3,7,12,-13,-15,-7,-1,6
7,8,21,-2,-6,1,-1,7
5,9,11,3,-3,0,2,6
3,-1,0,-1,-6,-4,-1,0
-37,9,16,-62,-85,-10,11,16
11,12,5,127,127,37,28,41
99,4,-20,-60,-9,-19,-37,-46
-29,-2,26,-14,-10,-17,-33,-49
-125,-74,-20,-14,-11,-7,-15,-26
-38,24,3,-3,-11,-2,8,7
3,7,-6,22,28,0,-9,1
-26,-18,-7,-29,-3,-9,-7,-56
-25,-23,26,34,-19,4,3,-2
-4,-15,-8,-96,11,5,10,25
9,37,31,-76,-18,-7,-1,1
20,-32,-9,93,7,2,7,12
-22,-8,-12,17,1,0,-4,-10
-16,25,33,-31,-25,-12,-21,-16
17,12,-19,-63,-23,-11,1,13
19,24,1,87,19,1,8,45
-4,-34,2,-13,8,7,-1,6
4,-4,-37,-7,-2,-3,-10,-1
14,15,13,8,1,1,4,15
-14,7,1,-1,-6,-3,46,37
25,16,9,38,-13,-1,-35,-34
-6,45,15,-49,17,5,-10,-40
-5,11,-14,-17,18,18,7,18
-24,-6,9,23,-2,4,-2,-8
34,5,-31,-49,-1,2,9,12
5,-7,5,-4,-6,-4,-2,6
-7,-4,3,-3,-9,-3,-4,-3
-4,9,5,-9,-10,-7,-6,1
-21,5,12,26,-7,2,4,13
12,36,2,-128,-55,-8,14,20
7,22,27,-2,-5,-7,-10,0
5,11,3,4,-8,-2,2,15
15,10,1,7,-2,0,6,14
7,9,4,3,-5,2,-5,3
-9,2,18,37,12,4,16,46
-24,-4,-20,-32,4,3,44,19
11,29,4,-10,-29,-10,-16,-57
60,-27,30,10,20,-6,-32,12
1,-24,14,72,14,0,8,12
11,54,20,-9,8,8,-15,-11
-14,-1,14,-43,-26,-14,-10,-3
1,-9,-2,-28,-72,-26,-21,-18
18,1,-18,41,75,22,41,12
-13,5,-6,-115,4,2,3,12
21,3,6,-49,-13,-2,2,18
-13,-5,-8,-15,-13,-1,6,24
27,32,-10,71,33,2,5,3
-10,27,-1,-8,-4,-12,-30,-55
39,-66,41,-4,-3,-6,-7,-45
-42,-10,-36,-5,-1,-3,0,4
9,2,-6,-19,-7,1,4,36
45,9,-23,-6,-9,2,43,27
-43,-13,-1,-45,-13,-11,-24,-62
10,-20,15,103,2,-6,-24,-19
-17,15,-10,-60,14,7,-8,22
5,19,27,25,0,8,37,33
4,-28,-33,11,-10,-5,-5,-21
5,4,13,-55,-11,-9,0,-3
2,16,5,3,-17,-10,-12,2
-12,24,-20,-9,-16,-1,-4,-4
18,-38,-1,17,36,14,8,5
-13,10,2,16,-8,-7,2,9
-17,5,-5,69,16,4,5,9
2,8,33,-45,-8,7,2,-1
23,-36,-20,56,-16,-4,-12,-38
0,10,-31,-73,7,-7,-10,9
34,0,-1,-75,-29,-9,5,24
-23,11,0,45,17,2,-1,-30
-1,-1,26,-11,-15,-3,-2,5
-2,-23,-26,1,5,2,1,-10
1,3,11,-6,-3,-3,-2,2
11,23,19,15,-6,9,-5,38
