Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
0,-2,-2,8,1,-6,-19,-10
-2,4,-17,72,-3,-4,-2,-6
-10,-3,-15,-15,3,-4,-1,-5
1,-4,12,-20,0,0,-4,-5
0,0,5,-13,-5,1,3,3
-1,-1,-1,10,0,-3,1,0
2,6,14,-12,-1,-1,5,2
4,9,8,41,3,7,3,6
-4,-6,-20,-11,1,-3,-8,-13
2,-4,8,8,-5,0,-19,-12
-7,-5,-36,4,3,2,10,-4
-2,2,8,-31,-10,2,17,12
-4,6,18,22,-10,-7,-2,-2
2,-10,15,-8,-7,0,-4,1
0,-6,-31,7,10,5,2,2
-1,10,9,0,11,1,3,-2
-4,0,1,-9,-9,2,0,-2
-5,-7,6,-2,-6,-4,4,-1
0,-4,-18,4,5,3,2,15
5,3,3,-15,-8,-4,-8,-12
7,-5,0,5,-8,-10,-8,-11
-6,2,9,-15,-5,1,-16,-10
-10,7,-17,1,-7,-2,-22,-10
-8,-10,11,26,-2,-7,36,14
-2,4,1,0,3,-2,-37,3
1,3,3,-7,-4,2,-5,-3
3,0,22,7,0,2,1,6
-1,5,-16,-74,-32,-3,-1,0
-3,-6,-55,106,22,3,0,-3
-3,5,39,-14,25,7,2,1
-2,-9,-10,-31,-3,-4,-1,-3
0,-6,18,-4,-9,0,2,-1
-2,-9,-42,-40,4,-2,0,-4
-3,4,10,62,-18,-3,-4,-3
-5,2,-6,-19,12,6,3,-5
-4,2,-7,-20,-7,-4,5,2
25,-3,3,-17,-3,-2,4,12
3,-2,-1,-2,-2,-2,1,-2
-4,-1,0,-24,-4,2,2,12
3,4,15,40,10,5,7,7
-1,-9,-3,9,0,-3,-16,-19
-3,-9,-36,13,-7,-7,-15,-28
4,6,6,-73,-25,-8,-3,3
-4,-1,1,92,19,3,1,1
-2,-6,56,-5,4,1,3,2
-1,-2,-26,-22,-15,-8,1,0
-4,-10,36,-4,-10,-6,-2,-3
-3,3,40,0,-10,4,-3,-3
-1,4,13,-26,5,2,-1,-2
-4,1,-8,35,2,-5,-3,-3
-1,6,1,-5,-3,-5,-2,-5
-2,-1,-9,-9,-7,-7,-2,-1
-12,-3,-4,88,9,-4,25,4
-3,-6,-8,22,27,3,-5,0
-6,5,-3,1,-3,2,-3,0
-5,-12,2,-9,-8,-1,-3,-2
2,9,2,-33,-5,0,3,0
-1,-3,0,10,-18,-2,-1,5
2,-6,5,-13,-28,-9,4,-2
-1,-3,-35,28,43,5,-1,-9
-4,-6,22,20,-4,-2,-39,-2
-1,-10,1,-42,-14,-2,-2,-2
-2,-4,-2,1,-16,-7,0,-5
-2,-4,-11,-43,-5,-2,3,-3
-2,-3,-7,-64,-14,-5,1,-3
0,1,10,80,-9,-3,-3,1
-2,-3,2,27,14,3,5,0
-6,-1,1,-29,9,2,5,0
7,-3,-17,41,1,0,0,4
-8,-17,-20,-16,-4,-5,-3,-1
-4,3,31,-3,-26,-7,-7,0
0,-3,-2,39,7,-7,-7,-7
-1,-5,-13,-9,9,-7,-1,0
-1,2,8,6,-4,-1,-4,-19
-1,-1,-20,-29,-5,-3,-5,-2
-5,-8,-3,-4,-4,-3,-5,-7
-7,-4,-5,-5,-3,-5,-2,-4
0,-3,-1,-2,-3,1,-2,2
0,0,-2,1,3,1,2,-1
0,2,2,0,0,-4,-2,0
-1,0,-1,1,1,-3,-3,1
-6,2,1,-1,-1,0,2,-5
-4,-3,13,1,-3,4,-23,-5
-1,-5,-19,0,-16,-11,-11,-9
3,-2,7,0,17,-5,44,10
4,-8,15,-2,1,4,3,6
-11,-6,14,-10,-3,-5,-14,-5
-4,2,-4,-16,-13,-2,-3,-1
-1,-3,-36,-56,-10,-5,-3,-6
1,2,3,60,4,-2,-4,-2
-1,1,4,18,-1,1,-5,0
-2,1,-4,0,3,0,-2,0
2,-1,-6,-12,-3,0,0,-2
-3,-4,3,-24,-3,2,2,-3
-2,0,1,15,0,1,2,5
-1,1,13,42,5,6,0,2
-1,2,6,-82,1,1,3,6
0,-2,-20,-10,-4,-1,6,3
-4,-12,-17,35,21,-5,-7,-13
4,-2,5,28,-21,-6,-10,-5
-1,0,69,-22,-4,0,-7,-12
-4,-10,-23,-21,-13,-7,-4,-6
-5,-9,-60,27,5,-7,-4,0
-8,1,48,-22,-6,-2,-2,-5
0,9,11,-14,-10,1,1,3
-4,6,12,-8,-4,2,1,2
-2,-4,-7,9,-6,-1,-4,0
-4,-4,-6,5,1,2,-1,2
-3,-3,0,-9,-6,1,1,-3
-3,-7,-10,9,3,0,-24,-8
-2,-3,-4,-1,-2,1,-1,-3
4,-1,3,-1,-1,1,45,18
-3,-3,0,0,-4,-4,-5,-1
3,-3,-3,-2,-2,-6,10,-3
-2,-4,2,1,-14,-10,-20,-9
-4,5,-4,-14,-6,1,-6,-2
-3,3,1,14,26,10,3,0
7,-2,-8,-38,-17,-3,4,13
18,4,17,43,18,3,0,3
-17,-10,-3,23,4,-4,-18,-24
-7,7,-7,-8,4,-10,-16,-20
-5,-1,-1,-37,-17,-9,-6,-2
3,-20,-13,49,-6,-2,1,3
-4,-7,-23,-9,3,-4,5,3
-4,1,0,13,8,3,4,1
0,8,19,-24,-7,-5,1,3
-3,-7,-8,11,6,2,2,1
-1,-10,4,15,0,-3,8,4
1,0,5,-19,-1,0,-4,-2
2,5,-10,4,-1,2,-2,-1
-4,1,23,24,-5,-5,-3,-1
-4,-3,6,-55,-10,-7,-3,-4
0,-4,7,24,-4,-3,0,-2
4,7,11,15,4,-3,-6,-6
1,8,19,-32,-2,-2,-33,-4
-4,-8,-6,25,-1,-9,17,1
-6,3,12,-17,-9,0,0,3
2,-1,-9,4,11,3,-1,0
