Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-14,-9,-2,-4,-7,2,-8,-35
28,18,30,-7,-14,-11,-8,20
-3,43,-9,10,-8,4,17,-9
-37,-29,-49,-48,-23,-15,-7,-29
-35,-56,15,32,-41,-16,-24,-30
-14,-11,-27,-65,8,1,2,0
13,20,23,-13,-21,-10,-15,-5
6,18,9,99,54,5,0,10
45,-26,-17,-49,30,7,6,19
-10,-26,-5,-76,5,7,11,38
-12,-7,-53,-35,-13,7,1,11
-16,-36,-22,-18,-31,-21,-2,-56
38,16,-19,-128,54,0,7,15
-37,-1,16,59,13,-1,-7,8
-30,8,-23,-29,-28,-9,-31,-118
-6,-43,16,73,-51,-8,-3,3
8,9,9,1,-11,4,15,46
-16,-10,24,64,-64,-22,-46,-62
-9,-13,-33,-50,45,1,18,-16
14,14,12,35,4,-3,-1,-23
-17,-14,-23,-6,29,-2,-20,11
-7,12,10,-128,-54,-7,4,-33
-18,-27,29,114,37,-11,-37,-66
-1,-14,-45,32,107,30,10,20
-6,7,72,-19,-26,-6,9,34
-13,-1,-40,9,-16,-6,-11,-48
28,56,77,3,-9,-4,-18,20
37,-11,-16,0,-2,9,43,44
-16,42,-14,2,1,-1,-88,-53
-14,-42,6,3,3,1,1,2
4,7,9,87,-3,-5,18,-2
-13,1,-2,-68,-13,-9,-5,-13
-8,41,37,-42,-73,-16,-1,58
-13,-21,36,39,61,3,-22,-128
15,-34,-8,127,-70,-6,-3,-7
-21,-9,-87,-128,127,43,15,30
-8,-21,-54,-58,-8,3,2,-4
12,27,96,-14,-30,-11,-2,8
2,-18,50,15,-15,3,-1,28
-5,16,23,-118,-75,-21,31,19
4,10,-4,7,-13,-10,-46,-2
-17,7,1,11,-8,-6,-12,-15
-3,60,66,12,2,8,-28,-10
41,-20,6,13,9,10,34,94
17,-69,-93,-25,-19,-24,-53,-58
-42,6,19,7,-1,-8,-17,-83
-18,17,16,5,0,-2,14,-28
-8,2,2,-16,-3,1,4,15
17,35,78,-116,-128,-30,0,42
3,-21,-31,127,127,29,17,40
0,-43,-128,-128,36,30,-1,-6
-19,43,58,-22,-23,-5,-16,-8
-9,-14,4,-4,-39,-14,-15,-67
20,6,9,24,-36,-12,-9,20
9,-23,3,-26,-31,4,37,62
-13,-9,8,49,-4,-12,-24,-64
14,27,-8,10,-43,-19,-29,-26
-8,7,29,20,17,-6,3,14
1,21,43,77,97,22,14,10
14,-2,-112,-43,-10,1,2,4
-32,-51,20,-81,-2,-3,-4,-1
