Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-22,28,-1,0,1,4,4,12
27,5,43,8,0,-1,-2,-1
27,29,-47,-10,-3,-1,-1,-6
-39,-34,6,-21,-4,-6,-7,-9
-6,8,22,-9,-5,2,-1,0
-3,-14,0,10,1,5,4,8
43,17,23,19,4,0,0,15
-18,34,24,12,3,-6,-4,2
-39,-14,3,2,6,4,-5,-16
-20,2,48,-1,3,-4,8,-1
16,-18,2,-12,-10,-8,-10,-3
29,0,-128,-19,-4,-3,-2,3
18,-13,35,0,-5,-2,-5,6
0,-15,-11,-3,3,3,3,8
-11,17,24,7,-5,-4,-6,5
-6,-11,-21,9,1,3,-2,-16
25,11,-16,-13,6,5,-3,7
22,2,1,-13,-8,-6,14,-3
-29,-20,-15,-6,-9,-9,-11,-14
-17,-4,-7,6,1,4,8,19
-9,-17,-4,-11,-10,-1,2,-2
-4,-15,18,0,-3,-6,-8,-6
-6,19,15,9,-5,-9,-15,-51
-11,-4,-55,1,3,-4,0,6
-30,-17,1,0,0,-5,-6,9
19,-6,-21,-11,-2,0,-5,-20
-10,-1,-37,-10,-4,-1,2,0
4,6,-3,3,-4,4,10,25
-29,-8,14,-1,-2,-1,-1,2
-17,0,6,4,-4,0,-2,1
28,16,7,8,3,-5,-1,1
10,-5,2,-1,-2,-6,-5,-11
-24,4,1,-1,0,0,15,8
-3,-8,23,3,-2,-3,-4,9
5,4,-21,-5,-3,-3,2,9
16,-15,-2,22,-1,2,4,4
18,21,8,-17,2,-3,2,0
-19,-18,30,-9,1,-2,-4,0
-27,7,-2,8,2,-4,-13,-28
48,12,-42,-3,-6,-5,-8,-2
-2,33,29,8,2,1,6,5
25,-6,19,6,4,1,1,5
-9,-18,26,4,3,0,2,3
-5,0,-41,-7,-5,-1,-2,2
15,-13,-27,-11,-2,-2,-3,-6
-15,-37,24,-2,-3,0,3,9
1,-13,-54,-1,-2,-1,3,8
12,36,-17,3,2,-5,-9,1
-7,14,14,7,1,3,-2,3
-23,-8,27,19,5,-3,-6,-10
-7,38,-1,8,6,2,-6,-6
-8,-13,1,-9,-9,0,-2,-26
9,-10,8,7,-2,1,3,11
11,-1,-67,-31,-10,-4,-5,3
-23,-5,-88,-24,-11,-12,-9,-16
-6,-4,39,20,1,-5,-7,-6
7,-2,38,4,2,3,5,13
11,-7,11,-7,-2,-1,0,10
-1,6,-26,0,-5,-5,-1,3
-23,-40,29,2,-1,-5,-5,-10
4,31,-5,3,1,2,-1,-9
-1,-9,-37,-13,-4,-6,1,1
12,8,27,6,2,1,-1,0
-1,10,15,2,0,-4,0,2
-13,-17,-53,-8,-4,-4,1,11
-7,-14,-13,-2,-3,-1,-1,1
30,2,17,-1,-4,-4,-6,-9
-7,5,-5,1,-2,-4,-7,-17
-3,-5,1,2,0,-2,-4,2
-18,0,12,2,-1,-5,9,0
1,1,16,2,0,5,-4,-1
-10,-4,-21,4,2,-3,-1,-5
-7,-12,2,-9,-3,-4,-5,-1
0,-10,-39,-13,-6,-3,4,3
0,-3,-9,4,-4,3,0,3
-7,-15,18,-9,-2,-6,-2,5
19,0,3,-4,-1,0,-1,2
17,20,1,-6,-4,1,-2,-8
-32,8,19,8,-3,-2,-4,-6
7,-7,8,7,0,1,5,13
-25,-38,10,8,-8,-5,-12,-21
-11,4,14,-10,4,-1,-6,-11
43,39,16,-9,1,-2,-7,-14
8,-6,-61,-4,-2,-3,-6,0
-58,-11,-35,-26,-13,-12,-7,-5
-13,-20,18,6,0,1,2,-5
3,-25,9,7,4,2,2,8
31,30,0,5,-1,-2,-1,2
16,19,18,3,-3,1,0,5
-5,-13,22,-2,-4,0,-3,0
-5,-15,-26,-11,-5,-6,-3,0
8,3,11,4,1,2,1,5
9,-22,-11,-6,-2,-2,-2,0
-32,35,0,7,-4,-4,-5,-14
1,6,20,7,4,4,2,11
2,0,24,-7,0,2,-1,-16
11,23,-48,-8,-2,-3,-7,-11
-17,-2,-30,-4,-4,-2,-2,2
-4,-14,0,-2,-5,-1,-1,0
-6,-10,25,1,-3,3,2,4
5,1,15,5,2,2,1,-1
-26,-4,7,11,0,-3,-7,-10
9,12,39,17,2,1,3,8
-5,3,-23,21,4,4,1,1
5,-11,-14,-63,-15,-4,-4,-2
6,14,41,9,6,3,-5,-14
-1,6,-12,4,0,0,0,-6
-15,-9,-60,-15,-10,-5,-5,-5
-2,-14,-5,-15,-7,-4,-1,8
-3,0,21,6,4,-1,-1,7
6,-8,17,35,9,2,5,5
2,2,12,-8,4,0,1,3
30,5,6,-16,-8,-4,-11,-19
-18,28,4,3,-5,-8,-5,-14
-2,1,22,8,-3,-5,-8,-14
-15,-42,-8,-1,-5,-4,10,3
0,7,-69,-16,-1,5,3,20
32,17,20,-4,-5,-4,-2,12
-23,17,-9,3,-1,-2,-7,-2
-15,-7,3,1,0,-4,-11,-38
-5,-22,-15,-13,-9,-3,1,-4
12,-16,-2,0,0,2,0,2
17,-27,18,8,9,3,4,12
-35,4,21,10,6,1,3,8
-1,22,16,-6,-7,-5,-3,1
-5,7,-42,-19,-11,-4,-6,-25
4,-8,8,-3,-2,-5,-1,4
1,10,20,15,-1,1,1,4
2,16,9,-9,-3,-5,0,2
-12,-20,-23,-4,-1,-3,-3,9
2,-11,2,10,2,1,-4,-5
-6,-12,19,3,2,-4,1,-1
-23,-20,-74,-10,-9,-1,1,8
12,9,35,5,0,-2,2,11
17,9,-13,-17,-12,-13,-18,-52
-25,-12,-7,6,-7,-6,-1,2
-3,-12,-29,-6,3,-1,1,4
-27,-7,-7,-6,4,-4,-2,-9
14,6,-14,12,0,0,2,12
4,6,22,-1,1,-2,-3,10
6,5,31,4,-1,-2,-7,-36
31,2,-13,2,1,2,0,0
-38,-8,-24,-2,-5,-5,-3,-12
-35,-17,23,-4,-8,-3,-1,7
12,7,12,-4,-4,-1,0,4
13,22,-1,-5,-3,-7,-8,-5
1,8,-17,-3,-4,2,2,3
-2,-6,19,10,-3,-1,-2,-7
-20,-14,18,4,6,0,0,4
-19,-4,12,-1,1,0,1,-3
2,-10,-18,-13,-6,-3,-2,-7
1,-4,1,4,6,-4,-2,0
2,4,-4,-3,4,0,0,2
0,-9,-24,-2,0,-3,-2,3
