Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
24,4,7,4,-1,0,0,9
68,-6,-20,-75,-23,-2,-4,2
-43,-4,-11,-32,-19,-4,5,13
-68,-10,3,16,-7,-1,-6,-13
4,0,11,51,21,-5,-4,-5
14,-4,-4,33,17,3,3,4
102,19,4,-28,-3,-5,3,6
66,-6,-6,-37,-23,1,-2,8
-128,-13,-5,0,-7,-5,-6,-12
-102,-37,0,-42,-13,-2,-7,-17
32,6,-30,-11,-13,-2,4,2
56,7,-2,36,12,-2,0,11
13,1,9,19,2,-4,-4,2
31,-12,-9,-38,-1,-5,-6,-4
6,1,5,42,27,5,3,1
25,-2,6,27,4,0,-3,7
67,9,-6,-22,-7,-4,1,11
-14,8,-6,-39,-9,-4,-5,-15
-5,-1,-2,-17,-15,-8,-4,-11
-13,8,1,21,5,5,-2,17
-24,-13,-32,-11,-9,-2,-6,-12
-9,23,13,-16,-1,2,1,-9
127,10,-11,-28,-14,-9,5,3
-35,-14,17,52,15,-4,2,15
-19,25,-6,4,-2,2,3,1
-3,1,-11,-20,-22,-8,-8,-4
31,12,4,-13,2,6,5,5
39,-36,-15,-14,-10,-4,-2,-2
-24,-1,16,-5,-7,-2,3,3
34,-1,8,-4,-8,-5,-5,-1
-14,-9,4,76,11,2,0,5
-93,-5,9,7,16,1,-9,-22
35,1,-10,-20,-6,4,-3,0
52,5,-5,-60,-21,-5,2,-5
38,9,-4,-17,-1,-2,10,5
14,-1,7,0,13,1,2,7
25,12,-2,55,10,-6,-4,5
-38,-1,3,-26,-5,3,1,8
29,-7,-23,-36,-21,-6,-6,-2
44,2,10,31,24,3,8,11
-36,-17,33,63,23,-2,-7,-25
-128,-8,-59,-51,-33,-10,-9,-13
86,-5,-9,-65,-32,-9,3,5
37,2,1,2,-12,3,-1,8
27,1,2,64,26,9,3,6
26,3,-1,1,23,8,-1,5
-97,-24,5,-1,-3,-12,-4,-14
-47,-3,-8,-17,-17,-4,-2,9
-8,-5,-39,-40,-22,3,-4,-20
72,-2,17,44,28,3,9,2
52,-4,6,62,36,7,6,11
-37,6,11,22,23,4,-3,4
23,-1,-6,21,10,2,-5,-15
1,18,8,-6,-17,-11,-1,2
-53,-16,-1,-54,-32,-10,-2,-2
-25,-21,-12,-24,-13,2,3,-1
32,15,-1,-75,0,5,11,20
21,16,-3,64,25,1,5,2
38,-12,-2,58,2,-4,-4,0
-85,-2,-3,-6,1,3,-5,0
64,23,-12,-44,-25,0,9,13
-1,-14,1,5,1,-3,-6,3
-40,11,20,24,16,-6,-9,-7
-68,-16,-14,-10,-10,-11,-15,-46
-7,-18,-8,13,1,0,1,4
-14,-7,2,-4,-10,-5,-3,-2
21,-5,14,-17,-6,-5,-7,-17
3,22,15,4,-1,4,7,21
21,-4,-36,-47,-13,1,-7,-15
60,-1,17,47,11,3,4,16
12,1,3,49,13,6,-2,9
-20,1,23,22,7,-2,8,17
-9,11,-24,-104,-33,-12,-13,-31
-50,-13,7,-1,8,-1,-7,-12
-93,-4,18,72,19,5,1,-2
34,-15,12,80,32,0,-4,-18
-2,3,14,9,1,-6,0,25
33,8,-51,-39,-9,3,-3,-16
95,11,2,-48,-29,-4,2,1
11,-3,-2,-28,-21,-2,-4,6
73,12,-27,-8,-5,-5,8,15
-128,-23,-18,-26,-17,-4,-10,-13
-12,-33,1,-7,-6,-1,-4,-5
9,-2,5,78,24,0,1,-23
-16,-4,-3,12,0,-3,-9,-4
54,9,-14,-42,-5,-4,-7,0
-76,8,-15,-43,-15,-12,-1,-4
9,-4,-11,-22,-17,0,4,10
-47,-11,9,-4,-2,2,-7,-14
-71,-15,-17,-70,-18,-12,-5,1
