Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-22,72,1,4,4,0,3,6
-49,-11,21,37,12,1,-7,-27
-14,-17,9,19,4,0,-4,-24
-4,-32,0,-11,-7,-1,17,22
-23,31,0,-8,-3,-2,-11,-24
21,-48,-1,-12,-8,-7,-9,3
20,42,-20,-15,-1,0,1,-8
31,-1,-5,-8,-1,1,4,15
23,6,12,19,4,2,9,54
-67,-5,5,26,6,1,-11,-47
13,-110,-13,-37,-11,-7,-7,-5
-35,127,6,11,-1,-1,-7,-48
33,-36,0,8,10,5,5,4
-99,127,-8,-2,-8,-4,9,46
25,6,6,4,5,3,1,21
48,-62,-4,-2,2,-2,2,10
-50,37,-27,-8,0,0,-1,-4
-60,-15,-1,0,-5,-5,-13,-23
-40,-18,1,0,-7,1,8,42
25,-24,9,-1,-2,-2,-12,-47
21,48,10,17,-4,-6,-2,2
30,1,15,-13,7,9,6,-8
36,-17,-8,0,6,7,9,43
-7,-22,-4,-5,-7,-10,-22,-82
2,0,5,-4,-1,-2,-9,12
1,-1,5,-4,0,1,3,-6
-1,0,-15,-3,-6,-3,1,16
5,-27,2,2,-6,-8,-10,-31
0,-56,21,14,-1,-4,-5,-5
-5,62,-8,-6,0,2,4,20
16,-6,7,-2,-3,-5,-13,-58
0,0,2,3,-1,-1,1,22
34,0,6,-2,-6,1,-8,-32
-42,-19,3,-2,-7,-1,-4,-22
-43,87,6,-30,-11,-1,-3,-2
18,15,-8,7,0,-6,-14,-23
11,-37,-6,17,24,15,16,29
12,0,-22,-14,-17,-7,-5,-21
-28,-18,-6,-1,-3,-8,-9,-31
29,-15,12,6,3,3,5,9
14,27,-6,0,3,1,4,16
9,-6,-1,-8,-4,-2,-4,1
11,-24,3,-5,-2,2,3,19
-23,-42,0,23,3,-4,0,22
-15,33,-27,-34,-5,-4,-12,-42
-16,50,-9,-2,2,0,-1,0
11,-22,-11,-7,-8,-8,-8,6
39,-89,11,3,3,7,6,27
1,96,1,0,-2,-1,-2,-4
-24,-14,-12,-5,-9,-9,-13,-37
0,-8,5,-2,0,-5,-4,8
-21,-59,-4,0,3,6,5,6
-15,-12,2,2,-3,-7,-8,-27
8,44,4,6,7,2,5,21
4,-41,-8,-5,-13,-6,-7,-6
-42,-1,-14,8,9,6,-4,-47
12,3,-2,-21,1,-1,5,23
-30,2,-7,-14,-7,0,3,21
-9,-20,-18,-14,-15,-10,-16,-39
-5,34,6,13,7,0,-8,-13
33,-40,-11,-2,-2,-3,-6,-19
45,-26,6,1,3,2,7,16
-54,120,11,15,3,1,2,2
-25,19,-1,6,3,2,2,2
-28,1,4,-3,-6,-3,-3,13
12,-9,0,4,4,6,6,7
55,6,-1,-5,-1,-1,3,18
1,-3,-4,-6,-2,-7,-4,13
6,20,4,0,-2,1,3,11
-12,-9,-5,3,-2,-3,-6,0
2,-44,10,2,-6,-8,-3,13
25,-11,-1,1,2,1,-2,-5
-27,43,-12,-2,-4,-4,-4,-19
9,-8,-2,-4,-1,0,8,10
7,-13,-12,-8,-4,-3,-2,-6
21,-74,15,11,7,4,3,12
16,-12,24,15,5,8,10,26
28,44,-20,-7,3,1,-5,-3
-63,-121,-20,-10,-4,-1,-7,-14
-39,-12,-17,-23,-12,-9,-10,-9
7,-10,-13,-11,-4,0,-5,-26
6,-7,4,4,-5,-2,1,23
-2,3,11,12,1,2,1,5
-3,-13,17,14,1,-1,2,7
19,-14,-10,-8,-2,-4,-6,9
-21,-37,3,-9,-9,-4,-12,-39
-13,-53,3,-8,-1,1,2,0
6,33,-3,5,2,-1,3,34
-27,7,3,3,-1,-3,-2,-3
-2,-7,-9,-8,-2,-5,-9,-57
11,3,5,-5,0,2,5,19
6,-19,15,12,-1,-1,7,32
33,21,-12,-14,4,0,-2,7
-20,2,-21,4,2,-4,-3,-17
-14,4,12,9,-2,1,1,4
-2,-19,-14,-19,-13,-2,5,18
-16,1,1,0,-6,-5,1,17
50,-4,9,13,1,-8,-18,-60
-91,32,-2,-1,6,1,0,14
-56,-45,-14,-15,-4,-5,-8,-18
1,-5,-2,-12,-10,-5,1,3
29,22,-20,-15,-8,-4,2,21
4,-3,7,-6,0,2,0,16
24,-45,6,10,3,-3,-8,-42
-6,43,-18,0,-5,-1,-2,3
11,10,0,0,-5,-4,0,12
-1,-11,9,7,0,1,-6,-13
3,-5,-7,2,-4,-5,-4,-5
-18,-46,2,0,0,-4,1,19
1,-85,8,-2,1,3,2,24
-26,-12,-9,-8,-8,-2,-10,-68
8,-50,-12,-6,-7,-7,-6,-2
5,30,-6,-5,0,-2,-4,-5
3,1,3,-3,0,3,2,12
-21,10,3,-1,0,-2,-5,11
-54,-24,0,15,-2,-4,-4,-10
21,1,0,5,-4,-3,-1,7
-6,-23,7,-27,-6,-3,-3,-7
24,15,-16,-7,-1,-5,-1,10
16,-1,3,3,0,-1,3,25
-9,-34,0,2,-3,1,-1,-13
1,-13,2,-4,-6,0,3,-9
-20,-16,5,5,3,-2,-2,-5
-1,3,1,3,2,-2,-1,1
9,7,-1,12,7,-2,-1,6
-52,-3,-5,-1,-6,-4,-7,-27
5,0,-1,3,-8,-4,2,11
9,-58,-2,-15,-1,-3,-1,-2
25,76,-25,-33,-6,0,1,12
-31,-5,25,6,1,7,4,5
-29,-14,-31,-13,-8,-3,-6,-19
-9,-24,5,8,3,1,-1,8
21,-7,12,-2,4,1,6,2
5,-8,9,9,-3,-2,-4,9
-6,-30,-1,-15,-1,-4,-1,9
3,-6,-8,1,-3,-2,-2,-4
4,87,5,0,-5,-1,2,-12
8,22,6,4,-2,-2,3,5
-29,13,9,10,3,-3,-6,-14
29,-17,-12,-6,0,0,1,-27
-26,-19,-19,-10,-4,-3,1,-5
15,-7,12,8,2,-1,5,17
28,-81,8,-3,-2,-5,2,26
34,22,-5,2,-2,-3,1,3
-15,1,2,-5,-3,-1,-1,7
-78,-8,-17,-10,-3,-7,-16,-43
10,-7,-4,4,-1,-4,-3,-3
13,-69,9,-6,-2,-4,-4,-4
-6,43,2,11,0,-1,0,7
-1,-5,-24,-45,-13,-5,0,-5
7,-15,-17,-21,-3,-5,-3,-1
7,-3,5,8,2,2,4,17
5,-8,-14,12,0,1,0,24
3,-20,17,8,-6,-1,-5,-14
-3,4,-13,-20,-5,-4,-5,-29
3,-50,-6,-5,-2,-3,-4,20
-24,31,6,10,3,3,1,2
-4,-15,17,5,1,-6,-5,-14
-10,43,-5,6,6,3,4,25
-10,-24,6,9,4,2,2,9
4,67,-6,-11,-5,-2,-2,-4
-20,-126,-1,-18,-9,-4,-14,-40
-18,-4,-2,0,-3,-2,-1,-7
-1,10,4,7,2,2,5,16
-14,66,0,5,-2,-4,-3,2
9,-30,9,20,7,6,5,12
3,56,12,-11,-3,-3,-5,-1
-5,-7,-29,-37,-10,-12,-10,-34
-19,-2,-14,6,-8,-2,-5,-5
-9,-128,0,-3,2,-4,-5,-24
22,127,7,3,3,3,6,8
-28,53,-6,-15,-16,-6,0,3
21,-1,13,9,6,-1,2,8
-1,-11,-10,7,-1,-3,0,1
20,-26,6,8,2,1,3,14
-7,67,5,13,-8,-8,-17,-25
-15,20,-7,-5,-1,1,-3,-15
-37,-13,-15,-19,-9,-4,-6,-8
22,-27,-10,-10,-3,0,-1,-21
5,26,-7,-5,-1,2,7,15
-7,-11,-1,6,2,-2,2,12
7,-26,8,-5,-4,-3,-10,-24
-11,-15,-3,7,-3,-5,2,7
13,63,-25,-16,1,-3,-7,-5
-37,98,-7,-12,-6,-1,-7,-37
-4,-17,11,5,-1,1,3,8
-10,-9,17,21,-2,-1,0,17
7,59,16,13,5,0,-5,-21
9,-55,-13,-14,-10,-3,5,21
-15,-44,-21,-24,-10,-1,3,28
-17,-39,-7,-2,5,-1,-8,-17
9,-4,5,4,-3,-2,-2,24
-6,-12,2,4,-8,-5,-7,-37
14,8,2,-20,0,5,4,9
-34,5,-8,-5,0,-2,-6,-10
7,-2,9,16,1,4,6,14
26,-12,-17,-8,-7,-8,3,18
-26,-9,9,-1,-4,-2,-2,3
-23,97,-2,-7,-2,-7,-9,-33
3,-4,0,6,6,-1,-1,0
41,-13,6,1,-5,-2,3,6
7,118,-15,1,1,3,8,17
-8,-54,-5,4,-1,-2,1,4
28,-40,18,9,1,-1,-8,-9
-44,4,-25,-9,-3,-4,-11,-19
-39,0,-7,-2,1,3,-1,-26
-23,11,4,10,1,-3,-3,-13
-20,-128,22,-1,1,-4,0,10
1,121,-10,-9,3,3,3,12
-5,3,-28,-11,-5,2,5,1
7,-16,-2,-15,-10,-8,-1,37
-2,-29,-19,-10,-1,-1,-4,-8
-4,-16,8,8,6,2,6,-2
43,57,11,22,0,-4,-5,-4
4,-24,-4,-4,-2,-1,-5,-20
-34,-77,-5,-11,-3,-3,-3,3
-15,38,2,-2,-6,0,3,12
30,55,-7,-8,-2,0,2,3
1,-20,-3,-20,0,-3,0,18
13,-3,1,7,0,0,4,13
-6,3,6,15,2,2,-3,8
-18,-6,1,-12,-3,-6,-11,-40
-17,75,-12,-6,-7,-8,-8,-28
6,-17,-5,13,11,9,4,15
-4,-7,-1,-1,-3,-1,-1,-11
-21,6,-1,-3,-5,-5,-8,-48
-7,3,0,12,-3,-3,-1,1
6,14,4,-4,-1,0,-4,-3
13,-29,-1,-21,-5,0,5,6
0,123,-12,2,-6,-1,6,10
-5,-16,11,14,6,0,-1,10
-22,74,9,15,4,3,-4,-19
-29,14,-17,-32,-10,-8,-6,10
27,-14,-32,-10,0,2,-1,3
-14,-12,18,14,6,2,-1,2
9,-84,30,17,3,3,-2,-17
5,105,-12,0,-2,-4,-3,-20
