Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
1,5,2,0,0,3,5,-2
-2,-2,-1,1,-2,0,1,1
-5,-4,3,2,-2,-5,-2,-4
-4,1,23,-2,-3,-2,-3,-2
-7,1,-13,0,-2,1,-1,1
7,0,23,1,-2,-4,-5,-3
-3,-4,-22,-1,-2,-1,-4,0
-2,-12,-51,-12,-6,-4,-3,-2
0,0,27,3,0,2,-2,-1
-1,2,22,1,3,-2,-2,1
0,1,-19,-2,-1,0,1,-3
-4,-3,-13,-1,-3,0,-1,-3
-3,5,6,-1,-2,-1,-1,-2
1,5,11,1,1,0,0,2
0,2,13,0,0,3,4,5
-2,3,-9,-1,-1,-3,-2,-5
-6,-18,-27,-7,-3,-3,-5,-12
-2,0,28,-1,-1,6,-1,1
-3,2,-2,-1,1,1,-2,0
-4,-12,-41,-6,-6,-4,-2,-2
1,7,7,0,-2,0,0,0
0,2,28,5,-1,-1,0,-4
-2,-5,-8,-2,-2,-3,0,-1
3,5,7,1,-1,1,2,1
2,-2,4,1,-4,-5,-4,-2
-1,5,6,1,-2,-5,-10,-3
1,2,-1,1,-4,-3,-1,-1
-3,-6,-12,-6,0,-1,-2,-2
-2,0,6,-2,-1,0,-3,-2
-2,4,15,3,1,-2,0,3
0,0,11,-1,-3,-4,1,-3
3,12,17,3,1,7,2,-5
0,-1,-43,-1,-2,-2,-4,0
-3,-4,-10,-10,-3,-5,-4,0
-2,-4,-9,-4,-1,-6,-2,-4
-2,0,8,-2,-1,-2,0,-1
-2,0,2,0,0,1,3,-1
-1,0,6,2,-2,-1,-3,1
-2,3,-11,1,3,-4,-11,-4
-5,-1,-15,-4,-1,-3,0,0
3,-4,2,-3,0,0,-2,0
3,-1,-2,0,-3,-1,0,1
-2,8,3,-3,-3,-1,-3,-3
2,3,9,4,0,-3,1,-1
-3,5,52,0,0,0,-2,-4
1,1,-3,2,-3,-1,0,-2
-6,-22,-124,-23,-6,-7,-4,-4
-2,-2,2,-2,-4,-1,-6,-6
-7,-14,2,-9,-3,-5,-4,-7
-1,0,-2,0,-2,0,2,-3
-1,-4,0,1,0,-4,-1,0
1,2,-2,0,-2,-1,-3,-1
0,0,-3,-1,-1,-1,0,1
0,1,23,2,0,-2,-2,2
0,1,1,-2,2,-1,-3,-4
-4,-8,-56,-10,-4,-6,-8,-4
-6,-1,5,-1,-5,-2,-5,0
3,-15,-11,-6,-1,-1,-7,-4
-2,-2,0,-4,0,-1,7,2
1,6,29,2,-4,-5,-13,-4
0,6,-9,2,0,-1,-5,-3
-3,-4,8,-6,-5,-1,1,2
-3,-1,19,0,-1,-1,1,0
-4,-7,-20,-1,-1,1,1,-1
1,0,-14,-5,1,-4,-2,0
-3,-7,-3,-4,-2,-4,-1,-6
1,2,-2,0,-2,0,-4,3
-1,6,17,6,3,1,-2,-1
-4,1,30,3,-4,-2,-2,1
-6,-16,-40,-12,-6,-1,-7,-5
-1,-2,2,0,-1,-2,-4,-6
-2,0,11,1,-1,0,7,5
2,3,25,3,-2,-2,-3,-3
-5,-13,-29,-2,-3,-1,-13,-15
-3,3,-40,-9,-7,-3,-4,-3
-3,2,9,2,1,0,4,2
0,-4,6,-2,-3,-2,7,14
0,-1,7,0,1,-1,-1,12
-1,-3,1,0,1,0,-11,-27
-4,-1,16,0,-1,-2,2,1
1,-4,-1,-2,0,-5,-1,-1
-4,-11,-5,-2,-2,-5,-7,-3
-6,6,0,-1,-2,1,-4,4
-7,0,-5,-1,0,-2,-2,-6
2,-4,12,0,-4,-5,0,-3
4,-2,15,4,1,-1,1,1
-1,-3,-21,-3,0,-2,-1,2
-3,-3,-14,-4,-4,-2,-2,2
-2,-2,-2,0,1,1,-2,0
-4,-13,-5,-8,-4,-3,-4,-3
-4,2,1,-2,4,-1,0,-2
-1,-1,-3,-1,-1,0,-7,-3
0,1,-1,0,1,1,11,1
-3,-6,1,-6,-2,-3,-3,-5
-1,-5,12,0,-1,-2,-1,-2
-1,-4,-21,0,0,-3,-2,-2
-5,-1,5,-2,-3,-2,-3,0
-1,5,7,5,3,0,0,1
1,8,1,0,2,-4,-1,-2
-3,0,-14,-4,0,-4,-1,-1
-2,-6,-24,0,-3,3,0,-1
-2,-4,6,-1,-3,-2,-1,0
1,4,-12,-2,-4,2,-2,-2
-4,-3,5,-1,-3,-2,-2,2
0,-1,23,-1,2,6,-1,-1
0,1,-5,0,1,-2,0,0
-7,-13,-21,-4,-7,-5,-6,-4
1,5,24,4,1,2,1,-2
-3,3,22,0,1,-2,-2,-2
0,2,-24,-4,0,-2,0,-2
-5,-8,-22,-3,-2,-5,-3,1
4,3,9,1,-4,-2,-2,4
-1,-2,9,-5,-4,-2,-4,-7
-2,-5,-5,-2,-1,-1,-3,-5
0,8,2,0,2,-2,-2,-2
-5,0,13,-2,-2,1,4,1
2,1,5,-1,-1,-2,1,2
0,-6,-1,1,-2,-4,-11,-3
0,8,-3,3,-1,-2,-4,-2
-1,0,8,2,0,-2,0,-1
-4,-6,-3,-2,0,1,1,-5
-3,-2,1,-3,-1,-1,1,-1
0,-3,4,-4,-2,-2,-5,-1
1,3,-19,-1,0,-3,1,1
-5,-13,-15,-12,-3,-1,-3,-1
-8,-4,-8,-5,-3,-4,-6,-3
0,1,10,0,-3,-1,-1,-2
-1,3,8,-1,-1,0,-7,-4
-1,-7,-17,-1,1,0,-4,-3
0,1,-5,-2,-2,0,4,3
0,7,24,1,2,-2,-4,6
-2,-4,1,-1,-6,-2,-2,-11
-1,-2,-31,-6,-4,-1,-2,0
