Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
21,-25,4,27,-2,-4,-4,11
30,-31,-8,-30,-10,-2,1,13
-36,18,-10,-7,2,-4,-11,6
-28,-16,-4,21,-4,-9,-12,-42
-33,-26,-1,5,8,-2,-22,-72
25,3,-1,-15,-3,4,11,36
38,17,0,-28,-10,1,8,36
27,50,-1,-8,0,3,13,31
2,-11,-4,18,-8,-10,-20,-26
32,-9,4,19,5,5,5,6
26,-19,1,-46,-11,2,16,29
-7,-96,-13,6,1,-12,-21,-23
71,-62,10,3,0,-5,-3,25
83,106,-12,-32,-9,-1,6,19
-58,43,-4,31,8,12,16,30
-2,-5,-10,-20,-12,-13,-4,4
-59,-8,9,8,-3,-10,-34,-98
-33,-82,-4,24,0,-8,-18,-47
5,30,-26,-47,-13,2,10,-9
28,35,1,-11,3,-2,1,8
74,-8,3,-8,0,4,14,45
28,75,-3,15,9,8,10,18
44,-68,-4,12,1,-5,-11,-50
21,45,7,12,-3,-11,-16,-35
-82,26,-20,-41,-16,-6,0,29
-94,-42,-6,3,0,3,-4,-70
9,-18,5,0,-1,-7,-15,2
15,-63,5,1,-5,0,-15,-51
45,-17,4,-2,2,4,2,16
15,-12,0,-1,1,3,4,6
-40,-58,15,9,4,8,15,39
35,59,-20,-10,-7,-5,-8,20
-86,25,3,1,-1,-10,-34,-128
-20,-20,-2,-8,1,6,7,5
7,-79,1,-1,7,4,4,11
-38,-39,-16,-5,-12,-8,8,49
37,-87,-3,-3,-8,-7,-1,57
3,-62,4,4,4,-5,-22,-86
-13,31,-16,-6,-6,1,8,-3
-38,-37,2,8,3,1,-2,-12
25,-22,-2,0,1,10,28,61
64,10,-1,-16,-7,3,31,111
-52,2,-5,-9,3,-10,-23,-80
-49,-11,3,11,4,-4,-31,-85
-27,-12,-9,0,-3,4,5,33
18,-14,-3,-12,-5,-2,7,33
4,-19,4,5,9,5,6,22
81,127,7,18,5,5,17,44
12,-16,6,-2,-2,-2,-10,-15
21,1,-9,-23,-10,0,5,11
23,-62,3,-9,-6,2,7,31
-23,-26,12,17,6,-1,-7,-32
-19,6,-13,-1,3,-1,-1,10
-20,-35,-14,-11,-5,2,14,53
18,-7,0,10,-7,-2,15,48
-19,83,-1,0,7,-16,-46,-120
-36,-128,-30,-48,-20,-9,-22,-63
-1,127,-31,-21,-10,-1,15,22
-14,6,9,20,9,5,12,14
10,-6,10,10,-1,-4,-8,-6
23,-8,46,75,25,7,1,5
39,47,18,15,18,3,7,30
