Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-16,17,-19,-2,-1,2,1,-2
45,47,127,68,14,3,43,3
-20,22,-128,4,7,-2,0,20
-59,-99,-128,-105,-32,-24,-70,-31
-32,-57,127,-27,-8,3,51,20
10,5,-29,20,8,15,22,7
36,16,87,34,4,-6,-28,8
13,25,83,22,7,-3,2,8
-28,8,62,12,-3,-9,-14,-41
13,-29,-46,-19,-13,-6,5,-9
32,-55,-128,-71,-13,5,3,12
-64,28,-1,14,8,8,24,-2
8,21,1,6,1,4,-4,-26
9,-14,15,6,-3,-10,27,12
5,30,95,14,7,4,-5,20
-17,-48,-128,-17,-2,-2,-15,6
4,-12,89,5,-4,4,-4,28
21,53,121,74,18,11,22,24
3,9,-65,-9,6,-6,-7,-33
1,-25,-64,-55,-13,-8,-49,-47
-36,-24,-85,-12,-11,-1,-2,1
33,6,45,24,6,7,20,40
12,-32,57,-16,-5,-7,-35,-126
-2,3,38,33,5,0,-3,-43
-7,14,-92,-2,2,0,18,16
1,18,115,12,1,7,3,15
34,26,-19,16,0,1,0,11
-5,-27,-128,-73,-20,-10,2,19
-12,22,-25,10,1,5,7,66
1,30,59,35,6,-10,1,1
7,34,75,43,20,10,2,-10
13,5,52,5,4,3,-10,-4
1,23,-128,9,3,0,23,58
2,18,86,39,6,-1,-2,14
35,-26,-127,-48,-9,-11,-30,-49
-37,-6,-67,-49,-7,-1,14,-1
15,33,47,9,-1,1,36,68
29,0,59,46,18,16,13,63
-6,19,43,19,4,-7,-1,-1
-10,9,73,15,3,0,-19,-36
9,-9,41,18,2,4,3,-9
-11,-61,-68,-16,-2,-2,-8,8
-14,-49,-112,-73,-17,-11,18,22
8,-22,-26,-16,-7,-10,-14,-28
16,36,-64,-25,-12,-9,-1,16
-7,0,38,10,2,-3,-15,-59
-25,-5,54,35,9,8,7,8
6,9,13,3,-7,-3,11,26
40,-6,-6,-9,8,5,12,28
18,5,-13,-12,-7,-9,-25,-49
-38,36,16,8,-1,-2,-2,-6
-15,-14,15,9,5,3,-3,-20
11,-9,-19,-6,-2,1,4,23
10,7,-13,5,-1,0,8,18
2,-60,2,10,5,4,18,41
8,29,1,-2,-2,-3,8,72
48,34,1,-6,-9,-12,-19,-50
-35,7,-10,-4,-9,-14,-37,-92
-41,-14,-15,-20,-12,-10,-31,-123
3,-1,24,5,-4,0,5,14
12,-41,8,14,8,6,20,36
2,24,-81,-51,-5,-4,9,28
8,-15,1,-11,-6,0,9,24
-8,-16,33,19,7,6,6,17
9,29,32,15,7,3,3,9
-3,42,45,9,2,-2,0,3
-7,-58,-90,-11,-4,0,-2,0
19,14,0,-21,-19,-10,-15,-23
23,20,59,9,-1,-2,-2,7
23,35,11,10,3,-7,-3,-4
-5,-6,-32,1,8,-1,4,11
-20,-23,84,-8,-6,-5,3,35
-32,-29,54,16,2,1,-6,-14
16,14,-64,-13,-4,-1,-13,-58
-28,8,-77,-16,-8,-7,-2,35
-25,-41,-35,-32,-15,-7,-16,-87
27,-33,29,8,7,7,4,2
12,55,43,8,4,4,1,8
5,46,13,14,-1,0,1,21
-1,-4,-21,-13,-10,-3,2,0
-9,-49,32,8,-3,-1,-5,6
-3,0,13,16,2,-2,-4,-3
38,-17,-38,-10,1,2,8,26
-27,73,58,14,-5,-11,-10,3
-10,11,-18,6,2,-2,-11,-13
-8,-4,-18,-37,-13,-5,-5,-22
2,24,15,6,4,8,12,49
-4,-17,-99,-26,-7,-11,-18,-64
-7,6,-7,-1,-2,-10,-21,-51
-5,-23,44,15,2,0,0,8
1,2,55,24,9,8,5,24
10,12,-48,3,-1,3,9,24
0,-12,-46,-30,-7,-4,-6,-5
-9,-8,16,-15,-9,-10,-10,-3
30,0,-4,8,4,0,6,20
-40,-17,17,5,-4,2,-1,-2
8,24,11,9,-2,-1,2,-25
22,36,85,35,15,1,-1,19
16,26,-19,-10,-7,-5,12,-4
8,16,-75,-21,-4,-2,-31,-3
-19,-40,-18,-25,-7,-16,-23,-41
-11,-19,-26,-27,-12,-10,-7,-15
-5,6,2,-16,-4,0,-2,-11
10,-58,9,10,-1,3,9,73
-7,19,58,34,6,7,6,-43
-8,-7,15,7,3,1,8,-14
9,-66,-37,-28,-18,-13,-12,-9
0,57,-72,-15,-4,4,1,14
9,-4,9,8,6,4,7,14
-26,-23,-26,2,2,-5,-4,-3
-27,18,122,45,10,8,7,13
28,2,-17,3,5,-1,-2,3
30,-49,-128,-70,-22,-14,-14,-13
-11,38,14,-16,-5,-2,6,-6
-32,-23,-6,4,2,0,-1,3
12,-1,48,13,1,0,-1,0
8,17,-27,4,-1,-6,7,13
15,-3,50,14,3,0,7,22
4,33,28,-2,1,-3,-5,-6
-43,-35,-86,-18,-7,-3,-16,-36
-9,8,57,15,1,0,-6,-30
-1,48,18,-4,-2,-2,-2,9
-2,-49,-49,-15,-7,1,-4,16
3,-15,-21,-4,-2,-1,4,7
11,13,51,9,-1,-6,7,14
-10,31,-45,-1,2,4,8,18
6,0,54,20,-3,-8,-14,-51
10,56,22,11,4,0,-3,1
-24,-76,-128,-45,-14,-9,3,6
-9,-28,-41,-43,-12,1,-4,1
-32,-96,1,-9,-4,1,-5,23
57,32,35,14,3,8,9,44
7,21,39,20,3,-2,11,-13
10,12,0,-9,-7,-11,-42,-128
-7,-15,1,6,-1,0,-6,-24
-27,-3,14,3,-1,-9,-8,13
1,0,-5,3,-1,4,30,23
11,20,-15,0,-1,2,-8,26
-5,-22,12,2,-1,3,5,-12
6,15,17,4,1,-3,-6,-15
-9,14,54,7,-1,-8,2,9
9,-6,-16,4,-4,-8,-4,-4
-27,7,-47,-4,-4,-1,1,2
13,-5,17,-7,-6,3,4,8
19,-3,-58,-34,-10,-2,1,11
15,41,14,-10,-3,0,-2,3
-9,-36,15,5,3,-1,-3,-7
-29,-43,11,13,0,2,1,-6
2,7,33,15,3,-2,-10,-30
19,3,1,1,-1,-1,0,-6
4,-19,9,5,0,-4,-3,32
18,61,27,4,0,0,2,-13
16,0,-45,-20,-7,-4,-13,-27
-11,-3,-39,-9,-6,-5,-6,-12
1,-4,5,-3,-2,0,2,2
7,-8,14,-3,-3,4,3,17
4,20,6,3,6,8,6,15
4,12,18,2,-1,1,1,21
-8,-35,17,10,3,0,-8,-44
27,9,-10,17,4,-1,3,4
-6,-6,17,-17,-5,0,8,36
-63,-37,-128,-62,-22,-16,-24,-61
0,-76,-47,-23,-9,-4,-9,-7
19,87,57,17,5,8,6,-11
24,-6,34,11,3,2,1,6
-16,-3,-35,8,3,-1,3,15
1,1,18,-1,-2,-3,2,17
-29,-7,14,5,0,-2,3,32
-6,-7,-15,-5,2,-4,-12,-39
0,17,1,-4,-1,-4,-10,-18
-8,4,2,0,0,0,-9,-29
2,-31,-8,2,-1,-2,-2,-1
29,3,21,9,1,0,5,17
-13,-55,-32,-9,-5,-5,0,4
10,-30,34,8,-1,2,1,7
-8,16,-59,-12,-2,0,-3,-6
-9,0,-10,-11,-8,-3,-4,-6
-25,-25,-37,11,-2,-7,-3,17
9,-9,-90,-37,-10,-3,-6,-18
-16,25,-15,-22,-10,-1,0,1
