Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-4,-26,-47,-22,-8,-6,-4,-6
0,-44,0,-1,5,5,17,54
21,15,6,-3,-5,-1,-2,-22
-17,-6,-9,-10,-11,-18,-28,-61
-1,74,10,8,5,-4,-11,-41
-17,3,-3,2,3,-1,8,32
-22,-30,-8,-14,-4,1,2,12
13,-19,13,11,2,7,11,36
3,12,6,2,-1,-2,-4,-28
10,-27,2,20,6,10,15,12
45,9,-5,-19,-4,8,12,61
-26,-17,23,14,4,7,26,114
-30,22,23,27,2,-7,-14,-57
-30,-20,-1,12,5,2,4,-2
21,21,-8,6,5,9,10,11
-8,45,-42,-51,-28,-7,2,10
11,30,2,-1,0,-2,2,18
-22,-30,28,25,5,-3,-16,-45
-12,9,-57,-28,-4,4,9,28
-19,-17,15,-7,-8,1,4,12
9,55,45,25,6,1,-5,-15
19,-24,26,54,9,5,15,32
42,18,-12,-38,-1,2,-1,22
-43,8,-29,-45,-16,-6,-4,-22
-51,-17,7,-4,-6,-5,-6,-10
-19,-60,19,48,-1,-10,-14,4
15,-6,-1,-19,-11,-1,10,26
-37,-73,-5,-8,-6,-4,-10,-22
40,48,7,8,3,-2,-4,1
-26,-30,21,13,6,0,-6,-11
-43,7,6,25,2,6,6,13
26,-8,30,-6,-5,0,-7,-23
-27,-8,-5,-17,-4,-5,-1,14
36,46,-15,17,-7,-8,-2,-7
10,51,-35,-82,-42,-24,-6,-10
-27,-5,-40,-75,-37,-8,2,14
-15,-86,-25,-4,11,4,5,8
-28,30,33,40,15,7,7,10
1,-33,11,40,4,4,-11,-30
13,11,-19,31,10,6,7,16
-21,-32,-32,-10,9,2,-10,-12
2,9,-13,-19,-13,-4,7,18
-14,-72,12,30,9,7,8,17
10,11,33,30,12,8,16,34
7,-17,55,-4,-5,0,5,63
-28,40,85,16,1,-10,-38,-123
16,-27,25,7,4,0,1,2
7,54,11,25,9,7,15,32
0,-55,-17,6,4,4,8,37
14,14,-7,-27,-10,-7,-14,-79
-28,1,-55,-23,-7,-7,-15,-28
26,10,6,-4,1,-1,0,-2
-25,-26,-32,-1,-5,1,13,45
6,-4,-20,-14,-3,2,8,49
-19,-13,38,20,4,-1,-22,-75
2,8,18,17,1,-2,-2,-23
-6,-4,25,17,-1,-3,8,42
6,1,-37,-22,-2,1,6,14
-9,12,-13,-10,-2,-2,-1,21
-5,-24,16,-17,-6,-5,-15,-86
10,24,-23,-1,-8,-1,7,17
-28,-4,51,31,12,9,16,57
25,6,55,23,3,3,-2,-7
3,24,-70,-43,-17,-15,-20,-31
-29,-98,-116,-45,-18,-13,-25,-65
-15,-15,79,42,7,4,8,33
68,19,47,21,8,1,0,-12
-10,82,-42,-21,0,-6,-11,-14
10,-27,-33,-20,-3,5,30,41
-16,15,79,43,11,5,-13,53
-7,-31,-27,3,4,6,-7,-51
-23,34,-109,-38,-17,-19,-23,-76
