Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
12,-128,5,0,-4,2,11,15
24,20,-5,-20,-1,3,10,34
-1,30,16,1,1,2,5,18
-14,-8,-3,0,-2,-4,-21,-48
26,9,6,7,1,0,6,18
-33,-27,9,1,3,2,4,14
-25,23,1,4,7,4,-4,-9
-18,9,-4,-11,-7,-7,-10,-21
75,84,12,-3,-5,-9,2,13
32,29,-38,-4,0,11,23,36
-17,-20,4,21,5,1,-7,15
-3,-2,8,-18,-2,-9,-17,-74
1,4,-1,1,-7,-6,2,28
-14,-15,7,12,-3,-3,-5,-44
-16,16,4,2,0,0,-5,-19
3,-7,8,-4,-5,-4,3,43
13,-4,1,-7,-8,-8,-8,-7
8,112,4,-3,2,6,6,15
35,4,-7,-4,-4,1,-1,10
-16,-30,6,11,-2,-2,1,-8
57,62,-9,-4,-4,0,16,25
8,-3,3,14,3,0,-9,-3
-11,-12,-4,0,-2,-4,-10,-12
20,1,-16,-16,-5,-4,3,2
-1,-30,3,-7,-6,-5,-5,-2
12,6,-5,3,0,-1,3,-10
-22,-4,-2,5,0,-1,15,39
-20,-57,-4,-2,-6,-6,-4,22
10,-2,-25,-16,5,1,-7,-28
38,-30,-17,-23,-18,-7,1,29
1,-10,12,9,1,-1,-9,-51
-28,46,1,7,0,-4,-9,-3
-11,1,-1,5,12,7,13,31
-16,-10,5,-1,1,0,-8,-18
-5,-20,5,5,-2,-9,-8,-31
11,10,11,22,8,1,9,39
-8,-36,-13,-3,-2,0,0,-18
-57,-128,-22,-8,-12,-13,-14,-6
5,36,15,1,10,6,14,59
11,1,12,6,10,1,-2,-45
-29,-101,-36,-46,-21,-7,-4,-7
-4,-11,8,5,-3,-11,-25,-53
10,-58,0,8,2,2,-1,10
-64,-28,-3,13,16,7,13,-9
-14,15,-14,-1,-2,-6,-24,-120
-17,9,12,-12,2,0,-4,-32
18,52,-24,-7,-2,0,9,39
-10,6,4,3,4,6,17,37
-35,-8,5,1,-6,-9,-26,-66
78,8,12,8,5,0,4,-2
1,-8,18,12,6,4,-10,2
-13,-13,-2,15,-4,-10,1,10
22,-79,0,-12,-2,-2,-3,-19
-58,25,-35,-45,-16,-8,-9,-52
4,23,-3,0,0,-2,4,7
16,-44,-3,8,3,0,10,48
3,-16,12,10,6,-1,1,-2
-1,16,-5,1,0,1,1,14
-21,-2,-2,-1,-2,-2,8,15
0,-27,14,34,-7,-10,-26,-66
-24,-8,4,-18,6,0,-9,-32
5,-9,-3,2,10,11,13,41
-43,-34,-23,-33,-14,-9,-14,-31
-33,2,-14,-16,-14,-6,1,-4
20,-21,-8,-4,-4,-6,-9,-47
59,49,10,17,5,7,26,88
20,40,-1,7,5,4,1,15
-8,-29,7,8,1,-3,-22,-60
-19,36,5,5,5,4,8,34
-14,99,-13,-9,-7,0,8,4
31,-30,-4,-6,-2,-2,-8,10
19,-96,7,3,-3,0,-1,12
21,40,5,-1,1,0,-3,9
-35,-25,-18,-6,1,-4,-2,-4
1,-20,-1,-2,-1,-10,-3,-41
4,63,4,2,-2,-3,-3,18
1,-84,-1,3,3,2,-1,-1
22,108,-7,-7,-8,2,11,21
45,-38,2,12,-3,-2,-7,11
-9,127,15,0,-2,-2,6,11
-4,18,-1,6,14,6,-4,-20
14,-128,-21,-10,-12,-3,-2,14
-38,19,-33,-61,-32,-16,-30,-57
-80,-2,-14,-14,-4,-14,-24,-85
3,-5,4,8,-5,-3,0,17
51,-5,17,35,20,12,22,50
6,-49,22,20,-3,-2,-2,19
27,100,8,8,2,-6,-11,7
