Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-9,-5,5,-6,-8,1,-7,-1
-9,-9,-8,-5,-10,-5,-6,10
5,10,10,-2,-4,-2,4,-4
-5,-4,2,0,-2,-3,3,1
-2,-22,-1,15,-18,-8,-2,16
4,23,7,-32,-15,-10,-11,8
-9,17,-2,83,20,0,-3,-48
4,-49,-22,-116,15,6,4,21
26,9,-5,67,37,7,-15,-36
-21,-1,-3,-14,-14,-10,-7,-3
4,-11,-9,6,3,-2,2,7
-1,19,0,-5,-10,-5,2,-1
0,-8,13,0,-7,3,4,17
-3,-12,10,-13,-14,0,-18,18
17,-5,1,-8,-7,-4,-5,-21
0,-12,1,-7,-10,-3,-6,-9
-26,27,20,-14,-32,-10,-8,-6
-10,-15,-9,63,10,-8,-2,0
5,7,-19,-40,19,3,-9,-2
18,15,-19,-28,-15,-8,15,31
19,3,4,12,9,1,5,-1
-12,-8,-5,-17,-16,-1,-6,-4
-18,1,1,16,-17,-10,-7,-39
-7,-29,-10,-6,18,1,-18,-11
7,6,4,6,-7,-5,4,8
-9,-7,-2,0,8,7,-5,-7
22,8,3,4,0,6,-15,-4
5,3,0,10,-6,-12,26,47
-8,10,2,-9,0,1,9,-15
-2,-29,-20,-34,17,5,-5,-3
11,-7,7,18,1,1,4,3
-9,-7,-1,-14,-9,-1,0,-7
0,-2,-2,-4,-7,-1,4,32
8,18,-2,-4,-18,-13,-10,-44
-17,-24,11,-19,15,3,1,-4
-5,2,-6,23,-10,-3,-3,-4
-8,-44,-15,-22,12,5,-1,4
9,21,-3,3,15,3,0,6
-42,-22,2,9,-23,-11,-5,-13
-10,-9,-5,-36,-10,-8,-3,3
-2,-10,0,-6,-11,0,5,8
-4,18,-13,46,25,1,3,41
37,21,5,17,7,4,-13,-75
-12,-21,-8,-52,-5,-4,-14,-41
-22,-7,23,45,-36,-5,1,-1
-24,-13,-18,-9,14,-1,-10,6
12,5,-10,-57,-26,-3,1,-10
-10,5,17,-19,-23,-4,-23,-9
1,3,-19,80,59,8,39,10
2,14,2,-4,0,2,1,7
-14,-5,1,-15,-11,1,6,-12
37,20,11,-21,-15,-12,-11,-5
2,27,8,5,13,2,5,1
3,8,1,2,-9,-2,2,41
7,6,1,-2,-8,-1,-7,-12
-11,9,2,28,-19,-11,-4,-51
5,-30,5,-38,-1,-2,12,-5
-4,-5,-12,4,15,0,-24,-5
9,3,-1,-8,2,4,9,19
