Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
10,12,28,127,-59,-19,-12,-6
-6,11,-43,-18,-20,-14,-5,4
14,-18,-59,-13,-29,-9,4,9
12,9,25,-41,-5,-19,-20,-6
-22,-5,-6,127,-6,4,-9,-47
-14,-14,38,3,2,0,0,-12
-2,-6,-75,-37,1,2,1,-12
4,3,13,-128,-58,-10,-25,12
-2,10,1,111,19,-5,18,6
2,13,59,127,42,9,39,30
25,-54,-96,-44,2,4,-6,-20
-9,0,32,-21,-12,-8,-13,-38
11,-2,-15,-65,-39,-21,10,12
1,-6,-5,78,1,-1,-7,1
-18,1,-13,-7,-18,-7,-16,-55
-4,6,30,23,24,-5,5,8
-3,14,12,7,-13,17,22,30
14,-16,-75,-7,6,-1,26,22
23,-2,54,-92,-36,-2,-19,-60
-19,-52,23,85,22,-21,-26,-17
-19,-5,-38,-77,-25,6,-22,-7
-10,13,18,127,24,5,34,18
-13,-16,-1,-42,-15,2,-10,-57
27,24,-8,70,23,5,-6,7
-2,-20,-49,31,-51,-10,-18,-4
-35,2,22,10,7,17,-5,26
-10,-12,43,30,33,-19,30,45
14,-2,-19,-24,14,-3,-18,-69
7,-6,-16,57,28,5,37,15
-5,10,-7,-10,-11,-3,-11,-46
-18,15,4,-8,-5,-9,-35,18
2,-1,-17,-19,-33,-16,-9,-16
-4,-21,-120,98,-6,-12,-2,3
3,-5,-26,-128,3,7,3,3
-1,-2,40,83,-53,-25,6,8
6,12,31,-128,66,48,16,24
-19,-2,12,-29,-11,-6,-19,0
-12,-27,57,127,-97,-29,-19,-58
5,9,-21,-128,46,26,12,18
4,-5,-59,-128,37,10,1,3
5,26,38,-50,-32,-19,6,37
14,11,-57,114,25,15,25,34
7,-12,51,25,-9,-9,-8,-26
-12,-12,-57,-19,-67,-22,-22,-18
3,23,-19,57,42,7,-3,-10
-8,-41,13,-4,21,3,4,15
-9,-6,25,79,-42,-13,-4,-32
3,19,11,-57,36,14,8,6
5,10,1,-2,-6,1,-9,19
3,7,-3,-51,-8,6,-9,-8
-4,-1,4,-42,-33,-7,15,22
-6,10,45,127,-52,-9,6,24
9,3,-43,-128,4,-2,-21,-61
4,-25,35,-20,21,7,4,13
-37,4,-9,7,-13,-12,-9,-22
-2,23,15,23,-3,-6,-5,-1
-1,6,12,52,-29,-13,-12,4
-6,-17,-81,11,-5,5,25,41
