Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,2,-52,20,-24,0,14,-22
22,5,-4,82,2,-3,-38,3
-4,-29,-30,-54,27,3,-23,-1
39,10,22,-16,-13,-7,2,-49
-128,24,17,-40,-54,-5,7,-20
-17,-27,-36,40,33,-3,-5,94
5,-3,22,-4,4,5,4,24
-1,28,17,-14,-4,-3,-14,-128
-22,-33,5,-14,-25,-11,-37,-45
-8,-4,-25,-6,0,1,-2,27
10,51,3,44,28,21,48,127
-2,-45,10,62,-56,-6,15,32
-42,-27,-1,-109,-6,-15,-20,-33
-3,21,14,-22,-9,-3,43,26
0,32,13,0,-13,-2,6,33
10,20,5,-9,-9,5,5,-2
1,3,13,31,23,11,2,-17
-14,44,21,-2,4,4,1,18
13,-81,-2,59,-19,-11,-6,30
16,-45,-59,-17,29,1,-4,-21
-21,-27,15,-27,-62,-8,-14,-88
-35,-9,-3,1,-6,-7,-19,-85
-10,16,13,33,-13,-9,0,15
11,63,19,54,-81,-7,-12,-48
35,-21,42,17,112,25,84,43
39,-56,-41,37,-14,1,-15,-31
-37,-26,-28,-81,11,0,-19,-48
-4,33,-6,-20,-22,-6,-1,17
42,12,28,-16,-2,0,10,43
48,-25,4,24,1,-10,-48,-128
-62,-26,2,4,-4,-7,-37,-37
10,17,-7,37,2,0,11,59
1,27,8,-60,-3,6,31,87
-11,-16,-2,4,-14,-18,0,-14
-28,32,13,-35,-9,-6,-17,-104
31,-15,-29,85,18,7,13,22
23,23,18,6,-10,3,5,-14
55,-12,-2,34,19,-8,-73,-76
-74,-59,-38,-9,10,1,3,-11
-45,-25,-31,-74,6,-3,31,34
-16,-38,-7,101,-5,-1,7,34
15,22,-1,-6,15,1,1,-17
36,-1,6,-17,-19,-5,-11,1
-27,14,19,-8,-16,-1,-1,6
-1,14,30,-6,-9,-10,9,11
5,-5,-8,-1,6,-4,0,0
-8,-7,14,30,2,6,2,23
4,-11,3,-64,-12,5,16,20
16,38,14,127,-22,-8,-6,4
1,6,-29,-74,27,7,23,-26
-24,6,17,-117,-35,-14,-33,-102
-56,9,-10,90,16,-9,-4,15
45,17,6,75,-8,-12,-5,28
-37,5,-19,-55,-15,-5,15,34
25,18,11,56,57,23,33,58
28,-50,-1,-44,-34,-10,-10,-11
-13,-8,-5,-21,9,-15,-36,-69
-22,-18,-40,119,-12,-12,-4,-11
25,-2,-31,-74,-1,2,9,32
17,-10,11,-5,0,-4,11,54
-77,18,-24,-33,-20,-3,-1,-30
-6,18,31,13,-14,-14,-34,-49
-22,-28,-4,42,-15,-5,-2,3
69,13,0,28,64,15,-12,-26
-12,-23,34,-12,-9,2,14,51
