Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-7,-4,-13,20,-2,-5,-2,-13
2,-7,-38,-61,18,6,-9,-11
8,12,-5,8,3,1,26,16
-3,6,65,38,-15,-10,11,12
-10,-28,-116,-29,-17,-16,-20,-10
-1,8,127,3,-16,-10,-9,-12
0,-12,-128,-5,5,10,11,6
-10,-7,4,-30,-7,-4,4,-17
10,12,40,19,16,18,-42,9
-1,-7,-39,-34,-1,-5,17,9
-3,0,9,-16,-8,-8,-6,-2
0,4,26,43,0,-1,-44,-31
-5,7,42,50,-8,2,-15,-9
3,10,127,31,8,4,8,8
-11,-36,-128,-77,-16,-9,6,1
-2,-1,55,5,-9,-7,-4,-5
3,9,23,0,0,-4,-2,-1
3,8,33,-1,3,1,-3,-2
-9,-2,-27,-5,0,1,-11,-29
1,-1,-11,-34,-9,3,22,30
-4,-9,-2,-5,-26,-16,-14,-15
18,22,24,65,41,24,13,15
6,5,-118,-13,1,2,21,24
3,5,12,21,-5,-1,-7,-6
-7,-5,27,-25,-8,-9,-7,-10
-3,-4,0,-28,-4,-2,-4,-9
0,-2,1,21,14,5,0,-5
-6,-2,-9,-40,-21,-3,-3,-8
-4,-2,-33,-36,-11,-3,-2,0
2,2,10,42,4,-9,2,2
0,-2,4,8,5,1,3,1
0,-1,-2,-26,-10,-1,0,1
2,7,43,12,-6,-4,-4,-1
-5,7,100,19,9,0,3,0
-7,-28,-128,-36,-6,-1,-1,-8
-11,-8,29,4,-7,-7,-16,-2
-2,0,-8,-10,-3,-3,-1,-17
-5,3,-2,1,-5,-3,-20,-14
3,10,64,31,12,10,-13,-27
10,-8,-23,-53,-19,-1,83,84
-2,-19,-128,-9,-8,-18,11,17
-11,-2,27,-8,-3,7,-4,-7
0,8,25,33,9,-11,-3,-9
0,2,19,1,10,18,5,-6
5,4,-14,18,19,-1,-3,5
0,-2,10,68,17,10,0,7
3,1,0,-26,24,12,-1,0
-8,-12,-60,-20,-7,-6,-6,-1
-2,2,-42,-11,-12,-7,0,-3
-1,8,-1,-8,-15,-7,0,2
2,-1,-41,5,4,8,-1,5
-2,-7,15,-11,-14,-9,-7,-9
-7,0,0,-1,-4,-6,-19,-22
-2,-4,-16,-16,-10,-16,-27,-21
4,9,15,6,8,20,30,26
0,-4,30,-10,-2,-2,4,1
-5,-12,-104,-5,0,-13,-12,-7
-4,-7,-6,7,-14,-12,-2,-16
-8,1,-2,-9,13,11,-10,-59
16,12,-31,-1,-1,7,29,68
-8,7,127,40,-7,-20,-21,-8
-7,-23,-128,-15,-15,6,-11,-11
-4,-21,-36,-29,-4,-8,3,-8
5,14,37,7,-2,6,-1,-5
-3,0,20,4,-5,-5,-6,-3
0,5,13,-17,0,2,-4,-4
