Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
2,-4,1,-14,-4,-2,-1,-3
1,-1,-4,-1,0,2,-2,-47
2,3,-2,-5,-4,0,-3,-2
8,51,0,4,-1,0,-1,2
-1,1,-10,-4,-4,-4,-1,-2
-9,-49,-22,-4,-3,-4,-4,-2
3,11,21,0,2,0,-6,0
-2,-8,-28,2,0,-1,3,0
-1,-9,30,-22,-6,-6,4,2
-2,-8,14,-8,-1,-6,-13,-5
-3,-4,-12,-1,-5,-2,11,0
-1,1,-26,1,0,-1,-11,-4
0,-1,3,5,2,1,-9,-2
-2,-11,9,0,-4,-1,-5,-2
-1,-10,44,8,-7,-2,-1,-1
1,19,-13,-4,-1,-1,0,0
2,-5,-7,-3,-6,-5,-7,-3
-11,5,27,0,1,3,-1,-6
7,-9,-9,-4,1,0,4,0
0,-5,2,-5,-1,-1,0,-1
-11,-9,1,0,2,1,-2,-2
-1,-1,-5,1,-1,1,-3,1
1,-2,25,-3,-2,-4,-7,0
-1,0,0,-2,-2,-1,-5,-4
-12,-4,17,-9,-3,-4,-2,-4
5,-11,2,14,-7,-3,-4,-5
3,4,-49,6,-6,1,1,-2
-3,-8,26,-33,-4,-1,-2,-2
-8,-32,-10,-12,-5,-5,-5,-4
1,7,-4,-5,-2,-3,1,-2
3,12,-28,-7,-4,-2,-5,0
0,1,31,2,1,-1,-1,-3
-3,-2,-17,-9,-3,0,1,-1
-4,-16,-24,-6,1,-2,-8,-4
-4,-5,31,0,-3,-1,-2,-1
-1,0,14,-4,-4,-4,1,-2
0,-3,2,8,-1,-4,-6,-2
3,40,-10,3,2,-1,1,0
-5,-5,-2,-3,-2,0,-1,1
1,1,-1,4,-2,0,-1,-4
-3,-4,-29,4,2,2,0,0
4,5,12,-8,-5,-3,-5,0
0,0,-12,5,1,0,-1,-4
-3,-30,-32,-7,-6,-3,-3,-1
6,21,-24,-7,-4,-4,-4,0
-2,-3,13,0,1,0,1,1
3,58,5,-2,1,1,-10,2
-5,-3,-2,2,-1,3,17,-4
-9,-10,6,-7,0,0,0,1
-4,-1,-3,6,-1,-3,-3,-6
0,-8,-14,-11,0,-1,-1,-5
4,-1,-6,-4,-6,-3,-2,-1
-4,-5,55,-28,-10,-7,-5,-4
-2,-3,19,6,-1,1,-4,-1
2,0,-7,-8,1,0,-1,0
-2,-1,-3,3,1,-2,-1,0
3,2,-4,-1,-5,-6,-4,1
-8,-5,12,6,3,2,-1,-5
-5,-37,-25,-7,-6,-1,-2,-3
-5,-15,-3,0,-2,-1,4,-2
-4,-16,4,-4,-2,-3,-5,-4
7,16,-15,-1,1,0,0,1
-4,-1,34,5,-6,-5,-4,-2
-1,-4,50,1,1,0,-1,-3
-7,-21,-101,-16,-4,-3,0,-4
-4,-6,-15,13,-4,-4,-3,-1
-5,1,4,-32,-2,-3,-13,-2
-4,-36,-8,-5,-3,-5,-9,-1
-5,-2,17,5,3,4,8,-2
-10,3,20,3,2,0,9,2
6,-3,-25,-4,-4,-3,-3,0
4,-11,-12,-2,-1,-2,7,0
-2,6,4,-1,-2,-3,-17,-2
-1,0,31,-2,-3,-5,-8,-2
-2,-4,-23,-6,-3,-4,-6,-2
0,-5,-2,3,0,-2,4,-2
-5,-4,22,-4,0,-1,2,-2
0,-31,-2,5,-3,-3,2,-1
-5,6,-13,2,-1,3,1,-2
0,-2,44,-8,-2,-2,-2,-1
-1,-8,1,10,-1,1,0,0
1,28,-2,-3,-1,-2,-1,4
4,8,-26,-13,-4,-6,-3,-4
0,-4,0,5,-1,1,-5,-1
1,-6,5,-1,1,-2,0,0
-1,15,-3,8,-2,-3,3,1
-5,-18,-24,-2,0,-1,-2,-1
8,42,2,-13,-2,-4,-5,1
-1,-1,2,-1,-4,-2,-1,-3
-4,-6,-13,1,2,-1,-1,-2
-2,1,11,-1,-1,-2,9,-1
1,-4,-2,1,2,0,-1,-1
3,-4,4,-2,0,-4,-11,3
-8,-3,8,9,-3,-1,3,-2
-8,0,-51,-4,-1,2,17,-2
-11,-3,42,4,-5,-3,-2,-3
21,30,-2,-9,-6,-4,-6,-1
-5,5,15,2,0,-2,-6,-6
-2,-3,3,4,-3,-1,-2,-1
-2,-4,-5,-1,-1,-1,0,1
-1,-2,-10,0,0,-1,1,-1
-1,2,-6,-4,-4,0,-2,0
0,22,-1,-3,-1,-1,-4,0
-7,-25,-7,-7,-1,-2,2,-3
-2,23,-16,-7,-5,1,0,-2
1,-1,11,7,-6,-2,-1,-1
1,-3,-4,-3,0,3,9,2
-2,-6,21,-12,-4,-5,-7,3
-2,-2,6,-9,-2,-5,1,-4
