Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-7,-11,-1,1,-2,2,4,5
-2,2,5,-1,-1,3,1,-6
-2,-2,6,7,-2,-3,-8,3
-1,-2,-3,0,4,1,1,-1
-2,0,-4,-9,-3,-1,9,4
-3,-1,-9,-3,-1,0,0,-22
-2,-4,1,1,-1,-2,-31,6
-1,-2,6,0,2,-1,8,7
1,2,0,4,-3,-3,-3,-3
-4,-4,3,-1,0,-3,-1,-6
2,1,-4,-8,-5,-5,-2,-6
1,5,-1,-5,-6,-4,-9,-2
0,-7,-1,3,3,5,4,-4
-3,-6,-2,3,1,-1,-2,2
3,0,9,11,10,0,-6,5
2,1,6,-2,3,3,9,4
-6,-6,1,-4,-10,-6,5,-4
0,1,-1,-4,7,2,-5,-2
-1,3,-3,-3,-5,-4,-6,-4
-1,1,-4,-3,-2,-3,6,0
-7,-5,-3,-4,-3,-2,-6,-7
-1,1,-5,-6,-5,1,11,1
-1,-4,-3,-3,2,1,-1,0
4,1,5,2,1,2,0,5
-3,-2,13,-3,-2,-3,1,1
-2,-2,8,-15,-4,2,-33,-1
-3,-3,-23,-6,0,2,3,0
-4,-9,-19,-10,-2,-2,1,-4
-4,-2,-4,-6,-1,-7,-1,-4
-7,-4,18,13,-11,-5,-15,-16
-1,0,-22,-12,2,1,-4,0
1,-1,3,4,4,1,3,0
3,2,-12,-16,2,1,-2,2
1,5,-5,10,-1,2,1,3
-8,-4,-3,10,-9,-7,-21,-7
-3,-5,45,12,-1,-2,20,11
0,-3,-9,-2,-6,-9,-1,-3
4,1,-65,-52,0,4,7,6
0,-9,-11,-12,-5,-6,-38,-33
-5,2,-9,-3,-2,-5,15,36
-3,-7,-4,-2,0,1,25,3
-4,0,1,1,2,-1,0,-9
-2,-3,10,1,3,7,1,0
-5,2,-42,-17,-5,-1,-7,-4
6,5,0,14,1,-1,-4,1
-7,-3,29,12,-10,-14,-8,-9
-9,-6,-12,4,15,-2,-8,-4
0,-3,-12,-21,-5,-8,-11,-7
1,-1,-11,-14,-5,-3,14,-4
-1,-3,-33,7,-6,-3,4,1
-7,-6,31,14,-2,-4,-24,-13
-2,-1,5,-5,-1,-1,-3,4
-1,5,23,3,-8,-2,-1,-2
-3,0,-30,-10,-1,2,-4,-3
-2,4,20,15,1,1,-3,-2
-4,-7,48,18,-1,-1,0,3
-2,-6,-50,-6,-5,-3,-5,-7
-3,-2,-10,-4,-6,-4,0,-3
5,9,-21,-25,3,4,6,8
-2,0,16,9,0,0,-2,-2
