Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-3,-4,9,-1,-1,-3,27
-1,2,33,1,-14,-7,-5,7
3,2,4,0,4,2,10,41
-13,-3,9,4,5,7,9,-25
-1,-3,-9,-2,7,1,-4,-63
-2,-1,-5,8,6,0,-12,-29
-2,-2,-1,-6,-10,-5,0,9
-1,0,-29,-12,-8,-3,7,40
9,1,-1,-6,-2,-4,11,38
2,-1,6,-3,-15,-7,2,63
-13,-8,10,-15,-10,-8,-10,15
-18,2,0,-1,22,4,-29,-128
33,2,-2,-9,-12,-4,23,127
-19,-11,-5,-8,-5,-10,-11,-91
-49,-1,-5,4,5,7,-21,-128
-11,-3,8,10,7,-2,-22,97
7,-8,-5,1,1,-1,17,60
0,7,23,4,-8,-3,-8,-1
-6,-9,-18,-25,-2,-10,-9,-62
2,1,-11,5,-2,-3,-3,-1
4,0,7,1,-5,-1,4,5
1,-1,-4,2,-4,-5,4,3
-2,-6,-32,12,16,0,2,-10
0,0,2,11,9,4,2,5
0,1,1,-1,3,6,10,18
-2,-4,-36,-17,-8,0,-5,-34
-6,-2,42,2,-9,-11,-14,-27
-3,0,32,-4,-5,-8,-10,-14
2,-4,-9,-13,3,1,18,19
-12,-1,10,-14,-3,-7,-24,-128
-4,-3,-20,32,-1,1,4,-8
-5,0,-2,-3,1,-2,-2,51
-2,4,-2,-6,-14,-8,-23,-83
-1,-6,-8,-8,-7,-4,-7,-9
4,-3,-6,-7,4,4,-2,42
19,-1,-7,-5,5,6,61,80
8,2,10,1,-2,0,10,20
11,-3,-27,-20,-8,-1,10,50
-14,-5,-21,-14,-5,-4,-14,-55
-11,-2,47,20,-3,-2,-11,-16
-3,-1,50,5,3,1,-1,5
0,-3,-28,20,3,-4,2,11
7,-1,-11,-16,-8,-4,3,20
0,-4,-18,-25,-10,-3,2,29
6,-2,-43,-14,-5,-1,6,40
-7,-4,26,27,7,-7,-5,-2
-8,-2,40,12,-5,-4,-9,-25
3,-1,-2,-1,8,8,16,40
0,4,-11,-4,5,4,8,45
-1,0,-7,-10,-2,-5,-10,-12
-12,-2,-33,-4,2,7,-19,-49
-21,-2,18,17,2,-1,-18,-128
-3,0,21,-2,-3,-1,-4,-18
6,-3,9,6,-2,-2,2,21
7,1,-19,-11,-8,-2,6,28
1,-9,-8,-3,-1,1,7,12
9,2,-7,-10,-2,-3,7,59
4,-7,7,-8,-5,-2,14,109
-6,3,17,11,5,1,-22,-128
