Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,-1,13,40,-3,1,4,4
-9,-7,-5,-30,-9,-5,-12,-13
12,5,4,-14,-5,1,0,-2
65,6,14,18,0,3,4,14
-33,-5,0,5,-2,1,-26,-32
-13,-2,1,2,-16,-7,35,7
20,2,2,12,16,-1,-5,32
32,21,-29,-15,-1,6,6,20
59,-10,-6,-9,0,5,8,-8
-22,-6,15,-24,-7,-5,-11,-18
-29,6,-1,41,-8,-8,-7,-16
77,3,-16,-9,10,14,22,28
-5,5,0,-15,2,2,-13,-33
-8,7,5,-3,-6,-4,-12,-41
-5,9,4,52,14,1,4,-4
14,9,-17,-44,-1,-13,-8,34
35,8,-2,38,25,14,15,20
-7,-27,3,20,0,7,13,-4
-7,-6,-9,-7,-1,4,10,9
-21,4,0,-7,-11,-13,-38,20
25,11,3,-22,-25,-10,27,37
-7,-20,-8,-9,21,8,4,-79
4,3,-11,3,4,-6,4,22
53,12,0,-2,-4,-3,5,13
-45,-25,-7,-47,-19,-9,-23,-34
-37,-5,2,5,-27,-16,-13,-21
-4,-10,-11,-10,41,5,4,-1
-35,7,-8,-7,-12,-3,0,-6
18,6,0,-19,-19,-12,7,-61
20,7,-11,19,8,4,-7,-12
-53,24,-2,17,3,-2,-2,-2
-14,-21,1,-33,4,2,-1,-2
-15,-9,-1,-19,-12,-6,-4,-14
6,-1,-12,2,0,-8,-11,13
2,9,4,0,-1,3,11,26
-33,2,0,8,-25,-8,-26,-21
-18,-14,-3,-7,-6,-4,-8,-26
-67,-19,2,-26,-23,-12,-7,-8
54,12,-7,32,-5,3,7,26
58,7,-4,29,21,8,1,8
-13,-18,-4,-65,-5,-1,-5,1
-23,-2,8,19,-42,-17,-2,4
-4,5,-7,79,50,9,6,1
0,15,1,-36,8,5,3,-3
8,3,-8,-52,20,0,1,1
-13,-23,-11,21,12,-4,-4,12
-1,-3,-7,11,22,6,-7,-14
40,-2,8,14,-18,-4,6,44
-2,13,3,0,0,-2,3,-49
-79,-13,-9,-17,34,12,10,-1
54,-2,-9,-20,-20,-24,-13,-11
-69,-16,1,42,-23,-8,-10,-13
-21,-10,-19,-13,0,-7,-28,-13
-49,7,-4,-9,3,0,-4,-10
-9,12,4,5,-6,0,9,53
41,23,-4,3,-7,1,-17,-25
-35,-53,-9,-53,-2,6,-5,-47
-4,-21,-7,48,12,-3,4,12
-6,5,0,16,9,-1,-7,-5
-9,5,-4,-26,2,2,-2,3
-10,15,2,11,-15,-5,-5,-8
40,14,-5,-47,-14,-2,-2,5
35,1,-2,11,0,5,4,9
-51,-3,3,-8,-11,-4,0,-5
0,-16,-4,3,-7,-2,7,2
9,7,-3,3,-4,-4,-10,-3
3,1,-1,11,-1,-3,3,2
7,7,4,27,32,12,4,3
17,17,4,-19,9,7,1,2
-21,-10,-5,-13,11,3,-1,3
8,-12,7,-31,-24,-3,-1,-2
17,5,-6,54,-2,-6,1,-5
3,4,-2,-15,-9,-6,-6,-10
17,20,-2,22,4,-1,0,2
47,7,-2,0,-4,-1,-10,2
-36,-26,-8,-15,-7,-7,9,-2
0,0,0,1,-23,-14,-5,3
10,10,6,18,15,2,-16,13
71,-9,-1,55,16,5,36,-10
55,-4,-20,-23,-1,-11,-24,-68
-42,-43,3,-5,1,7,8,25
9,2,3,-51,-4,-1,-15,4
-12,-15,-11,-1,-20,-11,26,23
4,1,1,49,1,-10,-6,3
1,2,-2,-1,5,4,-7,-8
-23,-4,-4,-3,-8,-4,-20,-15
8,19,8,10,-5,-1,10,6
79,-31,-6,17,12,4,19,42
-13,27,2,-32,-1,4,-14,-11
13,5,-2,-20,-13,-11,-12,-14
-19,-7,-1,44,23,10,17,16
-2,6,-4,-3,14,5,2,0
-9,16,6,34,-11,-5,-6,-6
56,0,-7,-14,-5,0,0,14
-28,-22,-7,7,1,-3,-5,-5
-22,3,2,-24,-27,-8,1,-9
-2,0,0,92,14,0,-3,-19
17,15,-4,-56,12,3,-4,4
-5,-32,-3,-6,4,-2,-5,-2
-4,1,-2,-5,-4,1,-3,0
-10,-5,1,25,-4,0,1,-3
-5,1,3,-20,-8,-2,-1,-5
-13,9,9,-65,-47,-16,-28,-17
