Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
26,8,-15,-30,21,5,-3,1
4,12,-12,-31,-12,-3,-4,1
-64,-29,-10,-64,-50,-3,5,2
-10,-17,22,117,60,13,-10,0
18,38,22,32,23,0,34,34
6,-25,-65,-57,-8,-2,6,33
-5,-11,-53,-12,5,-7,1,-5
1,-33,-22,6,-4,-2,-15,-59
-23,-19,2,-46,-20,-10,-26,-68
0,18,42,17,-27,-18,-8,-8
8,33,6,41,15,10,13,19
-5,3,-5,-29,22,0,-4,13
1,-13,43,127,-13,-6,3,3
20,-26,-7,-128,72,14,8,24
15,4,-19,45,6,-4,-12,-27
-48,-12,-47,-53,-13,-2,-13,-20
-6,-9,30,-21,-37,-10,5,47
-10,-6,-1,-8,23,2,18,43
-4,14,35,95,26,6,-10,-101
-4,0,-71,-27,1,-5,-14,-19
30,14,31,-11,-6,-5,5,27
-8,-14,3,-25,-14,1,-7,38
6,5,-17,-37,0,-1,2,17
-8,-6,-14,22,-35,-6,-18,-9
16,-4,5,-62,-4,4,22,18
29,6,14,23,12,-6,-2,-2
-2,-6,0,76,44,7,-5,14
-31,-25,-7,-35,-17,-8,-12,1
2,44,4,0,-1,5,21,40
-32,-83,-2,-10,-10,-1,-16,-38
3,-6,10,-26,-37,-15,-16,-49
23,52,12,68,34,8,1,6
4,-38,-2,-37,6,-6,8,19
2,-9,-46,73,-10,-11,-6,0
-41,-7,-11,-86,1,2,-6,1
-1,-1,21,38,8,11,9,31
9,9,12,71,-39,-6,-2,-23
6,17,-38,-9,43,0,-18,-30
7,-1,17,-7,0,-4,-15,-14
-25,-20,-18,-128,-36,-11,-6,4
-17,-13,-4,117,16,2,5,10
3,11,11,52,-24,4,0,8
18,9,1,-95,16,-3,53,30
43,6,-5,113,24,2,-6,10
17,3,-27,5,-7,-1,-15,-53
10,9,1,-40,11,5,-1,-2
-8,-1,1,-2,-14,-3,0,3
-23,-10,24,-5,-79,-18,3,12
36,2,-21,81,98,18,9,38
21,-6,-12,-101,-1,-5,-11,6
-8,26,57,100,1,-14,-10,-45
-6,-35,-58,42,25,2,0,-9
8,39,26,-35,4,2,6,29
-27,-23,25,14,-10,-2,9,28
-10,-23,-26,-25,-16,-8,-9,-39
28,-13,5,27,-32,-3,-6,-4
28,-11,12,10,-24,-7,11,28
-7,2,-26,93,45,9,7,32
-7,-4,-14,0,45,14,-9,-14
-27,31,28,-18,-9,-8,-22,-73
-2,6,-26,-19,-23,-5,-4,-19
16,-7,10,-12,-10,-1,13,25
21,-7,-15,-46,-17,-2,8,22
-37,-6,47,-39,-60,-6,-23,-19
1,21,-16,127,41,14,40,36
-22,-46,-115,-61,39,5,1,14
-1,5,54,-30,-18,-9,-7,-38
11,7,25,47,-20,-8,-1,8
25,15,18,-70,-1,2,1,11
-20,3,26,64,-38,-12,-6,-14
-40,-7,-6,9,46,17,16,13
22,18,19,65,-31,-11,-9,25
32,5,-2,-41,6,9,7,11
-47,-20,-56,-127,34,2,-12,-10
0,-28,11,127,47,13,-7,-91
-21,15,7,-71,-7,-1,6,1
-8,-8,-35,18,-7,-7,-26,17
-8,-15,-24,-34,-15,-4,-1,4
3,13,12,4,-14,-3,15,19
14,7,22,3,-23,-7,5,22
-24,-17,-12,5,23,3,-5,-30
7,13,-19,0,1,-8,-12,-9
5,10,6,17,-4,-1,4,9
15,-6,-9,-58,-8,1,-11,45
-4,-14,-5,100,-19,-7,-2,-40
-11,-9,1,-79,8,-12,-19,-39
25,37,20,54,15,0,-18,-22
6,-22,-24,12,-21,-7,-4,11
-21,-7,7,-53,-3,-3,1,27
-3,-41,-56,-16,-2,1,10,16
16,1,10,20,-52,-8,-9,-35
-1,23,17,12,59,8,7,37
-14,-6,26,-3,-1,4,2,-22
-1,16,-7,26,-28,-5,0,3
0,-27,31,22,8,0,-14,-15
18,10,-60,-70,-13,-10,-24,-26
46,-30,-7,64,33,15,81,52
-58,12,11,-7,36,3,9,25
12,0,-3,-17,-6,-4,-10,-2
15,-16,-17,-21,-13,9,15,38
-3,16,12,22,-19,-13,-23,-17
-40,22,-5,-15,-5,-17,-36,-128
-25,-32,-27,1,-33,-11,-22,-16
2,4,4,16,9,10,13,37
5,-6,5,-25,18,2,12,15
2,-11,-12,-55,4,4,-19,2
-8,18,22,14,-31,-9,12,-7
6,-4,-45,-1,47,9,2,-8
5,0,-22,43,1,5,-8,-11
-15,-28,3,-35,-22,-12,-24,1
-21,-12,-20,71,-18,-8,12,5
24,20,-26,-52,40,11,15,16
10,27,20,-45,-37,-17,-9,22
-6,-12,20,47,-13,-9,-18,-32
-10,-13,24,21,26,6,-5,-4
-1,2,1,-45,22,6,1,-13
