Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-3,19,-5,4,-5,-8,-5
-1,9,11,-30,18,36,12,-47
2,23,32,-10,1,9,3,-1
-4,-22,-19,13,-21,-5,-7,0
-6,-15,27,12,-8,-11,-4,-6
-2,-3,-23,-15,-16,-7,-4,-5
-3,4,-2,-15,-13,-8,-16,-9
-1,1,17,0,-19,-11,-2,-2
-2,3,6,15,23,3,1,1
-1,4,-14,11,12,1,0,2
-11,-25,-82,-12,-12,-9,-9,-6
-2,-3,17,-5,-3,-1,-2,-1
-1,3,12,-9,-18,-9,-9,-3
2,3,8,-8,-12,-4,-6,-7
-2,-1,7,-2,-9,-4,-1,-5
-6,0,4,-1,-2,-3,-7,-19
8,7,4,-49,-18,-2,-7,8
3,-2,3,13,-33,-5,38,21
-5,-2,-2,79,69,23,-3,-6
-1,18,26,-38,20,5,-7,-8
-4,-1,-15,15,11,0,2,1
7,13,75,-10,16,21,4,5
1,10,71,55,4,3,39,20
-8,-24,-124,7,-13,-18,-8,-2
-8,-6,17,-14,-10,-8,-12,-10
2,8,37,-17,-7,2,-1,1
1,2,-3,-18,15,7,-9,-11
-2,-5,-2,1,-4,1,23,10
-2,0,-2,-1,-4,1,5,2
5,5,3,5,3,10,11,-9
4,-4,-33,-47,-22,-5,12,24
-1,-12,-17,19,4,-8,34,25
-2,-6,26,26,11,5,-2,-2
-5,19,18,-3,2,-9,-3,-6
1,-3,-5,-11,-15,-4,-8,0
-2,2,23,4,-5,-10,-5,0
8,18,-7,-27,-13,3,5,3
-1,-8,14,66,19,-3,6,-3
-5,-16,-59,-17,-3,0,-4,-4
-4,-5,25,4,9,0,-1,-2
0,4,-71,-10,-2,-2,-6,5
-5,-13,52,-8,-31,-12,26,15
-3,2,15,-5,-13,-14,-20,-19
4,1,-31,-17,-7,1,15,29
0,-7,-17,15,-14,-7,6,17
4,-4,26,-3,-11,-5,3,0
-4,0,-1,-1,-3,-4,-9,-6
1,3,-12,0,3,-2,-8,-1
-7,-11,-63,-33,-5,-13,-6,10
-7,-13,9,23,-8,0,-3,-7
-7,-1,48,-12,-29,-17,-3,0
7,3,-4,35,16,0,-1,0
0,1,17,-31,1,2,-6,-5
1,3,4,30,-4,-3,-1,-4
-1,4,4,2,-28,-11,-19,-10
0,7,29,-57,1,-4,-1,-4
2,-15,-42,-14,8,16,13,-3
7,8,-51,-8,8,11,11,14
-6,-17,-28,-16,-25,-8,-3,-5
-7,-9,14,53,19,-2,-3,-12
9,4,-4,-3,0,4,3,16
0,-4,8,-16,-13,-10,-7,-3
1,8,17,1,-9,-8,-4,-2
1,3,-30,3,-4,-9,-15,-4
4,9,12,-12,5,10,-6,0
-4,-1,57,36,19,8,7,-3
-8,-19,-43,-9,-4,-9,-26,-18
3,-4,-4,-7,-2,4,28,14
-12,-6,-8,42,-6,-16,-24,-15
-2,0,-12,-59,5,2,36,17
2,2,8,-17,-2,2,-8,-2
-2,-1,-6,-11,-5,-2,-14,-10
7,-1,7,55,-4,-5,7,8
-6,-4,48,-18,-12,-9,-11,-2
-5,4,-39,-6,-1,3,10,6
-1,2,9,-15,5,0,-10,-7
0,-4,8,32,7,5,-14,-20
-3,-4,39,-19,-20,-2,18,8
-3,-7,-35,-10,-13,-14,-6,0
-2,19,24,0,11,-3,-8,-3
0,-12,-22,-4,-5,1,-7,-3
-2,-7,-12,27,-9,-2,2,-2
4,10,-47,-17,20,8,14,3
-7,-19,18,-21,-3,5,0,-5
-6,-8,-12,-9,-36,-27,-9,5
4,13,17,10,5,6,9,6
-2,0,0,-26,14,7,4,1
0,-2,-8,-7,-9,-10,-10,-6
-3,-5,-8,-33,-22,-11,0,1
-4,-3,-1,25,-13,-17,-10,-4
-9,13,4,14,-18,-8,-25,-18
24,10,120,37,67,46,37,17
-1,-35,-128,-63,10,6,23,25
-14,-14,37,49,-28,-24,-11,-7
-9,-1,38,-9,-19,-10,-27,-13
3,9,13,-11,-10,-9,19,4
5,6,4,-11,-5,2,9,7
1,4,-1,-5,-4,0,-2,-2
-1,0,-5,-25,-11,-7,-9,-4
3,2,-1,4,-17,-7,-7,-7
0,-2,-8,20,20,12,-23,-3
1,-7,-18,-8,35,18,40,18
-2,10,127,5,5,0,-2,5
1,-7,-128,-14,-5,2,2,13
-6,-14,-22,-20,-19,-15,-15,-6
-2,-6,0,-4,-13,-14,-14,-11
-1,2,12,-13,-13,-9,-5,-4
0,3,8,-11,-21,-13,-25,-12
0,9,25,21,-1,6,30,12
-4,-13,-1,25,52,22,3,-5
1,-3,-4,4,18,10,0,10
-3,0,16,7,-1,-5,-5,-5
4,6,4,-5,-43,-15,-5,-1
-5,-3,-4,36,10,-5,-2,-1
-3,-10,18,-11,11,6,-12,-7
1,10,-21,-3,19,2,0,0
5,10,30,9,-1,1,8,7
-3,-1,18,-5,-13,-3,-13,-9
-7,-1,30,-19,-22,-14,-6,-10
0,-2,21,-10,-7,8,-4,-3
-1,0,-52,25,-3,-11,-19,-17
-2,-8,-57,-65,-21,-13,-21,-10
2,3,-18,-19,-9,-1,5,10
-8,-5,-12,46,-6,-7,-14,-4
-10,-11,29,-13,3,-12,-15,-6
3,-3,-38,-15,-4,-3,0,-6
-2,4,-14,-10,-11,-5,-16,-7
-1,0,23,-6,-5,-7,-7,-11
13,14,22,24,21,23,30,26
-3,-6,-8,14,-8,2,-4,0
-7,-1,-7,-34,17,7,-26,-17
3,-6,-12,-19,-10,-4,38,15
-2,-13,35,21,-1,-7,-11,-11
-5,8,2,-2,-1,-6,-11,4
-3,-2,-6,-19,-6,-4,-1,6
-4,-5,-26,4,-5,-3,-4,-1
-4,3,14,-15,-8,-1,-4,-12
-3,-1,7,16,-19,1,-20,-22
-5,0,-8,27,44,13,53,38
2,11,14,-44,11,-1,-13,8
2,16,62,10,-31,-13,-11,-5
-6,-20,-98,-25,17,5,-3,-12
-6,-10,-33,0,-5,-11,-6,-2
1,-2,-5,-11,-11,-4,-3,-2
6,12,61,0,-19,-3,4,8
3,-16,-26,-10,-7,-8,10,15
-12,0,-61,-37,21,2,-3,-3
2,-3,0,-4,3,-1,0,-2
-3,7,25,4,-9,0,-1,0
-6,-4,9,-16,-11,-5,-3,-4
1,-3,-26,-27,-14,-8,-3,-4
0,8,31,4,-7,-3,1,-4
-8,0,-55,9,18,4,-9,-4
-8,-9,9,11,0,-4,-15,-11
-6,-2,9,-10,-3,-3,15,16
-4,-1,-1,-50,-10,-14,-16,-2
2,-2,-2,18,5,5,-2,0
-3,-2,-16,8,12,9,13,0
0,1,28,3,0,2,1,1
-8,-9,-7,-7,-9,-17,-8,-19
4,10,46,15,6,24,7,0
2,-15,-76,-42,-25,-21,-4,9
-10,-11,-26,19,-15,-13,30,6
-4,-2,-15,-13,3,2,-10,-14
2,1,8,6,27,14,11,10
0,-5,8,2,-2,-10,-8,0
4,5,7,-17,-17,-15,-7,-5
1,7,20,4,-13,-7,6,-3
-5,-5,7,62,43,21,-10,-14
1,2,-29,-10,21,15,46,19
1,-19,-91,-7,-7,-4,5,6
-6,-23,19,1,-27,-21,-16,-7
-2,23,58,-26,-32,-16,0,-4
-1,-12,-47,16,-1,2,-6,-2
-1,-3,23,-24,14,11,-6,-1
-3,2,-31,-7,-9,-8,0,-4
0,9,6,36,-5,-10,-4,-16
1,-27,44,17,5,12,19,12
-4,-1,-14,-3,-2,-12,-1,0
-3,0,-25,-39,5,3,-3,-6
4,1,-18,-15,-2,-5,-7,-3
-2,-4,-12,-5,-10,-6,-13,-2
1,2,-4,-55,-20,-5,4,3
-3,0,-2,39,-11,-4,-15,-8
-3,5,44,42,39,23,33,4
0,4,-15,-5,1,0,-13,-13
-1,2,65,-16,2,3,-6,-9
1,-11,-128,-13,-2,-4,6,2
-5,-2,12,-13,-15,-17,-14,-8
-1,2,10,-16,-13,-4,-6,-4
-2,-4,9,-5,-9,-3,-6,-3
-3,-1,21,40,17,4,0,-7
-8,-7,4,-7,-6,-10,-19,-20
4,4,-12,-4,0,1,-8,-5
-6,-3,7,19,-18,-9,-20,-15
4,-18,-58,-16,25,9,15,7
-1,-1,27,27,7,5,-1,-4
-15,-14,4,-22,17,-2,-12,-12
7,8,8,35,8,11,16,10
-4,-1,-10,-22,-20,-15,-19,-6
-1,-4,-12,-7,-22,-11,8,0
-4,0,-8,30,-1,-5,1,-2
-6,-2,-10,1,28,17,-1,-7
-4,-3,0,-26,0,0,-11,-28
3,-1,-8,-18,-9,-3,10,30
-4,3,57,21,-9,-7,-4,1
-4,5,-53,61,-6,-5,-4,0
0,-19,-46,-36,17,9,0,-4
-6,-11,-11,-29,10,9,7,6
-1,4,28,-4,-9,-2,-4,-7
-2,6,27,-6,-21,-4,1,0
-1,-1,0,-60,-23,-12,-5,-4
-3,-6,-8,48,44,15,-8,-7
-4,-7,33,-5,-7,-16,16,5
12,8,-3,8,-7,-1,1,4
-5,-11,14,6,-4,0,5,1
-7,-14,-56,-14,-5,-5,-18,-15
0,12,12,-11,-7,-5,12,6
-4,7,18,1,3,6,5,-9
14,13,-16,6,7,13,16,37
5,5,32,-7,0,5,-4,-3
-8,-26,-13,8,-4,-12,-37,-9
-9,-5,-34,-10,-8,-6,-10,-14
-2,6,19,21,14,4,-17,-12
-5,-1,-1,-17,-10,-12,-5,-9
6,2,-6,13,11,1,1,5
-3,2,15,16,-20,-12,-8,-6
0,-4,10,-9,-11,-6,-1,-1
-1,-2,-14,-15,-4,3,0,-5
-1,2,-7,-15,9,0,-2,-2
-3,-5,9,11,30,2,-4,-5
-2,-1,38,-7,-4,-3,-3,0
3,2,50,10,-11,-8,-1,-4
