Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
3,3,8,-17,4,4,4,1
-4,1,9,26,2,1,-3,-22
-9,-8,-24,-1,-7,-5,-7,-29
-1,0,-5,-14,-4,-5,-8,11
0,-3,-9,-2,-3,-2,-6,-2
30,1,-2,-16,-9,-2,30,127
-1,1,-16,-17,11,1,-14,-79
-21,0,9,34,10,2,-19,-35
-22,-3,3,2,-4,-5,-17,6
-17,-5,-12,-6,-1,4,2,-82
7,-1,-6,-12,-7,-2,9,62
-1,-1,9,-20,-17,-5,-5,-58
24,-3,5,55,15,5,33,127
21,1,-27,-15,18,5,26,-106
3,-2,3,-3,-15,-3,-1,4
-1,0,5,-31,-20,-8,-2,-11
-1,-2,-55,4,-6,-3,-4,-16
0,-8,1,-53,-15,-7,0,-16
-4,-4,-40,34,2,0,0,-29
2,2,25,19,10,8,-1,-7
7,9,30,8,6,2,6,16
-15,-9,-11,-21,-9,-13,-15,-56
-4,-2,-36,-26,-10,0,-5,11
-12,1,12,-21,1,0,-10,-107
-9,1,-6,15,7,4,-26,-62
45,2,-13,12,7,5,51,127
-48,-15,10,-5,-5,-11,-48,-128
-30,-2,5,-8,0,1,-16,-128
-2,-3,-9,-7,2,0,9,6
10,1,-7,-7,-6,-4,-30,57
-14,2,-8,-11,3,2,-27,8
0,4,19,27,-2,-4,-2,48
5,2,1,-26,-18,-12,2,35
24,-10,-6,-36,-24,-10,18,127
8,-7,5,39,13,8,17,38
-20,-5,-29,37,39,20,-10,-102
9,-2,-9,-25,15,10,8,38
7,4,32,5,-7,-4,13,42
-4,-3,-8,-22,-7,-7,-15,-76
-18,-4,5,-20,2,-4,-31,-128
10,3,-27,-9,5,11,7,36
7,0,28,23,-2,0,12,91
-10,6,44,22,-4,-2,-10,-49
-8,-3,-52,-25,-4,-8,-9,-17
-3,-7,-12,11,-12,-5,1,20
7,-2,13,-1,12,5,11,28
13,-5,-7,4,-4,-8,7,68
-9,-4,-9,-8,-5,5,2,32
0,2,-5,0,5,6,12,-19
32,2,1,5,12,6,41,126
-15,1,2,-2,-3,-4,-10,-88
-24,-4,1,-5,-6,-11,-74,-128
6,-1,-8,-14,8,1,5,24
14,-1,-9,-21,6,9,19,58
1,-6,-9,-2,10,1,9,62
-6,0,27,21,-8,-8,-14,-72
-19,-3,7,-37,-22,-13,-18,-90
-1,1,-26,-26,7,8,-6,-14
1,-2,-11,40,15,5,0,3
0,-1,21,6,2,-3,6,6
0,0,-4,-3,-6,-6,1,4
-1,-1,-3,-7,-9,-5,1,0
29,1,-7,-6,0,5,30,127
34,-1,-11,-6,-6,3,48,127
-71,-13,-13,-20,-11,-15,-73,-128
-48,4,16,-17,-10,-13,-79,-128
-13,0,10,4,2,0,-8,-37
9,-2,-3,37,-3,3,14,112
10,-8,-6,-16,12,5,24,106
-1,-1,-10,-7,-3,-3,-11,-66
7,0,-7,-11,-1,1,-2,16
3,-5,-7,-11,-2,1,7,21
6,3,0,-5,-5,1,7,18
9,3,1,-4,0,3,14,39
-3,-2,-2,-4,-7,-5,4,-3
-3,-4,-5,-29,-10,-4,2,-21
5,2,-6,6,-14,-10,-9,25
3,1,0,10,-4,-5,-8,88
-21,3,21,25,35,10,-21,-128
1,-2,9,-2,14,7,5,-18
9,-2,-4,-14,-14,1,28,121
-21,2,-6,-9,-22,-11,-25,-128
-6,-1,-14,-9,-2,-3,-14,-46
2,-3,5,13,13,4,4,12
2,-1,26,-32,-5,5,7,23
14,0,-14,38,-2,0,16,60
-2,-3,-5,32,-15,-14,-2,-4
-7,2,11,16,9,-3,-6,-60
-8,-1,-24,-11,-3,3,-6,-11
4,0,0,-32,5,0,12,62
12,0,-7,-6,3,-3,18,126
-10,0,6,-4,-9,-8,-28,-128
-10,-2,-21,3,-3,1,-11,-20
2,-1,27,-9,-3,3,-1,26
-2,0,-2,1,-1,0,2,16
-4,-3,-3,2,-1,2,-1,17
8,0,-3,-7,-4,3,17,99
-1,-2,-11,-8,-2,0,10,11
-10,-1,3,3,-6,-2,-7,-54
6,3,18,-5,-10,-6,-4,13
42,-2,-42,-26,-14,2,46,127
-33,-8,-3,13,7,-12,-57,-128
-40,-2,5,4,12,7,-46,-108
-1,-1,3,19,3,3,7,49
1,-3,-5,-5,-2,0,4,21
-2,-7,2,-7,-6,-4,6,8
6,0,4,2,-1,0,5,34
5,-1,1,-7,-3,-4,10,28
3,-1,-4,-26,-21,-12,0,13
7,-1,-2,-16,-12,-9,13,49
27,2,-5,36,4,11,34,94
0,-7,-6,4,23,18,10,127
-18,0,0,-20,26,11,-21,-92
-30,4,-11,0,12,0,-35,-128
16,-4,38,16,-7,-4,26,127
-34,-2,-4,-6,-19,-19,-49,-128
-20,-4,-2,23,-9,-9,-22,6
-7,-8,-2,-12,-3,-3,1,-3
5,-2,1,-2,-5,0,11,40
7,-2,-16,-46,-11,1,10,28
7,1,-6,30,-3,-2,7,16
5,-4,4,-20,-5,1,7,4
4,-2,-25,0,0,0,5,-2
1,-3,49,23,6,3,9,42
-13,-4,-10,-1,-7,-13,-12,-71
-1,0,10,-22,-6,-5,-18,-56
-1,-4,3,21,6,1,2,-1
25,0,-24,-12,5,6,31,127
-13,0,-8,-5,-3,-7,-23,-128
-18,-2,0,-15,-3,4,-10,-49
-2,1,2,0,-2,-2,2,7
3,3,-1,-4,-2,-1,-8,29
7,0,1,-6,-8,-7,9,70
13,-2,-4,-3,-6,-2,19,85
-3,-6,-3,-3,-7,-6,-11,-82
-25,-3,0,8,5,7,-36,-128
-10,1,-21,-7,4,2,4,-19
0,-5,-5,-8,-1,0,7,64
5,-6,11,6,-1,-4,12,100
-10,-2,-20,8,-2,-8,-17,-116
2,3,12,17,3,-3,-17,-83
0,-3,0,-7,-11,-9,2,20
19,1,-1,0,-3,2,18,124
42,2,-4,-25,1,12,56,127
-32,-4,-2,8,14,9,-21,-128
-23,5,13,-12,8,0,-43,-24
-8,0,-2,1,-11,-9,-17,28
5,-2,8,15,-15,-5,10,63
4,-4,-10,-54,-8,-3,12,39
7,0,-1,23,2,-2,5,30
6,-4,-26,-13,2,-1,9,26
0,-4,2,-22,-11,-6,0,0
9,-5,-21,8,0,5,9,28
9,-1,-6,5,7,8,8,77
-3,-2,7,13,-11,-10,-2,-66
-14,8,-12,-17,-2,-4,-39,-128
-13,0,31,3,3,0,-13,-29
5,-1,-4,-1,-1,1,11,58
1,2,21,1,-2,0,8,15
0,-3,-11,0,-5,-2,-2,13
8,2,-12,-20,-8,-3,10,17
7,-7,-46,29,5,3,21,22
-5,-3,-7,2,-4,-7,-9,43
-10,-1,19,0,1,0,-25,-56
-13,0,7,-5,-1,-5,-12,-34
1,0,5,-8,-4,0,1,-41
5,-5,-12,-12,-14,-4,15,23
7,6,13,-23,-5,0,-10,-33
32,-5,-19,15,4,11,50,127
-20,-3,35,37,13,-6,-18,-128
-33,-4,22,5,15,-1,-47,-128
-1,0,-17,-9,-10,1,-2,54
4,1,-5,-3,-11,-2,5,45
15,-2,-5,-7,-6,-4,21,116
10,1,-12,-7,2,-1,10,95
-13,-4,-2,1,-4,2,-2,-36
-1,0,11,8,-2,1,-5,33
28,2,-4,-26,-6,-2,20,127
-28,-6,-5,8,0,-3,-11,-128
-27,-11,-21,-3,-3,-5,-38,-116
0,-4,-3,-18,4,2,-6,16
11,1,19,37,8,0,16,63
7,-1,-12,-3,-7,1,17,41
2,-2,-12,-25,-5,-2,2,26
-1,0,9,-5,-8,-4,-11,-27
1,0,7,-1,-7,-4,-8,-38
1,-2,-3,-4,-5,-6,-2,18
-11,-2,-5,-6,-11,-6,-5,-44
-3,2,4,-31,-11,2,0,-12
19,1,-11,25,6,12,20,51
1,-9,-16,-4,27,9,5,53
-37,-4,14,4,8,-8,-34,-128
-4,0,16,-9,-7,-2,-4,25
0,2,-38,1,-10,-8,8,44
-3,-5,47,1,-15,-14,-6,-39
-1,1,-9,14,-8,-7,-12,-97
-1,-3,-12,17,1,1,-4,0
10,-4,-11,-18,-9,-4,13,48
6,1,-3,-8,-5,-2,5,18
-10,-2,-2,-32,-7,2,10,35
47,2,6,14,9,17,56,127
-45,-2,-5,15,32,2,-40,-128
-35,1,-3,-2,-5,-4,-50,-54
-2,5,4,7,-1,0,-10,64
9,0,-7,-13,-9,-5,12,67
6,-4,4,0,-5,0,9,49
3,-3,-1,-9,-3,-2,8,31
3,-1,-4,-4,-8,-3,6,42
17,-1,8,2,0,-4,18,62
-9,-8,-13,-10,-6,-4,-16,-128
-9,3,-27,-19,-3,0,-14,-42
-7,-2,21,22,-5,-7,-3,-37
9,-5,7,-5,0,-4,10,92
-6,0,0,-2,6,3,8,-41
-2,-1,-5,19,-1,-4,-8,-56
-9,-9,-13,-13,-4,-3,-8,-46
-1,0,-6,0,-5,-2,-4,21
-1,-3,10,-16,1,-1,5,24
1,-1,30,0,-9,-4,-2,-4
10,4,-47,-22,-4,6,3,-11
-9,-1,-15,-1,-8,-6,1,-2
2,-4,45,66,13,2,11,127
-3,1,2,-2,4,-4,-7,-28
-8,-3,-10,-11,-8,-9,-25,-72
36,-1,6,-4,-7,7,23,127
-56,-9,14,-13,-6,-9,-43,-128
-17,0,-2,-6,1,1,-8,-23
-7,-2,-4,-6,-6,0,1,1
5,1,13,9,-7,0,6,32
21,-2,-30,31,8,3,17,70
-1,-4,-2,-14,-5,-6,9,-28
-26,-6,17,0,-9,-9,-40,-121
2,2,-17,32,-1,-2,-16,-10
12,-4,-7,-9,-9,-5,21,127
18,2,-5,-1,6,9,27,107
-1,0,7,-5,1,2,-15,-75
-3,1,1,-23,-5,0,-18,-49
-1,1,-9,-11,-8,-3,-2,2
4,1,6,42,7,-1,11,97
-33,-12,20,24,-2,-9,-39,-128
-13,-1,2,10,-3,0,-2,-18
2,1,-2,-20,1,0,5,33
8,1,-5,-20,9,1,5,37
3,-4,-6,31,-9,-3,3,23
7,-1,-15,8,5,1,13,28
3,-4,-5,-25,1,-3,5,52
4,-1,-20,9,-9,-2,-10,-41
1,-1,-5,-22,-12,-5,-10,3
-21,-3,31,50,4,-5,-15,-111
-1,-2,-11,-37,-3,-4,-6,-13
0,-2,-10,14,2,2,4,2
-1,1,7,-1,4,0,4,5
3,0,0,-4,0,1,6,1
25,2,-3,-2,3,7,48,127
4,-3,-6,-16,-3,-6,12,-38
-8,-8,-5,-9,-9,-10,-43,-82
-32,15,18,22,4,-1,-51,-128
-11,-1,11,15,-3,0,5,13
4,-2,4,2,9,-1,6,75
2,-2,-6,-12,-5,-1,3,-20
26,3,0,-6,-10,-5,19,127
14,0,-9,9,-2,-1,26,57
4,-2,-24,-17,3,5,8,-2
-21,-3,30,12,-1,-6,-40,-128
-14,1,14,5,-4,-3,-23,-36
16,3,-2,7,-1,0,4,103
-3,1,-9,-16,-5,-4,-6,-64
1,1,-1,22,6,0,12,13
7,-3,-20,-43,-17,-5,13,56
-1,-4,1,23,-16,-8,-1,46
3,-1,5,23,35,6,-1,-9
1,1,1,6,10,5,-5,-7
-2,-3,8,1,-6,-3,-2,-23
3,3,30,-4,-13,-7,-1,1
0,-2,-20,-15,-8,-4,7,37
2,-2,-33,-4,-2,1,4,-1
-5,-5,-7,-10,0,0,-10,-43
10,4,6,-40,-13,0,2,54
13,-3,-14,35,3,5,32,127
-31,-1,16,24,13,-9,-45,-128
-10,-1,3,-1,3,1,-21,18
0,0,3,-8,-5,-6,0,33
10,0,-4,-10,-4,3,16,60
9,-10,-16,-24,-9,-5,15,69
20,3,-5,-7,-3,1,5,127
-23,-6,-2,-4,-3,-1,1,-114
-28,-1,13,5,4,-7,-32,-128
-3,-2,-24,-10,-8,-3,17,30
8,2,0,14,-4,-5,1,63
-7,-5,5,10,6,1,-12,-95
-11,0,5,10,14,1,-35,-128
-6,-4,-3,-12,-4,-2,0,7
6,2,0,-6,-5,-6,1,28
12,-1,1,-4,-8,-4,17,51
36,3,-4,-2,-2,5,38,127
-49,-10,-8,-2,-1,1,-12,-128
-19,0,-18,-19,-2,0,-25,-64
-4,3,37,-7,-11,-11,-14,-27
-4,-8,29,3,-11,-13,-2,23
9,2,-29,6,12,5,13,50
1,-2,12,28,0,6,3,5
7,-2,-11,-4,6,2,1,6
7,-3,-43,-20,0,0,22,127
-1,0,4,-3,-4,-5,-9,-70
-5,3,15,-25,-9,-3,-17,-78
-6,-5,-10,-9,-6,-1,-4,-9
-1,0,-20,-8,-2,1,5,14
-5,-3,19,11,2,-1,4,13
0,-1,25,9,0,-1,-1,4
8,-4,-5,-12,-10,-2,7,18
20,1,-13,-24,-22,-13,12,88
-6,-6,-9,18,1,7,-1,-18
-16,4,-5,-8,19,2,-23,-118
-19,-2,-38,-8,9,3,-21,-78
16,-4,8,21,-3,5,19,127
4,2,2,-3,-2,-5,-1,-61
-14,3,7,-1,-4,-2,-16,-22
-9,-3,2,-4,-4,-1,-6,-28
7,-3,-4,-7,-4,2,21,96
21,0,-1,-34,-22,-7,22,89
-15,-6,-8,1,-4,-6,-12,-37
-12,-8,2,36,11,-8,-37,-92
3,3,3,-5,6,8,-2,18
8,-1,-1,-4,0,3,17,79
6,0,-2,-8,3,4,14,31
0,-1,-3,-7,-6,-5,-10,-46
-7,-2,-1,-8,-3,-3,-4,-12
-5,-2,2,2,-1,-2,0,22
10,1,-3,-5,-6,-2,3,36
18,-4,-9,-9,-5,2,26,127
-15,-5,-5,-8,-15,-14,-28,-128
-30,9,-3,-29,-18,-14,-27,-128
-28,1,19,36,4,4,-32,-38
3,0,10,92,54,11,-1,76
9,-5,-20,5,5,3,16,71
3,-6,-17,-35,-5,0,8,51
5,-4,-7,-13,2,-1,9,30
4,-1,-4,-8,-10,-4,4,13
3,1,-1,-5,-10,-5,2,-2
-1,5,17,2,-11,-9,-6,-17
-1,-6,-29,-11,-7,-5,-4,-16
-5,-3,-1,4,1,-2,-1,-16
1,-1,-2,-1,-2,-4,0,-10
-1,-4,-7,-36,-10,0,3,-10
3,0,1,-2,-16,-5,6,33
0,4,9,35,34,8,4,20
-9,1,-9,9,12,4,-22,-79
-10,-1,-10,-13,5,-1,-5,-39
1,-3,-39,-24,-12,-3,2,74
4,0,20,0,-12,-5,7,6
-1,-1,-1,-7,-6,1,-4,-51
-1,-5,3,-6,-5,-3,-8,4
-4,0,-4,-2,-2,-3,-8,-25
22,0,0,-5,-1,4,27,127
23,-8,-13,-23,-8,4,45,66
1,5,1,29,5,0,-34,-54
-16,-1,5,13,3,-9,-17,91
-49,-5,10,-14,-8,-4,-44,-128
-3,7,1,4,2,0,-26,-26
4,0,-9,3,0,1,0,82
9,-5,0,-1,-5,0,25,69
11,-2,0,3,-1,-1,10,15
-2,-2,-2,-8,-10,0,-3,-17
5,-2,-2,17,6,3,4,-3
2,-3,-2,-1,10,1,6,11
3,-2,-6,-6,-5,-5,3,4
2,-3,-3,-8,-12,-4,0,0
3,-3,-5,-10,9,3,5,4
3,2,12,-3,7,10,6,19
-13,-1,-3,7,0,-4,-1,-58
0,-2,-49,-47,-16,-10,-5,-18
-4,-5,11,40,-8,-8,-8,-21
7,-7,-2,7,0,-6,5,30
-7,0,15,16,5,2,-2,19
-14,-5,0,-8,10,1,2,-29
-3,0,-3,-10,4,3,-7,-41
3,-1,0,-13,-4,-1,-3,-19
5,-2,-6,-13,-7,-3,3,31
2,1,-5,-9,-8,-2,6,6
9,-3,2,-4,-2,2,22,123
-1,-3,-4,-10,-11,-6,-10,-66
6,-6,-42,-16,-11,-7,-22,-35
-25,1,13,20,4,-2,-18,-120
-9,2,31,22,4,2,-13,-31
3,-1,-25,-5,-1,-5,6,34
1,-3,-4,-7,-2,-2,12,45
12,-3,-1,-10,-4,5,23,50
30,4,1,-17,-6,0,23,127
-1,-7,-7,13,1,-2,-3,8
-45,-2,-4,17,15,-2,-38,-128
-25,4,23,-4,-5,-4,-30,-98
-1,0,-7,2,-4,2,-4,8
10,-4,-8,-7,1,0,12,74
11,-3,6,1,-12,-1,10,34
-2,0,-2,-8,-19,-11,-4,-25
-4,-4,0,-1,9,3,3,-37
1,-2,-5,-4,-3,3,7,26
0,-1,-3,3,-1,5,4,-14
-3,-1,-6,-1,11,-1,-5,-6
1,1,-7,-7,0,-1,1,6
0,-2,11,-3,-6,-6,0,10
-1,-1,3,11,-5,-5,-1,2
-5,-1,2,-1,-4,1,-9,-17
-1,-4,-6,-5,-1,-3,-5,-3
1,0,-4,-25,-7,1,-3,7
21,3,-4,-25,-26,-9,23,81
2,-9,-2,81,36,12,22,120
-32,1,-29,-5,13,2,-20,-128
-18,-2,16,-1,-4,-13,-41,-55
-1,-3,19,-6,-6,-2,-4,14
5,-6,-5,-8,-5,-4,7,32
7,-1,-7,-9,-4,0,15,70
1,-1,-6,-5,-4,0,0,-26
0,-1,-5,-6,-1,-1,-7,-11
2,-1,-4,1,-2,-3,3,2
-1,0,-1,-2,-7,-2,1,-2
-4,-2,-4,-3,-11,-7,-4,-2
-3,0,-3,-5,-7,8,3,1
12,1,4,-29,9,9,27,79
54,0,-12,36,9,7,70,127
-31,-12,12,-4,14,0,-22,-128
-61,1,-10,-13,-8,-22,-99,-128
-35,-2,2,21,-13,-16,-38,-69
-3,-4,27,-16,-11,-5,3,77
7,-4,-19,-11,-5,5,7,18
11,-1,-5,-14,-6,-2,17,57
9,-2,-5,-10,-13,-1,12,34
4,-1,-1,-7,0,0,7,19
0,-4,-5,5,9,7,6,1
-1,-2,-5,-3,1,4,3,-7
0,-2,-2,1,1,8,4,-13
-1,1,3,1,8,-1,0,-18
2,0,5,-8,8,-2,2,0
-2,-2,-2,12,-4,-4,0,-13
-3,0,1,3,-6,-2,-4,-39
-2,-4,-3,-25,-11,-6,-2,-1
5,-3,-1,22,2,-3,4,48
21,-1,-4,21,5,5,42,127
