Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-4,1,-14,1,-6,-6,-8,-3
6,15,47,2,0,-2,-2,-2
3,-11,-54,-8,-3,-3,-2,-3
-8,-5,21,4,4,-5,-5,-3
-5,-27,-57,6,-8,-4,-3,-2
16,127,85,27,4,5,6,6
-22,14,-7,-9,3,0,4,-5
0,-15,22,-26,-4,-2,-2,0
-12,-61,19,-3,-3,-1,0,-2
0,11,28,28,-1,-5,1,-4
2,7,5,17,2,1,-1,0
3,-26,-5,-6,-4,-3,-2,2
-13,-3,-8,-1,-2,0,0,-7
-2,-9,-3,-13,0,-1,-1,0
4,-10,-11,19,-4,-10,-1,-2
-24,-7,-13,-9,-4,3,-1,4
-15,-13,7,3,0,4,-2,-4
5,0,-2,3,0,0,14,2
-7,-31,-3,-5,-2,-2,-7,-2
7,127,31,4,2,4,4,3
-5,4,-8,0,-5,-10,-5,-4
-22,-24,-10,-8,-2,1,-4,2
18,-3,12,-2,-1,0,-1,0
14,-25,0,-11,-1,-3,0,-7
15,85,-21,16,7,4,-1,3
0,-2,24,10,2,-1,1,-6
-41,-25,-11,-4,3,1,1,-6
1,-27,-128,-40,-4,-1,3,6
24,7,43,6,-2,-5,-3,2
-8,4,51,13,-5,-6,-4,-3
0,12,-70,0,-2,-6,-3,-5
-4,-15,-10,5,-4,-5,-4,-5
-12,-10,-26,-13,-1,-5,-3,-2
-23,-32,-21,4,9,5,0,-5
-2,20,66,24,-4,-3,-4,5
92,-17,-128,-42,-5,3,2,18
-9,-14,44,-2,-8,-8,-7,-10
-12,-2,20,-1,-6,-4,1,-8
2,7,8,-29,1,1,-1,0
2,0,10,0,2,4,2,1
-1,3,-18,-12,0,0,1,-5
5,5,1,12,-1,2,-12,0
-29,-39,8,3,-4,-9,2,-4
1,-12,-13,-6,2,5,9,-1
40,10,75,-7,0,-3,-3,-5
2,-9,-67,-9,2,-3,-3,-4
-11,-23,11,10,-6,-8,-3,-9
-8,42,57,6,5,2,0,1
4,-1,15,5,1,4,1,2
-7,-40,-52,29,-3,-3,-2,-7
-7,9,-53,-41,-12,-8,-5,-5
-3,3,120,10,4,2,0,-7
-6,-11,-91,-14,1,0,-1,-1
-3,-2,-17,9,7,2,0,-2
-3,5,18,-19,2,1,0,3
-1,2,-52,10,-8,-5,-5,-4
12,10,39,33,-4,-4,-1,2
-6,-4,-5,-21,0,-1,-3,0
-4,-38,-28,-10,-2,-2,-1,-2
-6,24,27,-2,-1,1,0,-2
7,1,-41,2,-3,3,-19,-3
-20,-13,-20,0,-2,0,0,-9
-26,9,5,4,1,-2,28,8
57,4,-2,1,4,-5,-9,3
4,-4,1,-8,0,-1,-5,-35
29,-7,49,-3,-1,-2,-2,9
-7,-17,-15,-1,-4,4,-6,-10
-14,10,-36,-1,-5,-2,-2,2
-2,3,15,-6,-3,-1,1,0
2,55,40,12,-3,-4,0,0
-5,22,70,8,9,8,2,-2
-3,17,-90,-8,4,7,0,1
-10,-33,27,-6,-5,-4,-5,-2
20,22,127,12,-2,-5,-3,3
-9,-18,-112,-13,1,-2,0,-2
2,-12,33,-4,-4,-4,-4,-1
9,4,37,-7,1,3,1,1
-2,-1,-25,4,-5,-5,-2,-4
-5,-23,11,19,-3,-3,-1,3
-6,15,-21,6,2,5,3,2
-11,-70,44,-12,-1,0,-5,-6
1,22,-12,-9,-3,-4,-3,-2
3,8,-103,-4,7,3,3,1
-13,-52,-83,-33,-25,-19,-9,-11
-2,-5,59,4,0,1,-1,-2
3,5,-26,4,2,0,-1,4
2,15,12,-4,3,4,0,3
0,10,-19,6,2,1,2,4
-4,8,59,10,1,-2,-1,-1
-13,-6,-57,-4,1,-1,0,-4
-15,-8,-20,-15,-4,-5,0,-1
-7,11,12,8,-8,-3,1,4
36,-1,-12,-7,1,1,-3,0
-1,-13,-17,-3,-5,-4,-2,-5
10,12,-19,0,-3,0,-1,8
-12,-46,-21,-7,0,-1,-4,-3
-2,13,22,-4,0,2,-2,0
-18,-9,-47,17,1,-1,-5,-2
0,-10,5,1,-3,-1,10,0
-32,-6,14,-4,-1,2,8,5
18,5,17,1,-4,-8,-28,-46
-6,-46,-26,3,0,-1,-1,-3
1,5,-34,-37,-5,-4,0,0
-4,-2,73,10,-1,-4,2,1
-9,-17,-51,-4,-3,-5,2,-1
0,28,-34,-26,-3,2,1,4
7,32,127,44,7,4,2,3
-21,-47,-98,-38,-12,-13,-12,-8
0,5,85,19,-2,3,1,-4
-3,0,-3,-5,-2,-1,-2,-3
1,-12,14,11,-1,-7,-2,0
1,50,64,9,9,8,-1,2
-6,-39,-65,-7,1,-1,-1,1
1,-7,72,8,-3,-4,-1,-1
23,77,23,16,10,9,6,11
-19,-26,-128,-54,-15,-8,-8,-7
2,-7,44,23,-4,-3,-5,-2
2,8,29,7,-4,0,-2,-2
-2,-10,26,-11,-6,-1,2,1
-6,-4,7,-4,-2,0,-3,-1
-13,-2,4,5,4,2,-1,-1
0,-23,4,-3,-1,1,2,-3
7,-27,2,-3,-2,-3,0,5
11,-2,5,9,1,-1,2,-9
-7,9,-12,2,2,0,-1,-3
20,-12,43,-11,0,-2,-5,0
2,85,7,-2,3,0,0,-1
-9,-12,-44,13,-10,-5,-2,-3
-6,-21,-25,-25,-5,-4,-12,-4
-3,48,31,-2,-2,-4,10,1
34,66,-6,-23,-8,-3,16,7
-42,-30,20,12,1,2,-13,-1
82,39,-28,15,0,-1,-6,15
-1,-25,41,-5,3,3,-3,-9
-30,-7,31,-24,-9,-6,-6,1
5,3,-22,-4,-5,-4,0,3
13,74,13,-24,4,-1,2,6
-7,58,87,11,4,-1,7,0
30,-23,26,7,6,4,5,-1
-37,-71,-128,-11,-15,-15,-9,12
-30,-27,-28,4,-9,-6,-8,-22
39,-36,43,0,-2,-3,-7,15
-8,5,40,13,0,5,1,1
-8,-4,15,-7,0,-4,0,1
-7,-4,0,-10,-3,-5,-4,-5
2,-7,-13,-2,-3,-1,-2,3
9,-6,6,7,1,-4,-2,2
-15,10,85,9,2,4,1,-6
-5,-12,-111,-28,-12,-7,-2,-3
-4,-1,-32,13,1,-3,0,2
1,-8,103,0,-3,4,-4,-3
11,-81,-28,-3,5,2,0,1
-21,-48,-88,-50,-17,-9,-4,-14
-10,9,87,15,-6,-6,-2,-4
-4,9,-28,9,0,-3,-4,1
0,4,4,-20,0,0,-4,-9
14,3,5,-1,2,-2,-1,0
-5,5,-11,-1,2,-1,-2,2
-7,-1,-10,9,-2,-3,-3,-4
-5,-5,-12,-10,-3,-5,9,2
-6,-2,-14,-5,-2,-3,2,-2
-6,4,-10,-3,-2,-2,-5,0
1,-4,-1,-7,-5,-2,1,2
-3,-6,-33,5,-1,-4,-15,-4
1,-1,0,-1,-4,-5,-3,-2
-5,5,-3,-2,2,1,3,1
-2,5,7,2,3,6,0,-4
1,8,5,-3,-5,-1,4,-1
-16,-74,-9,-2,-2,-11,-26,-6
-7,40,15,5,4,1,-9,-6
2,-26,-15,-6,-5,-1,4,1
15,93,8,0,0,1,3,0
-5,5,18,5,5,2,1,-3
2,0,-11,17,2,1,-1,-1
-2,-15,28,-24,-11,-6,-5,-3
-4,-19,-67,-13,-1,-2,-2,-3
-6,0,35,6,4,-2,0,-3
-10,-19,3,-5,-9,-6,-4,-7
2,8,-3,-4,-2,-3,1,-1
18,-1,7,7,-5,-3,1,0
2,37,63,14,6,10,4,-2
-5,4,8,9,3,-5,-6,7
6,2,4,-3,0,0,1,0
-12,-36,-30,-11,-3,-5,0,-4
-4,4,20,-6,-5,-4,-3,1
-6,-31,60,-11,-4,0,2,1
-34,-58,44,28,-5,1,1,-6
51,21,-2,2,-2,-6,-3,-1
5,-32,-52,-16,-8,-5,-5,-5
-11,6,29,-8,0,-2,-6,-9
9,26,56,9,-3,-2,1,5
-4,-33,-83,-14,-1,-3,-2,-1
-2,-4,35,10,-1,-4,0,-1
4,4,17,0,4,1,2,1
9,57,46,27,1,-1,0,0
3,9,-39,-42,-2,3,-2,-3
-9,-22,34,37,5,5,1,-3
-12,-20,-103,-6,4,0,3,-2
1,-19,27,17,6,1,1,0
-5,-11,11,-52,-8,-7,-2,-2
-1,-1,-9,-13,-3,-2,-4,-2
3,19,3,-10,-1,0,-2,1
-5,-9,-2,8,-1,-1,1,-3
-8,5,69,22,-1,-3,-5,-5
