Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
5,5,-1,2,1,1,1,0
16,-9,-9,17,16,5,0,5
36,-28,-14,1,1,-1,-4,-8
-79,-20,-14,1,-6,-6,-7,-14
-29,9,-22,-17,-12,-6,-2,-2
17,17,21,10,11,-1,-2,1
28,-16,5,-9,-8,-3,6,3
-7,19,4,0,11,-3,-4,-1
28,-2,-7,-3,-6,0,-1,3
19,15,7,3,-7,-3,-5,3
18,27,26,5,2,-6,-4,6
-26,-12,-43,10,3,3,0,-8
-27,-66,-3,-12,-2,-2,1,-1
-26,-2,-8,-9,-4,1,-4,-10
-5,2,13,23,17,7,-1,-9
-1,5,-13,-11,0,0,7,12
-40,78,22,6,-3,-16,-15,-14
-7,-27,-36,-3,0,-4,-14,-22
21,-12,-7,-4,-4,1,-3,6
-16,38,21,-8,-12,-2,3,-8
-20,-38,-20,2,16,4,3,-1
2,24,15,-1,-4,-2,2,3
37,29,-1,-7,-3,0,-1,-4
31,-6,7,-1,-4,-3,3,11
8,-3,0,0,-4,-5,-18,-5
-14,-20,0,4,0,-1,-3,2
40,1,-4,1,-6,-5,1,-1
-22,16,-2,-7,3,-1,1,5
4,15,14,-10,0,1,4,-5
10,50,2,6,2,4,-1,-6
-42,-56,-13,-14,-9,-6,-9,-31
-29,5,-7,2,1,-3,-6,-11
23,-51,-7,-1,2,2,4,9
9,4,-9,0,-3,-4,-1,-1
11,-8,-14,2,-2,-4,-4,3
-48,25,11,-4,-1,-2,-1,1
42,-44,1,8,3,2,10,4
-15,-16,11,-14,-11,-7,-2,5
8,32,-5,-18,5,2,4,-3
16,-88,-23,-25,-1,-2,-11,-22
-27,-27,-1,-11,-7,-2,-8,5
33,27,17,15,3,-2,0,11
-72,-40,-6,2,5,1,5,-17
91,47,12,-1,-4,-3,-1,6
-64,-8,7,0,-3,2,2,-12
-38,-44,-31,-10,-7,-4,-6,-9
4,2,-5,-7,-8,-8,-8,-2
32,105,5,-1,-2,-7,-4,-2
-30,-37,1,-9,-9,-1,-2,-20
-2,-3,3,-1,0,2,5,2
5,-25,-31,0,-3,-6,-6,4
-6,37,27,-4,-5,-6,-1,-1
26,-41,0,-7,-2,-1,11,9
11,-20,-13,-22,0,1,-1,-15
-35,-54,-8,39,24,3,-5,-1
-64,-23,-12,-14,-3,-4,-2,-8
1,-22,-2,1,-1,-4,0,2
0,18,4,-1,-8,-4,0,1
-3,-3,-4,-8,-8,-4,4,2
13,-2,3,-3,-8,-2,-1,1
-10,-14,3,7,-2,-4,-5,-3
35,13,-3,-6,-2,-2,-5,5
10,39,7,-8,-5,-6,-5,-1
-7,30,-2,4,0,0,-1,-3
-16,-19,-4,-3,-3,-1,0,-4
-9,-11,1,3,2,-1,-2,-3
7,18,-8,-3,1,-2,-1,6
26,1,-1,-7,-6,-2,-3,2
41,-12,-8,-1,0,-5,-5,-13
-65,-3,2,-3,0,1,6,-6
-31,-15,-1,-2,0,7,11,10
37,11,-2,1,-10,-10,-6,3
49,-4,-1,-11,5,-1,-17,-14
-98,35,7,3,-1,1,-8,-15
8,-51,-15,-16,0,0,-3,-3
23,-6,-1,10,-3,-7,-6,-1
-22,15,-14,-8,-5,-4,3,8
24,18,13,0,2,4,8,9
20,65,13,0,-7,-2,6,7
-10,-37,-16,4,13,3,1,-2
8,-23,-11,-5,-10,-2,-1,4
25,23,8,3,-2,-1,0,10
-16,-10,-20,-27,0,-3,-1,-8
-36,-13,-3,1,-4,-2,-5,-16
-9,-19,-6,-19,-10,-2,-4,-10
-43,8,7,8,-4,-4,-2,-10
25,-65,-20,18,7,4,3,8
-18,43,27,4,-2,-5,1,2
-2,-8,-12,-15,1,-4,-4,0
33,26,-20,2,-4,-2,-1,5
1,11,-3,-14,-5,-2,-2,2
32,-19,4,4,4,5,3,-5
12,10,-3,-1,-3,-1,11,10
-37,5,10,-12,-8,0,-7,-21
-17,-57,3,11,6,-6,-19,-17
18,-40,-27,2,5,5,5,15
25,40,22,1,0,-1,-5,5
9,-20,2,4,9,4,0,-3
-5,16,-2,1,1,4,8,13
-21,37,-5,-3,-2,3,-2,-3
1,-12,-2,-3,-2,-2,3,-4
2,-78,-14,-9,-3,3,14,13
-15,-9,-2,-2,2,0,-5,-8
14,-11,-4,-4,-9,-8,-24,-17
-11,7,-2,2,1,-4,-1,2
