Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-23,-20,-2,-1,1,-5,-13,40
-3,-14,-24,-13,-16,-6,-10,-8
-6,-48,-12,-11,-4,0,1,0
1,-15,5,4,-19,-10,-6,-6
-5,20,-15,4,14,-2,-5,-5
2,-27,0,-10,6,6,7,4
2,62,15,9,2,-2,-8,-6
6,-26,-16,-6,-7,-1,9,5
-12,24,0,1,-3,-5,-13,-10
-3,0,5,-9,-12,-6,-12,-1
6,16,5,0,-2,5,20,10
-14,-6,-14,-24,7,7,1,-1
-6,-6,-8,3,-8,-7,-6,-7
-7,19,26,-17,-1,2,2,-1
4,11,-5,-4,-5,-4,-1,6
-4,-13,-24,-3,-2,-4,-3,-5
9,-16,-11,-2,-5,0,2,10
-27,12,12,-1,-4,-5,-8,-24
2,-46,1,3,2,1,5,4
-8,80,20,7,2,5,16,3
-12,16,2,3,10,1,-5,-3
-9,-38,-17,-11,0,-4,-3,-4
14,1,9,-5,-13,-6,-2,4
-18,-1,8,1,3,5,21,-5
2,11,24,28,-14,-4,-1,-2
-4,-15,-18,11,54,13,-2,-5
-4,-12,-14,-15,-7,2,1,0
-5,-22,-4,-7,-11,-5,-1,-2
-7,25,-8,-1,5,-3,-10,-12
-3,-5,-15,-20,3,5,12,3
-1,-20,-9,-5,-2,-6,-5,4
5,-11,3,5,-2,0,-3,0
-2,-10,0,6,-4,-1,-4,-5
-4,22,5,-6,3,5,0,2
2,-8,-8,-5,-6,-4,-4,1
-7,8,27,4,-5,0,1,3
4,6,2,2,-6,-6,-5,-5
8,8,5,-10,-10,3,9,17
-9,-10,12,18,4,0,0,1
2,3,15,2,6,3,2,1
1,7,-6,-6,-8,3,5,4
-1,-7,-11,9,-3,4,13,4
-4,-21,-7,-16,-8,-5,-14,-10
-1,2,3,10,6,1,1,0
-5,-37,3,-2,-10,-3,16,0
-3,25,28,9,-3,2,7,12
-7,-4,-3,-10,-1,4,0,-9
-3,-9,-1,27,9,-5,-6,-6
6,-5,10,-6,1,7,0,-2
-8,-12,-5,-6,-5,-2,3,2
5,6,-6,10,8,5,0,-2
-13,-16,9,10,-3,-2,4,3
-1,-5,11,-12,-13,-6,-4,-1
-1,2,-1,12,5,-4,-9,-4
-3,-6,-11,-28,-6,-5,-11,-1
1,-4,-11,15,18,8,5,-2
10,12,-6,1,-9,-3,5,8
-14,-20,13,22,6,3,1,-2
-9,-31,14,-1,-15,-5,-1,-2
0,11,-11,-7,3,3,2,-3
3,-11,-27,-4,-8,-8,-14,3
7,-26,-7,1,7,7,5,6
-20,11,8,5,0,-3,-3,-6
9,-24,-8,-10,0,-7,-9,-4
-1,4,2,1,1,0,1,-3
-5,-15,-6,-2,-1,-4,-1,3
-6,-19,-16,-2,-7,-1,-3,-3
3,-28,-19,-4,0,-5,-7,6
-6,33,19,2,-3,0,6,-8
1,2,-9,-13,-12,-4,-6,-2
-7,-27,-2,16,-3,-4,-7,-6
2,-4,-6,3,4,1,-3,-2
-2,-16,-15,9,17,4,0,0
-11,-24,10,-8,-6,-2,-4,-2
-3,11,-6,-9,-13,-7,-6,-7
3,19,2,9,3,1,1,0
9,-26,-17,8,10,-2,-8,-2
-5,7,-10,-7,-9,-5,-2,-3
-4,-15,0,6,6,3,0,-4
6,34,16,4,5,4,8,5
-4,-24,8,-8,-6,-5,-5,-5
-2,-5,-9,-7,-14,-5,-2,-5
4,5,-4,7,4,2,5,2
-3,-13,0,-1,6,-1,-1,1
5,30,9,3,-6,-3,-5,-4
-3,-10,10,7,-2,1,0,3
-4,2,-4,-4,-6,-8,-14,-13
3,3,-15,-16,-7,-4,-9,6
-1,0,-16,-10,0,2,18,5
0,-6,4,-10,-15,-1,1,0
-5,-10,6,8,2,-4,-5,-2
-2,5,-17,28,31,9,-6,-2
-3,-14,-10,-6,7,2,10,2
-2,11,3,-4,0,-1,-1,-2
-6,-17,-12,7,0,-4,-5,-6
-1,11,16,-1,-4,-2,-2,-4
-18,14,-4,-6,-10,-6,-6,-7
6,-16,6,-12,-14,-7,-6,-7
-3,5,15,8,-1,3,0,11
-17,5,5,18,6,3,1,-13
0,-27,-10,-4,-13,-7,-1,-5
6,35,0,-12,1,-6,0,9
0,-27,-6,6,1,0,-1,-8
1,19,10,-3,-1,0,-3,-3
2,-5,-3,-4,-4,1,2,6
6,7,1,8,2,3,3,6
-9,-5,12,15,3,-4,-7,-8
6,-32,-23,-21,-20,-7,7,12
-3,-1,-7,45,55,14,-2,-4
1,-18,-19,-20,-10,-1,-2,-4
2,1,18,16,-12,-5,-2,0
-2,-8,-17,15,10,-1,-2,-2
-2,18,4,-26,-6,-2,-3,-3
0,0,-4,-7,-7,0,-1,1
6,-3,7,2,-4,-4,-14,-5
-3,-4,0,-6,-10,-4,-4,-5
-5,-1,7,-5,-11,-3,-4,-3
-5,-14,-3,27,11,-7,-23,-5
-1,-12,-10,-5,-6,5,22,9
4,4,-1,7,-1,3,7,4
-2,-2,-9,-7,0,-2,-6,-4
0,-6,-23,-10,2,0,-1,1
-3,-6,26,2,-5,-5,-5,-6
-4,4,-21,-11,-8,-9,-12,-9
2,4,13,19,3,-5,-3,-2
-4,-8,-5,-7,1,-2,-1,3
6,-16,-22,-20,-2,-4,2,12
-11,9,-20,-22,-18,-6,-4,-13
-13,-41,-7,-6,-12,-5,-6,-12
-6,12,14,18,20,4,0,1
4,7,1,-5,-13,-4,0,-3
15,21,-6,-13,15,5,6,8
-4,2,-5,2,2,-2,-4,-3
3,1,5,-13,-14,-6,-4,-2
-11,-3,16,-12,-6,0,3,3
-4,-11,-11,19,7,-2,1,1
5,35,7,-9,-9,-6,-5,-6
-3,-16,3,3,-6,-4,-6,-4
-4,-15,-6,-12,-1,-2,3,2
-4,-4,4,2,0,0,-11,-4
-1,0,6,-2,-7,-3,1,-2
2,-8,-13,-6,-2,1,2,-1
1,23,2,2,-2,-7,-14,-4
-8,-27,-15,-15,-2,-1,-4,-5
0,56,11,2,0,0,2,-1
-1,-12,10,-1,-3,3,18,5
-8,-16,-27,-7,-12,-9,-12,-10
5,18,7,6,8,4,2,8
-3,-9,1,13,21,4,-4,-3
9,17,-5,-3,-10,-5,-3,-1
-15,-20,25,10,-3,-5,-15,-10
-2,23,-11,-8,15,4,-6,-7
1,19,4,46,23,3,-22,-11
4,3,5,-11,-5,5,6,2
3,-11,-3,-6,-6,6,38,20
0,-17,-4,-11,-1,-6,-10,-5
-4,25,19,5,-1,-2,-6,-4
-7,-14,1,12,10,-5,-7,-9
-1,18,-23,3,-6,-4,-4,5
-3,-5,-6,7,19,4,-9,-9
-6,-33,5,1,0,0,-1,-1
3,15,22,5,0,-2,-5,-1
27,-3,-25,-24,-15,-5,-2,3
-8,39,18,1,-15,-8,-3,-5
-13,-18,8,2,17,12,4,-3
-2,29,3,-3,2,0,2,6
-2,-14,-21,10,22,4,-5,-3
6,26,-16,-3,-13,-3,4,4
5,-14,11,1,-5,-5,-2,2
2,6,-3,-14,-6,-3,1,-2
0,7,14,22,-3,0,-1,-2
-4,-11,-17,-25,-3,1,-1,-4
-4,-12,-15,-4,-3,-1,0,-4
-2,16,15,-1,-8,-5,-7,-6
6,20,1,3,-3,-2,-3,0
5,3,-19,5,-1,0,1,1
-2,-22,1,-8,-3,2,0,-3
-9,12,1,-1,-3,-6,-6,-9
2,4,16,4,1,-4,-11,-4
6,-17,-21,-8,-4,-6,-5,-6
-2,-16,-16,-5,0,-1,7,9
2,6,18,-7,-12,-1,-6,-9
2,4,-13,-3,12,-4,-2,3
-9,-34,-23,-5,3,2,-4,-3
-7,15,27,19,10,5,0,-2
-2,-1,0,-2,-7,-7,-4,-7
-3,1,-3,-9,-4,1,0,-5
1,2,-4,-13,-13,-6,-7,-4
-9,-12,-13,-1,-8,-12,-10,-9
3,-2,12,17,10,4,0,2
1,5,-2,2,28,11,7,2
3,3,-9,-20,-9,0,1,0
-6,-10,-11,8,-14,-13,-6,-2
-6,-20,1,-13,11,5,-2,-4
6,25,2,-15,-11,-4,-4,1
-12,-10,-7,0,-9,-8,-11,-6
-10,3,16,-3,-6,2,3,-2
-4,-7,-7,0,-6,0,11,0
7,9,18,4,-8,-9,-6,0
-26,26,25,11,-1,0,-2,-7
-4,0,-16,-18,-3,-7,-9,-7
-2,-43,-21,-6,2,-4,-5,-7
1,1,-6,-2,-1,-2,5,5
1,0,-3,6,-4,-2,-6,-2
3,-1,10,-3,-6,-4,-3,-2
0,4,5,-22,-15,-6,-1,3
0,9,-11,40,33,8,0,-6
-3,-5,4,-1,-6,-1,3,1
7,1,-12,-17,-18,-8,-4,6
-3,-20,-12,4,10,1,-1,-4
1,-5,4,18,7,5,3,4
-4,15,12,4,6,-1,-21,-12
-2,-25,-26,-11,-5,3,7,5
-18,-3,4,-10,-10,-8,-4,-19
-3,14,26,27,-4,-4,3,13
-20,-10,15,4,11,5,-1,-10
-2,-1,-14,-12,-11,0,-4,-9
3,4,3,-12,-3,-1,-6,1
4,0,-10,-8,-19,-5,5,5
-2,-3,20,28,22,3,-2,-6
5,12,3,-7,0,1,-5,-1
-8,-66,-23,-2,-5,-4,-4,-4
5,19,4,-5,-7,1,0,2
-3,-10,-8,-30,-21,-5,-3,-3
0,4,-16,-14,-1,-4,-3,-1
3,7,23,31,36,10,3,3
3,8,7,22,19,4,1,3
-1,-19,-34,-9,-4,2,-2,-1
-1,49,6,-9,-9,-3,0,1
4,-3,5,7,-2,-5,-1,-4
-11,-10,5,2,4,3,2,0
0,4,5,-5,-5,-2,1,0
0,-4,-4,-5,-5,-2,-6,0
6,7,13,7,2,2,-2,2
-8,-23,-18,-10,-9,-6,-5,-6
0,31,1,4,-1,-5,-9,-5
2,6,-1,5,11,8,14,2
-4,-18,4,-17,-4,-3,-16,-6
-10,-13,11,21,6,4,11,1
6,71,1,-19,-7,-6,-1,2
8,-26,-3,23,10,3,0,4
-4,41,5,-7,-4,-3,-5,-6
4,-12,-7,5,7,1,1,2
-3,10,15,4,-5,-6,-10,-7
-6,11,11,10,5,6,11,3
5,0,0,-7,-12,-5,1,-4
-2,19,-10,-9,15,7,-2,5
-8,-26,3,3,0,-2,-2,-7
7,12,-6,5,-1,1,0,1
-6,-24,-6,2,-7,-8,-5,-3
-6,-3,5,-9,-24,-9,-5,-5
-4,-3,-11,-6,16,0,-4,-1
4,24,1,-13,-7,-4,-2,-6
-3,-6,-16,-2,-3,-3,-2,-2
6,13,18,17,2,2,1,5
-7,-6,14,1,-3,-2,-1,-1
-1,-7,-20,-3,-7,-3,-5,-1
0,3,-5,-18,-11,-7,-11,-3
0,-2,-6,-5,-5,-1,7,-1
0,7,7,6,1,-1,7,4
0,-2,19,12,2,4,-3,3
-5,-19,-9,-3,0,-2,-4,-1
-5,1,-10,-13,-5,0,-3,-7
1,4,8,-2,-4,-5,-4,-5
-12,0,17,22,-8,-6,-3,-6
9,13,-22,-35,9,0,-4,1
6,-12,-17,-25,-20,-5,-2,0
-5,39,3,33,16,1,1,0
-1,-17,-19,-14,10,7,-1,-2
-1,32,18,-6,-9,-7,-4,-2
1,-5,-2,-6,-9,-3,-3,-1
5,16,9,6,-9,-9,-5,-1
-6,-18,-3,10,4,-3,-6,-8
2,0,-11,-16,-4,2,1,3
0,7,-17,-15,-6,-3,-4,-2
2,-2,5,0,3,3,2,-3
-1,4,19,7,-2,-1,0,-2
0,-3,0,2,-3,-4,-8,-7
-3,12,-4,-7,-9,-9,-7,-1
-5,-12,3,1,4,3,14,1
1,-28,9,2,4,3,4,8
-21,25,6,-1,-3,-5,-10,-6
0,-6,-21,-1,2,2,14,-2
-4,-6,8,-3,1,3,17,7
4,6,-15,0,-4,-1,-2,1
-15,-31,8,10,8,2,-2,-8
-20,39,20,-8,-4,0,-1,-4
6,-3,12,20,11,-2,-3,4
16,51,7,5,2,-1,0,5
13,6,11,-12,-28,-16,-6,-3
-1,-6,-14,-25,6,-1,-3,-4
3,-9,-17,-7,12,3,0,-2
-1,16,8,0,-5,-1,1,2
-3,-17,-5,4,-1,-3,-4,-1
3,-2,-6,-9,-13,-7,-2,1
-4,-4,0,6,7,0,1,-5
0,-5,3,11,5,0,-3,-3
-5,3,8,3,3,4,5,-3
6,6,5,1,5,4,3,4
-4,-8,6,-4,-10,-8,-2,0
-5,-25,-17,3,1,-4,-4,-8
-2,12,-10,-5,2,-4,-4,-5
9,5,-4,-4,-3,-1,6,1
6,0,11,9,4,1,0,10
3,-18,-4,-9,-5,0,5,8
-8,16,10,0,-6,-10,-8,-5
-5,-13,-5,-2,-4,-5,-16,-5
-5,-6,-21,-9,7,-3,-4,-8
3,17,16,3,1,4,15,12
1,19,25,12,1,-1,2,3
1,-5,-42,-12,-9,-2,2,2
0,-6,16,21,-19,-8,-7,-4
-2,16,6,11,39,9,-1,2
-8,-37,17,-4,-14,-6,-7,-5
8,4,-34,-27,10,5,-1,-1
-8,8,17,5,-3,-3,-3,-5
1,10,-8,2,-8,-5,-1,-4
1,18,27,-5,-15,-6,-6,-3
-1,-20,-6,0,-4,-3,0,-3
3,-24,-12,-4,1,-2,2,2
4,8,-1,1,8,8,10,5
-7,14,15,2,-5,-2,-6,-6
-5,4,2,-13,-6,-2,1,0
16,-2,3,4,-2,0,3,6
-8,-9,-7,0,0,-13,-11,-13
5,-11,-13,-17,-11,-1,0,3
-8,-2,-8,8,9,3,2,0
-11,-32,-15,-12,-2,-8,-10,-8
1,10,12,8,6,0,2,2
-9,0,2,-7,-7,-5,-3,-3
1,11,6,3,-3,-3,-3,-2
-7,-18,-11,0,-3,-2,0,-5
-1,-1,-13,-19,-4,-2,0,0
2,4,18,2,-4,-1,5,0
-7,-20,-10,10,24,4,-1,-6
-3,1,-27,-6,-2,-4,-2,-7
-7,-2,25,4,-6,-4,-6,-8
-5,-7,-19,5,-1,-2,-5,-5
2,-1,-1,-2,-10,-4,-1,2
-1,2,-2,-26,3,-2,-1,-1
-3,-7,-12,10,3,3,2,-1
-4,-2,-7,-22,-16,-10,-5,-9
-3,-2,-4,15,13,-1,-3,-4
-4,-2,6,5,5,2,9,5
0,2,9,0,-7,-5,-5,-5
-1,0,-2,1,1,2,2,-2
3,3,-14,-7,-5,0,6,11
2,-3,-1,-2,-3,-1,-8,0
-5,1,9,0,-7,-1,4,-3
-6,-28,-9,-14,-13,-8,0,2
-4,-22,-27,6,12,-1,-3,-3
15,34,7,2,2,-4,-2,0
0,-8,1,-2,0,1,1,0
-19,-22,-9,-8,-12,-8,-7,-8
3,0,6,-4,-5,-1,0,0
9,0,-9,-4,-1,0,3,5
-8,-28,-2,-6,-8,-5,-2,-5
-10,7,8,12,12,8,8,7
-11,9,17,2,4,2,2,-2
-1,-2,-13,-13,-5,0,-4,0
2,0,0,4,-13,-2,4,4
2,20,-3,11,21,3,-1,0
1,-6,12,-8,-6,-5,-1,-1
0,-9,-18,-1,-1,0,0,-1
-8,-29,-25,-15,-11,-5,-1,0
9,49,34,25,-2,-2,-5,-8
-1,12,14,-12,-12,-2,1,-3
-1,-17,-20,-14,1,0,-2,-1
-2,-11,2,2,10,2,3,3
-2,-10,-2,5,1,-2,-6,-5
2,2,-6,0,-10,-2,-2,-2
0,-8,-3,4,-11,-5,-7,-3
1,7,-7,-10,-5,-1,-3,-2
0,-9,-3,-2,0,-6,-8,-7
-3,0,-7,0,-1,0,6,-6
-3,-19,-19,-6,1,2,11,4
3,2,14,3,0,0,-6,4
1,2,-11,-6,-1,-2,-3,-2
-6,-23,-13,-11,-5,-2,0,-4
0,14,2,-1,-2,-1,0,-4
-3,-21,3,-4,-6,-9,-10,-7
4,3,-2,-5,-1,2,5,2
-9,-16,-16,4,4,-4,-5,-7
-3,-1,-11,19,12,1,1,0
-1,-7,2,-8,1,0,3,0
4,11,14,0,-3,-2,-1,1
-1,-10,4,8,-17,-8,-4,-4
-5,-30,14,13,-3,-6,-3,-4
5,56,-27,-47,21,15,6,5
-2,-17,3,3,-6,-5,-2,-1
23,-5,-18,5,-2,-1,1,3
-2,17,15,12,0,1,1,-1
2,-31,-14,-24,-24,-8,-5,0
-45,-36,-4,29,35,9,0,-9
3,0,-4,5,-2,1,1,1
0,-15,-11,-8,-8,-6,-4,-5
3,7,6,-5,-5,-4,-6,-1
8,10,5,0,-4,-3,-2,-2
3,3,1,3,-3,-2,4,2
3,-5,-9,6,10,1,-5,-2
2,4,7,-7,-6,-2,-3,-4
-5,1,-6,-4,-5,-1,-1,0
4,-1,-8,-1,-1,-3,-3,-6
0,-6,-7,-1,-6,-3,-4,1
-5,-26,11,-8,-1,2,-1,-8
-7,6,-4,-7,-12,-9,-6,-5
-5,5,-5,-3,-6,1,0,-2
0,-10,1,14,3,-1,-2,4
-4,-2,-13,-8,15,2,-8,-5
5,6,3,-2,4,5,5,5
-1,-7,-7,-19,-10,-4,1,0
-1,11,20,5,-4,-3,-3,-2
-2,-46,-17,-1,-1,-6,-1,-4
3,52,-31,-29,-4,0,-2,-2
-16,-3,14,-2,-9,-7,-6,-12
-1,-17,0,-3,-5,-5,0,-1
-4,16,-5,8,1,2,-1,-2
-4,-9,-1,0,-4,-2,-6,-7
6,0,2,-3,-6,-4,-2,1
1,-2,-6,5,-1,0,-7,0
10,5,16,0,-7,-3,-4,-3
-2,7,5,-7,-4,-1,6,-1
-9,-31,-18,-17,-4,-5,-6,-7
4,-3,-4,8,0,1,0,4
7,8,-6,9,-4,-2,4,3
5,21,13,-7,0,-4,-4,-3
-15,-30,-3,-11,-7,-3,-7,-9
6,-2,-7,-10,-8,-3,-2,2
-8,-4,0,15,1,-2,-3,-7
-2,-13,6,9,-5,-4,-3,-4
-4,2,-13,-28,-5,-4,-7,-7
4,-10,-20,-14,4,2,2,3
-4,5,1,14,0,-2,-2,-3
1,-13,7,2,-1,-2,1,5
3,4,21,17,1,0,6,1
-5,11,-18,-10,-9,-8,-10,-7
0,0,-9,-17,-7,1,-3,-7
-2,-6,-1,-10,-15,-11,-10,-4
-1,2,13,10,6,4,-4,-5
-1,-4,-2,15,8,3,0,0
-1,-6,-9,-8,-2,-4,-2,0
4,12,3,-2,-1,1,1,2
-10,-18,-6,-13,-6,-6,-6,-7
1,4,2,10,-5,-5,-6,-2
-6,-19,4,-4,-5,-7,-4,-2
-2,3,-13,-24,-1,1,3,3
-3,-2,6,5,-1,-3,-5,-2
-2,-13,-1,-8,-20,-11,-9,-6
-5,-21,-7,24,24,2,-7,-4
-1,12,-17,-16,-3,0,1,-2
-1,-2,-5,-19,-5,1,0,-1
5,2,7,-9,-14,-7,-4,0
1,20,7,17,-6,-7,-4,-2
-10,-12,-12,-15,1,-2,-5,-3
4,-1,-1,-13,-10,-5,0,2
-5,6,11,0,-1,-1,-2,-4
-2,-8,-7,-3,3,1,4,-1
2,-10,4,11,0,0,1,1
-16,6,-7,-3,0,-2,1,2
-18,25,20,0,-16,-3,-2,-3
1,5,7,-5,-16,-5,-5,-1
-1,-4,1,-8,23,6,1,-6
-3,-16,-9,-3,4,0,-1,-1
9,7,-9,-6,-12,-2,1,2
1,-19,4,6,1,1,-1,-3
-9,-15,-11,-5,-11,-7,-8,-6
-2,18,8,5,0,-1,-5,-3
2,29,7,-5,-6,-6,-5,-4
-2,-19,-17,1,-1,0,3,-1
-3,9,19,6,-3,0,1,3
2,10,11,7,5,2,1,0
1,-14,-8,9,16,6,1,-2
-4,6,-14,0,-6,-4,-4,-6
3,-11,-20,-21,-4,0,-3,-1
6,17,17,4,1,0,0,-1
-9,-19,2,-5,2,0,-1,2
2,22,-6,-1,-1,-1,2,2
-4,-7,4,4,-6,-2,-2,-2
11,45,19,12,0,-7,-8,-6
-4,-36,-15,1,5,6,7,3
-2,4,9,-14,0,3,0,-1
-6,4,-5,-9,-7,-7,-5,-6
-5,-2,0,-12,-20,-8,-8,-10
3,-23,-17,35,38,14,8,1
7,21,4,-1,6,6,3,4
-5,-45,-15,-7,-4,-5,-8,-7
11,54,-8,-2,-2,-2,0,1
-7,21,11,2,-8,-3,-7,-9
-3,-18,4,8,-5,-4,1,2
5,15,2,-16,2,1,-3,-2
2,-14,-14,10,12,7,4,5
-16,-9,-1,7,4,0,0,1
