Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,1,7,-3,-7,-2,2,-3
-7,42,-50,9,53,1,-6,-6
-12,-44,-51,-69,-26,-18,-16,-20
-3,47,61,8,-43,-39,-12,-10
-17,-128,-15,-59,-28,18,6,0
20,64,58,127,127,57,14,-5
-32,68,-46,-28,-128,-16,-11,-25
-12,-5,-11,-66,-19,-25,-43,-33
16,-32,33,35,85,15,2,4
26,-110,-17,-35,-29,-24,3,22
0,17,-41,-22,1,-11,-3,25
-7,0,6,10,26,6,1,37
-33,-128,-57,-3,-75,10,2,-39
5,127,71,39,0,1,17,35
-6,-128,-23,40,39,9,-7,-18
-9,33,-30,-52,-9,-12,-13,-9
-7,19,1,7,-78,19,19,0
4,12,17,16,17,10,11,-2
6,-4,-8,-30,-3,-7,0,11
-7,5,17,2,82,24,2,-11
-3,1,8,28,114,9,-8,-3
5,-17,6,-28,-128,-9,20,11
-31,-32,2,21,-12,-11,-12,-40
-7,46,-6,-23,-11,-11,-27,-43
1,-40,-24,2,-1,3,4,13
9,-2,-15,7,19,10,25,92
-9,23,12,2,25,-2,-6,-33
51,6,22,-20,-88,-1,17,49
-5,-21,14,18,2,3,0,14
-10,-128,-17,45,-20,6,3,-11
19,127,127,54,55,13,13,20
-36,-84,-84,-96,-71,-16,-41,-47
-36,-91,-63,6,27,-20,-8,-90
-21,62,20,12,54,17,32,96
20,-128,31,23,-63,13,20,54
33,127,-5,-32,-52,-11,-21,-33
5,29,52,75,100,50,13,1
11,27,24,-23,6,-10,-3,11
16,16,13,-36,-33,0,3,-6
15,-3,-4,26,-48,16,3,0
2,-4,6,-18,-51,-26,2,13
-15,-14,-19,-66,9,10,-8,-10
-13,26,4,53,7,-32,-19,-13
-16,-64,-12,1,9,-11,-5,-5
17,99,16,-16,9,-4,-28,-11
-19,57,1,106,70,35,9,-21
-43,-82,-28,1,31,-20,-14,-25
-14,-24,-22,-16,-17,-2,7,-29
14,-44,-56,-28,-49,11,-4,-16
22,-29,113,45,46,-7,6,63
-19,19,-11,-6,-35,-21,-8,-16
-13,12,42,-4,20,-4,-1,0
-10,1,12,-76,-42,-15,-3,-1
-6,14,3,35,-91,15,15,1
22,48,40,17,82,18,6,14
1,-54,-18,4,-39,4,-5,-3
1,7,5,33,-37,8,7,2
4,30,-8,23,44,2,6,-6
-4,-18,5,-6,0,-6,5,-2
-9,-15,-86,-53,-49,-8,-7,-13
-13,62,56,-9,6,7,-17,-23
9,-10,21,-23,-118,-10,22,23
46,-4,-56,27,53,6,-3,-16
-14,24,-14,-64,-15,-18,-17,-8
-18,-16,-75,9,13,-1,-10,1
-4,-42,95,-5,-23,-23,9,9
14,105,-20,19,-42,24,2,18
27,117,-13,-1,31,-5,9,-4
-12,62,19,8,23,-7,-26,-1
16,-8,8,-8,-12,1,-1,-64
14,-88,-20,19,4,-2,24,107
-13,-5,15,-3,-6,14,5,-2
28,19,-7,-19,20,-10,-31,20
3,-7,26,-4,-17,-20,5,-53
