Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-42,-51,-22,2,73,36,78,-74
16,20,-5,-24,73,-52,-83,68
15,-1,-17,-42,-128,-8,68,23
1,-19,-24,16,127,7,-28,11
3,0,19,69,127,58,2,7
4,49,36,20,-128,-9,21,106
1,14,32,-29,125,16,-14,-52
-33,-25,-5,-120,-5,-97,-78,-29
6,-8,-16,121,-3,9,32,15
25,7,18,117,127,114,61,47
-14,1,-10,-8,32,1,-51,-35
9,43,16,-14,18,-1,-32,-23
-20,-4,6,13,-128,6,21,-7
-16,3,18,-37,90,12,41,-67
5,4,-12,-51,-128,-128,-98,-33
11,-19,3,46,79,35,-2,43
-4,-4,-12,-2,4,2,1,-16
-56,-15,-25,-92,72,-40,-38,-128
-29,-55,-71,-103,-128,-101,52,-27
30,19,49,127,127,119,113,83
-20,-6,-25,-40,2,-30,-59,-66
-30,35,1,-39,-9,-9,-18,-39
-23,-47,-1,-21,-18,-20,-17,-8
25,6,-3,-32,10,27,52,-51
34,46,-16,12,-28,-14,-51,9
-25,-24,-23,-16,-65,14,44,-56
-66,-17,-24,-82,18,-49,-43,10
21,-39,-16,102,59,61,127,74
30,51,-5,47,127,55,3,25
-2,-11,13,-4,-84,-34,-11,14
-14,-31,-18,4,17,-1,-33,-16
-20,10,21,-51,21,-36,-37,-30
-18,17,-32,-19,-102,-27,-28,-24
-13,-19,11,-51,22,-40,-30,-68
2,-15,1,-8,-128,-4,34,73
-35,-65,-41,28,-78,-5,0,-38
10,22,1,57,-32,35,17,16
-5,26,-6,-32,-69,-38,-34,20
14,12,12,-10,14,21,38,-42
-4,-10,-9,-25,-26,-35,-45,103
-14,-95,-20,-16,-24,-14,-27,-5
-19,22,-14,-32,-17,-12,-62,-72
10,6,-35,-31,-40,0,41,-6
18,3,46,21,30,-13,-62,27
-18,3,-1,7,70,6,6,-64
-4,-1,5,36,30,30,51,27
-4,8,-7,-2,-26,-9,-17,-20
-14,-20,-16,-57,100,-15,-48,-31
-28,-23,-1,41,-128,-102,-9,-89
30,8,30,127,127,127,112,53
2,-23,-66,-60,-61,-31,-25,26
-12,11,3,-67,-48,-32,-32,-59
-47,34,9,-33,91,-18,-44,1
75,2,24,34,-78,28,102,127
45,3,19,36,88,66,60,12
-13,-17,-30,3,-24,-5,-27,-4
-11,-2,-17,-21,8,2,-12,48
-30,-25,-12,-15,0,-9,-30,-99
-7,11,0,12,24,7,-41,0
-16,26,13,8,-40,0,-16,-34
-27,5,4,3,-1,15,71,16
25,-15,-3,6,-4,-35,-116,-17
2,-12,5,-1,1,-1,-2,-16
-3,2,-31,-5,9,7,2,1
-15,-1,-14,-55,-17,-18,-24,-39
-8,-14,3,-55,-39,-33,22,24
-13,11,-9,93,-25,71,13,-60
21,16,26,37,37,-12,25,82
6,-2,-1,-2,-91,-16,7,3
-15,15,34,8,-2,0,-16,-12
-1,-52,-24,-39,-22,-13,-11,17
-12,10,-17,-17,-6,-9,12,-24
-3,12,-6,-14,34,-7,-31,-7
-33,-28,-22,-128,-9,-93,-82,-93
29,37,25,108,-60,106,108,13
22,2,26,127,-77,57,48,56
-4,-20,-3,-22,9,-15,-26,-15
-40,-33,-28,-68,28,-16,-20,-24
58,53,9,8,-128,-54,-91,15
21,-4,25,24,89,30,27,84
-2,-14,-5,-89,-4,-46,-17,0
17,25,21,107,21,77,32,-8
-30,-23,0,-14,35,1,-14,-39
2,15,-12,-70,5,-42,-30,-4
9,-3,-21,47,26,46,34,-12
9,4,5,67,57,32,16,7
-5,-5,22,9,16,-10,-26,-14
-14,16,10,-23,15,-6,15,-6
10,-27,-48,-10,30,27,100,30
4,4,6,-40,-48,-35,-39,31
-17,-4,-29,-31,-110,-23,-40,-82
-9,2,41,73,68,25,7,23
3,-1,30,10,22,20,43,-19
4,-16,16,-9,-14,-16,-38,73
-23,-16,-22,-30,-53,-20,-12,-12
-3,12,-3,34,43,14,-20,-111
-15,23,-5,-11,52,12,0,-20
-3,-27,-30,-128,57,-76,-66,3
24,-18,-3,39,-128,-26,25,42
18,32,13,92,-90,68,50,58
-46,-51,-22,-19,108,34,22,-67
22,8,7,-55,-94,-58,-34,13
-4,49,-1,-19,77,5,-10,5
-20,-50,-16,-119,46,-56,-55,-27
2,-24,-2,68,124,21,21,35
-13,30,31,127,127,127,79,-37
7,22,4,-4,-27,-17,4,4
0,-1,-16,-118,105,-54,-77,-46
-7,-25,-18,68,-128,8,64,57
-1,21,23,77,-96,23,24,-6
15,-1,-22,-26,-25,-28,-52,-24
-21,2,-31,5,19,18,22,36
-45,-41,42,-8,19,-1,-25,-128
35,-31,-30,-128,-38,-102,-48,127
62,58,40,127,11,98,80,33
-4,-14,-33,7,57,9,11,4
4,1,33,-9,2,-15,-38,120
-41,-8,-6,-12,-5,13,-13,-128
38,-40,-1,-9,-12,-1,34,18
7,14,-17,-8,-16,1,-9,33
-4,5,-28,-16,-32,-7,-17,-15
-7,-1,30,0,-19,-1,-8,-31
2,3,-23,1,14,-2,-16,-28
8,-14,-13,-14,-37,-15,0,32
4,12,1,-31,63,-5,-18,25
-14,-17,-4,18,-57,-20,-37,-95
-6,23,10,23,-100,1,29,71
-3,-1,11,28,63,31,-5,-75
9,-25,-5,13,32,9,-7,35
-11,18,9,-31,16,-4,3,-19
3,-8,5,50,-128,-17,-2,8
-8,-21,-25,-45,50,-26,-11,-16
-4,-5,-8,28,-16,21,4,-26
0,6,4,-35,87,-13,-45,-1
9,0,-5,-39,-128,-85,38,20
-11,-12,-7,29,93,40,2,-22
-24,-1,-2,-128,98,-47,-60,-32
28,32,4,103,-128,9,16,116
0,-4,18,48,126,17,-7,-30
-15,-61,-49,-33,-33,-15,-14,-17
9,18,-11,-7,7,-5,1,-18
-29,-9,1,-70,26,-23,-29,-105
-16,-7,-12,2,-128,-30,9,-1
33,14,-5,15,-30,-24,-60,61
-11,-45,-7,3,14,21,22,-4
-26,23,36,2,35,4,-13,-35
30,31,-9,-16,0,-3,20,67
16,2,51,-1,-8,-20,-28,-21
-36,-35,-26,4,3,9,11,-20
2,-1,12,-3,48,21,19,0
10,13,-26,-84,-19,-46,-51,49
1,32,11,115,-43,38,35,3
9,-3,21,28,39,10,6,-2
1,-44,-18,-30,-107,-35,2,-21
-11,10,-13,-14,-2,0,0,1
-11,-2,-12,-30,75,-7,17,10
-20,2,-2,-24,-128,-53,-90,-60
4,43,0,-47,104,4,35,35
52,-33,24,72,-128,13,62,69
11,-8,-36,45,94,26,4,26
-8,23,51,-13,27,-9,-19,-11
-21,-11,-13,-79,50,-31,-36,10
-19,-30,7,12,-128,-10,-1,-31
1,25,-36,11,2,-14,5,24
18,0,-3,-34,-128,-41,9,-2
-8,3,36,33,127,57,41,-16
1,-27,-5,-1,42,15,-19,17
7,11,-31,-22,-11,-18,-33,17
-12,-10,-27,-37,52,-6,-7,-22
-50,-42,-36,-118,-105,-93,-87,-128
-5,3,65,127,127,127,96,87
53,4,5,44,48,21,-23,72
4,15,-17,-18,10,-13,-13,-9
-22,6,-19,-40,-39,-18,25,-20
-17,-13,-12,-17,36,-6,-42,-9
-21,-19,-7,-76,0,-40,-49,-27
-8,0,5,43,26,36,22,-42
