Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-3,-3,4,-1,-2,-2,0,0
1,-13,-12,48,-11,15,90,1
-48,1,5,-49,27,-36,-57,59
48,-4,-8,-7,-128,-43,-7,89
-6,-36,-27,-127,-60,-105,-48,-97
12,28,38,127,127,127,127,119
-7,8,-14,-58,-45,-26,19,4
7,2,4,-22,-128,-89,-128,9
17,16,-2,-10,-97,-29,-30,-35
5,4,4,37,93,43,51,-28
-13,-20,-22,-7,-14,-23,-49,-22
-5,-3,3,-56,-39,-20,-2,-49
-19,-26,-23,-57,27,16,72,-35
-2,-13,-16,14,101,-13,-95,-21
14,4,6,-22,-125,-26,-2,14
-21,-1,-5,1,-28,19,-3,-30
-43,-18,-10,-27,20,-29,-39,-84
-2,-12,-16,-42,-128,-41,60,73
52,21,8,75,127,37,-67,-57
26,17,12,9,-71,-7,-30,29
-18,1,1,-27,-43,-37,5,56
15,-20,-10,-54,-50,-11,-15,-8
-10,-15,-4,-14,-35,-4,-2,5
-4,-11,-2,-36,124,22,14,8
-26,-2,-15,-24,-128,-49,37,-2
12,22,12,76,63,43,-10,59
7,4,2,37,63,13,23,-6
19,-2,-6,-19,44,-25,-49,2
-2,2,7,58,127,59,31,66
3,-19,-21,-54,-128,-28,3,26
-19,-18,-22,-14,-48,-6,-22,-70
-40,-21,8,-47,114,-13,-55,-65
22,12,14,26,-46,-23,25,75
18,23,13,77,127,43,-16,94
-23,-10,-14,-46,-8,-7,5,-99
-16,5,-8,-10,-96,10,38,-22
-8,-37,-30,-25,0,-25,-30,21
21,2,-10,-9,-128,0,39,19
-18,50,46,15,-6,11,13,-64
-22,-16,-6,-68,104,-26,-73,-62
8,4,-8,-17,-128,-45,24,21
28,25,39,125,127,104,44,93
32,-15,-24,-43,17,-2,-22,-90
-3,8,-18,-49,-4,-44,-62,-48
-11,-15,-4,-26,-128,-91,-45,-7
-31,13,-11,95,127,90,19,-111
55,-7,20,-16,-76,-20,41,127
13,26,5,16,36,14,-6,13
50,9,1,-12,6,-4,64,125
-34,-14,-22,-17,1,-23,-74,-110
21,26,-21,-70,90,-58,-27,43
-8,-31,-10,84,-128,33,20,-23
-13,12,41,27,127,12,8,2
-14,8,-5,1,40,24,119,7
-25,16,26,-36,6,-38,-54,-119
-16,-27,-10,-48,9,-12,-1,-18
25,-3,-24,32,-3,20,21,14
5,-14,-20,-67,-128,-55,-16,-40
-15,10,25,77,127,82,-12,-5
-18,-22,2,-55,-82,-1,-2,-96
16,-17,5,115,127,55,-37,-20
12,11,-12,-32,-51,-37,-28,112
-12,21,34,10,113,14,-54,-54
-14,-21,-23,-19,-27,8,21,0
33,8,-8,-4,116,-19,-26,-25
22,22,-3,-2,-3,-27,-29,62
-14,-6,1,27,95,43,11,-9
-29,-17,-9,-35,-69,-1,38,-15
38,-1,-14,12,127,28,38,64
-23,-14,2,32,127,40,-2,-14
-8,-2,-7,-34,47,-7,-35,-38
-5,-5,-6,-128,-39,-96,-66,-75
81,-2,9,127,-128,30,76,127
-59,11,25,48,127,46,72,-128
-9,-9,14,-37,-57,-27,-17,-59
-5,15,-5,-26,-28,-15,-19,-5
15,-3,-14,-26,-24,-26,-45,10
-11,10,2,-19,-58,-6,37,40
-18,-7,-4,10,23,8,-53,-39
6,17,0,-28,127,23,-45,-47
7,-14,-58,-2,-128,-50,-30,-56
-2,3,2,24,69,21,23,-13
2,11,41,23,73,5,-21,16
-14,-25,-17,29,0,5,-10,69
-26,-25,-24,-103,127,-63,-128,-128
36,9,-15,42,-128,4,38,127
0,-1,-2,0,127,27,14,-14
-15,12,39,127,127,56,39,-17
-1,-14,-11,-8,24,3,-4,37
