Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,4,-7,-43,-9,-37,-49,-22
-33,4,-17,-85,9,-8,-3,-23
8,17,33,114,-128,27,67,28
15,-11,23,43,127,53,25,14
21,2,6,-41,-7,-7,-24,41
-26,-13,-1,0,-17,-12,-8,-18
-19,-21,-44,-65,39,-17,-16,-28
10,5,-30,5,-128,-21,8,53
-9,11,25,13,124,1,-20,-77
17,19,2,72,127,72,44,23
-34,-17,-27,-98,-128,-128,-42,-54
36,35,77,127,127,127,92,45
13,-12,-16,-9,-128,-51,-17,0
4,4,-1,59,36,28,4,75
-36,2,-43,-27,-1,10,18,-128
5,-11,9,0,0,17,14,22
26,7,-1,-80,-33,-81,-92,-58
45,-11,-5,109,127,92,69,121
-18,4,-13,-24,48,13,3,17
43,1,-13,25,-106,-2,-14,-26
-12,9,-6,71,31,35,44,22
60,47,57,-8,-96,-23,89,127
21,3,16,93,127,53,-32,-12
-9,-28,2,-28,-39,-18,-22,-12
9,-7,0,-21,-11,-8,-11,3
-6,9,-35,-17,-64,-21,-46,-47
-33,-12,2,-72,112,4,57,24
-43,-15,-39,-128,-110,-75,66,-43
-10,-36,-103,-37,-128,-53,25,-106
28,42,127,118,127,74,70,33
12,-8,-32,17,76,42,127,72
28,35,33,-11,17,-41,-128,32
-6,-2,-38,-15,-8,-18,-39,-32
-30,-25,20,-13,-5,-5,-3,-8
-1,-11,-30,-9,-66,-18,-42,-2
-14,-5,-8,-4,2,10,41,50
12,-22,-24,34,65,23,-25,22
-10,-14,3,-27,-19,-12,-7,0
-4,8,-11,-12,-18,-8,3,-18
-18,0,-11,-17,-37,-20,-15,-11
-20,-39,-46,-32,-47,-21,9,-9
1,-1,-8,-35,15,-13,24,37
4,8,-50,-20,-128,-38,-13,-22
7,23,91,48,-2,23,-17,-33
-27,-24,-22,25,67,20,53,13
7,1,-8,-15,8,-8,-2,25
30,19,-10,-85,28,-46,-24,24
-32,-16,-1,108,23,97,38,-34
6,5,-19,22,-51,-20,-22,-25
20,-6,-24,-17,8,-8,0,2
-23,-19,-28,-43,-128,-28,100,3
-15,-6,-18,-36,-48,-62,-127,-59
30,24,34,25,84,15,22,56
-21,-10,55,126,124,127,82,4
-17,-5,-6,-7,40,-16,-51,-36
-9,4,-7,-28,14,7,48,-18
-12,-9,-18,-47,-4,-28,-60,-30
-15,1,22,-22,-44,-10,-18,-35
-1,6,-11,4,17,10,25,15
5,-17,-66,0,-3,6,43,20
4,-11,36,-7,5,-7,-13,34
6,11,5,-78,-48,-37,-8,82
9,7,1,77,122,73,9,28
-6,-7,38,-6,-128,-21,9,-26
31,30,-13,77,127,49,-39,127
-7,-32,-24,-5,-76,14,116,34
27,0,-40,-17,-48,-13,-4,21
26,4,9,-34,1,-7,-6,34
-15,-20,17,-20,23,-20,-44,-19
-39,-1,5,-5,-128,-32,-8,-103
38,25,-7,14,127,31,-5,61
16,18,-26,-4,-39,2,-33,5
-13,-7,17,10,-14,-10,-16,-39
-15,-18,-17,0,-26,-5,-7,-48
-12,2,6,-19,33,-5,4,-1
-1,0,-3,-60,-91,-35,-21,-12
-11,-2,-8,72,127,41,8,-56
-56,-10,8,-60,30,-11,-27,-53
20,-17,-48,66,-128,-27,44,121
55,13,22,38,126,27,75,-14
-4,3,-32,-13,33,-4,-10,-20
-14,-3,1,-29,-1,-19,-32,0
-12,6,2,-57,-128,-69,-93,-44
-14,-8,-17,8,127,44,16,27
-25,7,21,-57,-51,-27,22,-74
-10,0,5,33,-128,-49,47,-7
78,18,26,127,127,125,74,62
7,13,-16,-16,37,-8,-16,36
-16,-22,-12,-33,-20,-13,-7,-31
-18,-17,-63,-48,-30,-19,-33,-30
-16,-11,67,-26,-16,-4,39,-18
-32,-7,-38,-104,41,-71,-69,-62
5,21,53,127,57,67,65,53
18,16,21,14,74,8,-15,6
5,-6,-28,-4,27,-6,-14,30
-20,-12,23,-6,-3,9,21,-7
-5,-7,-23,-24,8,-6,-22,-23
6,-18,-34,-60,-53,-37,-3,13
6,-11,-77,-3,20,11,11,85
-25,6,4,54,-128,6,41,-115
42,13,42,62,127,19,15,127
-9,6,-15,-6,-46,-14,8,-54
16,18,-14,-22,-37,-6,1,77
-9,-4,9,-20,26,0,-8,4
-25,-9,-24,-37,21,-10,-29,-56
6,-2,-1,-30,-128,-32,21,-6
-13,3,21,68,127,32,-6,-19
17,2,8,30,40,12,8,51
37,32,31,31,122,32,42,102
11,-1,-5,-22,0,-11,-30,-63
5,-10,-14,-29,5,3,51,54
9,3,3,-20,-128,-24,-25,-1
-27,-1,7,-1,80,16,-13,-64
-27,-14,-39,9,26,11,-39,-74
