Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-4,-7,-12,-30,23,-3,-2,-4
-51,-18,-40,-29,-2,-6,2,-59
-31,-27,-17,-43,-24,-22,-23,-50
18,-12,-80,-59,-26,-49,-56,58
24,16,33,15,-6,-1,-22,30
-2,-31,-101,-6,37,7,24,57
-22,3,14,-19,-15,-23,-14,-45
-2,-9,74,9,29,-6,-25,-30
-10,0,-18,-19,-34,-3,15,-70
-23,18,46,-35,-128,-24,38,7
-35,-6,-55,56,127,32,-74,-14
-24,-35,64,-52,-112,-63,-39,-79
-59,-30,-93,-128,-128,-128,-86,-70
47,46,127,127,127,127,127,96
-23,-22,-63,-23,105,20,-14,-2
-11,-11,120,-63,-73,-37,-45,-35
-27,6,-102,-88,-27,-28,-2,-66
-4,-18,-10,-52,-128,-38,-18,9
6,10,-32,-29,-27,-24,-9,73
-22,-42,-75,-36,-20,-9,-28,-27
-39,27,42,10,-20,-17,-38,-59
8,-57,-16,30,49,31,68,-31
-9,-21,-35,127,-128,87,70,-15
16,44,96,99,-17,47,44,38
-10,-21,11,0,78,12,-17,-30
15,-14,-10,-80,45,-19,-31,19
-22,14,-75,-112,-70,-29,-28,11
-18,-9,60,73,-128,-17,35,-6
-15,20,17,-1,104,-29,-43,-27
22,23,-17,-12,-128,-31,17,-26
8,27,14,3,3,-6,-13,41
27,65,33,-10,-27,-18,-37,10
9,21,-87,-24,-14,-6,35,30
-15,-39,-23,-18,22,4,18,-70
-62,-34,-13,-16,-82,-16,-17,-22
63,51,33,29,11,-8,-39,50
49,-10,19,5,47,11,22,47
-25,-35,-10,-12,21,-14,4,-36
-19,46,122,122,-128,5,39,-27
28,51,-27,56,127,56,31,45
-6,-24,-62,-58,113,5,2,4
-52,-15,114,37,-118,19,36,-62
13,-36,-42,-59,22,2,-23,52
47,1,47,-90,-110,-60,-68,50
-8,26,12,1,-45,16,41,-27
4,-16,-42,49,71,16,5,-28
-2,18,33,-12,-20,-2,18,16
9,21,-41,-18,-37,-24,-21,18
-21,-49,-72,-26,9,-18,-53,-63
-4,-41,-113,-15,-128,-18,18,26
-12,63,127,58,64,23,2,-19
-5,-6,-84,11,9,1,8,-37
38,-26,-8,8,0,-4,7,60
-25,17,-38,-6,-3,-5,-8,-44
6,-63,-13,-26,29,-11,4,8
