Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
2,5,71,1,-1,-3,-1,1
19,21,10,22,100,21,6,-15
-6,-1,3,36,-49,-35,72,11
12,-10,-21,5,-5,-1,11,52
-11,-8,9,20,12,-14,-63,-86
-22,-7,16,60,66,42,-15,-89
17,-7,-25,-128,5,-10,0,115
-24,-28,-49,101,40,11,-10,-11
-13,14,19,88,6,62,-5,-37
29,12,-4,9,-19,-87,49,37
-12,-17,-31,-128,4,-13,9,4
-5,-9,-9,-39,-21,-1,9,10
6,0,15,6,-10,15,-13,7
-12,-19,9,38,76,22,20,8
32,7,-20,-54,-68,-36,-4,47
-3,20,5,-60,-28,-14,-32,16
-13,-7,2,-69,-24,1,-15,-51
7,2,10,50,6,17,12,-12
-11,-29,-34,16,-10,8,17,-5
41,19,45,-63,-1,-3,-39,31
-3,12,10,-128,-24,-51,-26,-4
31,28,-13,127,49,57,36,14
-30,-10,3,24,-39,-4,36,-128
-13,-15,8,-18,46,3,17,-32
-17,-26,-23,-12,-128,-79,-64,-9
9,5,-3,44,62,30,8,41
-7,-15,-4,42,38,19,-2,-6
-24,-17,-20,-19,-46,-1,22,-66
-7,-2,61,5,-97,-27,21,36
-8,-2,8,40,111,47,45,26
-25,-19,47,127,82,15,-30,-64
38,11,-16,-95,-59,-26,-22,-8
23,22,-27,58,11,11,2,2
-29,-14,-17,-56,-23,10,13,-26
-71,-51,-30,-33,27,1,18,-55
58,37,9,91,11,-11,28,63
-1,-3,-1,-52,26,17,24,1
-5,-16,-13,17,87,14,-11,-25
-15,3,-10,-2,-70,-11,-2,-21
24,14,14,58,48,23,2,47
0,-1,21,14,0,0,13,16
-1,3,6,94,-13,-5,-23,5
-11,5,9,-6,-25,-35,-19,-15
27,8,-32,-104,9,2,13,63
-12,18,48,127,73,28,10,-82
4,5,-12,-16,23,-11,-45,-5
-4,-17,-14,-16,-38,26,125,54
-24,-23,-6,4,-44,-14,-13,-22
10,7,16,33,64,4,-47,-1
17,27,-15,-114,-96,-4,7,9
-27,-40,-32,18,27,-9,-11,-20
2,16,63,94,66,39,31,-3
8,9,0,-65,-34,-3,-2,-12
-25,-6,-45,31,27,32,-16,-30
20,13,77,127,-121,-33,12,74
54,17,-16,-128,41,2,-6,21
-12,-10,-17,6,77,28,31,-5
-10,-3,-8,-30,15,2,-27,-61
-44,-21,-20,24,8,14,53,-69
15,14,5,-24,-15,-22,-40,127
26,7,-1,40,9,-20,-91,26
-10,-5,-9,-38,39,-2,-25,-54
3,-3,1,-72,127,57,43,-4
-15,-6,15,127,127,34,52,-48
-28,-19,-31,-94,-9,17,40,-54
-33,-14,-4,-60,52,32,127,-128
13,14,1,-37,-93,-89,-128,127
58,10,-2,-76,24,-46,-76,90
19,1,2,38,-128,-55,-36,20
0,1,16,127,127,75,58,-21
-17,-6,-11,-86,-20,-4,-11,-52
-36,-15,-2,-7,38,44,90,-4
-12,3,1,-4,-4,-23,-97,-70
3,-3,-10,18,-2,-7,-33,53
-19,-21,-34,-78,2,-27,34,-17
-1,4,2,-54,-14,85,127,-55
-52,-16,0,-6,63,24,72,-16
9,11,27,-38,97,18,-55,13
31,-2,-14,41,-128,-86,-128,34
24,31,87,-88,34,1,-9,12
-11,-14,-29,116,-19,2,24,-21
-19,-36,-67,106,15,15,22,-1
-18,1,-42,-42,29,-7,-23,79
9,19,37,-109,-106,-19,-7,-128
23,4,-12,50,1,-18,10,11
-21,-9,2,-25,6,1,-3,-116
0,1,23,18,1,-6,-5,38
2,7,10,-29,-14,-3,15,-5
-11,-14,2,127,49,26,8,-28
9,1,-14,-79,21,3,-2,12
-13,-29,-44,-29,-54,3,17,79
3,8,16,91,26,-17,-32,-26
-7,-10,-8,14,-29,-7,-20,-30
2,-8,-30,-128,-58,-40,-15,29
-6,4,6,-4,31,31,9,-45
-3,-19,12,127,-45,28,60,2
30,-23,-39,-21,10,-37,-19,72
-30,0,-26,-128,-76,-17,2,-37
-5,6,-30,1,61,15,-20,-32
11,-5,1,113,-33,-20,-19,42
-3,7,12,54,-25,-16,-11,48
-14,-1,30,16,-48,22,89,-89
3,-8,-36,-17,-8,-15,-54,58
-16,7,23,-12,6,13,13,-5
-2,6,52,-64,33,-13,10,-2
