Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-1,1,-7,-66,-27,-7,-5,-3
-1,-5,-9,39,24,0,-28,-16
-13,-11,-60,24,72,33,40,-8
-22,-33,-102,-59,-34,-6,13,-30
-8,9,86,-43,30,-40,-46,-28
17,13,21,127,-128,8,20,27
-5,-6,-17,54,85,18,-22,-3
8,11,0,-22,3,22,32,3
-13,-36,-53,-55,3,-18,-15,-11
-2,3,55,34,17,-7,-1,7
-10,-12,-61,-29,6,-1,-16,-37
-4,3,46,-2,-37,-8,5,-7
-8,21,50,30,-128,-31,-24,-8
-4,29,65,-83,-81,1,12,-21
6,-16,21,22,45,18,61,32
-8,-32,-46,6,30,15,-4,0
2,6,6,9,10,-13,-9,0
-3,12,-19,-45,-39,-1,2,-2
-2,-1,8,23,-14,1,-6,-7
-1,2,-35,-20,-5,-4,2,-1
-5,0,78,6,4,0,7,-4
-4,-8,-8,-19,-22,-5,1,-6
0,4,-21,45,9,-9,-22,-8
-5,-4,-31,-31,13,-8,-7,-12
-1,-7,-35,-53,-81,-5,10,-3
-2,5,18,-28,18,-13,-13,-8
1,-1,92,113,40,6,-9,22
-15,-2,110,-81,-61,-9,-25,-26
4,1,66,79,32,-5,-13,26
-9,-6,-57,-11,98,0,40,49
5,-12,-44,12,-128,-4,10,8
2,13,43,-63,17,13,-3,-4
0,16,110,-12,44,2,0,7
1,1,-37,20,-20,-11,-16,-19
-2,-11,-32,18,-16,-10,2,-7
-13,-24,-95,5,5,0,10,-16
3,4,-10,64,-9,6,25,20
9,21,34,25,-7,-16,-29,16
-7,-6,-20,-86,22,3,4,-9
-5,-11,-2,-43,3,2,-13,-27
-7,-11,-67,6,-21,-19,27,15
2,11,67,57,12,20,6,-20
1,-11,-79,36,36,0,-28,-7
-12,3,127,74,-65,-8,13,-13
-4,-4,127,52,38,6,-16,-14
-5,-20,-7,22,0,11,8,22
-17,-10,-26,-128,-8,-24,-27,-60
12,17,-43,23,-53,-1,40,9
13,-7,1,58,127,37,-6,55
-1,-1,-5,22,-25,-4,5,17
-2,-7,-13,-78,-79,-21,-22,-16
-7,0,0,20,31,13,26,29
-3,-2,-20,-6,37,3,3,-6
