Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,-3,11,34,1,-3,-3,-1
-10,-5,-30,-14,77,15,-22,38
27,18,41,-28,-7,-3,-2,53
3,80,21,78,127,45,7,-21
-4,8,-20,-27,-76,-35,-51,-27
-28,-82,-29,-42,-128,-53,-9,-9
3,-15,-85,24,109,15,-1,13
-19,14,-10,-39,35,-40,-18,-18
13,-3,5,-44,-128,-25,28,11
-25,-6,-9,127,127,69,9,-37
-11,6,-10,-33,-47,-2,-4,-27
25,7,-3,-20,55,-14,-37,13
19,26,26,88,-37,38,34,31
-6,-19,-63,14,116,3,-15,-16
-8,36,49,17,21,10,-2,0
-33,-19,6,-37,-114,-28,-16,-51
8,-41,-11,24,109,17,4,-6
-5,-6,-35,-4,61,9,-9,24
-9,-7,-4,-119,-39,-66,-75,-53
32,60,66,127,62,42,38,-2
-24,-1,4,34,11,39,7,14
-1,6,-7,-3,18,-7,-14,1
-13,-16,28,19,-36,13,7,7
-18,-16,-108,-43,47,-11,-21,-38
-20,-33,55,9,-128,-35,8,-21
16,7,36,25,21,7,27,56
30,-10,-16,25,57,2,-2,35
-5,18,70,-60,-45,-15,0,-14
9,-1,-77,-128,70,-49,-54,111
18,19,-26,127,-128,86,54,33
0,47,64,4,24,20,25,-21
-9,5,-30,-36,-46,-22,-15,-46
-27,-28,-85,-44,-29,-8,3,26
-33,2,-11,-128,-11,-85,-77,-84
26,0,96,100,-128,30,68,34
-5,-16,-82,49,127,40,10,0
22,-7,-22,-6,27,3,-1,51
-30,0,-24,-48,18,-14,17,-30
-7,-29,7,-116,-102,-59,-52,-2
38,36,-27,125,-119,7,14,54
11,7,16,83,92,32,2,37
-18,-81,-6,-20,-12,-18,-31,-19
-34,18,-6,-31,-28,-13,5,-63
0,-3,17,-16,-12,-2,1,41
86,31,89,38,16,19,23,101
-12,-3,-1,-23,4,-9,-5,-50
-31,-8,50,-84,-67,-50,-38,-19
21,-12,-59,70,123,68,18,19
23,29,8,-12,89,-10,-12,35
-65,-28,-22,18,-128,-18,-9,-114
-19,-12,-61,-46,-25,-11,-4,-68
60,60,119,22,127,5,-16,127
37,4,-45,-82,-128,-60,4,33
-10,34,9,77,127,75,24,-14
