Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-4,-1,-2,19,-10,-5,-1,-2
1,-1,-34,-128,-2,-16,1,13
-23,-9,-2,127,66,44,-39,-56
10,-4,-3,-2,20,-68,-28,13
14,15,8,-64,-39,-14,20,15
5,9,20,127,94,20,34,11
11,6,-21,-12,-52,7,3,15
7,6,3,-22,83,1,5,30
-6,-8,-5,39,-89,-36,-13,-12
-19,-16,16,14,23,40,-11,-25
4,6,27,-113,-50,-48,-15,3
5,-4,-35,44,-38,8,8,10
7,-11,-38,127,44,-38,12,12
4,9,60,-106,-55,65,18,9
-2,12,-11,14,73,28,16,10
-19,-13,-28,34,14,9,2,-35
-8,8,66,5,-7,-8,-10,-5
6,-4,-9,4,127,3,22,22
7,-20,-84,-65,-128,-83,-10,-5
-1,-16,-25,-34,127,33,20,5
5,15,-8,-30,35,2,3,-4
9,10,29,0,-11,-6,-10,6
31,8,15,44,-16,-1,30,48
-2,-9,-9,-52,68,-5,-18,10
-21,-1,70,9,18,-10,-29,-42
6,11,-44,-23,-26,-7,7,17
-19,-11,31,-41,-79,-27,-18,-31
-5,1,3,17,91,45,27,3
2,3,22,-128,-128,-72,1,6
-4,17,23,83,127,59,4,-14
-1,-9,-65,-76,-65,-4,-2,8
3,8,3,85,1,-36,-17,-2
-22,7,49,-25,-14,2,-10,-42
6,-1,2,19,-128,-43,18,15
-5,-12,-21,34,127,24,-15,-11
2,1,-8,-11,65,15,-13,-22
18,15,20,-62,-9,-41,11,31
-12,-6,-7,34,-79,41,21,-17
-5,-3,-24,23,127,4,-23,-6
1,7,35,48,-7,17,18,-4
-5,-8,-32,-128,-128,-65,-16,-13
12,2,-6,88,-28,22,25,31
11,11,56,120,125,23,3,7
-15,-20,-41,-128,119,30,15,-19
-4,-8,-25,-53,-24,-17,-9,-28
-24,-11,-31,-32,-62,-33,-24,-44
21,-1,-16,-1,41,25,7,85
17,-1,4,10,7,6,35,57
25,-5,4,-13,-56,5,1,34
-15,-3,3,-8,-10,-6,5,-25
-20,-16,17,-25,2,-3,-12,-34
-26,-13,-69,-13,31,2,-15,-33
-19,-16,10,-14,16,-28,-16,-28
6,-8,-15,4,-122,-30,-5,2
15,-22,-39,-128,-120,-77,-10,40
-3,13,-13,112,66,99,51,-17
-5,-13,-44,57,42,23,-13,-22
0,2,-35,-85,30,-36,-34,5
-9,-8,-22,-102,-6,-58,-14,3
16,8,77,127,-74,16,48,35
2,13,7,48,56,18,-10,-7
-31,-39,-78,18,-46,-43,-17,-51
-12,-8,-13,-65,17,19,1,-20
5,8,3,-1,-2,-22,-12,23
-18,-24,-15,-19,-82,3,-27,-50
-16,-4,-4,26,10,-58,-23,-19
-14,19,15,14,-15,3,-5,-1
13,11,7,0,11,11,8,16
-13,-21,-1,5,-7,0,-16,-83
20,9,-49,0,-48,5,12,-21
52,-6,13,-13,0,-7,28,127
3,-1,4,-18,-17,-1,-7,3
-4,-15,-18,-1,4,-12,-21,-4
-25,-11,-42,-79,-42,-6,-12,-48
-15,5,10,81,67,8,2,-25
-13,-2,20,-128,42,-3,-18,-4
-22,-4,-29,-14,-128,-42,-13,-35
-5,-4,-2,101,-105,11,29,-2
-7,6,5,46,-7,8,-12,-9
3,13,3,14,27,0,-6,-14
3,-2,-14,-40,-128,-5,9,18
-11,-31,-23,-74,-53,-45,-22,-6
-8,21,22,81,89,-20,-33,-20
14,2,-17,63,100,30,10,16
-11,-27,-25,-16,-92,-8,6,-25
1,2,-12,59,12,3,21,14
-1,13,-7,88,127,58,-19,-12
-3,-9,-21,-33,-67,-87,-25,-6
0,8,51,43,127,87,10,6
4,9,7,40,-6,-33,-24,-14
17,10,8,4,9,24,24,51
-27,-45,-40,-43,-60,-34,-24,-37
3,-24,0,-36,-43,-27,-18,8
2,8,1,-33,2,31,17,18
-23,3,-8,-12,7,-30,-18,-17
-8,8,-4,-30,-11,-28,-5,-7
-7,6,3,20,61,40,17,-24
17,8,9,18,127,17,-11,-9
40,-22,-26,-37,-128,-17,20,84
17,13,-2,109,-92,16,21,42
-20,-6,-21,-95,-10,0,-16,-19
-26,-11,37,8,66,4,-23,-26
-8,3,5,109,127,-9,-18,-20
-7,1,-17,-16,4,-16,6,-7
-10,5,37,58,127,62,5,-11
-18,-20,-99,-113,127,-51,-64,-37
-13,-19,41,-63,-128,-86,11,-9
1,-2,0,127,127,105,35,11
-2,7,-12,-4,33,-9,-29,-18
-10,-13,-34,-62,-16,45,26,-31
0,-22,-3,-25,-79,-49,-28,-5
13,5,-16,-86,13,-82,-44,1
4,1,0,109,-128,1,24,10
-18,-21,-30,-128,-24,-12,-27,-37
6,-2,-40,-128,19,4,-28,10
-9,-2,-22,30,-55,3,-10,4
18,30,55,51,47,13,39,30
26,-4,-11,44,11,-5,17,1
-1,-25,-34,-128,-10,-17,15,6
12,6,-16,-23,-72,-19,-4,27
2,13,35,84,-32,-14,-12,1
-15,19,21,22,51,24,21,-15
-12,-7,-21,20,-38,12,10,1
17,-6,-23,-120,-76,-34,-15,12
15,20,36,10,127,40,24,23
-13,-3,-5,70,-128,-48,10,6
-4,7,12,-51,127,47,-10,-15
-11,-1,-32,44,-4,10,25,5
-35,-27,-53,-122,31,-50,-51,-32
64,25,78,127,-128,-24,26,74
18,30,36,127,127,60,29,11
-8,18,8,-67,47,0,-14,-7
-19,-4,-54,1,16,10,-11,-20
-8,-12,11,3,2,1,-6,-32
-3,-16,-79,-128,-110,-56,-8,-7
-13,-2,99,103,23,-1,-10,-5
-7,-4,13,-23,26,29,25,-4
-3,-12,-50,-7,2,-21,-15,-5
-2,-11,-4,-32,-26,-4,24,28
-15,0,27,15,-66,16,5,-11
4,5,5,-27,5,-1,10,0
-8,4,6,20,35,61,21,-2
-4,-3,-36,-24,-20,-56,-12,17
-17,-14,-32,-45,9,12,-22,-56
9,-5,-3,-70,9,-51,-46,-24
20,19,22,127,-28,86,53,39
-49,-29,-53,-128,-59,-71,-46,-55
6,-10,15,127,127,127,46,-18
63,28,39,-33,-5,17,34,103
0,-3,-28,44,-9,7,-21,3
-14,11,11,-93,127,-70,-62,-4
-16,-7,-28,-51,-128,19,82,-8
-14,-4,1,-7,57,-25,-21,-28
12,7,33,96,127,88,26,15
-7,-5,39,48,-2,13,-6,2
-2,9,22,38,63,2,-10,2
-9,-19,-10,-38,-39,-16,-4,7
-14,0,0,97,39,17,-7,-38
-7,-11,-55,-128,-44,-6,9,0
1,23,89,38,-49,-52,-15,-3
7,-3,-46,-21,24,49,12,3
-3,-4,12,5,-60,-28,-25,-13
-26,-1,-24,-14,-2,20,-6,-24
-9,-15,-44,-57,16,-29,7,-10
39,7,61,36,93,41,23,51
17,11,-42,86,-13,37,55,23
-24,-2,71,-40,-5,25,-38,-42
4,2,-20,3,9,-37,-13,13
0,-27,-43,-23,-16,-43,-25,-4
3,14,51,-8,-21,-34,-12,-5
-24,-19,-46,31,82,28,8,-34
42,19,-25,14,55,53,39,62
21,-7,20,127,127,67,45,38
-11,-1,22,123,-36,18,17,-3
-32,-18,-25,-116,-84,-59,-25,-48
-3,13,-4,90,127,42,-17,-1
-17,-6,-15,-95,56,-44,-35,-42
6,16,46,71,-128,-11,6,9
4,-11,-4,44,-128,-4,27,-11
-4,-8,22,68,62,37,6,-22
-2,1,-55,-54,-40,-17,-9,-4
1,11,71,-16,-12,14,10,4
11,0,7,30,31,2,-8,11
-1,2,-30,-128,-39,-48,-12,10
-4,7,21,61,23,15,2,-12
-9,6,6,-13,-47,-14,3,-6
-18,-6,-17,32,127,53,-2,-28
-9,-44,-22,-79,-128,-47,-19,-11
41,24,-32,59,91,12,24,50
-4,21,46,82,41,-31,-22,-8
0,-16,10,-28,-60,-7,2,-2
11,20,41,-5,26,-1,-1,-6
-13,23,-20,-2,14,21,14,-6
-4,-23,-21,-21,3,19,22,5
26,-13,16,-5,15,5,3,43
-3,7,-39,0,70,15,-6,-17
20,15,-38,9,11,33,25,39
-5,6,54,127,-128,-53,-11,16
-18,-2,40,-61,51,-29,-25,-46
-18,-15,-41,75,127,47,24,-13
4,-20,-92,21,-128,12,48,10
6,9,113,127,127,68,2,8
-19,-19,-26,-45,-23,-13,-15,-34
-10,-3,7,-128,127,-51,-63,-25
3,-23,-45,127,-128,-81,70,35
8,25,-6,71,127,102,23,1
-8,-9,69,-106,3,-16,-17,-13
-1,1,-26,-9,-23,-13,-1,-3
-7,-9,-23,-51,-22,-29,-14,-6
-10,-7,-7,-20,-13,-13,-18,-13
0,-2,-5,-13,-25,6,20,-4
6,3,11,39,34,18,17,8
-2,-15,-14,-5,-116,-42,-20,-6
19,3,-28,4,-5,-14,-12,32
-1,0,24,1,-34,7,14,0
-50,-3,-8,23,54,-13,-42,-65
-13,-25,-36,-32,-88,-55,-44,-24
33,-14,-21,-16,10,-4,29,32
15,6,27,-27,-19,-13,-14,18
3,23,11,64,4,-1,5,5
0,9,-90,-39,-24,12,6,32
-13,0,34,83,127,54,8,-29
13,14,113,29,13,-18,1,38
-14,-5,-20,107,-54,-19,-25,-15
-4,0,-11,-90,-96,-25,-19,-12
13,28,38,32,127,73,29,8
12,0,-8,127,127,127,62,22
-8,-7,-15,4,45,-10,-11,-3
-2,-2,-39,-42,16,-13,15,11
-5,-3,-39,-86,-78,-80,-45,-16
0,-5,20,62,-116,14,17,3
-7,6,39,8,70,8,-1,-7
-6,-5,24,73,-128,-54,-5,-8
-7,-13,-16,-32,127,43,-4,-10
-4,-26,-111,-128,-128,-60,-14,-11
21,-1,-50,-18,15,28,28,45
-13,1,9,11,-15,-1,-22,-31
8,2,50,-14,-71,-46,-14,30
-22,-7,-27,32,127,51,-7,-74
6,0,18,15,43,5,-6,12
5,3,-38,-10,-8,15,9,4
-15,-7,-10,26,-29,-40,-30,-9
-15,4,18,-17,24,13,8,-28
8,-11,-16,-12,-14,11,-5,-26
1,5,20,-17,-16,-23,-34,-5
1,-14,-44,-59,22,-24,-16,6
0,9,-6,71,79,71,43,20
-8,-15,9,23,90,2,-20,-12
2,17,-1,-93,-12,-20,12,12
10,13,8,41,24,27,10,3
-3,-1,-33,-128,-10,-10,-10,-7
-2,-12,22,36,19,-5,3,0
-7,-8,-20,-40,-128,-57,-16,-9
-4,0,5,2,127,-9,-37,-7
-20,-39,-94,6,-128,-27,18,-15
6,25,82,127,127,109,28,2
0,0,8,-63,-36,-47,-28,0
-4,-7,9,-5,-1,-9,0,-2
-13,3,81,-69,-20,-30,-15,-11
-4,-1,14,4,21,-2,0,-3
-20,-4,-37,29,-61,1,-15,-31
7,-17,-63,-37,-4,9,35,15
9,-13,-15,-35,-13,27,-1,17
1,-2,-15,46,36,-74,-31,-10
0,11,46,45,-40,-9,-2,4
-5,-3,13,-128,3,19,10,4
-22,1,-42,19,9,-5,-10,-19
12,-6,-48,92,48,3,-28,9
25,8,88,14,57,39,39,1
-34,-21,-3,5,25,37,-4,-46
0,-2,-4,-12,59,-10,9,2
4,17,-44,45,127,64,17,4
-6,-17,-4,-12,75,-6,-11,-2
-4,2,127,60,-22,7,8,-14
-12,-15,-37,-35,-23,-10,-22,-14
7,19,-86,-19,85,8,19,12
-4,-9,111,127,68,15,3,1
4,5,-7,-47,38,14,8,6
-11,-11,-24,-22,-36,-11,-15,-19
-8,7,-26,-8,6,-16,-25,-9
-4,-24,1,-114,-2,-50,7,2
4,-8,20,127,127,114,42,15
16,27,13,-16,18,2,2,17
-19,-13,-65,46,-111,-27,-42,-62
-6,6,53,-26,29,30,31,-19
-1,0,-9,2,-9,-16,-11,3
-6,3,49,20,18,-35,-32,-8
-28,-1,-22,-69,62,30,9,-42
33,10,27,39,-128,-109,46,40
43,6,-71,103,127,94,25,33
-5,-11,-20,-6,-83,-23,-38,12
12,14,73,18,-60,3,41,53
0,18,80,61,19,16,-3,-19
-2,-14,-45,-128,-79,-28,-6,1
-2,1,-9,22,-3,8,2,-8
-5,10,24,60,69,-15,-27,-12
-22,-12,-50,-89,-11,-5,11,-30
20,-14,-9,110,44,13,21,22
10,-3,5,-76,49,-7,-15,-8
-2,1,-24,19,-60,6,3,0
-2,16,7,-25,58,-38,-4,14
-9,-12,-60,-39,-80,-37,-10,-16
3,-8,42,65,127,88,28,25
-4,14,28,-13,-128,-14,-7,-8
-11,-25,-10,-14,24,-15,-10,2
0,11,-45,64,9,60,21,-4
9,0,45,-71,-13,-32,-14,4
2,2,-17,20,11,-11,-11,26
-15,12,26,35,-35,-11,-15,-52
-4,-11,-20,-128,-44,4,20,11
