Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,-3,-16,-50,-5,1,-3,-3
5,-11,19,21,1,15,19,-1
63,82,4,-29,72,56,18,31
19,-1,-11,-15,-41,-38,12,98
5,-43,3,20,38,-12,-13,-16
-3,-53,-18,-28,-11,-7,-18,-22
-16,6,-11,-14,7,-15,-7,-7
8,45,0,-30,-87,-4,0,14
5,49,28,51,41,2,-1,-21
-22,-42,6,-1,-16,-4,0,-33
-3,-16,-15,-53,-7,-5,-16,-22
-8,-6,11,17,-13,-11,-10,24
-5,-36,99,-22,-36,-8,-9,-1
-13,-48,-10,25,23,14,5,1
-45,-59,-128,-11,-56,-6,-25,-29
-7,30,99,45,33,-23,18,-2
17,15,12,-22,-5,-10,-13,-43
1,-6,-47,-20,-10,-16,4,51
17,11,18,-2,-6,-3,4,12
-9,-7,-63,-11,-12,-7,0,-15
-35,-28,47,-6,-32,-13,-18,-21
29,37,-37,38,69,24,9,16
1,-9,-13,-30,-41,-13,-11,-25
-23,-14,1,-40,-68,-15,-21,-22
-21,-67,-4,44,14,3,-6,-15
27,73,21,-10,-13,9,7,31
15,30,10,13,32,-21,-4,-13
-2,-12,-21,-13,-16,-10,4,12
26,-6,-17,-36,-45,-5,2,26
6,2,22,100,118,27,9,15
-10,-2,-23,-10,-23,-9,-16,-5
-17,8,52,-17,-17,0,-13,-41
-27,-9,-69,-10,2,-17,11,26
-4,-20,65,11,-10,-10,-20,-12
-14,-10,-37,10,13,-3,10,-54
33,37,5,4,83,16,11,20
11,-7,92,17,17,8,3,4
-3,-1,-3,-10,-4,-3,-19,-18
-11,3,-33,-26,0,-22,-20,-36
14,0,-15,41,16,1,11,34
-7,-5,-18,-8,-24,-2,3,4
-25,52,15,-27,-45,-15,-7,-15
20,32,1,33,68,8,-7,-35
0,-72,-27,24,40,11,-1,15
47,47,7,-2,27,13,40,88
18,54,2,-8,-16,-9,-9,51
-3,-4,-3,31,33,7,-2,2
-17,-17,6,0,1,-17,-11,-17
-11,-31,12,-16,14,-3,0,5
-7,-58,-32,15,-45,5,-2,-30
10,4,-54,-15,57,2,4,18
-9,12,44,4,-70,-7,-11,-15
-14,-23,-19,-13,-4,2,3,-50
7,-2,-49,-28,-15,-10,-1,-12
-18,-4,26,0,-41,18,-9,22
-25,-20,6,-15,-56,10,11,-58
48,28,-16,12,5,3,22,80
21,27,-17,0,5,-10,-12,-7
-26,20,-38,-6,-7,-19,-21,-17
-15,18,28,-72,-38,-14,5,3
21,75,-46,85,86,38,14,-10
-1,-44,4,-18,-32,-7,-19,-6
-33,-64,-30,8,7,-22,3,-26
-10,-30,-12,-10,5,3,28,-1
39,82,25,-16,-59,-6,-10,43
12,-5,21,6,36,1,-8,14
