Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-20,-12,5,-15,5,-10,-7,-11
37,17,16,19,-13,9,5,0
-33,-7,8,9,-6,-5,6,-6
15,9,1,-13,-3,-1,-1,-2
10,-7,3,-9,-6,-3,0,-3
50,-13,-26,3,5,0,3,-3
-86,-11,-9,0,-3,-4,2,-2
11,2,-20,7,-2,-4,1,-2
9,4,-17,17,9,1,2,1
5,-15,-15,-27,-20,-6,-1,1
2,10,14,43,4,-1,0,1
18,-8,3,4,4,0,-1,-4
-10,-6,-28,-15,2,-2,-1,4
-49,-2,30,20,15,6,0,-6
-49,-12,-9,6,-1,0,-4,-12
3,-4,-12,-7,3,1,2,-4
24,25,3,5,18,10,-2,-2
2,-17,-1,-2,-9,-15,-3,-8
-94,1,-7,18,-4,-4,-1,2
10,0,58,2,-3,-10,-7,-1
8,15,22,13,-3,4,1,7
11,13,1,-6,-6,-5,-1,7
0,-20,-40,7,6,4,2,4
2,8,82,40,2,-4,-4,3
26,-5,-16,-6,-2,-2,-1,6
-18,17,56,13,-2,-4,-3,-4
-5,-1,-2,3,2,-4,-1,0
-1,12,10,2,-1,-4,-7,-6
-6,3,-4,-1,6,5,4,8
-48,1,3,-6,-12,-5,0,5
21,-10,-29,-11,-6,-4,0,0
10,6,-10,-2,-4,-3,-3,0
16,8,14,18,0,-1,2,0
37,20,-3,-4,1,-2,-7,-4
-22,-12,-11,-34,-2,-3,0,5
-2,-16,2,6,-8,-6,0,-5
0,-26,-29,-1,-3,-2,0,-1
7,14,-18,-6,5,1,2,4
3,-2,54,0,-7,-3,-4,-4
-5,10,15,14,3,1,-3,-7
19,-13,-27,-7,-4,-2,-6,-3
-6,-26,-52,-12,-4,-3,-3,3
-1,14,30,19,1,-2,-7,-1
12,6,7,22,5,0,-3,0
-3,6,-12,-22,-4,-4,-2,-9
-16,-3,-4,6,10,6,3,-2
1,1,-16,-4,1,2,-1,-4
-8,-9,8,-8,-10,-2,-4,-7
4,7,21,10,-1,0,1,6
1,4,5,20,9,-2,-3,0
-6,-27,-40,-30,-4,-3,-3,2
-4,-7,-11,-2,1,-3,-2,-2
-11,-1,3,0,-3,5,0,-6
-3,-2,-1,0,-6,-7,2,-1
29,6,-2,6,-1,1,1,9
-24,-1,9,0,-2,-2,2,3
-2,8,-2,-8,6,0,0,-7
0,-3,-1,-4,-9,-6,-7,-5
4,-6,-5,1,5,1,-1,1
-6,4,-3,4,8,4,-4,-4
11,1,21,-5,-11,-3,0,-4
-4,-7,5,20,7,2,0,-6
-1,15,15,7,3,-2,-2,-5
-22,-15,-18,-6,-5,-6,-4,-7
19,2,25,15,-1,-1,0,8
0,5,10,3,-1,-1,0,-2
38,17,18,-21,-3,-3,-1,0
-43,6,11,14,-1,3,2,6
-10,-10,-2,8,-1,-2,-1,2
5,1,-7,0,2,-1,1,-2
-2,1,-2,4,-2,-2,-2,-5
2,-9,-21,-9,2,-5,-7,-7
-4,-8,-12,3,-8,-4,-2,-8
-6,-7,-20,-16,-5,0,3,3
34,11,22,5,-3,-3,-5,-3
-82,-3,28,-2,1,-5,-5,-2
0,-13,-49,-29,-8,-1,0,-5
-6,-9,-3,1,-2,0,-5,-1
16,-2,0,3,0,1,0,2
-19,1,-12,-12,-5,-1,-1,-6
-7,-1,5,1,-7,-4,-1,-6
2,-8,15,20,-2,-5,-2,2
-3,-15,-24,-37,2,1,-1,0
-6,1,-3,15,6,2,-1,2
21,1,-5,-23,-2,-8,-5,1
-7,-6,-19,0,0,-1,-5,-2
0,14,20,9,0,2,-2,-3
15,-3,-20,-10,-7,0,-1,4
