Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
7,24,-5,44,3,4,8,3
17,39,15,25,1,1,23,31
19,3,38,-61,-13,8,-2,27
76,19,-56,43,13,11,79,60
-4,53,33,36,25,17,48,45
-110,-41,1,-56,-23,-15,-16,-25
-72,-74,2,-7,-5,-7,6,-35
1,-82,-42,-128,-9,-8,-29,-5
44,-28,-18,15,-22,-16,-26,-17
-19,63,99,102,6,2,0,-9
8,13,-18,104,43,17,28,36
-10,-8,-30,-73,-22,-15,-19,-31
-18,51,-1,-5,-19,1,8,-2
48,-38,-96,-20,12,1,68,61
-40,14,28,-40,-12,-14,-77,-67
22,-10,46,1,-14,-14,-11,-20
-12,-37,-118,-36,-11,-1,-9,-8
25,68,27,-128,-32,-2,20,27
46,44,25,127,32,14,65,30
62,43,109,-32,-42,15,41,47
-39,-33,-107,127,83,7,56,50
-9,-51,-52,-94,3,-18,-27,-14
-128,-7,15,-43,-19,-20,-74,-107
32,87,35,-39,-21,-9,-26,-15
-23,-13,-29,62,17,5,9,9
-25,10,1,7,5,11,29,41
88,32,33,-21,1,15,42,29
-36,27,31,66,9,-18,-29,-40
-128,-95,-28,-18,-30,-41,-128,-119
11,-48,-71,36,19,2,2,3
17,-29,13,55,4,3,-8,-6
62,20,11,-30,3,20,77,86
53,21,-4,73,16,5,73,48
-45,-39,-19,-17,1,0,-63,-75
-77,83,35,-29,-23,-21,-73,-49
26,-15,60,-4,9,5,22,49
-125,-102,-82,-29,-2,-28,-128,-108
-3,61,25,1,-1,-7,-52,-42
7,-23,22,-9,5,13,72,33
58,82,100,-38,-9,19,67,61
47,-10,-91,36,23,9,35,53
19,-25,-87,-21,-6,-1,24,22
12,-8,8,-6,-2,-5,-35,20
0,24,47,-98,-12,14,51,20
48,15,71,82,-3,2,57,15
-100,-77,-109,-24,10,-31,-128,-108
-39,60,31,-7,-3,5,32,31
13,30,24,-12,-25,-10,-55,2
-27,-50,-103,85,38,-3,38,-22
-8,0,-17,23,5,5,35,-19
20,24,-17,-1,-1,8,22,13
9,12,43,-128,-35,4,25,20
51,34,49,-44,14,17,19,37
25,-32,-72,64,22,3,54,26
18,-38,-69,2,-11,-8,-90,-17
-63,1,15,3,-9,-9,-6,-10
-103,-45,23,-29,-18,-14,-88,-76
-30,-71,-10,-4,-9,-10,-8,-37
11,55,10,-7,-2,8,18,14
48,36,-27,-20,-5,6,-9,5
20,-29,-2,-41,-6,-1,63,11
60,34,45,82,7,13,17,25
38,52,-30,3,22,26,64,57
-37,-120,-25,3,-18,-26,-90,-13
-47,-4,6,-49,-18,-13,33,-41
