Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
0,-7,-8,-9,-4,-1,-4,-3
1,3,23,-17,-9,1,5,-5
-11,-16,0,-15,-3,0,5,-13
-3,11,10,41,5,2,85,1
0,10,13,-7,1,4,-110,1
10,18,65,27,-3,-8,-26,1
15,0,-109,-73,-19,-8,127,12
-21,-34,-26,-4,-13,-6,-92,-4
-1,12,83,42,28,8,-46,1
-5,-6,22,-3,0,-17,-128,-8
-2,0,-8,-14,-5,-1,4,-15
6,-19,-128,-2,-10,8,127,24
9,22,15,36,11,0,0,3
-2,-13,-5,13,-1,-3,2,0
-14,-18,24,-37,-8,-1,0,-4
1,0,6,26,7,1,-1,-3
-4,-14,-11,1,-5,-5,-4,2
6,4,-13,23,4,-4,4,3
17,17,28,-41,-1,9,4,-2
5,8,59,63,-11,-6,-21,-15
-26,-8,-4,-44,9,0,6,-3
-5,-25,-128,-25,-2,-5,1,6
3,-31,37,8,-10,-5,-21,3
9,8,-128,-1,-10,-7,-34,-3
1,16,125,21,13,1,-30,2
-34,11,60,-10,6,5,-20,-1
18,9,39,9,2,4,44,11
-1,-49,-128,-28,-4,-6,24,-1
-7,0,7,-16,-17,-2,43,-3
6,14,48,-26,-15,-7,-11,-14
-22,-10,-46,1,-11,-6,-7,-9
-22,-7,5,67,34,3,5,10
6,-25,60,3,6,-6,-6,0
2,20,18,2,-1,-1,-2,2
8,2,-61,-35,-8,-3,13,9
2,-7,26,42,-1,-11,-12,-3
-15,4,-10,42,4,0,-49,-3
6,-7,-13,-11,3,9,-9,-13
-3,7,83,8,-13,-11,20,-9
4,-15,-102,-26,0,-6,-14,-1
-25,-13,120,-26,1,0,-10,-3
8,20,-26,4,-5,-1,-47,13
17,-13,-128,5,12,2,54,5
12,-21,126,-18,-5,-4,-25,6
5,40,-26,-8,4,2,-5,-8
-9,-8,12,-10,-2,-2,-17,1
13,36,4,-1,0,2,39,15
4,-8,-46,-11,-3,1,72,1
-4,-50,41,-19,-19,-7,-24,-11
9,2,-40,18,0,-9,-6,-5
10,-8,-2,-33,5,1,7,15
11,9,33,-45,-21,-6,8,17
-8,-8,-57,33,7,-1,21,-3
-14,-4,21,-11,7,2,-9,-20
-10,14,75,-6,-11,-8,-83,-21
-26,-12,-26,1,-8,0,80,4
2,8,-32,-28,1,4,-128,7
14,1,50,-20,-7,-6,127,4
6,16,-3,18,-4,5,-8,6
9,-17,-4,7,6,2,-20,5
3,-1,63,8,-3,-1,3,12
-22,0,69,-16,-9,-11,-24,-12
-4,-5,12,19,-2,3,-7,-6
-5,-22,-128,-73,-3,-6,-29,-17
11,14,32,30,3,-1,0,3
-9,-11,-128,8,4,-1,5,3
-8,3,113,-25,5,-3,2,-5
