Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-2,-5,-46,-7,-6,0,-2,-4
2,10,21,7,18,0,1,-1
-1,-6,-11,2,-19,-2,-6,0
-7,-33,-16,-9,4,-2,0,-3
-7,-6,22,-5,15,-7,-4,-4
-2,2,9,2,2,0,-2,-1
1,5,-9,1,-6,-2,-1,0
0,-8,-5,-5,-11,-5,-2,1
-3,-2,-11,-5,-10,-6,-3,-4
-2,1,1,-7,-7,-1,-4,-4
-2,3,3,3,-3,0,2,-1
-1,1,2,5,0,-2,-1,-1
0,3,9,-5,-4,-3,-2,0
2,3,3,1,-11,-5,0,-1
-4,1,4,-1,-22,-2,-3,-1
1,0,-1,-2,24,0,-3,-5
-2,4,1,-1,11,1,-2,3
0,1,1,4,-5,1,-1,0
-2,0,0,-1,-9,0,-1,3
-3,-2,0,-2,-1,1,1,-1
-2,0,-3,-2,3,-1,-4,-1
-2,-2,-1,-1,2,-7,-5,-3
-10,-32,-5,-14,-4,-11,-6,-6
-1,-2,8,-5,-4,-1,-1,-2
-1,-1,16,-8,-7,5,2,-2
-2,6,4,11,-1,-2,-1,-1
-1,-1,-1,10,13,-1,2,1
1,2,1,-3,2,-3,-4,-4
1,3,-37,1,12,-2,-2,-2
-3,-6,-3,5,7,4,-1,-1
-1,-2,-2,1,-24,-4,-3,-5
-4,-3,9,-4,13,-3,-1,-1
1,3,7,-3,7,-3,-3,0
0,1,-1,-2,-6,4,-1,-2
1,-1,0,-2,-4,1,-2,0
-6,-1,-2,-5,-7,-2,1,-4
-1,8,5,1,-5,-4,-1,-1
1,0,-7,-1,-5,-2,-1,-1
-2,3,4,-9,-5,-5,-6,-2
-2,2,0,9,3,-2,-3,0
1,0,4,7,2,-1,-2,-2
-2,3,2,-1,6,2,3,0
0,-2,0,-2,5,0,0,0
0,0,16,-4,-4,-2,-4,-2
-3,-1,10,0,-3,1,-4,-2
-4,-2,20,-3,-18,-3,-3,1
-2,1,-3,0,10,-9,-6,-3
-2,-21,-16,-8,-10,-1,-2,-6
-2,-4,-10,2,16,13,1,-1
-1,4,7,0,8,1,0,-2
0,1,8,-6,-11,-7,-6,-5
2,6,-2,-3,0,7,3,-2
-3,-2,1,7,6,5,0,-4
-4,-9,-12,5,3,0,-3,-4
3,-2,-10,-10,0,-5,1,1
-4,3,12,-4,0,-4,-1,-4
-5,-9,-2,-4,-7,-4,-3,-3
-2,1,8,-9,-11,-4,-1,-1
0,3,-9,4,6,-4,-4,-1
-1,-1,-9,3,5,1,-4,-1
0,-1,-4,2,-1,4,0,-1
2,14,21,-2,0,0,2,-1
-3,-20,5,-8,-1,-6,-1,-2
-2,-7,-8,0,-9,0,-3,-1
-3,3,13,-13,-10,-2,1,-2
-1,-1,-52,4,0,-4,2,-1
2,0,7,6,4,7,0,1
-2,-2,2,2,-19,-3,0,-1
-3,0,-14,-8,25,-8,-4,-3
1,-1,7,1,11,-1,-2,-2
-1,-2,5,-1,-11,2,0,1
-2,-1,4,-1,-9,-2,-3,-1
-3,-2,2,1,-1,-5,-3,-1
-4,1,-1,-1,2,3,-1,-1
-1,20,21,1,-4,-2,0,1
-1,-18,-37,-2,-4,-6,-2,2
-2,-16,-17,-4,-1,-3,-4,-4
-3,-6,2,-13,-9,-8,-5,-1
-1,2,1,2,0,4,0,-2
-1,2,-14,-1,0,-2,-1,-4
-1,1,-2,1,5,2,-3,-2
-2,-4,-2,1,-3,0,0,-7
-2,3,14,-5,-5,-11,-3,0
1,5,6,-4,-5,-1,-6,-3
0,4,-1,16,1,7,2,-4
-6,-9,-28,1,-1,-2,-5,-3
-6,-3,-7,-13,-5,-2,-2,-5
0,-1,5,-1,7,3,-1,2
-3,0,0,-3,-7,-1,0,-1
0,2,4,-3,-5,2,-1,-3
1,2,-1,-1,-7,-5,-2,-1
0,2,4,-1,-6,-4,0,-1
-1,2,-1,-4,-4,-2,-2,0
-1,-5,-9,2,0,2,-2,-2
2,13,14,1,-19,-5,-3,-1
-1,-8,-9,-5,16,-5,-4,-4
-1,-8,3,1,12,5,4,0
0,0,14,5,12,7,2,0
-2,0,-18,-2,-9,5,0,-2
0,-1,-10,-1,-9,2,3,-2
-5,3,6,0,-9,-8,-4,-1
-1,4,16,-3,-5,-5,-1,-4
1,-1,22,3,5,1,1,-2
-1,-1,1,-5,-3,-6,-4,-4
-3,-5,-13,-5,-4,-7,-7,0
1,-1,-7,-2,-4,3,3,-1
-4,3,0,-3,-10,0,-1,-2
-4,0,7,5,0,-2,-3,0
-6,-6,-1,5,9,2,-1,-2
-1,-4,1,-2,5,3,-3,1
-2,0,-3,-6,-5,-1,-1,-2
0,0,-2,-2,-5,1,-1,2
-3,-4,-5,1,-10,-7,-1,-1
-3,0,0,-2,0,-2,-5,-1
0,1,0,-5,0,0,-4,-5
-2,-1,-6,-4,-4,-3,-1,-4
0,-1,3,0,-1,2,-4,2
-2,0,10,3,-1,0,1,-4
0,-4,-15,0,-4,-3,-1,-2
-1,5,-4,2,1,-2,0,-2
-1,-5,3,-5,-2,-3,-2,1
0,0,8,-2,-4,-7,-2,-2
-2,-5,8,0,-4,9,2,-2
-2,-6,-55,-4,-4,5,-5,-1
-2,-3,3,2,3,-4,-4,-2
0,12,17,-1,3,-7,-1,1
-5,-23,-32,-1,1,0,-1,0
-7,-5,-2,1,-21,-1,-3,-4
-3,-6,-9,1,5,-6,-5,-3
-1,3,9,-3,-13,-10,-5,-4
-2,0,11,2,22,1,0,-1
-4,-5,5,3,6,4,3,-1
-1,2,-24,-7,-8,-1,-1,-2
-8,0,-38,-12,-13,-5,-2,-4
-2,3,1,1,-4,-3,-2,1
0,-2,4,-2,-5,-5,-3,0
0,4,4,-2,-4,-4,-3,0
1,12,9,6,-3,0,-2,-3
0,5,30,5,6,3,1,-2
-9,-41,-48,-4,-1,-2,0,-3
0,-1,0,-5,3,1,0,3
-1,3,10,-5,-2,-3,-2,-7
-1,4,-1,-2,-11,-12,-1,-2
-2,-2,3,-12,-8,3,-8,-4
1,-1,-2,-4,-4,13,1,-4
-4,-1,6,1,-4,-4,-1,-2
-1,2,7,4,-1,0,-4,-3
-1,6,-8,-6,-1,0,0,-1
2,-7,-14,-2,1,1,-1,-1
-2,-8,-32,0,3,-2,-4,-2
-7,-5,-7,-2,-1,-6,-4,-2
-2,5,21,-9,-2,-2,0,-1
-2,1,0,0,-5,-4,-4,-4
0,1,3,0,-3,-3,0,-1
-1,0,4,1,-7,-1,-2,1
-2,-1,-5,-1,-3,-1,-5,-1
-2,-7,-19,-2,12,3,1,-1
-1,1,-32,1,19,1,0,1
-4,-3,12,-5,-7,1,-1,-3
-4,-13,-6,-6,-11,-1,-2,-3
0,-1,-3,6,-2,-2,0,-1
-3,-1,3,1,-1,-2,-4,0
1,1,8,-6,-8,-4,0,0
1,4,17,-3,-11,-16,-2,-1
2,12,-13,-4,2,4,0,-2
-1,-16,-32,-4,-2,-2,-4,-5
-3,-15,5,0,2,1,0,0
0,-1,3,2,7,0,1,-4
0,1,2,-2,-2,-4,-1,-3
-1,4,3,-4,-9,-3,-4,0
-2,1,2,-1,-5,-2,0,0
1,-1,1,-1,-3,-5,-1,-2
-2,-1,-1,1,-5,0,0,-2
1,1,-14,2,-1,-4,-3,-1
-2,1,4,-4,-1,2,3,1
-1,-10,15,-5,6,5,-1,0
1,0,0,-2,3,-2,-4,-3
-2,-2,-5,-4,-3,3,0,-2
1,0,-7,-2,-2,-3,-5,0
-1,-2,4,1,-5,-4,-1,-2
-4,-3,-10,-4,-9,-9,-5,-2
0,7,-1,-8,-5,-5,-1,-4
1,4,21,2,3,2,0,-1
-1,-8,-67,9,12,5,3,0
-3,-12,-40,-8,-3,3,-3,-6
1,1,19,-5,-6,-6,-4,-4
-2,0,10,-6,-8,-8,-4,2
-3,-1,2,2,-12,-8,-4,-1
-4,1,14,10,17,-1,-3,-3
-3,-2,4,1,12,4,2,-2
1,1,-31,-5,-14,-8,-6,-1
-4,-8,17,0,0,5,1,2
-4,3,34,-1,-1,3,4,-2
0,-5,6,-5,-7,-5,-1,-1
-2,-15,-27,-4,-4,2,-2,-7
-1,-2,-12,-4,-6,-9,-4,0
0,2,-1,-4,-3,-8,-5,-2
0,2,-7,2,2,1,-1,-5
0,-1,12,1,1,-4,-3,2
-1,5,-38,1,6,3,0,-4
-5,-6,-5,-6,1,8,4,-2
2,-6,6,3,-5,-7,-4,1
3,3,4,-3,-1,1,-2,1
-1,-4,-24,-12,-8,-5,-2,-4
-2,1,10,-5,-13,-13,-3,-5
-2,5,7,2,-3,1,0,0
-2,8,25,1,10,17,6,-1
-1,-5,-13,5,11,5,-1,-1
-2,-7,11,7,5,-6,-2,-2
2,3,4,-4,-5,-6,-3,0
-5,1,-13,-3,-9,-4,-3,-2
-3,-4,-7,0,-20,-5,0,1
-1,0,-1,-6,5,-8,-2,-4
-2,3,-1,3,-2,-4,-2,2
-2,0,-11,5,-3,-1,-7,-3
-1,3,25,2,21,-6,-1,-1
-2,-8,3,0,8,12,5,0
-2,-3,-43,-7,-9,1,-1,3
-7,-6,-6,-3,-11,-6,0,-5
-3,-1,0,-5,-7,-3,-2,-2
0,1,4,0,-4,-4,-2,1
-1,-2,14,-1,-6,-12,-4,-3
-2,3,12,8,6,-1,-6,-1
1,2,-21,-3,6,3,2,-2
0,-2,6,1,5,6,1,-3
2,1,6,-1,-6,-3,-1,1
0,1,4,-3,-3,-1,-3,-2
3,13,2,0,-5,-2,-4,-1
-3,-1,10,-4,-5,-2,-2,-2
-9,-45,-56,-16,-6,-2,-3,-8
-4,-1,0,-4,-7,-9,-4,-2
-1,1,9,2,0,12,3,-1
0,3,4,11,4,0,3,0
1,2,1,3,2,-1,-1,1
-2,3,21,-3,0,-2,1,-1
1,1,-8,-2,1,0,0,-1
0,2,-14,-6,-2,-5,-3,-1
-3,-2,5,-5,-24,-4,-2,-2
-5,-9,-24,-9,8,-3,1,-4
-4,-3,3,2,4,1,-4,1
-2,1,1,-2,-9,-1,-2,-1
-1,0,0,-5,-3,-1,-1,-1
0,1,1,-1,14,-7,-2,-1
-1,-2,1,0,-7,-1,-2,-3
-4,-1,-4,1,-4,5,4,-1
-1,-2,-2,-7,-4,-6,-4,0
1,-1,5,1,-5,-10,-4,-4
0,18,19,7,2,7,3,3
-6,-4,-23,-1,6,-1,-2,-4
-5,-11,-5,-4,-1,-3,-2,-4
-4,0,4,-7,-5,-13,-4,-2
1,-5,3,-7,-10,-7,-4,-3
-1,2,7,-2,-6,18,3,-2
2,0,-3,-7,-3,0,-3,-1
-3,3,-13,0,-1,-1,3,-1
-1,-3,-3,11,2,-1,-4,-2
-1,-2,0,0,0,3,-1,-1
-1,-2,10,0,2,-3,-4,0
-3,0,-1,-4,3,-4,-2,-5
1,1,-15,1,2,-1,0,0
1,4,0,-1,-1,-2,1,1
-5,-12,24,-10,-7,-5,-2,-3
-6,-10,-28,-2,-7,-4,-2,1
-2,-1,2,-2,-3,1,-2,-1
0,1,-3,-2,-27,-7,-2,-2
-3,1,-2,0,0,-4,-4,-1
-1,1,0,6,34,7,0,-1
-4,-1,1,1,9,7,-1,-3
1,-3,0,-2,-10,-8,-4,0
-2,-1,7,-1,-14,-4,2,-1
-1,-2,-8,-7,-8,-1,-1,3
-4,-2,-15,1,-2,-7,-4,-4
0,1,-21,3,-4,5,-5,0
-3,-2,13,-4,1,-5,0,-1
-5,-10,0,-6,-4,-7,-6,-2
1,3,-1,2,2,8,1,0
0,2,4,7,1,4,5,-2
-3,-8,-6,1,-1,0,-2,-1
0,-6,-19,-5,5,0,-1,-3
0,2,-5,-2,3,0,3,-3
-4,-1,16,-5,-4,-5,-3,0
-1,-2,-5,-2,-4,-4,-3,0
-2,-1,-3,-4,-5,-3,-6,0
-1,2,9,0,-1,-3,-3,-3
-2,2,-1,0,1,-1,-3,-1
-2,0,11,-3,-33,-6,-4,-1
-4,1,3,0,23,-2,-3,-6
-3,-2,-42,-2,6,-3,2,3
-3,-25,-9,2,4,5,1,-1
2,0,-7,4,-4,4,3,-3
-1,-2,-22,-11,-8,-4,-2,1
-2,-2,1,-2,-10,-7,-5,-3
4,-1,-5,-4,-6,-5,-5,2
-5,-1,3,1,-6,-6,-3,-2
-2,6,26,-6,-5,-5,-3,-2
-2,6,24,3,4,1,2,-3
-2,-22,-35,-2,8,17,1,-2
-1,-5,-22,-2,1,-3,0,-3
1,2,4,-6,-3,-4,-5,-1
-3,2,-4,3,-5,-1,0,1
-1,2,-3,0,0,-12,-7,-2
-1,-3,22,4,5,1,-5,-3
-1,-1,-6,-2,-1,14,2,-2
-1,2,8,-7,1,0,-1,-1
-2,-2,-35,-3,-6,-2,0,1
-4,-3,-10,-2,-9,-6,-4,1
-4,-5,-37,-6,-3,2,-1,-5
-1,1,52,2,0,-2,6,1
0,1,11,-6,-5,-6,-4,-4
-3,-18,-31,-5,-7,-9,-10,0
-2,-6,-12,1,-4,-3,-8,-8
-3,2,0,-1,-11,-4,-2,-2
2,2,-2,1,28,5,2,1
-2,-4,6,2,-18,3,6,-2
2,-2,-2,-1,9,-1,-2,6
-3,3,7,-7,4,-10,-3,-4
-1,-2,-9,-2,-5,1,2,-3
-3,2,5,6,0,9,1,1
0,-4,12,0,0,0,-3,0
1,-3,9,4,-1,-4,1,-4
-1,-6,-53,-1,0,0,-3,-3
1,-6,-27,-16,-5,-6,-3,-4
-2,-8,-16,-6,-3,-4,-3,0
2,1,9,-1,-1,0,-1,2
-3,1,2,-5,-3,0,-1,-4
-3,-1,21,-5,-8,-1,-3,-1
0,0,-6,-2,-2,-9,-3,-2
2,-2,-7,4,2,3,0,-2
1,-1,22,12,6,3,3,0
-1,1,-2,-3,-1,2,-1,-4
-4,-6,6,-9,-6,-8,-5,-4
-1,0,0,-3,-1,-1,2,-1
0,-1,-8,-8,4,1,-2,-1
-2,1,1,2,3,-3,-5,0
-3,-8,-14,-5,-3,1,0,-3
0,-3,1,-1,-1,-3,11,-1
-4,0,21,0,-4,-8,-6,-5
-3,-5,-42,1,-5,-7,-13,-5
0,-4,-17,-3,-1,13,2,6
-4,2,7,-1,3,2,3,-6
-3,9,18,5,1,-1,0,-1
0,4,4,2,-14,-3,-2,-1
-3,-17,-4,-5,7,-3,2,-2
-2,-1,10,-7,-11,-4,1,-2
-2,-11,-33,-6,15,-4,0,0
-3,-8,3,-1,0,1,-1,-3
-1,0,1,-4,-5,1,-2,0
-1,5,-1,0,2,2,-2,-2
1,4,27,10,0,-6,-6,-4
0,-2,-1,1,-3,1,-2,4
-2,2,-3,-5,-1,6,2,-2
-4,0,4,-9,-5,0,0,1
-1,-1,1,2,4,-2,-2,0
-3,3,20,5,2,-2,0,-2
1,0,-22,0,-1,-4,-1,-2
-2,-8,-23,-3,-3,2,-4,-4
-3,-17,-15,-11,0,-6,-3,-4
-1,-3,2,3,1,3,-3,-5
-2,7,9,-3,3,8,4,2
-1,8,-1,-3,-5,-2,1,-1
