Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-102,-78,-9,5,-19,-32,-83,-91
-71,-26,-2,6,-9,-13,-76,-63
-29,-23,3,4,7,0,2,-16
55,16,15,4,0,8,35,29
50,57,0,-4,-3,5,27,43
-35,26,19,-49,-12,2,31,8
-73,-34,0,-13,0,7,75,-8
19,-17,23,84,0,-14,-63,-29
48,82,-46,-16,0,-1,-11,14
1,-64,8,10,0,-1,-1,11
48,29,35,-3,-8,6,28,24
72,-31,-25,28,12,1,12,8
-15,-9,5,-16,0,7,4,4
-9,8,7,8,-9,-4,-11,-22
-40,-41,-5,6,-4,-8,-25,-25
-13,-13,35,0,-10,-10,-39,-12
-9,-8,-76,46,19,4,13,10
-48,0,4,-26,-2,3,65,19
23,1,56,-21,1,16,27,35
-7,18,-5,122,14,-23,-33,-21
27,-2,-22,-49,-17,-20,-84,-19
55,78,12,-14,-9,-9,-20,3
28,12,-36,41,2,4,5,11
37,-17,32,21,16,8,18,25
11,-3,-35,-5,13,4,7,12
25,27,24,-17,0,8,37,42
23,-7,84,-128,-43,6,46,46
-53,-43,-66,127,28,-19,-1,-9
40,8,7,-20,-7,5,24,39
62,-23,10,16,-2,-16,-86,-42
9,18,-2,-3,-5,-5,28,16
-7,52,12,21,1,-4,-9,6
-67,-41,-46,-5,5,6,62,3
89,5,21,-17,-2,2,40,33
-128,-30,-12,-22,-13,-14,-66,-25
4,-6,-57,37,8,-12,-28,-18
-15,23,26,-6,-13,-2,8,-6
31,-16,26,28,-2,2,21,21
62,1,-27,15,14,2,17,-1
-28,-79,-30,-40,-12,-6,-11,-8
12,52,27,-17,-2,3,9,-7
-39,47,-22,-14,-1,-6,-40,-14
-53,-39,-2,-65,-14,-10,-1,-1
60,-14,31,17,-18,-1,31,7
115,-39,-124,111,30,-3,26,49
71,-66,17,-5,0,-5,-38,-5
-2,-1,-14,-29,-16,-11,2,-27
-128,-72,-19,-23,-12,-5,11,-47
27,56,40,-28,-3,6,-39,-11
42,24,-24,-29,-16,-12,-16,8
17,-98,-11,1,4,9,3,20
-32,-7,11,-15,-4,8,21,1
-10,-28,35,-10,6,14,69,28
-5,17,14,14,-17,-14,11,-1
17,-27,-119,76,28,-9,-14,-7
-19,-2,2,-29,-9,-7,-37,-29
-54,-7,3,-30,-6,1,-7,-13
36,51,102,-128,-26,12,38,52
55,-38,-34,127,57,21,42,34
-18,51,-61,-39,-5,-11,-68,-55
-5,-13,9,-47,-17,-18,-48,-28
101,86,70,6,-8,10,41,54
-16,-128,-128,-35,8,1,24,16
-128,51,43,17,-1,-8,-91,-103
20,1,40,-64,-24,-5,-7,-19
114,33,7,26,2,8,37,33
-9,12,16,11,8,1,17,27
-49,-19,-38,-13,-10,-10,21,-14
-11,-43,5,-64,-15,-10,9,-10
38,8,-7,62,5,9,-34,8
72,28,-44,-22,17,17,92,67
12,93,33,-24,-5,-11,-4,-2
