Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
-5,-25,-9,-26,-13,-6,-4,-4
-7,-18,127,-11,-15,-3,8,3
5,-71,-128,-89,-26,2,40,39
-16,-50,109,34,5,-11,34,-4
-2,39,125,17,15,2,-32,-36
-4,40,116,34,-2,-5,-50,-53
-3,44,127,-22,-2,-6,-64,-26
-2,0,-85,-7,-1,7,23,9
-1,-5,7,-18,7,0,7,12
7,-29,-119,-14,-1,0,17,19
-9,25,-63,-19,-17,-11,-11,23
24,-22,-128,4,4,17,26,22
-36,-3,72,5,-9,-12,-1,-45
-10,-24,-13,-11,-14,-17,-6,-17
26,29,41,14,1,5,26,20
-10,-20,93,-5,1,-2,57,-6
-7,33,-128,21,-8,-1,-15,-35
0,6,25,11,-7,-7,-16,-12
6,-32,-128,-37,4,1,-13,17
-30,-45,127,-12,-5,-8,-23,3
4,18,65,-3,2,0,-14,-9
8,5,-34,32,3,3,-4,-2
15,18,-38,-18,-6,3,20,18
-25,17,39,14,-25,-16,-24,-22
15,32,8,-35,-8,-5,10,12
-25,-23,-95,37,12,4,-67,-31
-14,28,127,7,9,3,10,-23
2,2,-37,-41,-19,-10,-14,-2
0,-56,-128,2,-9,-6,-57,-22
9,6,75,-20,-10,-8,-22,14
19,16,32,-30,1,12,11,21
8,-95,-128,-43,-11,-1,41,27
-56,-12,127,-21,-32,-15,-11,-16
-1,-23,79,35,-6,-12,-64,-51
17,37,-22,18,23,6,-11,4
7,0,-21,13,-3,4,10,13
-12,42,-37,-27,7,4,-34,-36
-3,-55,46,-5,2,7,18,15
10,48,127,15,-1,0,4,10
11,56,127,21,-4,2,33,9
10,-1,-19,-27,4,4,4,2
-9,-52,-96,-47,-23,-6,-2,-5
-6,55,26,56,10,-2,-3,9
14,-2,-4,-107,7,1,27,25
4,23,-1,21,-8,-6,0,-7
-52,15,-1,3,-1,-3,-41,-42
17,5,-128,-9,3,6,18,6
-7,-55,-128,-33,-10,-12,-84,-12
-26,-57,81,-28,-28,-6,22,-11
18,29,127,56,-14,-10,23,1
-9,13,-58,35,31,9,-6,-7
-41,-103,-128,-34,-1,-1,-2,-6
-1,-36,-128,127,20,2,10,14
-1,59,127,-22,30,11,48,22
10,-10,85,-35,-5,-6,35,8
-19,-24,39,6,-10,-10,-44,-27
-5,-20,-64,0,-8,-1,-26,-11
-5,-8,-99,-13,-4,-7,-5,-4
4,28,-36,8,0,-2,-5,1
-1,-87,29,-4,-5,-2,11,11
0,123,-25,-4,1,8,88,11
5,-1,62,3,0,-7,-18,2
16,12,-13,-4,-1,-2,18,16
-23,67,21,6,-6,-2,-6,-11
0,-38,21,20,14,13,-43,-7
-21,-22,15,0,-1,-5,3,-18
9,-11,-113,-27,-14,-13,-32,-6
-20,2,-27,-10,-19,-7,-25,-7
12,0,58,65,24,4,-19,-9
-16,16,57,65,8,2,-2,-10
2,24,9,-61,5,6,40,2
2,-27,30,-26,-4,2,14,10
15,44,127,15,12,2,-4,22
4,27,-128,31,-1,-4,21,12
-12,-65,6,-24,-16,-10,-25,-20
-16,30,34,-22,-28,-16,-32,-30
-9,3,56,12,19,4,-13,-12
12,-9,70,8,2,6,4,20
18,127,127,1,10,16,60,27
-9,93,-34,9,-22,-15,-2,-9
-10,-101,-69,28,31,8,7,-6
-17,-56,-128,-5,-21,-6,-20,-9
-7,-3,127,-63,11,1,36,9
9,39,127,-69,-19,-2,39,24
18,9,24,127,17,7,-84,-9
-16,60,-47,28,25,-9,-45,-32
-7,-75,119,-21,-11,-13,-33,-17
-6,2,-128,-23,-23,-13,-3,-15
-18,-16,127,-24,-16,-1,15,-1
32,42,127,35,6,15,52,51
19,26,14,-29,-8,0,38,36
-58,7,-53,100,6,-9,-29,-48
-6,-6,69,-19,5,0,-41,-27
13,0,7,-36,-4,-2,-26,3
26,25,19,4,6,13,97,17
0,45,100,7,-9,-9,-4,-16
-20,-64,-128,-35,-12,-3,-45,-12
-1,-46,-8,-6,-12,-6,14,10
9,19,28,-33,1,5,-5,17
3,-3,49,96,32,4,-9,-3
1,17,16,-19,-13,-2,15,-23
-10,-12,-77,30,-8,-9,-11,-8
1,6,-52,-18,17,0,-11,4
0,-90,-128,-100,-17,4,5,2
-15,5,118,40,-9,-9,-1,-6
9,44,127,49,25,13,-14,13
7,-26,-103,7,-15,-7,-17,-3
17,-43,-55,-51,-1,2,46,11
-26,106,44,-15,2,0,9,-6
10,-45,-60,-7,-4,8,11,22
0,16,52,-24,-10,-5,43,-30
4,30,72,-15,-17,-17,-124,-38
-25,-8,-24,48,32,10,-24,-16
1,-10,-34,14,2,5,1,6
6,-36,-14,-37,-13,-4,14,17
0,-32,0,-94,-14,2,11,0
18,71,75,77,17,9,19,20
12,127,98,99,10,-12,-23,10
-5,-128,108,-82,-3,3,-12,-8
