Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
2,16,40,-15,-4,-5,-26,-24
9,16,-24,-52,7,7,127,71
11,9,-22,-14,10,8,-11,20
-9,-9,-59,12,-22,-13,-13,-14
-9,1,36,18,-18,-10,-15,-15
5,7,3,28,38,14,1,0
-15,-7,-31,-58,6,7,-17,-37
10,29,127,28,-3,0,-15,6
-4,-45,-128,10,-14,-8,21,12
3,2,28,-12,-5,-1,-2,2
-2,2,30,-62,-6,0,-13,-6
-8,-2,-76,9,-13,-10,-5,1
-2,-12,-10,4,-13,-8,-8,-4
-6,-12,4,10,11,-2,-5,-6
2,-2,-11,-16,9,2,-13,-6
-8,-22,-128,-71,-14,-9,-5,-3
-9,13,11,-57,-8,4,-41,-12
14,4,120,127,-3,-1,60,40
-13,-26,66,45,-11,-20,-20,0
0,17,-15,-8,3,0,-26,-11
-7,-5,-97,-44,-6,2,-3,-14
10,12,16,-18,2,4,-60,-11
3,21,15,-10,28,13,13,-3
6,-10,37,-35,-2,-1,49,21
5,-10,95,-54,-1,1,-1,1
-1,-6,-64,34,-2,-1,3,0
-9,-7,-103,-8,-7,-6,-10,-10
-12,-8,3,-44,-11,-8,-13,-19
13,22,26,0,9,6,-16,5
-5,-3,10,47,-8,-6,3,-6
26,32,127,1,14,11,30,33
-12,-31,-128,-19,-10,-8,9,-4
-14,-16,-20,-28,-19,-13,-47,-26
-2,3,57,9,-31,-10,35,9
-3,-1,-18,27,52,14,25,2
3,-2,-43,-69,1,2,-7,-6
-15,-22,100,57,-14,-10,-14,-16
-7,1,-20,-12,-4,-1,-34,-25
-15,-28,-88,-15,-18,-16,-28,-18
2,21,127,29,0,0,-4,-9
-6,-16,-128,-93,6,7,7,-11
11,-7,123,15,-5,11,27,23
-3,8,66,40,13,7,-13,0
-10,2,44,21,-11,-11,-16,-5
6,6,8,7,14,0,1,8
-1,5,13,16,0,-2,-22,-13
-7,-9,69,77,2,-4,-12,-13
-18,9,39,31,4,-2,-5,-45
23,38,3,-12,17,21,11,27
1,-42,-54,-31,-13,-12,-27,8
-9,-27,36,33,-15,-13,-7,-1
2,13,-43,-22,-1,-1,-3,-4
-2,2,18,-4,-8,-2,-16,-8
3,9,-31,-48,-8,3,-1,-3
-8,9,33,-16,21,5,-82,-53
