Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
6,-4,3,10,7,-2,-1,0
-36,-44,-29,112,39,0,-89,-40
11,116,-21,-24,-7,0,-4,6
-16,-74,18,-18,-8,3,22,14
-9,20,-17,-65,-5,4,49,57
33,-20,11,35,-9,-9,5,-7
4,21,7,17,0,-10,-81,-72
-10,3,6,31,9,-2,-22,-21
29,31,-5,-2,10,10,25,7
108,21,19,-24,5,32,57,64
-1,-71,-25,-6,1,-2,0,12
-76,13,-20,-9,-39,-43,-105,-63
33,46,23,-89,-23,-21,-19,-7
28,-56,-36,127,42,12,123,33
-32,-10,84,-128,-30,-1,22,9
-3,46,4,127,26,-3,40,10
59,29,-45,-11,5,2,30,26
-16,19,13,-11,3,-3,-1,-12
-21,7,11,-27,-2,3,-24,-37
53,36,27,-11,3,19,27,55
86,28,-39,48,3,-3,46,56
-128,-93,-4,-25,-8,-16,-20,-96
30,-10,7,-22,3,9,20,18
33,18,19,103,14,17,127,40
-24,-2,-57,30,20,-2,-7,-9
-29,-27,-20,-27,-10,-15,-112,-51
25,46,64,-104,-30,-6,12,4
16,-59,-51,36,4,5,11,31
19,127,-61,35,31,9,6,34
55,-100,21,-32,-9,-15,6,-12
-30,15,10,30,-7,2,4,-8
60,37,-24,-17,-5,-5,17,14
-18,25,10,1,4,4,-7,-50
-12,-37,9,-21,-5,-6,-101,-19
14,-39,6,10,-10,-15,1,-3
-58,-8,31,-49,-14,-7,-2,-26
27,42,13,-4,-10,0,14,26
38,-25,-38,55,15,4,28,20
-9,42,39,-96,-13,29,55,52
58,-5,82,98,-14,-17,50,-8
-74,-35,-89,-103,13,-18,-124,-58
-33,6,-12,-30,-25,-30,-41,-34
18,100,74,-35,-9,4,9,9
83,-128,-94,9,22,23,54,60
127,3,73,-105,-16,15,69,57
-128,44,18,111,19,0,-52,-50
-128,-10,16,-128,-36,-26,-106,-80
-41,-25,-3,127,5,10,5,-15
63,-24,-115,3,45,23,83,55
57,-14,3,-57,-20,-15,-86,-15
-32,19,-5,-61,-24,-20,-42,-39
9,2,29,-9,-10,0,24,37
-12,7,14,-10,0,5,45,41
1,-33,63,-31,-17,-2,27,-1
103,89,-25,67,40,7,-55,-18
-115,-94,-43,-57,-16,-6,29,-23
-84,43,-4,24,1,-2,-9,-24
-2,-49,19,30,5,5,0,11
44,0,3,-30,-9,-2,55,35
-28,-11,-8,25,-1,-1,52,40
-35,8,38,-53,-19,-20,-47,-46
-16,2,-12,90,1,-9,-99,-65
-15,-18,7,62,18,7,-14,11
49,-4,-57,7,-1,12,60,3
-24,-19,-16,-27,-12,-21,-77,-33
120,49,68,-59,-21,-6,-33,4
-92,2,12,86,21,5,40,21
-26,-4,10,-18,3,27,65,39
-35,-45,-72,24,23,-4,-30,-37
-44,-45,59,-128,-29,-22,-47,-40
39,33,73,-33,-24,-2,3,1
77,-34,-62,127,6,18,52,65
59,107,-50,61,45,21,41,47
-107,-57,-17,-38,-11,-10,-4,-53
-50,-12,47,-55,-14,-18,-72,-73
-5,-3,82,-30,-14,-2,-35,4
29,18,-75,-10,-1,6,47,21
10,32,46,-43,4,22,61,40
26,-78,19,34,-1,2,35,6
-14,-13,-46,76,21,-3,-65,-37
-21,-41,-1,-11,-15,-20,-54,-7
-49,-69,13,-17,-9,-5,-6,-22
-80,-10,-39,-22,-9,-9,-35,-8
31,22,11,-7,0,5,17,5
1,44,28,-1,-2,12,127,16
66,-30,-45,98,33,17,0,52
62,26,2,6,9,12,87,41
-93,17,13,-80,-20,-9,42,-41
-38,-40,-8,48,7,-4,-69,-70
-17,-63,-28,-47,-20,-30,-128,-92
-24,7,4,-41,-17,0,29,1
15,-79,17,-14,6,15,45,14
34,11,70,109,12,15,42,44
66,33,-98,-102,24,7,17,32
-48,39,-28,15,-5,4,-37,6
-9,25,18,-7,-4,-1,46,20
-39,-45,-25,-74,-33,-20,-12,-13
-79,2,55,-14,-15,-6,-25,-70
34,-1,-108,37,5,-8,-31,-4
27,20,38,-53,-10,-10,-4,12
-14,-11,21,93,16,20,27,27
84,-10,2,-17,7,10,43,57
49,-21,-33,-26,-16,-3,14,23
-18,17,11,-53,-16,-18,-33,-45
-69,31,127,-107,-54,-23,-112,-66
14,-83,-128,127,75,11,-23,1
-1,33,-111,13,-1,-6,59,27
40,-128,16,-49,-4,7,28,34
37,23,18,-44,-11,5,74,-7
-78,42,75,-7,8,10,19,22
49,-69,-89,-26,-9,-10,-36,-14
121,31,27,-21,-14,-8,-74,-32
-54,-35,17,-11,-23,-14,38,4
-11,40,27,29,-5,-20,-27,-28
17,57,10,9,11,8,-56,-26
-3,43,-63,1,-6,-5,-2,12
-9,58,69,-47,-12,8,57,40
-79,-16,10,22,0,3,13,-17
35,-52,-67,127,53,7,7,2
12,-35,-94,-58,-7,-1,-25,-2
-21,27,115,-128,-30,-13,12,1
-6,-5,-105,86,4,1,31,29
48,113,-6,-41,18,17,50,45
16,-92,13,11,-14,-9,-21,-31
-4,41,-8,-11,-12,-17,-32,-44
-42,18,-26,-23,2,-7,-72,-3
14,104,18,-31,-11,-8,-38,-31
-25,-60,49,-128,-23,-7,-7,-17
-35,-67,-100,127,39,-6,21,24
30,-1,-40,-33,-14,-7,16,15
1,19,-51,-41,-1,12,-1,14
-7,-27,6,-13,1,14,86,25
12,-1,34,-47,-20,-12,-58,-21
25,-16,77,-8,-21,-15,-28,-45
73,32,-67,85,40,2,-19,6
-29,-43,-74,16,-2,-1,-2,30
52,54,49,-3,5,14,27,32
-64,-5,-7,-16,-6,-5,-81,-60
-3,-97,-26,-19,-22,-25,5,-9
26,24,21,5,-10,2,71,30
22,49,13,-73,-4,8,12,19
38,-128,11,79,26,7,18,30
